	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
NEAT1	4.49094809092772e-18	-0.574473204350759	0.857	0.928	1.31953036807638e-13	-0.0710000000000001	-1.48913361128569
PPIF	6.97532685719984e-11	-0.556385687421188	0.264	0.34	2.04949053718246e-06	-0.076	-1.4705804260912
MAP2K3	7.28232378042131e-14	-0.549497746248849	0.269	0.441	2.13969237316339e-09	-0.172	-1.46357608405448
IRF1	1.2020754567177e-08	-0.543457111006124	0.241	0.343	0.000353193810692794	-0.102	-1.45746083022352
OGN	5.86725861526448e-08	-0.538603187372029	0.049	0.107	0.00172391792633701	-0.058	-1.45256546713709
EIF4E	2.95722944742006e-09	-0.526596334220345	0.425	0.528	8.68893156240963e-05	-0.103	-1.44052663338506
CFLAR	4.62772114530915e-10	-0.525335260682078	0.627	0.709	1.35971702691473e-05	-0.082	-1.43926800544205
AZIN1-AS1	9.81043559312877e-09	-0.521136263690704	0.089	0.187	0.00028825021859731	-0.098	-1.43508507312896
IGFBP7	2.92807634628242e-07	-0.510739870739695	0.186	0.202	0.00860327392064702	-0.016	-1.42478069182462
IER3	5.59274543061452e-09	-0.501563674757843	0.707	0.815	0.000164326046242316	-0.108	-1.41574719825887
EIF4A1	9.58769161842055e-15	-0.476268961814236	0.74	0.85	2.81705555132433e-10	-0.11	-1.39114129817973
HMOX1	1.522998448216e-08	-0.470208315060598	0.369	0.36	0.000447487404054827	0.00900000000000001	-1.38530948265809
MDK	3.16969797445209e-08	-0.441085955376563	0.038	0.119	0.000931320658853515	-0.081	-1.3576258644487
PDGFB	1.79714208334671e-07	-0.43063981430857	0.367	0.369	0.00528036286928931	-0.002	-1.34783118790679
LINC01578	4.373651711911e-09	-0.424136302613011	0.369	0.459	0.000128506634599369	-0.09	-1.34176898623834
CX3CR1	4.70788221548546e-11	-0.421725909412718	0.197	0.242	1.38326995255394e-06	-0.045	-1.33952908766009
PPP1R15A	1.32987671312096e-11	-0.413336925568143	0.758	0.838	3.90744375849201e-07	-0.08	-1.33176259543664
SFPQ	2.38791719339672e-10	-0.41003070475307	0.723	0.796	7.01617829763824e-06	-0.0730000000000001	-1.32871409270205
RNASEK	1.26897417589255e-07	-0.409047727093383	0.582	0.664	0.00372849992360748	-0.0820000000000001	-1.32780908410349
BZW1	1.08496579117425e-10	-0.408858376165584	0.541	0.616	3.18784648762819e-06	-0.075	-1.32763482317079
PLIN2	6.1843947494645e-10	-0.408839445700887	0.501	0.513	1.81709886528766e-05	-0.012	-1.32761740259434
BASP1	7.61831242739651e-08	-0.408640107721728	0.344	0.358	0.00223841255741764	-0.014	-1.32743397762896
PNP	1.53658377532387e-06	-0.400725412322707	0.255	0.33	0.0451479044865661	-0.075	-1.32017154928058
CDC42EP3	1.44898514977031e-08	-0.398375408879503	0.157	0.209	0.000425740816705512	-0.052	-1.3180228746011
MAFF	1.1209232486923e-07	-0.392824492519147	0.32	0.45	0.00329349668930773	-0.13	-1.31296139065233
SEPTIN2	3.60393110799188e-09	-0.389748722497211	0.373	0.424	0.000105890703815017	-0.051	-1.3101651895099
CYB5D1	1.63612211628413e-06	-0.389584979014803	0.152	0.215	0.0480725400206603	-0.063	-1.31001649638308
SEPTIN7	3.9057790698935e-10	-0.389453596255906	0.382	0.442	1.14759600631611e-05	-0.06	-1.30989720177135
MIF	1.11242692881632e-08	-0.389215209080394	0.47	0.513	0.000326853280224811	-0.043	-1.30968077564665
MT-CYB	3.86100053781012e-14	-0.385986468147538	0.897	0.974	1.13443917801937e-09	-0.077	-1.30675299706052
CDV3	1.62276654881114e-12	-0.381176636288616	0.595	0.657	4.7680126737169e-08	-0.0620000000000001	-1.30240363952625
MT-CO2	5.77697203364191e-14	-0.37952189825782	0.926	0.977	1.69738992292467e-09	-0.0509999999999999	-1.30091066887138
TUBA1C	1.29884382093686e-07	-0.369578133818214	0.277	0.354	0.00381626291467669	-0.077	-1.29197498207346
IGFBP4	9.98458325998783e-07	-0.362060494455868	0.09	0.184	0.0293367025344962	-0.094	-1.28526022930786
GEM	4.4306633896996e-07	-0.36154837542508	0.045	0.107	0.0130181751716154	-0.062	-1.28480407648616
G0S2	2.03853782113763e-09	-0.359381155612188	0.132	0.262	5.98963182606659e-05	-0.13	-1.28287548976998
CEBPB	4.29373895731212e-07	-0.357451135829228	0.758	0.844	0.0126158638043745	-0.086	-1.28116042208215
MICOS10	1.27310027342391e-08	-0.356184834457076	0.389	0.455	0.000374062322337412	-0.066	-1.28003639838068
ARL6IP1	8.89588484357378e-08	-0.356131708698604	0.637	0.658	0.00261378888473885	-0.021	-1.27998926322699
CYP51A1	4.90761333298089e-08	-0.350731096938706	0.13	0.202	0.00144195494949645	-0.072	-1.27520668451894
RGS16	3.17641606224601e-07	-0.349953975311513	0.04	0.12	0.00933294567409123	-0.08	-1.27451996708375
CSTB	9.54637137050637e-09	-0.346561580125353	0.55	0.602	0.000280491483608218	-0.0519999999999999	-1.27152654445978
ATP13A3	6.59015211524241e-07	-0.34556927408425	0.519	0.585	0.0193631849450052	-0.0659999999999999	-1.27065227123314
SERPINA1	3.79704467223102e-07	-0.340804149411445	0.277	0.295	0.0111564766559492	-0.018	-1.26646231563542
MIR22HG	6.73068523893415e-07	-0.339332455378981	0.253	0.329	0.0197760993690363	-0.076	-1.26517105542592
RABGEF1	3.90324212350085e-07	-0.335931477112842	0.174	0.265	0.0114685060072702	-0.091	-1.26219208105033
MAFG	2.00721324785876e-10	-0.334113898998928	0.241	0.243	5.89759396485861e-06	-0.002	-1.26060291070371
COTL1	1.83189655453266e-07	-0.333456936431309	0.537	0.52	0.00538247845652786	0.017	-1.26002899842998
LITAF	1.07962938225037e-06	-0.329427009718467	0.608	0.663	0.0317216705092805	-0.055	-1.2565142299244
P2RY13	2.76565204154644e-07	-0.327863467511291	0.376	0.39	0.00812603882847174	-0.014	-1.25515320159067
TGM2	1.06010695367374e-06	-0.326445374043727	0.033	0.1	0.0311480625128417	-0.067	-1.25392005806004
MAP1LC3B	1.35584106488031e-06	-0.312097000793949	0.564	0.602	0.0398373221683132	-0.038	-1.24151096273606
ZFP91	4.99985515124461e-08	-0.309783816180565	0.239	0.281	0.00146905744053869	-0.042	-1.23952194712285
RPL17	8.86391323881995e-12	-0.30612260851907	0.758	0.888	2.60439498783008e-07	-0.13	-1.23638033116502
MT-ATP6	7.75011534212435e-13	-0.297631314618607	0.915	0.984	2.27713888982298e-08	-0.069	-1.22912472032008
C12orf57	3.23663873281564e-07	-0.297174474022102	0.371	0.356	0.00950989192475892	0.015	-1.22873557004231
P4HB	6.04822191612902e-07	-0.295924753838845	0.318	0.357	0.0177708856339703	-0.039	-1.22767165098684
HSP90AB1	1.07856658650591e-06	-0.294768955599351	0.89	0.894	0.0316904434447166	-0.004	-1.22668851008696
DDX5	4.82596309584786e-09	-0.294101866914925	0.866	0.939	0.000141796447682202	-0.073	-1.22612143191665
KDM6B	5.16261133223851e-08	-0.293453104845808	0.64	0.667	0.00151687846163832	-0.027	-1.22557018426767
MT-CO3	3.50159344348413e-10	-0.29039317005801	0.935	0.982	1.02883818556451e-05	-0.0469999999999999	-1.22297352279467
DYNLL1	1.33283104397847e-08	-0.290305151241292	0.68	0.68	0.000391612417341754	0	-1.22289891146264
NDUFA13	1.13185722892384e-06	-0.288642302643541	0.573	0.597	0.0332562291002404	-0.024	-1.22149021161254
B3GNT5	3.83582447268828e-07	-0.282066750815966	0.443	0.44	0.0112704194656527	0.003	-1.21593554095732
SBDS	4.0885430594234e-09	-0.279349269530215	0.409	0.399	0.000120129572171978	0.00999999999999995	-1.21364734286979
CSNK1A1	1.9695918447858e-08	-0.276780970849417	0.658	0.685	0.000578705475834963	-0.027	-1.21148871893097
NFE2L2	1.58944625405832e-07	-0.274542954040345	0.747	0.777	0.00467011098367414	-0.03	-1.20961082366115
LUC7L2	2.54733054879887e-08	-0.271746603852346	0.192	0.246	0.000748456661848083	-0.054	-1.20726852722298
RBM4	4.80273031134961e-07	-0.266510058308797	0.284	0.33	0.0141113822008074	-0.046	-1.20289445162418
PPP2CA	7.19096920250304e-09	-0.266358433214002	0.365	0.376	0.000211285057107944	-0.011	-1.20276803585645
PCF11	4.62541837831013e-07	-0.264602573964916	0.452	0.461	0.0135904042791508	-0.00900000000000001	-1.20130507474339
HSPA9	3.35788154914386e-07	-0.260531353237733	0.537	0.527	0.00986612756769449	0.01	-1.19791982443761
ATP6V1F	1.30654989545822e-06	-0.25519557116813	0.523	0.534	0.0383890490283535	-0.011	-1.19349752211734
PCBP1	4.01611684193301e-09	-0.250986764347392	0.664	0.635	0.000118001545049676	0.029	-1.19002077870217
