	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
NCAM1	1.36060452170926e-18	0.490802159095243	0.491	0.319	3.99772820568615e-14	0.172	1.40522598432751
S100A11	4.12900971850008e-20	0.490192855926074	0.596	0.44	1.21318563548969e-15	0.156	1.40463263102509
FKBP2	7.8878462402342e-21	0.487899104960374	0.322	0.163	2.31760698230561e-16	0.159	1.40240117012955
MYH11	4.68718067765264e-41	0.487273108414425	0.974	0.97	1.3771874267079e-36	0.004	1.40179278940613
TAGLN	1.30375671704758e-29	0.47841584611596	0.972	0.988	3.83069798602921e-25	-0.016	1.39321300608533
JUNB	9.72734542526823e-32	0.475277539438313	0.927	0.938	2.85808863285231e-27	-0.0109999999999999	1.39018563202483
KIAA1551	1.6940413797796e-21	0.47414176078522	0.188	0.072	4.97743238206842e-17	0.116	1.38909162271432
BCHE	1.83394248491861e-25	0.47135584769549	0.581	0.365	5.38848980918785e-21	0.216	1.38641180864479
CD44	2.9308746116399e-20	0.468688032334462	0.379	0.206	8.61149578392035e-16	0.173	1.38385044055693
HPGD	2.3161237888212e-10	0.46458253317036	0.286	0.179	6.80523491631445e-06	0.107	1.37991799432941
GNG12	4.01443697798953e-22	0.462092143712482	0.53	0.333	1.17952187287288e-17	0.197	1.37753802576254
LPP	6.53527791715416e-25	0.454877897663747	0.866	0.834	1.92019535761824e-20	0.032	1.370666793837
MAP1B	3.33916429330885e-13	0.450229529604512	0.531	0.399	9.81113252660007e-09	0.132	1.36625760804113
KCNMB1	1.02945102126239e-24	0.445659741660591	0.356	0.167	3.02473299067316e-20	0.189	1.36193678518199
SOCS3	9.06015948171343e-16	0.436782684000708	0.65	0.488	2.66205605891704e-11	0.162	1.35358237091324
HSPB1	1.92519553074835e-22	0.428485410616743	0.925	0.914	5.65660950844479e-18	0.011	1.34581994827909
FBXO32	1.30487931056527e-13	0.425645595249533	0.729	0.605	3.83399639030288e-09	0.124	1.34317342838704
PDLIM5	1.26158784665297e-16	0.420134812312009	0.479	0.317	3.70679741103577e-12	0.162	1.33805258296559
SMTN	6.95995022951972e-13	0.418202300318681	0.583	0.451	2.04497257643748e-08	0.132	1.33626144103813
DNAJB1	6.41080122176718e-12	0.410796123535643	0.816	0.791	1.88362161497963e-07	0.0249999999999999	1.32941922617221
LIMA1	6.25539518590075e-11	0.409057936353702	0.428	0.309	1.83796021352136e-06	0.119	1.32781848040428
TGFB1I1	1.18889712335292e-18	0.406964879828093	0.716	0.582	3.49321752783555e-14	0.134	1.32589348308655
PLP2	4.35950117301958e-18	0.406885955338854	0.409	0.241	1.28090863465661e-13	0.168	1.32582095036089
C16orf45	5.27964239106603e-15	0.406424052347675	0.203	0.097	1.55126452734302e-10	0.106	1.32539653451369
FLNA	3.77355949355503e-15	0.404690106081233	0.874	0.85	1.10874725039634e-10	0.024	1.32380452386657
RAP1A	2.46491279882711e-20	0.403582791069087	0.492	0.31	7.24240678551382e-16	0.182	1.32278885099458
YWHAH	6.82032085035115e-18	0.401945328539071	0.43	0.26	2.00394667225018e-13	0.17	1.32128833400056
ANXA2	4.58335222578191e-17	0.401616401310577	0.512	0.338	1.34668055097924e-12	0.174	1.3209871212307
BOC	1.03169120235835e-14	0.401449885552139	0.458	0.304	3.03131509076932e-10	0.154	1.32083466179025
FAM96B	2.86761406497763e-19	0.400029909812347	0.241	0.107	8.42562364571728e-15	0.134	1.31953526696529
MINOS1	1.74462691090673e-22	0.397913234851913	0.325	0.152	5.12606278962615e-18	0.173	1.31760070750369
TLN1	2.30035327409684e-15	0.397711092069153	0.776	0.676	6.75889798995135e-11	0.1	1.31741610520897
ASPH	2.82349188808301e-13	0.395269278488094	0.423	0.284	8.29598386556551e-09	0.139	1.31518821668437
PALLD	1.29569008987259e-14	0.395048525213991	0.812	0.713	3.80699662206364e-10	0.0990000000000001	1.3149869892002
CAST	1.78069378315322e-13	0.394037922254068	0.734	0.61	5.23203447366078e-09	0.124	1.31406616784906
PTPN14	1.3091520449547e-20	0.393890287898108	0.235	0.095	3.8465505384859e-16	0.14	1.31393170326651
CHRDL1	4.12995040252064e-14	0.390105009803815	0.259	0.135	1.21346202726861e-09	0.124	1.31048878726123
TSC22D2	3.87195606933772e-10	0.39005343329065	0.473	0.352	1.13765813229281e-05	0.121	1.31044193797423
RHOB	3.52439849029576e-12	0.389359031848835	0.736	0.629	1.0355387644187e-07	0.107	1.30981134468504
ACTB	8.73334606845405e-41	0.387130324514523	0.959	0.987	2.56603174183317e-36	-0.028	1.30778948114725
KLF2	4.85813190037369e-09	0.387088471679971	0.712	0.623	0.00014274163149678	0.089	1.3077515424968
SEPT11	3.69296326412097e-15	0.386650350856829	0.138	0.048	1.08506646626402e-10	0.09	1.30735446191013
CCDC144NL-AS1	2.83172370455123e-17	0.386210527949112	0.165	0.057	8.32017058871242e-13	0.108	1.30695595995028
COL6A1	5.47224616571661e-17	0.382572477478021	0.651	0.481	1.60785536841086e-12	0.17	1.30366435529178
SLITRK3	1.32333725586746e-26	0.381321135447757	0.227	0.071	3.88822952518977e-22	0.156	1.30253409374599
SVIL	4.43126939081172e-12	0.379693402359028	0.769	0.701	1.3019955724083e-07	0.0680000000000001	1.30106532718148
EDIL3	1.74974920589398e-21	0.379665975543949	0.146	0.035	5.1411131167577e-17	0.111	1.30104059309844
SSPN	9.47290416580036e-14	0.379045610525448	0.593	0.444	2.78332870199546e-09	0.149	1.30048126036278
CD9	6.26021545974289e-16	0.378651127891146	0.703	0.569	1.83937650638166e-11	0.134	1.30012571249786
ACTG2	1.52086309515704e-13	0.37822424792723	0.709	0.596	4.46859994619042e-09	0.113	1.29974107437247
PLA2G16	4.39715196646457e-17	0.377577821017643	0.188	0.08	1.29197119078662e-12	0.108	1.29915883115456
LMCD1	2.01901525712816e-15	0.37689252192604	0.188	0.075	5.93227062849395e-11	0.113	1.29854186019392
LMOD1	1.86979024070246e-12	0.373339555430133	0.814	0.734	5.49381768523198e-08	0.08	1.29534783849343
MACF1	3.20743496583323e-10	0.37217662218773	0.745	0.65	9.42408541661118e-06	0.095	1.29430410018516
DES	6.15513636789538e-19	0.372003311905837	0.853	0.871	1.80850216761502e-14	-0.018	1.29414862537646
CALD1	1.10036275283027e-21	0.371441321107631	0.982	0.979	3.23308584036591e-17	0.003	1.29364459787254
GUCY1A2	8.82986058947917e-09	0.370612372038518	0.473	0.361	0.000259438963840077	0.112	1.29290150426515
FRMD6	2.17461386180796e-14	0.369476668598949	0.272	0.145	6.38945044876416e-10	0.127	1.29188412024098
C1orf123	6.18163508095644e-17	0.366013322968349	0.201	0.088	1.81628801948662e-12	0.113	1.28878653208751
LBR	9.88375971653014e-12	0.365011425322633	0.534	0.396	2.90404627991088e-07	0.138	1.28789182883884
PPP1R12B	3.290970894982e-12	0.361388054448464	0.699	0.572	9.66953068363613e-08	0.127	1.28466130923877
ROCK1	4.45733599258854e-11	0.360212317777466	0.545	0.41	1.30965446134236e-06	0.135	1.28361479000275
MT-ND6	4.4994016997348e-08	0.360114320723699	0.494	0.383	0.00132201420741608	0.111	1.28352760165603
LRRFIP1	2.60880825745228e-08	0.359260152304088	0.516	0.419	0.000766520042204629	0.097	1.28276789553556
ARHGEF25	7.71343710083744e-13	0.350468419229424	0.268	0.15	2.26636208896806e-08	0.118	1.27497452327312
ILK	9.99789691735692e-11	0.348190667512836	0.653	0.547	2.93758207225781e-06	0.106	1.27296315979665
PPFIBP1	8.72550534705208e-14	0.347304028747441	0.303	0.169	2.56372798107084e-09	0.134	1.27218107369877
SEPT10	1.96314189797356e-14	0.346786519602081	0.158	0.062	5.76810352462591e-10	0.096	1.27172481145725
HOXC8	4.67391070906451e-24	0.346589574903965	0.24	0.086	1.37328844453733e-19	0.154	1.27155121803838
ABI3BP	5.97156610747185e-13	0.341772499288107	0.357	0.217	1.75456555369738e-08	0.14	1.26731266187121
CPED1	3.80036334326431e-12	0.340953777606414	0.341	0.208	1.11662275751792e-07	0.133	1.26659367277751
CARMN	1.24501778921697e-08	0.337093380556599	0.443	0.324	0.000365811126827731	0.119	1.26320902226002
SRSF7	2.73894370765654e-10	0.336146911953923	0.752	0.649	8.04756440183644e-06	0.103	1.26238057580934
CBX1	1.20065100466969e-11	0.335078730437101	0.427	0.29	3.52775278192047e-07	0.137	1.26144624632061
SYPL1	7.30526575071163e-12	0.334908403954275	0.519	0.378	2.14643318287409e-07	0.141	1.26129732710093
NIBAN1	3.77201185482807e-15	0.334495516014699	0.118	0.032	1.10829252318558e-10	0.086	1.26093640540497
ITSN1	5.80040020898945e-07	0.333818560266139	0.244	0.16	0.0170427358940528	0.084	1.26034487504795
AAED1	7.35176890191358e-13	0.330005084017831	0.132	0.05	2.16009673876025e-08	0.082	1.25701780421036
CCNI	8.54129511646997e-16	0.329295530493124	0.858	0.798	2.50960333112121e-11	0.0599999999999999	1.2563997234035
C3orf58	1.18372016327745e-11	0.325966931442073	0.128	0.058	3.47800658374182e-07	0.07	1.25350428806617
TSPAN5	1.582132481336e-20	0.324478886699486	0.21	0.075	4.64862165666144e-16	0.135	1.25221204764684
MAP7D3	3.79474187346634e-08	0.323323411226554	0.324	0.22	0.00111497105726188	0.104	1.25120953429519
MBNL1	2.670244339266e-08	0.321823319151568	0.535	0.428	0.000784571191763136	0.107	1.24990922203909
CLU	4.91634878438843e-16	0.321683914849653	0.888	0.83	1.44452159982901e-11	0.0580000000000001	1.24978845202218
PTP4A1	1.51524719301217e-09	0.321125232534988	0.222	0.123	4.45209930250837e-05	0.099	1.24930456630308
ANKRD12	8.91277712134016e-09	0.32020241107254	0.656	0.535	0.000261875217379217	0.121	1.24850570279364
PRELP	1.51545680150385e-13	0.320059197037297	0.359	0.216	4.4527151741786e-09	0.143	1.24838177177552
C19orf70	4.15892911037302e-12	0.318961991861457	0.162	0.072	1.2219765512098e-07	0.09	1.24743270757447
ST5	6.27576027387183e-08	0.315789732902211	0.481	0.369	0.00184394388366902	0.112	1.24469281310571
PRKG1	1.49568680401552e-11	0.314261654799355	0.346	0.216	4.3946269675584e-07	0.13	1.24337515354667
MXI1	1.23301869791536e-11	0.312977004578513	0.458	0.317	3.62285553821491e-07	0.141	1.24226848084649
FRMD6-AS2	6.81612623715033e-18	0.312537406064893	0.213	0.085	2.00271421099951e-13	0.128	1.24189001126653
EIF4B	2.05275358294743e-08	0.308813345453729	0.691	0.613	0.000603140057741613	0.078	1.2386884270565
GSN	1.71273778805115e-09	0.308656566068848	0.791	0.739	5.0323661688519e-05	0.052	1.23855382462666
DUSP10	1.09100604015935e-17	0.307891752070371	0.209	0.082	3.20559394719622e-13	0.127	1.23789740574759
ZFPM2	1.00726112024639e-14	0.307359467548374	0.197	0.084	2.95953462350794e-10	0.113	1.23744076586765
NEXN	1.00431136995308e-09	0.30727193359632	0.735	0.66	2.95086766719613e-05	0.075	1.2373656877731
SBSPON	2.74737353986876e-19	0.305221587287043	0.159	0.047	8.07233293484239e-15	0.112	1.23560840286446
RSBN1L	2.01337554956921e-10	0.305070403048318	0.435	0.302	5.91570003974425e-06	0.133	1.23547892662527
EIF3E	7.76466793884336e-14	0.304599923698496	0.778	0.719	2.28141473379095e-09	0.0590000000000001	1.23507608850842
PTGES3	4.52242537102212e-10	0.304514099661069	0.75	0.655	1.32877902251372e-05	0.095	1.23500261763576
ANXA1	1.11309561236708e-13	0.302460781025285	0.181	0.076	3.27049752825696e-09	0.105	1.23324614790762
PKD2	9.03582242194362e-07	0.301987978995263	0.395	0.303	0.0265490534401547	0.092	1.23284205297968
PKIG	6.11673611429023e-14	0.30159431001452	0.544	0.385	1.79721940510075e-09	0.159	1.23250569259144
ATP8B4	7.31596214014235e-14	0.30125602231434	0.194	0.085	2.14957599601662e-09	0.109	1.2322167246354
COL4A3BP	4.92295894141688e-09	0.300575476145767	0.133	0.063	0.000144646379616711	0.07	1.23163560208966
PER3	2.82134207098272e-09	0.299750089401549	0.367	0.249	8.28966727296143e-05	0.118	1.23093116703757
PCMTD1	3.50896813708461e-08	0.299196624498073	0.539	0.426	0.0010310050180382	0.113	1.23045903223647
LGI2	2.34822103423156e-15	0.297444413805832	0.302	0.161	6.89954304277916e-11	0.141	1.22896549780736
SERPING1	1.60030612489758e-10	0.296794683353	0.564	0.426	4.70201945617408e-06	0.138	1.22841214695438
PPM1K	2.56584446047191e-07	0.296545501014328	0.614	0.515	0.00753896419375857	0.099	1.22819999388683
FAM208B	3.4101938051895e-07	0.294654904262888	0.106	0.051	0.0100198314384078	0.055	1.22659153884209
TMEM106B	1.07313573568998e-12	0.294220036352999	0.496	0.345	3.15308741860429e-08	0.151	1.22622186618069
CAP1	1.13089744311106e-09	0.293490667255847	0.497	0.371	3.32280286734892e-05	0.126	1.22560209396985
TUBA1B	1.59783997230999e-08	0.292814187595049	0.744	0.658	0.000469477340664121	0.086	1.22502754389905
HLA-C	6.05302365855761e-08	0.291831818878055	0.739	0.668	0.0017784994113574	0.071	1.22419367459719
KIFAP3	8.12557147429489e-07	0.291620720635868	0.266	0.182	0.0238745541057732	0.084	1.22401456104946
SYNPO2	9.08323668562286e-13	0.291151893286173	0.884	0.839	2.66883660296971e-08	0.045	1.22361686212123
PRUNE2	5.95464799872535e-10	0.289636381512962	0.53	0.396	1.74959467498548e-05	0.134	1.22233216088669
CLMP	2.06132661920796e-08	0.289356542781563	0.323	0.215	0.000605658987255682	0.108	1.22209508881012
MORC4	4.03296012730711e-10	0.288198753969319	0.22	0.122	1.18496434460538e-05	0.098	1.22111472887233
FAM13C	4.63954800039057e-10	0.286907503483943	0.294	0.179	1.36319199347476e-05	0.115	1.22002228762257
MAP4	5.73602180889134e-09	0.286174467795382	0.605	0.482	0.000168535792788845	0.123	1.21940254977908
TSPAN15	8.7451485218625e-16	0.285470654252142	0.219	0.095	2.56949953869364e-11	0.124	1.21880781374948
DYNC1LI2	2.57511006323249e-07	0.285395575092124	0.479	0.375	0.00756618838778971	0.104	1.21874438753447
TAX1BP1	1.17922936010403e-07	0.284603711133164	0.692	0.605	0.00346481170585766	0.087	1.21807562877317
CDC42EP3	4.88610383077779e-08	0.280083833099494	0.302	0.199	0.00143563502755913	0.103	1.21426544170283
MSRB3	1.83212894252996e-11	0.279163630039632	0.526	0.382	5.38316125894153e-07	0.144	1.21349118625085
DPYSL3	4.83297810965053e-08	0.278242566926928	0.45	0.334	0.00142002562817752	0.116	1.2127167015365
ZFP36L1	3.72259576308709e-08	0.278053191598193	0.847	0.803	0.00109377308711025	0.0439999999999999	1.21255752475617
BGN	4.97242531739082e-13	0.278048953655451	0.135	0.049	1.46099800675577e-08	0.086	1.21255396285177
TRPS1	1.19306182236954e-09	0.277678357539653	0.335	0.218	3.50545424648618e-05	0.117	1.21224252483835
TMEM123	4.03351665104801e-07	0.27689488294911	0.417	0.313	0.0118512786241093	0.104	1.21158437925292
PCDH7	5.35662468203442e-11	0.275038937476852	0.242	0.132	1.57388346407535e-06	0.11	1.21002674667725
FAM208A	7.00850007472631e-14	0.27448649032884	0.12	0.042	2.05923749195608e-09	0.078	1.20956348324746
CNBP	5.47107204745144e-10	0.27273681401783	0.794	0.712	1.60751038898218e-05	0.0820000000000001	1.20809743415294
HSPA8	1.36621242850038e-06	0.272356191130978	0.842	0.865	0.040142053574198	-0.023	1.20777874664975
CAPZA2	5.01813284336415e-09	0.272090527548482	0.527	0.4	0.000147442779203725	0.127	1.20755636196072
RRAS	2.12676858218091e-07	0.27079165505962	0.557	0.445	0.00624887144816394	0.112	1.20646967637994
PEBP1	1.41691830216298e-09	0.270592057320352	0.816	0.75	4.16318935541528e-05	0.0659999999999999	1.20630277210992
CCDC186	3.68783133785066e-09	0.270445362581619	0.309	0.197	0.000108355860368728	0.112	1.20618012021979
ARPC5	2.26613303613061e-08	0.270096200422238	0.691	0.594	0.000665835208675896	0.097	1.20588823490534
EPS8	9.50203174464487e-13	0.269784791927081	0.209	0.1	2.79188696721155e-08	0.109	1.2056279697044
EMX2	1.42319087363613e-07	0.269267829706226	0.542	0.427	0.00418161942491767	0.115	1.20519603333461
GNG11	3.83939781719652e-09	0.269253777728709	0.537	0.41	0.000112809186664868	0.127	1.20518429467563
EPHA4	2.08876580205197e-12	0.269232164864249	0.214	0.104	6.1372116795891e-08	0.11	1.20516624007022
MFGE8	1.24406068221155e-06	0.268786254976567	0.639	0.55	0.0365529909647399	0.089	1.20479380342446
SYTL4	1.35817401362715e-08	0.26862735679482	0.268	0.166	0.000399058688683929	0.102	1.20466111495105
HOXA7	1.1149482920889e-11	0.268590463967454	0.281	0.161	3.27594107181559e-07	0.12	1.20463030955903
NFIC	5.43842370326116e-08	0.267728068227749	0.707	0.623	0.00159791765249219	0.084	1.2039104362811
ITGA5	2.17509478765183e-08	0.265731584606457	0.141	0.069	0.000639086350507862	0.072	1.20224554865364
CLDN1	1.90203912807858e-09	0.265440873053723	0.393	0.273	5.58857136612049e-05	0.12	1.20200331349732
ESD	3.22716514253358e-08	0.264859194129194	0.611	0.507	0.000948205662179215	0.104	1.20151877654188
ARHGAP6	1.42788014280966e-06	0.264380091604398	0.275	0.186	0.0419539743560334	0.089	1.20111983214255
ARHGAP29	2.91091547750292e-12	0.262258658984773	0.125	0.045	8.55285185599907e-08	0.08	1.19935492535656
NFIX	4.97873437260229e-08	0.26123260365368	0.385	0.273	0.001462851733358	0.112	1.19850223856109
TCF23	7.44438165029546e-14	0.258870702476616	0.238	0.118	2.18730821648981e-09	0.12	1.19654172170719
PRDX3	1.5075434998448e-10	0.258613917939143	0.365	0.238	4.42946431124399e-06	0.127	1.19632876882279
AMIGO2	9.51273361843299e-09	0.258208202289376	0.179	0.097	0.000279503139176798	0.082	1.19599238375978
SAMD12	8.37613831062214e-13	0.257968798289824	0.13	0.046	2.461076958427e-08	0.084	1.1957939346097
MARCKS	3.79691644933221e-11	0.255651216414253	0.296	0.177	1.11560999114279e-06	0.119	1.19387452303688
HIST1H1C	5.77067251635388e-08	0.255631394870285	0.138	0.076	0.0016955389987551	0.062	1.19385812021222
SEPT9	3.93021197728956e-11	0.254590167346001	0.15	0.07	1.15477488316722e-06	0.08	1.19299679510332
ENAH	2.30737156912804e-07	0.254366184625613	0.416	0.309	0.006779519144412	0.107	1.19281159315942
HIST1H1E	1.39875909174166e-12	0.252734003024537	0.146	0.056	4.10983396335533e-08	0.09	1.19146287828939
CTTNBP2	2.776898237207e-08	0.252585821752611	0.216	0.125	0.00081590824005616	0.091	1.19134050771689
CPQ	1.02084579412288e-06	0.250731025990102	0.451	0.347	0.0299944911229183	0.104	1.18980984917218
SRGAP3	1.24132055320735e-10	0.250122590138212	0.151	0.066	3.64724804943383e-06	0.085	1.18930816980261
