	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
BZW1	2.2274267962826e-05	-0.735114628469553	0.524	0.651	0.654462541283755
MT-ND4L	2.2355065476702e-05	0.570180287475124	0.845	0.663	0.656836533836459
FTL	2.28568969944653e-05	-0.587043662993642	0.925	0.947	0.67158134749138
MT-RNR2	3.7385896206724e-05	2.34256251667966	0.155	0.065	1
MIF	3.94454406326604e-05	-0.567177763088757	0.428	0.527	1
RPL6	4.34779016071899e-05	-0.46707847572677	0.834	0.929	1
RPS14	4.51084269567906e-05	-0.294455408049414	0.963	0.994	1
RPS4X	4.76142960029321e-05	-0.359833244955578	0.914	0.982	1
EGR3	4.87529137720323e-05	0.597933911268089	0.465	0.243	1
S100A4	5.5311679774501e-05	-0.63117797063523	0.765	0.87	1
TAGLN	6.43672135617807e-05	-1.77338866309236	0.096	0.201	1
SLC3A2	6.7643553122463e-05	-0.695385456872295	0.278	0.444	1
RPL12	7.55195774010481e-05	-0.362815281682825	0.893	0.982	1
NDUFA4	0.000109555410255829	-0.534758529880266	0.652	0.781	1
RPL8	0.000109962497943789	-0.446482080948742	0.856	0.923	1
RPS12	0.00011245212000999	-0.338680194802373	0.952	0.97	1
LIF	0.000120206593018092	0.597122691235886	0.668	0.45	1
PER1	0.000122456923565618	0.699489599728311	0.449	0.237	1
RPL29	0.000123640228278688	-0.390461224162287	0.802	0.923	1
LGALS1	0.00012769842054009	-0.922389152974681	0.401	0.503	1
GAPDH	0.0001702786081491	-0.554634594852854	0.674	0.746	1
RNASEK	0.000173270514331004	-0.654268278613527	0.396	0.527	1
H3F3B	0.000180524702106215	-0.343964189190333	0.941	0.988	1
RPL26	0.000186241225818454	-0.38378506832507	0.818	0.917	1
FAM107B	0.000188101288478515	-0.514766499808261	0.583	0.757	1
HNRNPDL	0.000193342143337452	-0.490590035193573	0.604	0.686	1
RPL23	0.000199551563300539	-0.334655715110758	0.925	0.988	1
RPS13	0.00020695980583625	-0.387890603845643	0.882	0.935	1
SLC2A3	0.000218274388704337	0.666583187496095	0.674	0.509	1
RPS8	0.000228625512166374	-0.332275402799361	0.957	0.964	1
RPL7A	0.000252984577108992	-0.383270312814012	0.893	0.964	1
SLC45A3	0.000258008633375852	0.532568230351627	0.23	0.077	1
GPS2	0.000272391645321495	-0.57258069270442	0.08	0.207	1
SLA	0.000305652141028867	0.868820129506159	0.246	0.095	1
FOSB	0.000312115483047317	0.594272137457565	0.861	0.757	1
ALDH1A1	0.000317486220934234	-0.651200254487837	0.278	0.432	1
ARL6IP1	0.000319233068619851	-0.644158823034666	0.401	0.515	1
FAU	0.000327550433404935	-0.359099518639934	0.941	0.976	1
CDV3	0.000336464092582747	-0.589495986160062	0.278	0.355	1
COTL1	0.000348987959610408	-0.59715401002205	0.171	0.26	1
RPS23	0.000357334020312551	-0.330744840880538	0.936	0.982	1
COX7A2	0.000382340480147445	-0.652699099942882	0.417	0.503	1
SEC61B	0.000412019964782321	-0.544735406166177	0.492	0.574	1
RGS2	0.000414811666212233	0.919920817963342	0.695	0.527	1
TXN	0.000420400380984856	-0.656122813722053	0.471	0.609	1
SARAF	0.000430358066696753	-0.510275814309249	0.551	0.728	1
CERS2	0.000444605119854223	0.308552304198462	0.182	0.053	1
JUNB	0.000445656770965163	0.6192208454887	0.791	0.704	1
EEF1A1	0.000450439044635027	-0.268845096434678	0.979	0.982	1
RPL19	0.000450972976615897	-0.344740718194486	0.947	0.976	1
NDUFA11	0.000540263217395286	-0.486229287297072	0.321	0.361	1
ACP1	0.000550756489235742	-0.491257000647628	0.075	0.201	1
LAT	0.00060361567658267	-0.691177800508137	0.198	0.355	1
RPL17	0.000615460940256445	-0.417718390522801	0.754	0.882	1
MT2A	0.000615727828130228	-1.26627110749915	0.267	0.391	1
NDUFAB1	0.000649298532105186	-0.661193148355745	0.182	0.272	1
DYNLT1	0.000654708817426312	0.655359475748435	0.401	0.219	1
NAP1L1	0.000658524089227393	-0.553071330638047	0.594	0.757	1
SEPTIN7	0.000688800777410027	-0.660720953558738	0.342	0.497	1
CXXC5	0.000722757735536772	-0.522303355843473	0.021	0.101	1
ARL6IP5	0.000792596884113195	-0.634171496084211	0.364	0.55	1
RPL10	0.000821317702178338	-0.325373205687369	0.952	0.976	1
PPP2CB	0.000866423365744675	-0.533822608850814	0.053	0.148	1
PSAP	0.000923887523059135	0.530539228893737	0.658	0.473	1
RPL30	0.00097240597835763	-0.263839392814074	0.947	0.982	1
SKP1	0.000999363538855618	-0.439383821421423	0.556	0.657	1
SYTL3	0.00100008176703793	0.62931518945079	0.535	0.355	1
RPL5	0.00100693827005017	-0.320669861744609	0.909	0.964	1
SEPT7	0.00102470259669822	1.08987802980947	0.112	0.024	1
ADIRF	0.00104689145667452	-1.33831047476621	0.08	0.154	1
DBI	0.00112614608272119	-0.482124463371307	0.503	0.692	1
COX5B	0.00116851105658223	-0.581727341836956	0.412	0.527	1
LDLR	0.00125445653244642	-0.275070320987018	0.048	0.154	1
SLC24A3	0.00132020900549499	1.32138293651697	0.171	0.059	1
MAT2A	0.00145368768000576	0.699033781145243	0.455	0.385	1
ZFAND5	0.00148768153184108	0.569143126557948	0.583	0.408	1
TCTEX1D1	0.0015773834918517	0.475270658387758	0.187	0.065	1
IER5	0.00159453593328592	0.511354820629967	0.449	0.296	1
SLC26A2	0.00159520432281966	0.704292364157491	0.46	0.278	1
RPL18A	0.00163799209137918	-0.340237660659421	0.845	0.947	1
RPS6	0.00168116287788936	0.366959998210323	0.989	0.953	1
SLC25A5	0.00168324181321926	-0.614428335735842	0.257	0.391	1
ARHGAP18	0.00168794511276545	0.518425113263638	0.781	0.746	1
RPL15	0.00173397485594953	-0.330348380292545	0.872	0.947	1
SUB1	0.00175350472984764	-0.479446995630379	0.503	0.645	1
ID2	0.00188049680161383	0.792625454734201	0.802	0.734	1
TESC	0.00188053997126882	-0.441878135337747	0.235	0.29	1
CYP51A1	0.0018987552278425	-0.537237263191111	0.102	0.219	1
MRPL14	0.00191788351007691	-0.611682108449181	0.107	0.213	1
DYNLL1	0.00192083226199608	-0.48453109143663	0.497	0.657	1
AC114760.2	0.00192534473495101	0.572536641289364	0.187	0.065	1
MT1X	0.00193495817865887	-0.756117464034689	0.053	0.136	1
FTH1	0.00196570778289945	-0.425592237260362	1	1	1
CD81	0.00214257988572635	-0.328310139776491	0.529	0.503	1
COX4I1	0.00221407518672255	-0.42053473860939	0.636	0.775	1
UBC	0.00235946321770226	-0.413759887469412	0.818	0.858	1
FLNB	0.00240413602449476	0.39633683623571	0.102	0.018	1
TNFRSF9	0.0025498748541491	-0.633284064056938	0.118	0.254	1
ATP5MG	0.00275169974075936	-0.428975575196802	0.567	0.633	1
ARL5B	0.00282220349237014	0.488600995865971	0.251	0.112	1
NFKB1	0.00287422199860344	-0.271918271144624	0.529	0.704	1
B2M	0.00298926328016092	-0.312026704735243	0.963	0.97	1
NCL	0.00304599375197786	-0.289277519407662	0.529	0.704	1
CALD1	0.00314764481034151	-0.926968386618153	0.053	0.142	1
SSB	0.00319061136565782	-0.653944169096758	0.262	0.391	1
PALM2-AKAP2	0.00330493125226353	-0.592549484664617	0.289	0.432	1
SAMSN1	0.00334557762218516	0.4039309555142	0.84	0.728	1
PNISR	0.00348075275255899	0.653280000689432	0.481	0.343	1
REL	0.00354780749156636	-0.259276107585047	0.711	0.822	1
VDAC2	0.00366158283075314	-0.503523263151339	0.257	0.284	1
GPALPP1	0.00371927343712933	-0.427711574599703	0.027	0.112	1
RASSF5	0.00378865224214189	-0.271582125417644	0.353	0.331	1
PPP3CA	0.0038155143641377	0.554635838702814	0.332	0.183	1
PSMB6	0.00385614211314396	-0.526616151774191	0.219	0.355	1
SLC16A3	0.00387570005453238	0.432552589824405	0.214	0.089	1
NACA	0.003934839775781	-0.264342428850783	0.856	0.947	1
C9orf16	0.00406555264679745	-0.519230203328472	0.144	0.26	1
PRDX1	0.00411439215195972	-0.463415911305378	0.61	0.734	1
IGFBP5	0.00415290320721555	-1.32342705694719	0.102	0.178	1
RPL11	0.00421470381505918	-0.258818874975463	0.957	0.988	1
RPL24	0.00426252493194356	-0.292878494300925	0.936	0.976	1
BID	0.00430066406470527	-0.425619885229265	0.07	0.16	1
LACTB	0.00432082567743604	-0.542300841546698	0.123	0.249	1
RPL22L1	0.0043826683483159	-0.578236362015431	0.251	0.385	1
VEGFA	0.00442205879539224	0.56629447640882	0.535	0.367	1
TPSB2	0.004570176843914	0.261499722422783	0.973	0.959	1
ANXA1	0.00458231770352632	-0.305726833113378	0.936	0.935	1
DNAJC21	0.00480806233174102	-0.438483192376269	0.155	0.225	1
SLC25A3	0.00486700298577946	-0.375143154103438	0.674	0.71	1
AHNAK	0.00490338316756555	0.468035688933494	0.711	0.651	1
SF3B6	0.00496539765826771	-0.540627251440086	0.251	0.343	1
SPAG9	0.00500113603635939	-0.277373972350959	0.187	0.331	1
RBBP7	0.00508370926239578	-0.489172966852597	0.118	0.231	1
PARP4	0.00516147265875245	0.474034622890456	0.289	0.148	1
VPS29	0.0052572288054347	-0.536878514643381	0.198	0.308	1
S100A11	0.00535064652036957	-0.45456906832375	0.551	0.633	1
BRIX1	0.00540500018963794	-0.446762376642067	0.053	0.112	1
LDHA	0.00548456940113955	-0.40722619856345	0.214	0.243	1
SSR4	0.00549335674730634	-0.375843707654177	0.465	0.627	1
RBMX	0.00573780199823429	0.476759539268035	0.572	0.402	1
CD44	0.00576216035070531	-0.368706165688155	0.722	0.787	1
RAC1	0.0058418169777698	-0.419558999828025	0.332	0.438	1
GSN	0.00597575194071939	-0.505515850530264	0.123	0.254	1
MXD4	0.00599398838628669	-0.415947496741435	0.075	0.154	1
MT-ATP6	0.00610012623589294	0.351047907627688	0.963	0.988	1
C11orf96	0.00610510420530846	-1.18732809831681	0.086	0.16	1
ST3GAL3	0.00615701746321736	0.499545574247255	0.112	0.03	1
SRRM1	0.00621296660170092	-0.486269486189433	0.476	0.609	1
APH1A	0.00624774437761611	-0.484593487602586	0.07	0.16	1
FYN	0.00629503351027909	-0.457969417779331	0.128	0.195	1
STX8	0.00632067898109629	0.411032753299022	0.15	0.053	1
EFHD2	0.00640573403066017	-0.494761724396455	0.241	0.385	1
SIGLEC10	0.00646818952320368	0.270513113313868	0.123	0.041	1
REPS1	0.0065547983935937	0.432887033617634	0.144	0.047	1
TRIM63	0.00686636895324799	-0.778880140310957	0.112	0.225	1
YBX1	0.00690508524601334	-0.461702037996804	0.658	0.751	1
SNHG29	0.00692067334639267	-0.468117938982532	0.444	0.592	1
TMOD1	0.00692348864853475	0.49396072174781	0.15	0.053	1
DSTN	0.00694467364626459	-0.590701607650796	0.321	0.337	1
DNAJB14	0.00698304297067429	-0.472267468896676	0.102	0.201	1
EIF4A3	0.00705130835902968	-0.360857544488727	0.257	0.379	1
RAP1B	0.0070556797853547	-0.445784564797472	0.326	0.367	1
CDK2AP2	0.00708888648051277	-0.345285269034306	0.032	0.112	1
RIOK3	0.0071235537614573	-0.45335315551491	0.091	0.201	1
ATF1	0.0071387219536105	0.370420017644431	0.112	0.03	1
GATA2	0.00728147822501861	-0.476913523609657	0.599	0.615	1
ANKRD44	0.00731961013563516	0.458355673204824	0.214	0.095	1
CALB2	0.00740889938338854	-0.532810809654746	0.283	0.402	1
TPM2	0.00742545786879807	-0.798728444978891	0.048	0.112	1
SNX5	0.00748988402449252	0.401529295490305	0.267	0.136	1
ARPC3	0.00774401472377901	-0.298843487711878	0.551	0.71	1
RBIS	0.00777693238999623	-0.4940068747661	0.193	0.308	1
TNFSF10	0.00778551079424621	-0.59819210925895	0.102	0.207	1
RPS11	0.00823709591236146	-0.289183323003932	0.941	0.947	1
RBM17	0.00875016864966609	-0.327863045446311	0.267	0.361	1
RGS1	0.008769537055631	0.328917158094704	0.497	0.337	1
TMSB4X	0.00924223854725041	0.332349334445793	0.957	0.953	1
CEBPD	0.00930232320712417	-0.831312295110918	0.107	0.201	1
PLEKHB2	0.0094390276800608	-0.374954344539601	0.102	0.207	1
LXN	0.00966373488061928	-0.616559979183168	0.107	0.207	1
NFE2L3	0.00977912869420645	0.566547520503648	0.193	0.083	1
IST1	0.00979132788250401	0.632221712503908	0.219	0.107	1
PSMA6	0.00992561051008962	-0.54170007200293	0.246	0.355	1
AURKAIP1	0.0100306547098864	-0.511683720513952	0.171	0.249	1
MICOS10	0.0100343082709282	-0.485939891157329	0.305	0.432	1
CHST11	0.0101483803882839	0.496003253197	0.16	0.065	1
AMD1	0.0103363914967431	-0.509530234800155	0.332	0.396	1
CMIP	0.0103371580814425	0.474786551445673	0.171	0.071	1
SNRPD1	0.010433406807622	-0.542867288456766	0.171	0.284	1
KPNA2	0.0106384210814803	-0.441959360665594	0.107	0.183	1
PSMA1	0.0107093395640116	-0.439579741984725	0.241	0.314	1
KIF13B	0.0107185318482655	0.651286331772917	0.31	0.178	1
EIF3E	0.0107346398164829	-0.408469415982855	0.519	0.627	1
C19orf53	0.0108806796638827	-0.462689885720108	0.31	0.391	1
CCNL1	0.0110972104338568	0.361727882867984	0.54	0.462	1
RASA2	0.0112239111877434	0.281129662295346	0.128	0.047	1
SSU72	0.0115701991321814	-0.398002352298477	0.187	0.266	1
TPST2	0.0118222526356962	0.402369514836559	0.246	0.124	1
CPM	0.0120544209057381	0.578387857709958	0.626	0.515	1
EIF5	0.0122729242097671	-0.438309041548867	0.481	0.586	1
BCAS2	0.0123969633168039	-0.420149337858069	0.251	0.355	1
PSMD2	0.0126166519081518	-0.374092684378416	0.086	0.189	1
IL1RL1	0.0126982018224142	0.405253132295354	0.807	0.746	1
MGST3	0.0127583217103423	-0.363046494012177	0.23	0.29	1
FAM204A	0.0129126849091721	-0.57370555220919	0.15	0.231	1
ITGAX	0.0129695638686169	-0.536544081710733	0.198	0.231	1
TP53TG1	0.0129746664952741	-0.370374981835572	0.043	0.112	1
TOPORS	0.0133274466592431	-0.403226726852478	0.075	0.166	1
MIR22HG	0.0133439797942573	-0.453197221012757	0.091	0.166	1
MYL9	0.0133702283076148	-0.914138529682264	0.053	0.107	1
MT-RNR1	0.0134507853050456	1.66819626181282	0.123	0.053	1
PGLS	0.0134539651733833	-0.438075692033862	0.086	0.172	1
SMAP2	0.0139656263175815	-0.379302374838783	0.128	0.249	1
MACF1	0.014133488410049	0.527748622033216	0.31	0.183	1
CCL2	0.0141352078877504	0.965554064746436	0.102	0.095	1
BST2	0.0142244329476874	-0.37901364847772	0.417	0.533	1
ACTA2	0.0143468971097763	-0.8952584150316	0.053	0.13	1
RTRAF	0.0143915105942035	-0.368996451613055	0.267	0.296	1
SH3GLB1	0.0144448788162124	-0.506736037305618	0.23	0.284	1
CMPK1	0.0144480782716171	-0.455348605707519	0.155	0.219	1
TIMP1	0.0148290323091577	-0.408774405705476	0.439	0.574	1
NGRN	0.0148756034286191	-0.423839941680412	0.08	0.16	1
CHMP2B	0.0154437936514503	-0.585039675052891	0.155	0.243	1
UBA52	0.0154606967792516	-0.266408059330178	0.85	0.929	1
CDC26	0.0154897363749817	-0.342615539867697	0.086	0.118	1
CAPZA1	0.0156269273034528	0.569273437463237	0.364	0.225	1
SPARCL1	0.0157130622141976	-0.699495921104639	0.128	0.201	1
YWHAB	0.0158197684351895	-0.386451340307259	0.348	0.497	1
MT-ND4	0.0158999300178072	0.337164688250951	0.984	0.953	1
GABARAP	0.0164584316531095	-0.427596317973355	0.487	0.604	1
NSD3	0.0166407747308457	-0.285268098967175	0.198	0.213	1
SMAD3	0.0166630020243643	-0.393793339395276	0.123	0.172	1
CNST	0.0169934611212802	0.566636435584038	0.198	0.095	1
DDX18	0.0170158934921366	-0.36269613191615	0.433	0.479	1
MT-ND5	0.0171001131881725	0.266555236480629	0.973	0.929	1
MDK	0.017288523812965	-0.380862691382805	0.037	0.107	1
ATP1B3	0.0175010129569382	-0.304398809424247	0.701	0.633	1
CSGALNACT2	0.0181168598089066	-0.453117049358483	0.075	0.142	1
MYL6	0.0183597678604435	-0.407898714867835	0.775	0.817	1
ATP5MC3	0.0186058059664678	-0.466127634494569	0.289	0.396	1
TMEM14A	0.0187537083806718	-0.321767466348258	0.037	0.112	1
STAU1	0.0188320472978119	-0.429902366275969	0.128	0.213	1
SPN	0.0188333552297922	0.496667638021633	0.144	0.065	1
TSIX	0.0188542455653596	0.425791301096205	0.102	0.03	1
MOB4	0.0190942460650611	-0.32270659031577	0.075	0.172	1
INTS6	0.0195382343657517	0.415511963707989	0.433	0.296	1
SEC62	0.0196306041682898	-0.318459363156145	0.561	0.604	1
MRPS6	0.019772140190155	-0.445280039306755	0.225	0.331	1
RAN	0.0204969644440773	-0.315567593328645	0.364	0.491	1
FRMD4B	0.0204985739730278	0.469472009461122	0.123	0.047	1
NEAT1	0.0205226517897377	-0.407326511723427	0.786	0.805	1
SRRM2	0.0207502557049204	-0.384517227934165	0.503	0.592	1
RPL7L1	0.0207836636822746	0.33892748988967	0.198	0.095	1
SLC1A5	0.0209377525162224	0.355167776768572	0.278	0.16	1
GLUL	0.021662913322682	-0.431168638620062	0.781	0.852	1
P2RX1	0.021846628139367	0.424703268744207	0.273	0.154	1
TRMT10C	0.0228873150720676	-0.368423894571654	0.112	0.166	1
COX7B	0.0228982390106531	-0.420399624525075	0.422	0.538	1
HCFC1R1	0.0231218351732582	-0.369688064908868	0.075	0.13	1
ZFHX3	0.0233496089683712	-0.316206230369066	0.086	0.183	1
CEBPB	0.0233502443328347	-0.303249356416044	0.246	0.272	1
CKLF	0.0233864193857734	0.451093024979012	0.636	0.574	1
TMEM33	0.0238588249017253	-0.52908498708579	0.043	0.118	1
ENPP3	0.0239338633189422	0.86972371127844	0.273	0.207	1
LDHB	0.0240749837855565	-0.427235329760517	0.529	0.627	1
AL627171.2	0.0243169030054695	0.475723373062843	0.187	0.089	1
RPL10A	0.0243956280975009	-0.290332774112527	0.77	0.87	1
LINC01140	0.0247422313831118	-0.434698830886071	0.059	0.101	1
OAZ2	0.024961516370694	0.327421099103879	0.203	0.101	1
CKS2	0.0251176922744192	0.618131855415219	0.176	0.083	1
HMGN3	0.0254033714101882	-0.36891856116457	0.267	0.325	1
MTLN	0.0255400846696726	0.308062480227039	0.118	0.041	1
SERF2	0.0256347005640047	-0.327318852081647	0.717	0.805	1
SGK1	0.0260706072597176	0.519465118498931	0.706	0.621	1
BTG1	0.0261816394013492	-0.394805433463127	0.647	0.751	1
LRMP	0.0262769437724672	-0.345307349321139	0.059	0.142	1
IRF1	0.0265498535013511	-0.410812494911177	0.283	0.296	1
SNRPE	0.0269274106950912	-0.417719885546613	0.193	0.272	1
TFG	0.0271431978633577	-0.43231392837675	0.144	0.189	1
COBLL1	0.0276558740254216	0.56065524477373	0.23	0.142	1
SDF2L1	0.027842702410594	-0.441029759547086	0.096	0.148	1
PAK2	0.0281478869685389	-0.455988693085016	0.246	0.337	1
SLC25A6	0.0285469183228444	-0.377282227125123	0.353	0.462	1
KLHDC2	0.0286456916458598	-0.381419116940358	0.059	0.13	1
PRPF8	0.0291213809142725	0.531740239647034	0.246	0.136	1
NDUFB11	0.0291444776063999	-0.48306138510943	0.273	0.331	1
CBX5	0.0291826842494948	-0.385825844170708	0.107	0.178	1
DANCR	0.0295787120487571	-0.253463606164163	0.059	0.142	1
SNRPD2	0.0296050584347973	-0.384383700107088	0.401	0.515	1
KLF6	0.0299900706878004	-0.345451447634445	0.658	0.734	1
EMC7	0.0299919391367318	-0.466128186442525	0.118	0.201	1
CD52	0.0302831195754641	-0.345253140584179	0.107	0.207	1
CACYBP	0.0304283734145092	-0.410507451949472	0.15	0.219	1
GUK1	0.0305905764911423	-0.409924193676162	0.283	0.349	1
IL18R1	0.0306357826977136	0.665264810992229	0.422	0.337	1
TSTD1	0.0306576720760497	-0.468077587355135	0.203	0.302	1
FLNA	0.0307059403017374	-0.389820135187168	0.075	0.16	1
MAP1LC3B	0.0309567676191642	-0.405456405018193	0.262	0.361	1
LYRM1	0.030990116915413	-0.422250835958066	0.037	0.107	1
CCT3	0.0310328868251813	-0.29170782735561	0.251	0.231	1
GOLGA4	0.0313687577706825	-0.277316972636503	0.209	0.331	1
BCL11A	0.031440189589636	0.343795355196213	0.139	0.059	1
TYROBP	0.0314421978017174	-0.385386122231651	0.668	0.751	1
CSF1	0.0314863045211721	0.549293692567759	0.439	0.32	1
ATG3	0.031521287186404	-0.439477871047873	0.053	0.112	1
H3F3A	0.0317188122048898	-0.326176340529616	0.733	0.834	1
SERBP1	0.0318077625798824	-0.36353445811079	0.374	0.462	1
AIG1	0.0319377692005583	-0.283367934889413	0.07	0.154	1
USE1	0.0319556871394328	-0.471994601980293	0.043	0.112	1
HNRNPC	0.0320304809899554	0.402550596927466	0.706	0.574	1
KRR1	0.0321067848846479	-0.61864193846273	0.16	0.231	1
TCEAL3	0.0321348597041791	-0.510663554980396	0.086	0.16	1
SNRPA1	0.0323320413801607	-0.510790585727	0.128	0.183	1
DDX1	0.0324944117597022	-0.333996669754472	0.112	0.112	1
HSPA5	0.0325273799181017	-0.271985041892532	0.492	0.609	1
KIF5B	0.0328649225307662	-0.451371120261709	0.209	0.29	1
NENF	0.0330142952033891	-0.474252386903503	0.219	0.296	1
ZMYM2	0.0332674965492504	0.412489695715261	0.278	0.166	1
THOC7	0.0333959777965294	-0.476390763348715	0.123	0.195	1
AC103591.3	0.0339568004002725	0.430022344192151	0.182	0.089	1
ATP5PF	0.034115855321643	-0.343336149273594	0.337	0.438	1
PFDN5	0.0342133408234399	-0.321947264037432	0.775	0.834	1
SRP19	0.0342660139917317	-0.363333262051134	0.166	0.201	1
ATP5MPL	0.0345766900497994	-0.385261933168766	0.262	0.367	1
RHOQ	0.0346454948134058	0.429325254907228	0.16	0.148	1
PAIP2	0.0349021249690204	-0.372366689553692	0.166	0.225	1
EIF3K	0.0349154899499213	-0.355900962578883	0.567	0.68	1
CLSTN1	0.0350589131914388	0.299498008559804	0.107	0.041	1
COX7C	0.0358637165800214	-0.325894131332644	0.711	0.811	1
TMEM205	0.0359345684680714	-0.277275373474262	0.053	0.13	1
TIA1	0.0359444659093046	-0.269413009695374	0.037	0.107	1
VBP1	0.036231715557082	-0.320590576560526	0.086	0.172	1
ILF2	0.0363240208530519	-0.377198628043316	0.235	0.296	1
KRTCAP2	0.036398112003159	-0.430648990925356	0.321	0.438	1
CLK1	0.0365173967002892	0.50016153109632	0.455	0.331	1
TNPO1	0.0368154756850193	-0.42980455825164	0.053	0.124	1
ERLEC1	0.0370295514995341	-0.393598481416933	0.064	0.142	1
PSMC1	0.0375518562266312	-0.4231818261304	0.15	0.254	1
TARS	0.037587954561256	-0.439539861485743	0.134	0.16	1
DCTN2	0.0376594377308363	-0.415606968868212	0.07	0.136	1
COX6C	0.0378530850016194	-0.301186864559964	0.497	0.556	1
NAA50	0.0379647206736133	0.323797327105362	0.112	0.041	1
RNF181	0.0379816813864266	-0.512049720538008	0.171	0.254	1
CTDSP1	0.038054155884309	0.313577913198295	0.102	0.053	1
SELENOF	0.038804109880079	0.357491504630625	0.219	0.118	1
HLTF	0.0388160884878067	-0.381940513541896	0.086	0.166	1
TMEM259	0.0389210240526756	0.305647751360431	0.139	0.059	1
TMEM59	0.0391536278758131	-0.36210342949748	0.337	0.414	1
DNAJC2	0.0392125168617152	-0.566924688703809	0.128	0.207	1
BAX	0.0392817881049374	-0.30276075542342	0.107	0.13	1
CNN2	0.0394557235747601	0.377976381908753	0.203	0.107	1
ALOX5	0.0395871150076879	0.517624396159277	0.444	0.314	1
RAB11FIP1	0.0398343363128088	-0.291790771137884	0.07	0.13	1
TMBIM1	0.0398953004865511	0.381716041277859	0.182	0.095	1
RBM8A	0.0399209290860959	-0.427743314963879	0.444	0.562	1
BNIP2	0.0401799457348173	-0.332823809872827	0.193	0.237	1
NASP	0.0402933848727568	-0.362357600696708	0.278	0.396	1
SFPQ	0.040415215377023	-0.335615831517028	0.663	0.734	1
ACER3	0.0412688854350668	0.408322515683047	0.273	0.166	1
CCDC25	0.0412996474481122	-0.460322398651993	0.048	0.118	1
NDUFAF8	0.041836051089387	-0.466826507456172	0.123	0.166	1
SYNGR2	0.0419077724194458	0.33675800108013	0.187	0.095	1
SCAND1	0.0420119137851521	-0.443044792139604	0.176	0.254	1
MAFG	0.0420959858943695	-0.330074719250918	0.123	0.16	1
SELENOS	0.0421152730287156	-0.360450332221135	0.219	0.308	1
HIGD2A	0.0422656585346774	-0.377763815345643	0.246	0.337	1
LEO1	0.042777463880557	0.776559541678389	0.428	0.308	1
