	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
GNG10	1.11427155877824e-08	-0.341802385423871	0.139	0.191	0.000327395269400221	-0.052	-1.26733891514685
MIR22HG	1.63586738861331e-08	-0.339376989831265	0.312	0.307	0.000480650556122364	0.005	-1.26521011050551
LINC01578	3.36469669817243e-08	-0.339293608292171	0.19	0.231	0.000988615183857022	-0.041	-1.2651369889415
CIAO2B	1.99338883440624e-11	-0.336461487621156	0.144	0.185	5.85697507325242e-07	-0.041	-1.26265586441757
SNHG32	1.89239580352332e-07	-0.335059061685145	0.187	0.241	0.00556023734991223	-0.054	-1.26142904871232
RPS21	3.24175442261454e-14	-0.334978845977917	0.994	0.983	9.52492284452604e-10	0.011	-1.26135891357814
RBIS	5.67810069906896e-09	-0.316670378423338	0.17	0.216	0.000166833954740044	-0.046	-1.24545282664785
MAGI2-AS3	1.26990614258429e-10	-0.316452604939393	0.088	0.145	3.73123822814117e-06	-0.057	-1.24526484088247
PSMA6	1.74496280930558e-12	-0.315986237935835	0.144	0.185	5.12704972630165e-08	-0.041	-1.24486236041421
RPL28	1.84932740089833e-12	-0.311401076103237	0.992	0.99	5.43369376931948e-08	0.002	-1.24091222928593
CHORDC1	1.13259877858505e-08	-0.307539012451399	0.348	0.362	0.00033278017312386	-0.014	-1.23759477624518
SNHG14	4.00885281646139e-08	-0.305085489732095	0.108	0.15	0.00117788113453269	-0.042	-1.23549184645711
PHLDA2	4.11092224895191e-08	-0.304725168730522	0.45	0.417	0.00120787117518705	0.033	-1.23518331412056
RBM4	2.9299251580091e-07	-0.303159616441299	0.164	0.225	0.00860870609926233	-0.061	-1.23384367186728
RPL37A	2.92524149365035e-15	-0.299980577643651	1	0.996	8.59494455664347e-11	0.004	-1.23112783911136
CSRP2	2.9133550807918e-07	-0.29356890516789	0.873	0.858	0.00856001989838248	0.015	-1.22566856064936
NGRN	1.62297372719839e-09	-0.292055247040193	0.227	0.251	4.76862140525431e-05	-0.024	-1.22438327843995
MRPS24	1.0109068800153e-10	-0.288688188669205	0.19	0.213	2.97024659486096e-06	-0.023	-1.22152906266627
RPS26	3.81202682193423e-07	-0.287644938336629	0.969	0.979	0.0112004972082072	-0.01	-1.22064606250743
HIST1H4C	6.10219165155433e-10	-0.283889167533736	0.68	0.626	1.79294595105969e-05	0.054	-1.21747248492404
RPL38	9.07650583160399e-08	-0.283106181846093	0.983	0.991	0.00266685894344189	-0.00800000000000001	-1.21681191226598
ARPC1B	3.76589521287189e-09	-0.281644823144741	0.524	0.509	0.000110649533144602	0.015	-1.21557998290584
RPL26	1.86449115363493e-13	-0.278136173640649	0.992	0.989	5.47824790761015e-09	0.003	-1.2126272715779
NDUFB4	3.25444470872821e-10	-0.273122102416502	0.683	0.658	9.56220944318522e-06	0.025	-1.20842011363281
NDUFC1	1.2259233052674e-07	-0.27082065796001	0.569	0.582	0.00360200785553668	-0.013	-1.2064939306198
NDUFA3	1.7053874137947e-07	-0.269090799873972	0.371	0.385	0.00501076929921159	-0.014	-1.20504815553929
RPS24	7.59617922532495e-13	-0.266786272571208	0.992	0.997	2.23190937998498e-08	-0.005	-1.20312477640022
ATP5F1E	2.91574115004572e-08	-0.26439216719772	0.892	0.887	0.000856703064706433	0.005	-1.20112988575396
MTHFD2	1.68744841020381e-07	-0.262913923308693	0.547	0.527	0.00495806091886083	0.02	-1.19989978963735
MICOS13	5.96270260823704e-11	-0.261334306546683	0.167	0.183	1.75196128035221e-06	-0.016	-1.19858673004261
RPL21	2.79913124439206e-14	-0.260773295519301	1	0.994	8.22440742227274e-10	0.00600000000000001	-1.1981207343672
RPL37	1.13622611943724e-10	-0.259479067733547	1	0.99	3.33845958413048e-06	0.01	-1.19704639379173
UQCR11	2.31433932908181e-09	-0.259219245835429	0.731	0.705	6.79999181670817e-05	0.026	-1.19683083135297
TOMM5	2.51787313346652e-08	-0.258009227515702	0.17	0.198	0.000739801484075133	-0.028	-1.19582744529568
KLF6	2.50811735039008e-08	-0.257912786553461	0.652	0.574	0.000736935039891613	0.0780000000000001	-1.19574750955622
RPS25	1.13686396928544e-09	-0.254724561030894	0.997	0.997	3.34033371455449e-05	0	-1.19310793342351
RPL35A	3.17734602526028e-10	-0.252316809873198	1	0.999	9.33567809141975e-06	0.001	-1.19111838532636
