	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
FXYD5	1.61108834019987e-28	0.36423544222315	0.636	0.446	4.73369976117526e-24	0.19	1.28719929608322
ACKR1	1.67840823124647e-28	0.523448652226126	0.788	0.633	4.93149906504839e-24	0.155	1.43738710860113
GADD45B	2.10377891323024e-28	0.572765703417669	0.78	0.64	6.1813232028531e-24	0.14	1.48737219057767
MYADM	2.1483126459007e-28	0.479537170172631	0.597	0.413	6.31217221618544e-24	0.184	1.39429629152947
ID2	2.50680800602663e-28	0.597119942698364	0.613	0.446	7.36550328330743e-24	0.167	1.51269375430372
ENPP2	3.59820367813613e-28	-0.700590445029839	0.378	0.506	1.05722420470996e-23	-0.128	-1.62516978223562
TROVE2	7.49688723380248e-28	0.404889652309974	0.218	0.084	2.20273540703584e-23	0.134	1.32398763842809
CTNNAL1	7.61819078931245e-28	-0.460581437743334	0.485	0.545	2.23837681771578e-23	-0.0600000000000001	-1.37609630338883
ODC1	1.81725431455211e-27	0.486931803989703	0.436	0.261	5.339456627017e-23	0.175	1.40146120062305
SNHG14	1.98059077982838e-27	-0.622076199815737	0.104	0.217	5.81937182929175e-23	-0.113	-1.53908850910991
PIM3	2.07360283201326e-27	0.488642985208675	0.445	0.269	6.09265984102137e-23	0.176	1.40312446056772
AQP1	2.27440989510854e-27	0.370484733435801	0.852	0.722	6.68267115380793e-23	0.13	1.29278712330663
F8	2.3267929787489e-27	-0.582811916327185	0.282	0.425	6.83658313016001e-23	-0.143	-1.49776565848451
SPHK1	2.55393747327704e-27	0.261396465911931	0.284	0.137	7.50397908398259e-23	0.147	1.19863837297009
RBIS	3.04451490955985e-27	-0.473924835319021	0.162	0.279	8.94539370726876e-23	-0.117	-1.3888827728283
SFRP4	3.08521209017231e-27	-0.624677006550607	0.041	0.149	9.06497016334428e-23	-0.108	-1.54186559081315
FAM96B	3.24596490272525e-27	0.366901504279687	0.213	0.082	9.53729407718733e-23	0.131	1.28958020539086
NOV	4.0464750557972e-27	0.369674548119697	0.137	0.036	1.18893530089433e-22	0.101	1.29206132674388
TGM2	4.44540448515271e-27	-0.5325842271728	0.152	0.291	1.30614874582757e-22	-0.139	-1.44651795123637
EIF1	5.23624048469492e-27	0.272559960503712	0.972	0.937	1.53851217921306e-22	0.0349999999999999	1.20794934798398
APP	7.32011835207728e-27	-0.414207800052279	0.692	0.729	2.15079717420735e-22	-0.037	-1.33256674888109
ATF3	1.21905274709264e-26	0.466113033706583	0.652	0.472	3.5818207815076e-22	0.18	1.38138267384836
RARRES1	1.66248918037951e-26	0.501456164200252	0.312	0.158	4.88472570979107e-22	0.154	1.41564169980271
ENG	1.74019040233676e-26	-0.476012351104663	0.51	0.588	5.11302744014587e-22	-0.078	-1.39089387928703
TUBB4B	2.6325297635943e-26	0.452015221872775	0.684	0.541	7.73489895139278e-22	0.143	1.36794973706156
ACTG1	5.3057729836833e-26	0.474236618631848	0.943	0.906	1.55894221806583e-21	0.0369999999999999	1.38918295911481
C6orf48	5.4714408568545e-26	0.409155421575512	0.219	0.089	1.60761875256099e-21	0.13	1.32790820626376
CALCOCO2	7.96485031954187e-26	0.378403264163769	0.653	0.475	2.34023232088779e-21	0.178	1.29990236222977
TSC22D1	1.46843566610862e-25	-0.523585348000717	0.804	0.801	4.31455767416034e-21	0.003	-1.43752330789996
NPR3	1.64266528925968e-25	-0.526191207818848	0.123	0.256	4.8264791529028e-21	-0.133	-1.44012217269031
MFSD2A	2.05382015950906e-25	0.330193588387465	0.122	0.03	6.03453439266952e-21	0.092	1.2571820584866
GABARAP	2.19217747660106e-25	-0.449425422002286	0.301	0.404	6.44105586174924e-21	-0.103	-1.36549631616074
C1orf123	2.87388859029714e-25	0.322450038251055	0.165	0.055	8.44405945601106e-21	0.11	1.25045231127816
RO60	3.53885759445706e-25	-0.456340112897174	0.124	0.227	1.03978713840337e-20	-0.103	-1.37205671049719
CSF3	4.57095924614145e-25	0.751275545503068	0.283	0.142	1.34303924570128e-20	0.141	1.68328042964072
FN1	4.72160463849974e-25	-0.635140245313272	0.054	0.163	1.38730187488399e-20	-0.109	-1.55308871941784
NFIA	5.09008467636318e-25	-0.486849673222236	0.496	0.55	1.49556867960903e-20	-0.054	-1.40138141951585
LINC01578	7.61612426878871e-25	-0.502682911892936	0.181	0.294	2.2377696326555e-20	-0.113	-1.41684595551438
SPARC	8.19155407860512e-25	-0.42899006026796	0.533	0.582	2.40684241937576e-20	-0.0489999999999999	-1.34629079370887
SESN3	8.51349891389717e-25	0.264828349971282	0.303	0.157	2.50143625088127e-20	0.146	1.20149308889642
SRSF7	1.15779431323807e-24	0.398863947317944	0.754	0.594	3.40183125115609e-20	0.16	1.31846927100054
ACTB	1.47630643837234e-24	0.347096262696606	0.918	0.869	4.33768357722562e-20	0.049	1.27199787697414
KCTD12	1.55359782993679e-24	0.35749216954863	0.702	0.535	4.56478114392026e-20	0.167	1.28119686188641
SRSF5	1.93852199478896e-24	0.346117424455079	0.85	0.732	5.69576532508893e-20	0.118	1.27113514587366
SNHG16	2.84773477657522e-24	-0.370072174090454	0.114	0.183	8.3672143205333e-20	-0.069	-1.29241748513524
BCAM	2.85762473365219e-24	0.31828513971648	0.477	0.306	8.39627299241687e-20	0.171	1.24684760161007
THSD7A	3.46951855917645e-24	0.370965307680784	0.444	0.275	1.01941394305723e-19	0.169	1.29321783365532
MGLL	4.44482832808134e-24	0.3498433014102	0.389	0.227	1.30597945935686e-19	0.162	1.27442219819791
BTG2	6.3482545851124e-24	0.45332827695453	0.755	0.608	1.86524416219773e-19	0.147	1.36919533016685
MCAM	8.33464934512301e-24	0.399824139299759	0.417	0.253	2.44888667058404e-19	0.164	1.31934707606005
HSPG2	8.4061755640645e-24	-0.440611361141927	0.478	0.51	2.46990250423343e-19	-0.032	-1.35717932833244
AAED1	9.67164403128529e-24	0.374082249925732	0.173	0.065	2.84172244927224e-19	0.108	1.29601485082397
TJP2	1.08110093142416e-23	-0.44075565666832	0.086	0.179	3.17649075671045e-19	-0.093	-1.35731507753367
SNHG32	1.15517906797636e-23	-0.41289514269637	0.154	0.248	3.39414713752813e-19	-0.094	-1.33135484479355
STC1	1.47271097929351e-23	-1.05217625492822	0.106	0.209	4.3271193993602e-19	-0.103	-2.07365552631817
RNASEK	2.96840476673226e-23	-0.464899351392867	0.277	0.378	8.72176688561271e-19	-0.101	-1.38022105988406
TGFBR3	2.98569996999834e-23	-0.385752716172058	0.556	0.545	8.77258365184912e-19	0.011	-1.30654128818129
OSBPL1A	3.06596635564204e-23	-0.431935860428867	0.406	0.452	9.00842234614743e-19	-0.046	-1.34904255705272
SLCO2B1	5.64239183218497e-23	0.280919675698768	0.205	0.087	1.65784756813259e-18	0.118	1.21496914471581
IL6	9.54309227142059e-23	0.663411197757802	0.225	0.104	2.8039513711888e-18	0.121	1.58382308957054
PPIC	1.21760352924183e-22	0.306572683130085	0.37	0.216	3.57756268961836e-18	0.154	1.23676610237047
ATP6V0C	1.35505440357831e-22	-0.43971145194243	0.171	0.281	3.98142084859379e-18	-0.11	-1.35633302520478
C19orf70	1.56838486126151e-22	0.329168712528179	0.182	0.071	4.60822839935856e-18	0.111	1.25628928630574
RBM4	1.65527420056974e-22	-0.397444255054764	0.241	0.308	4.86352665611402e-18	-0.067	-1.31717246198379
CAST	1.89989278234693e-22	0.388846882345459	0.776	0.643	5.58226497309175e-18	0.133	1.3093464507497
RARRES3	2.15939038996572e-22	0.363984416373334	0.189	0.076	6.34472084379728e-18	0.113	1.28697534564426
RESF1	3.10126023616528e-22	-0.488639246934249	0.151	0.258	9.11212282590082e-18	-0.107	-1.40312082483228
TXNIP	3.52486878300704e-22	0.46400629736077	0.9	0.799	1.03567694582313e-17	0.101	1.37936694274768
DSP	6.12262214176896e-22	0.335502803930198	0.336	0.189	1.79894883769456e-17	0.147	1.26181709707631
SEPTIN10	9.41236583163504e-22	-0.414317871484328	0.144	0.234	2.76554132865101e-17	-0.09	-1.33266842187626
TMCC3	1.13252896516125e-21	-0.47892963255148	0.187	0.274	3.3275966054368e-17	-0.087	-1.39370925886255
NFKBID	1.15353369469945e-21	0.357436607122852	0.295	0.156	3.38931270176592e-17	0.139	1.28114752018026
FAM84B	1.16574095873225e-21	0.358783772754475	0.14	0.047	3.42518008494709e-17	0.093	1.28234439403612
SVIL	1.41649308749015e-21	0.273223205412844	0.362	0.212	4.16193998966357e-17	0.15	1.20850480178375
H2AFX	1.85226711645049e-21	0.39546386382325	0.491	0.334	5.44233124155484e-17	0.157	1.31536561633709
CALM1	2.41103384574141e-21	0.316319967507206	0.895	0.806	7.0840996455574e-17	0.089	1.24515035990495
CALCRL	3.32340684448661e-21	-0.401539583889133	0.606	0.644	9.76483399047055e-17	-0.038	-1.3209167861148
PLVAP	4.10392547761592e-21	-0.429393795581594	0.507	0.571	1.20581538383311e-16	-0.0639999999999999	-1.34666760320951
TUG1	4.42678460021864e-21	-0.412902038695229	0.134	0.211	1.30067785123624e-16	-0.077	-1.33136120860792
SNHG5	4.94247633986351e-21	-0.374740504233529	0.257	0.41	1.4521983981787e-16	-0.153	-1.29660631470674
PLAAT3	5.01059531465022e-21	-0.377347894752767	0.153	0.233	1.47221311535053e-16	-0.08	-1.29895179714726
CERT1	6.36152987663159e-21	-0.420213077621294	0.153	0.217	1.86914470835189e-16	-0.064	-1.33812517345554
DNAJA1	6.45862694899448e-21	0.333706207193326	0.905	0.834	1.89767377015356e-16	0.0710000000000001	1.26024672672013
FAM107A	7.01186310869986e-21	-0.515215450829243	0.351	0.468	2.06022561859819e-16	-0.117	-1.42920756042525
COL4A2	7.65355981187319e-21	-0.434609776483943	0.173	0.258	2.24876894392458e-16	-0.085	-1.35154521448504
SEPTIN9	8.53269210682306e-21	-0.332291507527529	0.077	0.146	2.50707559482675e-16	-0.069	-1.25901154068207
WARS	8.98151555805303e-21	-0.467177939842893	0.372	0.477	2.63894890126714e-16	-0.105	-1.38240269949011
TMEM35B	1.1543010461159e-20	-0.376526707349326	0.144	0.227	3.39156733369774e-16	-0.083	-1.29821263932047
PDGFC	1.52596726572515e-20	0.273820707002512	0.173	0.069	4.48359702015364e-16	0.104	1.20900541561285
SPRY1	1.66078955979989e-20	-0.528064446800904	0.637	0.704	4.87973188460403e-16	-0.0669999999999999	-1.4419932854742
ETS1	1.84820321922794e-20	-0.456054452108225	0.371	0.456	5.43039069873552e-16	-0.085	-1.37178506334339
HLA-F	2.68445316306239e-20	0.286237872067034	0.647	0.487	7.88746028370992e-16	0.16	1.21945614186008
GNAS	2.80528616795104e-20	-0.327730247637851	0.747	0.751	8.24249181867375e-16	-0.004	-1.25503730486549
TOMM6	2.94099956049199e-20	-0.361055067742214	0.13	0.203	8.64124490863757e-16	-0.073	-1.284364832324
DPYSL2	3.48821505195115e-20	-0.266138581065577	0.574	0.562	1.02490734656429e-15	0.0119999999999999	-1.20258476012461
FXYD6	3.50698343896234e-20	-0.411242922058959	0.124	0.224	1.03042187403591e-15	-0.1	-1.32983100726047
C19orf66	3.8722118069452e-20	0.284744732418086	0.136	0.046	1.13773327311664e-15	0.09	1.21819469966554
LINC-PINT	4.63028925610185e-20	-0.454413642446452	0.176	0.304	1.36047158922785e-15	-0.128	-1.37022578806858
NEAT1	4.73025420822087e-20	-0.368840414251342	0.938	0.957	1.38984329145946e-15	-0.019	-1.29131450182517
IFI16	5.62215715195289e-20	-0.362116010389789	0.778	0.802	1.6519022143868e-15	-0.024	-1.28530968798957
EGLN1	5.62695938351054e-20	0.309539833314016	0.338	0.197	1.65331320606307e-15	0.141	1.23931234180886
MGST2	5.80915705332214e-20	0.283757874937518	0.687	0.53	1.70684652540711e-15	0.157	1.21736169376881
LGALS3	6.32058769435366e-20	0.355276639350229	0.785	0.663	1.85711507635499e-15	0.122	1.2792308525613
RBP1	8.2056647385034e-20	-0.402450001064165	0.248	0.339	2.41098841346707e-15	-0.091	-1.32175061781326
ALDH1A3	8.97203296346612e-20	0.261206854008796	0.171	0.069	2.63616272532561e-15	0.102	1.19848084753197
ABCC4	9.6479398193797e-20	-0.4240575345153	0.083	0.166	2.83475767773014e-15	-0.083	-1.34169573048956
CPVL	1.09206825354436e-19	0.254037225646168	0.336	0.199	3.20871494256404e-15	0.137	1.19253964285718
CXCL2	1.1109030550606e-19	0.635423202127166	0.397	0.26	3.26405535637907e-15	0.137	1.55339335769663
ZFP36L2	1.19308462622668e-19	0.339407776773412	0.744	0.602	3.50552124877922e-15	0.142	1.26523711022824
MICOS13	1.20366209763612e-19	-0.301989683202801	0.118	0.175	3.53659997527444e-15	-0.057	-1.23284350929575
ECSCR	1.50974395973517e-19	0.270434858133996	0.67	0.515	4.43592970249388e-15	0.155	1.20617133789961
JUN	1.81542980502523e-19	0.485299342225653	0.875	0.773	5.33409585312514e-15	0.102	1.39987629330394
RSAD2	1.86647712582045e-19	-0.527021635523568	0.137	0.232	5.48408309108564e-15	-0.095	-1.44095135805014
TSPAN4	2.01313781078637e-19	0.264024727647357	0.471	0.319	5.91500151565253e-15	0.152	1.20082400931112
NFATC2	2.42777532225021e-19	-0.387146701446507	0.228	0.278	7.13328945183557e-15	-0.05	-1.30780432676628
RDX	2.61441948680023e-19	-0.325099964329096	0.649	0.665	7.68168733611643e-15	-0.016	-1.2527512387413
MMRN1	2.97109687818852e-19	-0.313555775397111	0.319	0.303	8.72967684749351e-15	0.016	-1.2427669458471
TUBB2A	3.2802172772482e-19	0.291745928899871	0.225	0.109	9.63793440401067e-15	0.116	1.22412079513536
IGFBP5	3.33820987715881e-19	-0.809530659742824	0.064	0.157	9.80832826106801e-15	-0.093	-1.75264117736147
CTGF	3.7302834557922e-19	0.675956433000546	0.187	0.082	1.09603188498086e-14	0.105	1.5976555856187
DUSP2	5.40604497976944e-19	0.475313684560558	0.213	0.103	1.58840413595586e-14	0.11	1.39022046201846
