	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
C3	3.26937458376054e-34	0.866692332859564	0.899	0.511	9.60607640200522e-30	0.388	1.82347741731031
CFH	3.21831962918011e-38	0.859774255469582	0.723	0.237	9.45606673445701e-34	0.486	1.814754326213
MT1E	1.4198480314864e-18	0.851261608218023	0.351	0.078	4.17179748611335e-14	0.273	1.80407786595514
CXCL14	2.37613890901815e-16	0.850062633812161	0.402	0.125	6.98157134247713e-12	0.277	1.80257918150722
PDK4	9.70909927102269e-21	0.82301856538078	0.734	0.396	2.85272754781189e-16	0.338	1.76910363629989
KRT13	9.30620468125706e-15	0.81849787125775	0.16	0.006	2.73434905944695e-10	0.154	1.7635688149866
CST3	2.55770658465486e-50	0.804445851872858	0.963	0.947	7.5150534870329e-46	0.016	1.74647483114991
SDC2	1.31138594439868e-20	0.796116277262013	0.811	0.523	3.8531141818322e-16	0.288	1.73642040028251
GPX4	4.69021074458036e-29	0.791803480691436	0.92	0.695	1.3780777209726e-24	0.225	1.73123729136509
S100A4	1.37622589011329e-32	0.79119509858341	0.965	0.91	4.04362691033088e-28	0.0549999999999999	1.73050738537907
MGST1	2.89177248097507e-26	0.790667338363623	0.827	0.461	8.49660590360096e-22	0.366	1.72987445471516
PDGFRL	3.66174617335247e-24	0.789989138147016	0.88	0.632	1.07589426065442e-19	0.248	1.72906144470038
CD24	1.19322567411777e-17	0.777663841278668	0.41	0.121	3.50593567569285e-13	0.289	1.71435256977168
GSN	4.01557288361172e-39	0.769268436212771	0.976	0.975	1.17985562466279e-34	0.001	1.704405292189
NNMT	1.32364330258607e-22	0.768861709092677	0.604	0.234	3.88912875165839e-18	0.37	1.70392485098175
CD34	6.96729026010065e-30	0.763929526853466	0.928	0.732	2.04712922422277e-25	0.196	1.6981095411665
KCNAB1	2.11667787000392e-30	0.756724972118201	0.348	0.025	6.21922291764553e-26	0.323	1.68965063190904
RNASE4	2.27006552639706e-21	0.755001293348335	0.801	0.601	6.66990652965984e-17	0.2	1.68763310518995
CLDN11	2.936219625151e-21	0.753779215660461	0.492	0.159	8.62720050261865e-17	0.333	1.68620415074373
PDGFD	8.9456934132536e-29	0.741673418417016	0.418	0.062	2.62842363868217e-24	0.356	1.67211424198099
COLEC12	2.89261956500613e-29	0.741277361995604	0.694	0.268	8.49909480590103e-25	0.426	1.6716552671665
S100A11	4.79891843016978e-29	0.735889137571469	0.934	0.903	1.41001821315249e-24	0.031	1.66542355906954
CD55	6.0506754589767e-12	0.73466279620998	0.862	0.745	1.77780946335653e-07	0.117	1.66400849217281
RGCC	3.64013931854526e-11	0.730010467353008	0.346	0.128	1.06954573457497e-06	0.218	1.65865112578952
PRG4	1.03687893119643e-09	0.704072587110396	0.168	0.028	3.04655767564135e-05	0.14	1.62909708973784
SERPING1	2.83905078237155e-38	0.70275268366659	0.96	0.891	8.3416990087641e-34	0.069	1.62760733100203
FSTL1	1.01388833879976e-18	0.698375076809549	0.931	0.85	2.97900671706145e-14	0.0810000000000001	1.62267612522911
CYTOR	4.46327323791433e-22	0.69610620700986	0.652	0.283	1.31139894276399e-17	0.369	1.62012621185032
IGKC	8.1399959433281e-34	0.682222830679581	0.407	0.037	2.39169360806866e-29	0.37	1.60461015275634
FBLN5	6.87808537145719e-29	0.669796135527142	0.867	0.495	2.02091904384155e-24	0.372	1.59084815192088
TSHZ2	3.08946666586694e-18	0.660699637685663	0.694	0.361	9.07747095765026e-14	0.333	1.58084907361091
FAIM2	1.76710512800033e-25	0.657158552261104	0.644	0.246	5.19210828709056e-21	0.398	1.57697364807666
TRIO	4.01162896082991e-13	0.656805672622298	0.428	0.168	1.17869682127105e-08	0.26	1.57658797139235
DCLK1	2.35259171221541e-15	0.653552935607115	0.5	0.206	6.91238496883133e-11	0.294	1.57303736011639
TPPP3	8.44162022955974e-14	0.649126728720549	0.755	0.517	2.48031685584924e-09	0.238	1.56821865702412
SULF1	1.68385258858411e-13	0.642568489367482	0.535	0.252	4.94749567577784e-09	0.283	1.56110598798715
LINC01133	2.86128317708518e-16	0.638370258033118	0.63	0.321	8.40702223091168e-12	0.309	1.55656978507746
APBB1IP	1.23950950503308e-25	0.63738405714097	0.519	0.143	3.64192682768819e-21	0.376	1.55550610501593
IGFBP6	9.32714055861715e-25	0.635262082538837	0.984	0.984	2.74050043893289e-20	0	1.5532198850527
HLA-DRB5	8.39787489841994e-26	0.629861858683871	0.285	0.016	2.46746360265375e-21	0.269	1.54741681778509
REXO2	1.94347538458056e-15	0.623137931034349	0.862	0.673	5.7103193749746e-11	0.189	1.54022159664083
TIMP2	7.18398839386739e-25	0.61477375434131	0.963	0.882	2.11079946988612e-20	0.081	1.53131783464183
CD44	9.25170236760234e-18	0.612118469960218	0.606	0.28	2.71833518964892e-13	0.326	1.52850203179489
ADAMTSL1	1.41936536453865e-16	0.600574068456216	0.367	0.1	4.17037931408748e-12	0.267	1.51631981126077
CPXM2	1.91957072512357e-26	0.599410758216031	0.527	0.15	5.64008270455807e-22	0.377	1.51509762685692
IL18	1.3007297642967e-31	0.598541018917685	0.394	0.047	3.82180419345657e-27	0.347	1.51418451439394
CNTN4	3.9843983386393e-26	0.597818616409132	0.513	0.143	1.170695919859e-21	0.37	1.51342650466652
CD74	1.21232210192886e-13	0.593419668086808	0.676	0.389	3.56204479988738e-09	0.287	1.50881891583272
GAS7	4.84576718814039e-15	0.592202144080938	0.755	0.495	1.42378331521941e-10	0.26	1.50754612549026
TRAC	4.82871977052935e-25	0.590215689956112	0.473	0.128	1.41877444297693e-20	0.345	1.50547180597612
S100A13	4.73838350908672e-17	0.586037451562237	0.931	0.86	1.39223184263986e-12	0.0710000000000001	1.50111806520009
CPVL	3.28478846692363e-19	0.585019202438184	0.407	0.109	9.65136547351502e-15	0.298	1.50005895511147
FAM180B	1.08364578272018e-21	0.581741315763789	0.423	0.103	3.18396803878844e-17	0.32	1.49665460320906
DPP4	4.27967776802038e-22	0.574709847015462	0.436	0.109	1.25745492179975e-17	0.327	1.48937789121916
TGFBR2	9.88635497808475e-16	0.574612330608824	0.513	0.215	2.90480881966086e-11	0.298	1.48927722277053
ADIRF	6.48043271391996e-14	0.571754617605684	0.923	0.798	1.90408074000396e-09	0.125	1.48633015880857
CD59	7.52973449140326e-16	0.567699712124731	0.891	0.741	2.21238658826411e-11	0.15	1.48215847575386
VSIR	8.57177004040693e-15	0.561563129452592	0.668	0.383	2.51855747327236e-10	0.285	1.47586742234788
DHRS3	1.58322505392565e-11	0.558026756529099	0.644	0.393	4.65183185344433e-07	0.251	1.47225416665391
PPIC	2.83962500694482e-10	0.557764765250766	0.686	0.464	8.34338619540526e-06	0.222	1.47198683175675
PCOLCE	3.39205476893529e-13	0.553216546743082	0.838	0.651	9.96653532208566e-09	0.187	1.46735357559735
FILIP1	3.7927421756128e-25	0.551815518270773	0.351	0.047	1.11438350603855e-20	0.304	1.46592929244117
PRELP	1.81309430294066e-14	0.549977726486008	0.84	0.642	5.32723368090023e-10	0.198	1.46406309235957
LAMC1	6.27706129431469e-17	0.549570415016852	0.697	0.386	1.84432614949554e-12	0.311	1.46364980646049
MARCH3	1.50870876644615e-13	0.548667101070482	0.282	0.069	4.43288809757208e-09	0.213	1.46273365896034
ADI1	3.18674204156531e-12	0.547074449398783	0.793	0.573	9.36328546652718e-08	0.22	1.46111977679627
ANXA2	4.50288944162782e-24	0.543380573546066	0.979	0.953	1.32303897573909e-19	0.026	1.45738351146384
IFI27	3.55930301990468e-10	0.542093161209791	0.862	0.717	1.04579441330839e-05	0.145	1.45608357172986
LINC01697	7.78107447693251e-18	0.541354304239633	0.359	0.087	2.28623530281231e-13	0.272	1.45533804892376
HLA-DRA	4.86149724923132e-12	0.541246607452473	0.447	0.193	1.42840512176915e-07	0.254	1.45522941239442
CPQ	5.40959562952591e-15	0.540318919201477	0.835	0.598	1.5894473878673e-10	0.237	1.45429396502553
SPRY2	1.81650857346637e-11	0.539024572763255	0.545	0.29	5.33726549055889e-07	0.255	1.45298979746973
TENT5A	1.69357526111676e-20	0.53562857332166	0.625	0.271	4.97606283221325e-16	0.354	1.44957358725107
COL12A1	2.20557738314437e-12	0.534884319867546	0.705	0.442	6.48042746715479e-08	0.263	1.44882597816564
PLAT	3.27471754807281e-11	0.533268333126674	0.766	0.526	9.62177509974752e-07	0.24	1.44720403261352
DBN1	1.95231838979756e-13	0.531978710725777	0.737	0.467	5.73630189290318e-09	0.27	1.4459109576581
ADAMTS16	7.44000527090046e-20	0.52838991430086	0.457	0.14	2.18602234869597e-15	0.317	1.44231863135745
LUM	2.41317154679804e-13	0.527810932622127	0.957	0.857	7.09038063880201e-09	0.1	1.44173991687168
C1QTNF4	8.08690881361134e-09	0.526608635433281	0.362	0.171	0.000237609554761528	0.191	1.44053891616133
MGP	4.35470429151801e-16	0.526235989968088	0.971	0.969	1.27949921493382e-11	0.002	1.44016687566993
RHOBTB3	8.35585505156307e-16	0.520305528955435	0.793	0.505	2.45511733125026e-11	0.288	1.43425895824643
GPNMB	1.8623403436798e-11	0.519489076267528	0.891	0.76	5.47192839779999e-07	0.131	1.43344750935226
NAV1	2.26640918317499e-18	0.516389069948722	0.54	0.212	6.65916346200476e-14	0.328	1.43037068063331
MAP1B	3.10980785717501e-11	0.515187354444542	0.774	0.539	9.13723744595163e-07	0.235	1.42917972697931
NUPR1	5.0149143978848e-14	0.513858426489523	0.923	0.826	1.47348214838651e-09	0.0970000000000001	1.42786385470266
GOLIM4	3.92238008423572e-12	0.509925840733796	0.737	0.474	1.15247371635014e-07	0.263	1.42397699661854
ASPH	6.04628509310417e-16	0.509888431038618	0.678	0.364	1.77651948605587e-11	0.314	1.42394007276893
VEGFB	2.18481658838363e-12	0.509738845782293	0.816	0.636	6.41942809998878e-08	0.18	1.42379243976771
VGLL3	3.09226003169463e-18	0.509607254605213	0.41	0.115	9.08567842512515e-14	0.295	1.42366257865823
ABCA9	1.19560145384714e-19	0.506844509945755	0.684	0.333	3.51291619169367e-15	0.351	1.42093888969744
TIMP1	1.97387997542801e-20	0.506436279581072	0.965	0.963	5.79965414380257e-16	0.002	1.4205368724152
METRNL	5.81926734758206e-10	0.502299938008011	0.63	0.408	1.70981713206656e-05	0.222	1.41646989337347
ECRG4	1.61850144765525e-08	0.500418800004879	0.141	0.022	0.000475548095350065	0.119	1.41462415408082
CFI	2.0523797939551e-10	0.49997398469726	0.59	0.34	6.03030231059887e-06	0.25	1.41418806089066
FKBP5	5.3167551642161e-07	0.499169207523472	0.309	0.14	0.0156216900234998	0.169	1.41339940572566
HLA-B	3.01188143614209e-11	0.493546740769371	0.896	0.757	8.84951003567269e-07	0.139	1.40790182935957
CCND1	1.28002118275241e-19	0.493124745848726	0.316	0.053	3.76095823916314e-15	0.263	1.40749007183639
SMURF2	1.87371230854369e-12	0.492539198184741	0.519	0.249	5.50534150496306e-08	0.27	1.40691892875124
AL583785.1	6.15634068493045e-15	0.492217785647978	0.287	0.062	1.80885602004626e-10	0.225	1.40660552155102
GFPT2	2.09579022146898e-08	0.489165819528114	0.535	0.324	0.000615785082872015	0.211	1.40363304661448
C16orf89	1.2974131905059e-13	0.487729289168597	0.481	0.206	3.81205943634443e-09	0.275	1.40223610693678
CPB1	1.5641425991198e-18	0.487110689076252	0.194	0.006	4.59576378473379e-14	0.188	1.40163498374723
PAM	1.25782097016561e-14	0.486934724141768	0.644	0.343	3.69572957454058e-10	0.301	1.40146403731676
RSPO3	2.6745722440559e-18	0.486593984325001	0.386	0.103	7.85842816748504e-14	0.283	1.40113307464104
CMTM3	2.11654361727106e-11	0.485710150885837	0.545	0.287	6.21882845626583e-07	0.258	1.40027496604724
GLUL	1.53211132957868e-11	0.485239075307377	0.867	0.688	4.50164950856807e-07	0.179	1.39981781631077
ITM2C	1.68389606346869e-06	0.483089047727998	0.412	0.237	0.0494762341368372	0.175	1.39773324173132
DDR2	2.69566334594644e-09	0.483086924688096	0.827	0.626	7.92039804305984e-05	0.201	1.39773118485777
CLU	1.74953112062098e-11	0.480535915520576	0.934	0.791	5.14047233860856e-07	0.143	1.39526186569522
LOX	2.28449896452927e-11	0.478375143667113	0.391	0.159	6.71231485757989e-07	0.232	1.39317370021709
FGF9	1.620629521159e-12	0.478342138732698	0.348	0.115	4.76173365906937e-08	0.233	1.39314182856069
NQO1	3.21746402580473e-12	0.478256892478619	0.524	0.259	9.45355280061945e-08	0.265	1.39305951274873
ITGA11	3.41751358252972e-28	0.475709568710123	0.553	0.162	1.00413384081888e-23	0.391	1.39060199917532
EPB41L2	3.79393346682203e-14	0.475511151018066	0.878	0.632	1.11473353122165e-09	0.246	1.39041075912923
TC2N	7.11723828859076e-21	0.47179321601162	0.34	0.059	2.09118695395374e-16	0.281	1.38683217781808
PMP22	1.27046682958908e-14	0.469909705688534	0.936	0.85	3.73288563869864e-10	0.0860000000000001	1.38502278063474
C1QTNF3	2.73294926057302e-27	0.469634549617925	0.527	0.153	8.02995151741564e-23	0.374	1.38475864921723
CPE	6.13981701985476e-09	0.468287154947945	0.819	0.636	0.000180400103677373	0.183	1.38346596756341
TSC22D3	1.4578080510295e-07	0.465480558909897	0.771	0.614	0.00428333161553487	0.157	1.38077721100483
PLA2G5	3.63923754186631e-23	0.460386329561754	0.391	0.078	1.06928077455116e-18	0.313	1.37591021451648
DST	4.96489793512402e-11	0.458282138445361	0.862	0.657	1.45878631129814e-06	0.205	1.37390489276423
NOX4	3.89791648477345e-17	0.457877483515984	0.266	0.04	1.14528582155613e-12	0.226	1.37351958650759
SEMA3B	3.75894780773191e-11	0.456412750803565	0.492	0.24	1.10445404486779e-06	0.252	1.37212579359034
CILP	3.5871219190032e-18	0.454045331038864	0.388	0.109	1.05396816224152e-13	0.279	1.36987602227587
SEMA3D	1.6262324238407e-10	0.453532817441293	0.407	0.178	4.77819610772874e-06	0.229	1.36938946387148
SSR3	2.15852833103856e-10	0.453444822936829	0.843	0.648	6.34218794225751e-06	0.195	1.36930594305165
SH3D19	1.15013481906457e-13	0.450245267067868	0.707	0.421	3.37932612537553e-09	0.286	1.36627251177733
CADM3	1.28945069233202e-21	0.450099714201224	0.447	0.137	3.78866402420993e-17	0.31	1.36613467609917
ATP5ME	4.9611859603627e-10	0.447860064948437	0.83	0.673	1.45769565887377e-05	0.157	1.36401552497695
H2AFJ	9.11921462726968e-11	0.444229539131581	0.668	0.417	2.67940764178438e-06	0.251	1.36058731061604
PTHLH	4.98337717739139e-12	0.443776078799654	0.301	0.09	1.46421588226114e-07	0.211	1.3601597251566
NPR1	4.42128339533589e-15	0.443579667969077	0.479	0.19	1.29906148721759e-10	0.289	1.35997456342147
C1R	7.29223828041704e-13	0.443427582433181	0.944	0.888	2.14260545155213e-08	0.0559999999999999	1.35983120564113
RTN4	5.54402529355485e-12	0.436457541757189	0.92	0.829	1.62894551175229e-07	0.0910000000000001	1.35327734649271
ACKR3	3.56514801297662e-13	0.435646806933603	0.899	0.71	1.04751178917279e-08	0.189	1.35251707434838
MEST	2.17539837572076e-14	0.431719561076152	0.295	0.069	6.39175550754273e-10	0.226	1.34884031392404
IGHA1	2.50147376642479e-21	0.431245419355345	0.277	0.028	7.34983022050931e-17	0.249	1.34839709039566
KLHL4	5.49046403984421e-10	0.430248254655629	0.29	0.097	1.61320814418702e-05	0.193	1.34746542474485
THBS2	4.76113223472669e-13	0.428449128963546	0.601	0.318	1.3989158732074e-08	0.283	1.34578610331722
PHGDH	2.29320932804002e-12	0.427739916335379	0.646	0.371	6.7379076476472e-08	0.275	1.34512469261529
TWIST1	1.14391112160362e-13	0.423877467461612	0.362	0.115	3.36103965749575e-09	0.247	1.34152827991005
SYNE2	2.37113332948376e-08	0.420891616020214	0.42	0.212	0.000696686394868917	0.208	1.33875467784956
NHSL1	2.9977629947117e-17	0.420661550458692	0.298	0.056	8.80802723106192e-13	0.242	1.33854120460615
POLR2L	1.30104283107186e-09	0.420540975663544	0.84	0.673	3.82272404625534e-05	0.167	1.33842933925498
ALDH1A3	8.8010615702482e-11	0.419123071118053	0.25	0.065	2.58592791057033e-06	0.185	1.33711455496711
HIST1H4C	2.06021940579825e-10	0.418953777433727	0.771	0.542	6.05333665811641e-06	0.229	1.336957659877
ZFHX3	4.81148523060818e-09	0.418707717646481	0.399	0.187	0.00014137105904573	0.212	1.33672965364169
MEDAG	4.93681799168171e-07	0.418676201599256	0.734	0.539	0.0145053586231592	0.195	1.33670045275478
SETD7	2.00820920181017e-11	0.418149780801848	0.601	0.336	5.90052027675864e-07	0.265	1.33621279698941
DCN	5.282378370942e-25	0.417280150056672	1	0.997	1.55206841295018e-20	0.003	1.33540759453992
TRIOBP	6.72031534472507e-10	0.40719864338499	0.673	0.43	1.97456305458712e-05	0.243	1.32610833839545
GRN	6.48191133862253e-13	0.402742983379988	0.641	0.358	1.90451518951407e-08	0.283	1.32201906600912
STXBP6	7.86996145651614e-23	0.399931463807967	0.386	0.081	2.31235207515357e-18	0.305	1.3194452281567
GALNT12	2.66064990598587e-12	0.399886966045271	0.346	0.115	7.81752155376769e-08	0.231	1.31940453247705
MIR4435-2HG	5.07465276570033e-18	0.398582294428238	0.439	0.14	1.49103447561807e-13	0.299	1.31821189544772
ANXA1	5.59012066312053e-11	0.398007828932077	0.949	0.832	1.64248925323807e-06	0.117	1.31768710227846
FTL	2.57940838055557e-16	0.397190522213197	0.971	0.972	7.57881770374838e-12	-0.001	1.31694082569586
MGLL	6.54654663344652e-17	0.396605531359671	0.346	0.087	1.92350633183926e-12	0.259	1.31640693450989
GARS-DT	5.34394800529693e-11	0.395522372028202	0.287	0.087	1.57015880291635e-06	0.2	1.31541896180474
AGTR1	6.9422933831867e-16	0.392648182527082	0.319	0.078	2.03978464184791e-11	0.241	1.31280094505472
FBP1	1.19039697078816e-19	0.392606558969925	0.293	0.044	3.49762437956979e-15	0.249	1.31276306965114
SGCE	1.6284692277126e-09	0.391745362117212	0.681	0.445	4.78476828486515e-05	0.236	1.31197966773548
EBF1	3.31844867953358e-08	0.390889930012838	0.83	0.645	0.000975026591020557	0.185	1.31120197263657
MAN1A1	5.53486069167952e-07	0.389582600343137	0.394	0.209	0.0162625276842928	0.185	1.31001433646954
OAZ1	8.31206114592767e-12	0.388652467517808	0.915	0.875	2.44224980589647e-07	0.04	1.30917001761147
NINJ2	7.32565145136293e-14	0.388618636528807	0.25	0.047	2.15242290943946e-09	0.203	1.30913931812481
NDUFB1	1.38030675896901e-07	0.387886574058234	0.758	0.595	0.00405561731920275	0.163	1.30847519395051
SPTBN1	5.82540970959458e-11	0.385348693725442	0.949	0.854	1.71162188087308e-06	0.095	1.30617544641619
PCDH9	5.58749606506246e-08	0.381025845503589	0.245	0.084	0.00164171809383665	0.161	1.30226751914139
UAP1	3.02347430543067e-08	0.380864510981463	0.838	0.66	0.000888357220421641	0.178	1.30212189657063
ADH1B	2.20658060673436e-08	0.38039234761995	0.907	0.779	0.00064833751387069	0.128	1.30169580953384
ADAMTSL3	4.78232908349701e-14	0.380044819365544	0.436	0.181	1.40514393131309e-09	0.255	1.30138228409848
CXCL12	2.01655818067824e-07	0.379116680682052	0.434	0.24	0.0059250512464688	0.194	1.30054532635094
BMP4	1.33148908997084e-14	0.378915445330813	0.372	0.118	3.91218124415233e-10	0.254	1.30036393150575
LIMCH1	2.18632200421335e-11	0.378888006609703	0.418	0.178	6.42385131277967e-07	0.24	1.30033920002547
ACKR4	9.21936846721348e-13	0.376882553037563	0.386	0.14	2.70883484303666e-08	0.246	1.29853288742151
VAT1	7.89704628597996e-08	0.376580794542887	0.785	0.611	0.00232031013974663	0.174	1.29826131072541
SASH1	1.32959224810879e-11	0.374829280162975	0.577	0.312	3.90660794339325e-07	0.265	1.29668610355267
ARL2	2.42141397534373e-09	0.37381723991875	0.684	0.449	7.11459854235494e-05	0.235	1.29577680650282
SESTD1	1.11948833000001e-08	0.373703174213952	0.548	0.321	0.000328928061120604	0.227	1.29567436083852
SERF2	2.89837255356197e-12	0.373454534482162	0.944	0.922	8.51599823687579e-08	0.0219999999999999	1.29545107846961
ABI3BP	1.91708892073207e-09	0.371714226685451	0.774	0.548	5.63279066689496e-05	0.226	1.29388933165898
SPRYD3	3.37522725564275e-08	0.371264044639336	0.391	0.19	0.000991709272252954	0.201	1.29348564629264
RPL36AL	1.35740893446256e-12	0.370324212244036	0.934	0.91	3.98833893123789e-08	0.024	1.29264328959302
FGL2	3.92250885706604e-15	0.369944866316404	0.282	0.065	1.15251155238314e-10	0.217	1.29230344333901
COMMD6	1.55279536027545e-08	0.368226552385715	0.896	0.798	0.000456242332756133	0.098	1.29076516874543
ARHGAP20	8.65364134813615e-08	0.367527283641221	0.444	0.24	0.00254261290090936	0.204	1.29013969142183
KANK1	2.26346686477977e-11	0.366765288670061	0.356	0.134	6.65051834209591e-07	0.222	1.28945845224388
EPB41L3	6.71106233253475e-11	0.366208515697268	0.396	0.165	1.97184433454536e-06	0.231	1.2889609132087
SNHG6	8.73152221768333e-07	0.366083113945025	0.758	0.617	0.0256549585799972	0.141	1.28884887918365
WNT10B	1.51596257216446e-16	0.364161001886641	0.274	0.047	4.45420122953361e-12	0.227	1.28713288074662
GSTO1	6.52838802775263e-08	0.363527881378657	0.678	0.47	0.00191817097031428	0.208	1.2865681519464
SLC31A2	3.42724337140594e-20	0.363043975276718	0.255	0.025	1.00699264738649e-15	0.23	1.28613668600155
AOX1	1.41903300730174e-10	0.361298410153284	0.596	0.343	4.16940278205397e-06	0.253	1.28458148711663
AIF1L	6.45134923862153e-12	0.360688780207735	0.205	0.034	1.89553543329178e-07	0.171	1.28403878482375
VKORC1	3.85476127141716e-07	0.354797201165336	0.731	0.548	0.0113260595676779	0.183	1.27880580762554
SDCBP	2.50677065344701e-07	0.353978901754433	0.886	0.801	0.00736539353395802	0.085	1.27808067217253
FEZ1	7.37892081147604e-13	0.352621784029038	0.402	0.153	2.16807451282789e-08	0.249	1.27687896957304
TMOD2	1.10508908354142e-07	0.352525809474038	0.5	0.293	0.00324697274526141	0.207	1.27679402867334
BLOC1S1	1.24487327667216e-06	0.349332505681284	0.665	0.486	0.0365768666151813	0.179	1.27397106045167
HLA-DPB1	2.72202125650563e-07	0.348484587759944	0.415	0.221	0.00799784285586483	0.194	1.27322252698876
TMEM106C	9.58653545974607e-13	0.348145508801976	0.38	0.137	2.81671584878259e-08	0.243	1.27292331459447
CCN5	1.52011198639594e-06	0.345949854167593	0.66	0.47	0.0446639303842854	0.19	1.27098751099176
IGLC2	3.90773640159904e-20	0.345298899926574	0.197	0.003	1.14817110951783e-15	0.194	1.27041416176616
CEP152	1.0223738247857e-12	0.342380098966266	0.306	0.097	3.00393877198535e-08	0.209	1.2678465106164
RAB32	9.55549232513597e-08	0.34128899980853	0.593	0.38	0.00280759475497145	0.213	1.26688801055543
ZEB1	1.69411777868985e-07	0.340862333078171	0.681	0.477	0.0049776568573465	0.204	1.26651339289369
NET1	1.4590167854769e-15	0.340670969185488	0.473	0.193	4.28688311908822e-11	0.28	1.26634540946491
PCDH18	8.98601532065552e-08	0.340516685231159	0.551	0.336	0.002640271021515	0.215	1.26620999184357
TBC1D12	1.33265329780213e-14	0.339217474493264	0.407	0.143	3.91560191960221e-10	0.264	1.26507022698493
