	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
PTGDS	1.22694564835319e-11	-0.699892862039063	0.412	0.518	3.60501170399134e-07	-0.106	-1.62438415760684
CDKN1C	1.47471555764375e-11	0.639203113176987	0.354	0.195	4.33300925146886e-07	0.159	1.55746863853359
THSD4	4.80490229673128e-11	-0.89441067014316	0.115	0.237	1.41177639282558e-06	-0.122	-1.85885040398555
TOB1	4.82249361882547e-11	0.640082007079742	0.383	0.223	1.4169450750833e-06	0.16	1.5584177419058
PTCH1	7.00641999633661e-11	0.335578022415989	0.218	0.102	2.05862632332362e-06	0.116	1.26188288675672
IGFBP5	9.16594870886048e-11	-0.607767900826358	0.628	0.658	2.69313904963739e-06	-0.03	-1.5238996473375
TNS1	1.17302243632358e-10	0.337392322261787	0.196	0.085	3.44657452240595e-06	0.111	1.26347079968017
CYB5D1	1.65009968771583e-10	-0.813841312916502	0.036	0.126	4.84832290244664e-06	-0.09	-1.75788575517448
JUNB	1.81550304231095e-10	0.464259038041999	0.805	0.673	5.33431103891804e-06	0.132	1.37960861036947
SLC22A3	1.99301509081698e-10	0.452712218830205	0.141	0.048	5.85587693983844e-06	0.093	1.36861078262728
ANTXR1	2.75951168924167e-10	0.402695905559363	0.214	0.101	8.10799724532986e-06	0.113	1.32197592677371
ATP1B2	3.04021242204675e-10	0.465377475870873	0.119	0.033	8.93275213845776e-06	0.086	1.3806785556257
MEG8	3.33172563571388e-10	-1.38928395431344	0.157	0.273	9.78927626285453e-06	-0.116	-2.61948636832353
NOVA1	1.32463479067572e-09	0.395996919281648	0.182	0.084	3.8920419419634e-05	0.098	1.31585171516778
KANK2	1.45098809573329e-09	0.448756575261787	0.307	0.173	4.26329322288355e-05	0.134	1.36486340618455
CYR61	1.63203365641127e-09	1.28908375124388	0.11	0.032	4.79524128926759e-05	0.078	2.44372806238072
FAM133B	1.66569461338782e-09	-0.400705202128108	0.365	0.373	4.8941439130561e-05	-0.00800000000000001	-1.32015305560293
MARCKS	1.86530982738783e-09	0.3446360752473	0.143	0.06	5.48065333483091e-05	0.083	1.26983062302186
RANBP2	1.88377328227665e-09	-0.501246042870665	0.242	0.209	5.53490265798525e-05	0.033	-1.41543553367108
KCNQ1OT1	2.35102616428322e-09	-0.543031245622199	0.55	0.65	6.90778507589695e-05	-0.1	-1.45703066965689
THSD7A	2.73471002420408e-09	0.541289852582374	0.157	0.062	8.03512499311644e-05	0.095	1.4552730338989
FOS	4.36440110369599e-09	0.474587641533096	0.826	0.74	0.000128234833228796	0.086	1.38952100308601
CFH	6.14718323514621e-09	0.506763829173041	0.112	0.034	0.000180616537815066	0.078	1.42085942783003
RASD1	8.0523951272238e-09	0.447986865701368	0.242	0.129	0.00023659547362809	0.113	1.36413541573118
ALCAM	9.01472816534294e-09	0.379644072398609	0.206	0.104	0.000264870742954106	0.102	1.30102084071552
CBX6	9.60512997812177e-09	0.382773088391015	0.209	0.1	0.000282217929017174	0.109	1.30384564619054
KLF2	1.07710823186748e-08	0.560317279715677	0.451	0.302	0.000316475940687303	0.149	1.47459347650277
EGR1	1.20119716862608e-08	0.385568135410917	0.782	0.655	0.000352935752085716	0.127	1.30637413784674
PDGFRA	1.46143368469121e-08	-0.383144713034681	0.383	0.358	0.000429398445235971	0.025	-1.30418154779961
HNRNPC	1.56808595101893e-08	-0.325810297982221	0.393	0.42	0.000460735014128383	-0.027	-1.25336820244167
ZNF207	1.70547079008303e-08	-0.271570843941584	0.3	0.262	0.000501101427542197	0.038	-1.20712145769139
ZC3H13	1.83712236942039e-08	0.426063277296006	0.198	0.095	0.000539783294583098	0.103	1.34356235371781
RHOBTB3	2.61336185151805e-08	0.410966058767972	0.232	0.125	0.000767857979213032	0.107	1.3295758278548
EIF4B	3.16796995235508e-08	0.337629691371741	0.317	0.193	0.00093081293140097	0.124	1.26367869781824
SMC3	3.21366423312301e-08	0.434004951517476	0.169	0.075	0.000944238824976203	0.094	1.35097872126279
WSB1	3.38848223462522e-08	-0.323214997723	0.571	0.569	0.000995603850177583	0.002	-1.2511155137927
NFIC	3.44344327000232e-08	0.288250253241875	0.333	0.213	0.00101175250159208	0.12	1.22115831926455
CCNI	3.59367715764918e-08	0.447222873534693	0.385	0.249	0.00105589422246048	0.136	1.36341321676269
CDC42EP4	3.6679382996821e-08	0.390325516281503	0.205	0.1	0.00107771363121259	0.105	1.31068910218791
TGM2	4.0334545107116e-08	0.607702672365226	0.378	0.308	0.00118510960433728	0.07	1.52383074893624
PPIB	4.82625023919979e-08	-0.293989047807699	0.255	0.246	0.00141804884528168	0.00900000000000001	-1.22602555266788
RPL17	4.90561275956036e-08	-0.408879215963621	0.503	0.555	0.00144136714101402	-0.052	-1.32765400105706
ENAH	6.1360758381254e-08	0.251281714490286	0.138	0.058	0.00180290180275801	0.08	1.19026409601511
TNS2	6.35749825164589e-08	0.29609339573932	0.187	0.095	0.0018679601362986	0.092	1.22781516640461
KLF6	7.27922570513765e-08	-0.725729257327386	0.224	0.289	0.00213878209668354	-0.065	-1.65373636012356
FN1	7.49738462400089e-08	0.73667611011059	0.135	0.052	0.00220288155022394	0.083	1.66633227512152
PLPP3	7.59471718348261e-08	-0.251429271303639	0.308	0.266	0.00223147980285086	0.042	-1.1903858407734
MGP	8.28216747486419e-08	0.716794045650091	0.45	0.311	0.0024334664474646	0.139	1.64352573356958
RUNX1T1	8.39972326184276e-08	0.337836437922884	0.232	0.132	0.00246800668879464	0.1	1.26385980326751
A2M	8.50462199872032e-08	0.442792623345704	0.196	0.1	0.002498828035664	0.096	1.35923284827742
RASSF8	8.84422426078147e-08	0.355727630538214	0.174	0.083	0.00259860997230281	0.091	1.27963080681967
EIF4A1	1.01585856338503e-07	-0.301852401032324	0.523	0.531	0.00298479563093788	-0.00800000000000001	-1.23272620149628
RBMS3	1.17848555670312e-07	0.267272293430229	0.336	0.223	0.00346262626270512	0.113	1.20353015815258
KDM6B	1.19971232387835e-07	-0.706704623377365	0.221	0.301	0.00352499475001938	-0.08	-1.63207190854991
H1FX	1.20640017266896e-07	0.270933764957424	0.201	0.106	0.00354464498733594	0.095	1.20658852320624
RPS15A	1.20886245999964e-07	-0.361171947184595	0.506	0.568	0.00355187967997093	-0.0619999999999999	-1.28446888891401
SVEP1	1.41203296731847e-07	0.447349734285875	0.154	0.07	0.00414883526457512	0.084	1.36353311128287
PLXDC1	1.44107299499988e-07	0.269489898303274	0.125	0.054	0.00423416067390865	0.071	1.20538155888497
TFPI2	1.4717950388705e-07	-0.816806052629085	0.094	0.178	0.00432442818320929	-0.084	-1.76150192645671
IER2	1.48698752912338e-07	0.255084040630117	0.623	0.489	0.00436906675807032	0.134	1.19340525987765
HCG18	1.6983469333488e-07	-0.475572457213944	0.162	0.147	0.00499008295956544	0.015	-1.3904698448009
NORAD	1.74537760195845e-07	0.286479661707553	0.398	0.274	0.00512826847007433	0.124	1.21966053472424
MIDN	1.78047488909205e-07	-0.278724200695809	0.383	0.348	0.00523139131913027	0.035	-1.21312162621307
PABPC4	1.84332238560583e-07	-0.304620205668937	0.239	0.201	0.00541604983338705	0.038	-1.23509345181257
BHLHE40	1.90079911825241e-07	0.324097852079928	0.253	0.148	0.00558492796924923	0.105	1.25188136574647
CFD	1.95856812438875e-07	1.62254579895366	0.177	0.093	0.00575466486307903	0.084	3.07917913198348
TWIST2	1.9695940118311e-07	0.519209165203227	0.138	0.056	0.00578706112556215	0.082	1.43316941946832
RPL4	2.02334538741658e-07	0.437744185828796	0.461	0.324	0.00594499341730739	0.137	1.35448478318647
CXCL12	2.22789474470466e-07	0.472714890176945	0.179	0.085	0.00654600033889125	0.094	1.38771844673548
RPS29	2.252261193764e-07	-0.323102184718461	0.506	0.535	0.00661759383951739	-0.029	-1.25101768536888
SFPQ	2.30273761115678e-07	-0.346062037207763	0.557	0.554	0.00676590364910086	0.003	-1.27108634600726
NR2F2	2.35799964397556e-07	0.338237955757724	0.407	0.279	0.00692827455392899	0.128	1.26421159824848
NCOR2	2.39212365290249e-07	0.278405644014774	0.196	0.1	0.0070285377169581	0.096	1.21285379044322
SH3BP5	2.44221569990925e-07	0.394059455057206	0.304	0.191	0.00717571816947336	0.113	1.31408578096095
ADAMTS4	2.68869497719209e-07	-0.656392586157602	0.195	0.256	0.0078999235819858	-0.061	-1.57613661202446
RPL39	3.08889086542077e-07	-0.407835098498975	0.487	0.574	0.0090757791407793	-0.087	-1.32669348952391
DST	3.17712822537148e-07	0.378908163411114	0.391	0.268	0.00933503815178649	0.123	1.30035736801065
NOP53	3.19750104089895e-07	0.287913948992624	0.305	0.201	0.00939489755836929	0.104	1.22087369024919
WFDC2	3.41654113507294e-07	-0.739169572937694	0.058	0.133	0.0100384811630713	-0.075	-1.66921474861927
AMD1	3.4735277978427e-07	-0.43568544905693	0.295	0.307	0.0102059193756214	-0.012	-1.352553301569
RPL37	3.70031569518919e-07	-0.262599976054775	0.635	0.66	0.0108722675756049	-0.025	-1.19963870586808
ZNF141	3.729967115941e-07	-0.734830170332227	0.206	0.22	0.0109593893800578	-0.014	-1.66420155315195
CHGB	3.79246186157385e-07	0.343960149402019	0.174	0.084	0.0111430114416763	0.09	1.26923582628521
EGFR	3.91319083304283e-07	0.257003698049654	0.278	0.181	0.0114977373056464	0.097	1.19499426797293
PLD3	4.15026168151977e-07	0.343339409741833	0.159	0.076	0.0121942988726414	0.083	1.26868983733916
SOD2	4.18976751446842e-07	-0.58437307739117	0.356	0.447	0.0123103749110111	-0.091	-1.49938728949314
CCNL1	4.26529866528643e-07	-0.352114124086029	0.636	0.687	0.0125323005383446	-0.051	-1.27642973653969
SOCS3	4.38230352840289e-07	0.292391482319462	0.446	0.322	0.0128760842271534	0.124	1.22466866711801
STK24	5.31298286299217e-07	0.255158339763956	0.183	0.095	0.0156106062480436	0.088	1.19346672211179
ARL5B	5.31306502280346e-07	-0.720262086548731	0.133	0.178	0.0156108476500011	-0.045	-1.64748129630384
CD46	5.71451172292946e-07	-0.426471167733145	0.266	0.278	0.0167903783443113	-0.012	-1.34394227026203
SRSF11	5.99249645378116e-07	-0.281887807268865	0.367	0.347	0.0176071530804998	0.02	-1.2157847326997
AFDN	6.42222585572536e-07	-0.364124158147017	0.148	0.131	0.0188697840092923	0.017	-1.28710001019406
CCBE1	6.837950144501e-07	0.312811125184482	0.192	0.101	0.0200912651145728	0.091	1.24212565447586
EPN2	6.87320053487313e-07	0.271792111833752	0.187	0.101	0.0201948378115642	0.086	1.20730660957486
CSNK1A1	7.25490757203895e-07	-0.462592001499494	0.307	0.35	0.0213163694281648	-0.043	-1.37801539096449
HTRA1	7.49198013458408e-07	0.278355130428909	0.149	0.069	0.0220129360314349	0.08	1.21281132511284
CCDC80	7.80614884052741e-07	-0.457802385710925	0.32	0.442	0.0229360265232376	-0.122	-1.37344809141081
MDM4	8.13243412730659e-07	-0.352601765654315	0.242	0.231	0.0238947179528522	0.011	-1.27686125213198
C1orf21	8.29134590521345e-07	0.25630711816126	0.261	0.166	0.0243616325386981	0.095	1.19441742531002
PCYOX1	9.15065483472487e-07	-0.319707151943682	0.281	0.254	0.0268864540353886	0.027	-1.24807717998859
PTPRA	1.01640934928258e-06	0.294060201621244	0.2	0.114	0.0298641395006207	0.086	1.22608602181929
RBM39	1.05307269182872e-06	-0.270628031703309	0.586	0.598	0.0309413818313116	-0.012	-1.20633285229853
NUCKS1	1.07935038324667e-06	0.391995624861912	0.453	0.324	0.0317134729605536	0.129	1.31220727516695
FTX	1.16467190348536e-06	-0.26308939876058	0.385	0.378	0.0342203898682067	0.00700000000000001	-1.20004574270239
CHD2	1.18383891633874e-06	-0.430871812005845	0.278	0.305	0.0347835550398648	-0.027	-1.34804794811343
MTRNR2L12	1.20830036909965e-06	0.654756967601881	0.104	0.038	0.0355022814448859	0.066	1.57435072005079
SIAH2	1.22536680869064e-06	0.312921618564925	0.107	0.043	0.0360037275729484	0.064	1.2422207902561
SREK1	1.25859246962424e-06	-0.295394111933157	0.253	0.24	0.0369799639424994	0.013	-1.22722018049997
SKIL	1.6090694416683e-06	-0.468951496267532	0.274	0.293	0.0472776783350979	-0.019	-1.38410318140829
GNG12	1.62521221532575e-06	0.292186844550356	0.157	0.083	0.0477519853107012	0.074	1.22449496742151
