	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
CHMP1B	3.01460562824861e-17	0.424377400889819	0.403	0.257	8.85751425692006e-13	0.146	1.34199323683445
LMNA	5.11213421363825e-34	0.42367710705946	0.929	0.859	1.50204727465119e-29	0.0700000000000001	1.3413419824083
ANGPTL1	9.92352658487697e-55	0.412465598617678	0.376	0.149	2.91573058116855e-50	0.227	1.33095850984533
AL078639.1	1.47962174139209e-13	0.406841815474808	0.179	0.088	4.34742460055825e-09	0.091	1.32578038692953
C6orf48	2.76065396365438e-27	0.404393123205631	0.245	0.1	8.11135347600931e-23	0.145	1.32353204298834
SOCS3	6.65981761465318e-19	0.402677654340216	0.862	0.747	1.9567876115374e-14	0.115	1.32195920285143
HLA-C	1.04121771242656e-41	0.389669621221264	0.766	0.532	3.05930588265172e-37	0.234	1.31009335665944
TXNIP	4.90997974966993e-25	0.383176997061366	0.556	0.37	1.44265025004802e-20	0.186	1.30421073255578
REL	8.01215977836345e-29	0.377145589422712	0.55	0.354	2.35413278607875e-24	0.196	1.29876966132462
MYADM	1.12957463774465e-33	0.376525228518349	0.788	0.581	3.31891620062133e-29	0.207	1.2982113085915
C8orf59	8.16980780350496e-25	0.374336360862053	0.26	0.116	2.40045292882583e-20	0.144	1.29624314616236
PTP4A1	2.69488259520939e-24	0.372879031029849	0.235	0.1	7.91810404124422e-20	0.135	1.29493441495714
TES	3.60179678566558e-44	0.370847975645816	0.237	0.068	1.05827993156426e-39	0.169	1.2931126626346
PTN	5.86384978140875e-10	0.36346516394363	0.605	0.496	1.72291634277352e-05	0.109	1.2865122229397
PRPH	1.30437519410793e-30	0.358769055327073	0.167	0.046	3.83251519532793e-26	0.121	1.28233131246744
USP2	1.04113693403087e-32	0.344540280505907	0.349	0.169	3.05906853956951e-28	0.18	1.26974630925197
EMD	1.43051304680013e-52	0.344045668172841	0.57	0.32	4.20313343410813e-48	0.25	1.26931106512766
EPS8	6.92745536853634e-32	0.340298548932115	0.613	0.406	2.03542493638335e-27	0.207	1.26601855465596
ADRA2C	7.56599102984208e-39	0.332010089607369	0.251	0.087	2.2230394843882e-34	0.164	1.25876597675829
CNN1	2.21164905334328e-21	0.328228233541488	0.73	0.562	6.49826724853323e-17	0.168	1.25547059031214
AAED1	2.30399348900816e-25	0.327818696777268	0.21	0.082	6.76959366940377e-21	0.128	1.25511425139216
C11orf96	4.86597135371913e-36	0.327136638013498	0.969	0.984	1.42971970314976e-31	-0.015	1.25452101489836
BHLHE40	9.63531794500233e-22	0.318691746901822	0.766	0.6	2.83104911860059e-17	0.166	1.24719906094767
IER5L	1.10204185648133e-35	0.315080103953661	0.553	0.344	3.23801938271346e-31	0.209	1.24408072750718
PPP1R15B	3.74721761479877e-23	0.31479225676239	0.649	0.47	1.10100747958017e-18	0.179	1.24383253269767
ACKR3	1.09226923686356e-15	0.314364179570016	0.543	0.397	3.2093054717525e-11	0.146	1.24346351683795
IGFBP6	1.66709718940813e-13	0.310315324004303	0.406	0.281	4.89826496191898e-09	0.125	1.23997868743662
BST2	4.40578086971339e-27	0.307418353296019	0.788	0.605	1.29450653513919e-22	0.183	1.23749127488703
FHL2	7.56423880421356e-29	0.305316303679897	0.278	0.126	2.22252464545403e-24	0.152	1.23568952618532
ZNRD1	3.38398685056353e-13	0.302188454680587	0.252	0.148	9.94283016432575e-09	0.104	1.23301337957434
MYH10	7.73471212239003e-15	0.299847124721252	0.262	0.151	2.27261311580064e-10	0.111	1.23101396195466
CDKN1B	8.01654538738019e-29	0.299805294016528	0.373	0.204	2.35542136572005e-24	0.169	1.23097826942536
FOS	8.19546195780602e-07	0.29664171381392	0.968	0.964	0.0240799063244256	0.004	1.22828190482221
CTH	7.47484505223797e-27	0.294430730673966	0.226	0.095	2.19625897324856e-22	0.131	1.22640095936575
HSPB6	2.23283294839045e-34	0.294011660787423	0.449	0.255	6.56050976896082e-30	0.194	1.22604476969397
GZF1	7.85845716595591e-28	0.292146628316485	0.419	0.249	2.30897188450116e-23	0.17	1.22446083415825
FABP4	4.07711190879812e-20	0.29127863909078	0.134	0.044	1.19793702104306e-15	0.09	1.22372436586391
TMEM47	4.20702858115831e-26	0.289919923399616	0.629	0.441	1.23610913771594e-21	0.188	1.22257241708598
ACTG1	1.08487789522083e-14	0.289916963200634	0.973	0.954	3.18758823173784e-10	0.019	1.22256990854896
RASGEF1B	7.20573621440545e-07	0.287745563539095	0.16	0.098	0.0211718941451661	0.062	1.22073120319018
C1orf123	1.15675301172157e-17	0.286666728566398	0.185	0.082	3.39877169904032e-13	0.103	1.21981869209729
MT-ND6	3.4140200531172e-23	0.284983845204736	0.521	0.358	1.0031073720069e-18	0.163	1.21839662041893
CSRP1	1.52347399178493e-15	0.281948973322161	0.912	0.834	4.47627128266249e-11	0.0780000000000001	1.21583627951181
DUSP8	2.22276898263182e-40	0.281282553330723	0.515	0.304	6.5309398247688e-36	0.211	1.21527478143436
SYNM	1.11253643960717e-13	0.280784453486152	0.737	0.607	3.26885456685378e-09	0.13	1.21485527233655
AVPI1	1.25316608399083e-26	0.279387268489616	0.239	0.104	3.68205258798185e-22	0.135	1.21367930939227
NR4A1	1.06174305830039e-24	0.279295089142065	0.976	0.972	3.1196134538982e-20	0.004	1.21360176521995
RERG	3.02172039923935e-36	0.278554272741136	0.495	0.301	8.87841887704505e-32	0.194	1.21297874699671
HEY2	6.50464443254887e-27	0.27303736667935	0.356	0.196	1.91119462717151e-22	0.16	1.20834913996257
HLA-B	4.07553585939777e-17	0.271814479331161	0.644	0.498	1.19747394620825e-12	0.146	1.20732532776272
GADD45B	1.93338835151991e-17	0.271475074214113	0.985	0.994	5.6806816544358e-13	-0.00900000000000001	1.20704132859083
COL4A3BP	3.09566780844827e-15	0.27101587538558	0.133	0.051	9.09569115478270e-11	0.082	1.20665719767788
CCNL1	4.48153619446291e-16	0.269518163412033	0.93	0.847	1.31676496465709e-11	0.0830000000000001	1.2054051748077
IER2	2.85273430129227e-09	0.269292391789045	0.897	0.824	8.38190392405694e-05	0.0730000000000001	1.20521655213861
CYCS	8.86689779223001e-08	0.26845846066892	0.902	0.841	0.00260527190931302	0.0610000000000001	1.20452009368157
PLA2G16	1.04377321142452e-16	0.266962121706254	0.146	0.057	3.06681444980753e-12	0.089	1.20327143341351
EMP3	7.41051383073807e-21	0.263880212242465	0.409	0.263	2.17735717374746e-16	0.146	1.2007037282596
EIF4A3	7.86827518601643e-09	0.262798252196859	0.831	0.741	0.000231185661515535	0.09	1.19980358900248
PALLD	8.35134473188123e-17	0.262152807233572	0.86	0.738	2.45379210912134e-12	0.122	1.1992669309029
RRAS	9.85011913165892e-28	0.260557524832842	0.777	0.593	2.89416200326402e-23	0.184	1.19794155581957
BTG2	1.62474290217003e-17	0.260492771086153	0.971	0.961	4.77381959515597e-13	0.01	1.19788778876483
COL6A1	1.24409581311514e-27	0.260247720626498	0.631	0.448	3.65540231809491e-23	0.183	1.19768433757361
C4orf3	1.08542692675501e-22	0.259066877850691	0.734	0.565	3.18920139619157e-18	0.169	1.19670443660754
ABCC9	6.37533473127935e-32	0.257853635203687	0.337	0.177	1.8732008507445e-27	0.16	1.1956984842063
TPM4	2.46586423584045e-15	0.256291205323761	0.907	0.81	7.24520229774640e-11	0.097	1.194404251032
