	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C3	3.26937458376054e-34	0.866692332859564	0.899	0.511	9.60607640200522e-30
CLEC3B	4.27251247413193e-34	1.02071675244405	0.729	0.271	1.25534961514944e-29
CHRDL1	4.67159322552162e-34	0.889856062961915	0.904	0.57	1.37260752152276e-29
IGKC	8.1399959433281e-34	0.682222830679581	0.407	0.037	2.39169360806866e-29
VEGFD	5.37494975986515e-33	1.09769250076754	0.431	0.053	1.57926773844358e-28
S100A4	1.37622589011329e-32	0.79119509858341	0.965	0.91	4.04362691033088e-28
SFRP1	7.05282921583029e-32	-1.40386539463795	0.468	0.748	2.07226228019526e-27
MT2A	8.92122097749723e-32	2.01810621439547	0.761	0.38	2.62123314760823e-27
SH3BGRL3	1.07723651632931e-31	1.12859466826362	0.878	0.601	3.16513633227879e-27
IL18	1.3007297642967e-31	0.598541018917685	0.394	0.047	3.82180419345657e-27
PRSS23	1.29033021517228e-30	1.11995672344994	0.819	0.455	3.79124823821919e-26
KCNAB1	2.11667787000392e-30	0.756724972118201	0.348	0.025	6.21922291764553e-26
APOD	4.01796183190531e-30	0.881299929952335	0.88	0.526	1.18055754545042e-25
CD34	6.96729026010065e-30	0.763929526853466	0.928	0.732	2.04712922422277e-25
CACNA1D	2.04696214056633e-29	-0.914677261799153	0.069	0.414	6.014384161412e-25
COLEC12	2.89261956500613e-29	0.741277361995604	0.694	0.268	8.49909480590103e-25
GPX4	4.69021074458036e-29	0.791803480691436	0.92	0.695	1.3780777209726e-24
S100A11	4.79891843016978e-29	0.735889137571469	0.934	0.903	1.41001821315249e-24
FBLN5	6.87808537145719e-29	0.669796135527142	0.867	0.495	2.02091904384155e-24
PDGFD	8.9456934132536e-29	0.741673418417016	0.418	0.062	2.62842363868217e-24
LMNA	9.20231133545116e-29	-0.749702829521375	0.843	0.907	2.70382311658226e-24
ITGA11	3.41751358252972e-28	0.475709568710123	0.553	0.162	1.00413384081888e-23
CD248	4.49105515012544e-28	0.87010104522348	0.878	0.748	1.31956182420986e-23
RAMP2	9.03341166628692e-28	0.964093213523867	0.737	0.349	2.65419701578842e-23
C1QTNF3	2.73294926057302e-27	0.469634549617925	0.527	0.153	8.02995151741564e-23
CRABP2	3.19222107266963e-27	-1.08004393195954	0.176	0.505	9.37938395571789e-23
CREB5	4.73149259958322e-27	0.965611255548425	0.681	0.274	1.39020715560954e-22
PDE5A	1.32081607682863e-26	-0.732950033104905	0.051	0.364	3.88082179693787e-22
CPXM2	1.91957072512357e-26	0.599410758216031	0.527	0.15	5.64008270455807e-22
MGST1	2.89177248097507e-26	0.790667338363623	0.827	0.461	8.49660590360096e-22
CNTN4	3.9843983386393e-26	0.597818616409132	0.513	0.143	1.170695919859e-21
MT1X	5.31005162815079e-26	1.25121237517283	0.375	0.053	1.56019936938326e-21
HLA-DRB5	8.39787489841994e-26	0.629861858683871	0.285	0.016	2.46746360265375e-21
MYLK	1.20450118094922e-25	-0.95857360142514	0.162	0.502	3.53906536986501e-21
APBB1IP	1.23950950503308e-25	0.63738405714097	0.519	0.143	3.64192682768819e-21
ACTA2	1.27913272562633e-25	-1.56565821852971	0.391	0.614	3.75834777443529e-21
FAIM2	1.76710512800033e-25	0.657158552261104	0.644	0.246	5.19210828709056e-21
PI16	2.13718211544615e-25	1.07066486275875	0.904	0.695	6.27946849160389e-21
FILIP1	3.7927421756128e-25	0.551815518270773	0.351	0.047	1.11438350603855e-20
TRAC	4.82871977052935e-25	0.590215689956112	0.473	0.128	1.41877444297693e-20
DCN	5.282378370942e-25	0.417280150056672	1	0.997	1.55206841295018e-20
TIMP2	7.18398839386739e-25	0.61477375434131	0.963	0.882	2.11079946988612e-20
IGFBP6	9.32714055861715e-25	0.635262082538837	0.984	0.984	2.74050043893289e-20
ALDH1A2	1.60562170005237e-24	-0.851055494861084	0.104	0.433	4.71763767909388e-20
PDGFRL	3.66174617335247e-24	0.789989138147016	0.88	0.632	1.07589426065442e-19
ANXA2	4.50288944162782e-24	0.543380573546066	0.979	0.953	1.32303897573909e-19
PTGDS	4.6094678059236e-24	-1.99488141387045	0.295	0.561	1.35435383073647e-19
PLA2G5	3.63923754186631e-23	0.460386329561754	0.391	0.078	1.06928077455116e-18
ITM2A	4.14632085610328e-23	1.01732092542427	0.854	0.601	1.21827199394027e-18
CTSC	4.5783945159533e-23	-0.855045744405212	0.146	0.377	1.3452238766774e-18
STXBP6	7.86996145651614e-23	0.399931463807967	0.386	0.081	2.31235207515357e-18
TJP1	1.02776605808967e-22	-0.784522471998889	0.487	0.66	3.01978223187908e-18
NNMT	1.32364330258607e-22	0.768861709092677	0.604	0.234	3.88912875165839e-18
ALDH1A1	1.32463089967036e-22	-0.72023075770037	0.763	0.844	3.89203050941145e-18
IGSF10	1.69889877653201e-22	-0.689775278776195	0.043	0.305	4.99170438520636e-18
NR4A1	2.2867189324012e-22	-0.883979713877641	0.766	0.835	6.71883756718122e-18
DPP4	4.27967776802038e-22	0.574709847015462	0.436	0.109	1.25745492179975e-17
CYTOR	4.46327323791433e-22	0.69610620700986	0.652	0.283	1.31139894276399e-17
FOXL2	5.78009058919982e-22	-0.647735981019392	0.069	0.343	1.69830621691869e-17
NBL1	6.07796404928064e-22	-0.639884703919729	0.832	0.863	1.78582739695964e-17
FAM180B	1.08364578272018e-21	0.581741315763789	0.423	0.103	3.18396803878844e-17
TPM4	1.12951341173105e-21	-0.728081013021294	0.646	0.776	3.31873630634819e-17
CADM3	1.28945069233202e-21	0.450099714201224	0.447	0.137	3.78866402420993e-17
ESR1	1.82671061810838e-21	-0.752304151837599	0.247	0.567	5.36724113812603e-17
SELENOK	2.23027643232085e-21	-0.781221762012247	0.734	0.682	6.55299821344511e-17
RNASE4	2.27006552639706e-21	0.755001293348335	0.801	0.601	6.66990652965984e-17
NR2F1	2.3781041901078e-21	-0.833827696604851	0.657	0.829	6.98734573137475e-17
IGHA1	2.50147376642479e-21	0.431245419355345	0.277	0.028	7.34983022050931e-17
CLDN11	2.936219625151e-21	0.753779215660461	0.492	0.159	8.62720050261865e-17
MTRNR2L8	4.77357381899422e-21	-0.266248618117413	0.013	0.187	1.40257145949688e-16
SPARCL1	5.1174294841883e-21	-0.748666785985296	0.931	0.972	1.50360313104421e-16
WNT4	6.97718757765219e-21	-0.463285353880819	0.005	0.202	2.05003725406577e-16
TC2N	7.11723828859076e-21	0.47179321601162	0.34	0.059	2.09118695395374e-16
PEG3	8.21799799219e-21	-0.938047514015083	0.234	0.495	2.41461217006527e-16
PDK4	9.70909927102269e-21	0.82301856538078	0.734	0.396	2.85272754781189e-16
SDC2	1.31138594439868e-20	0.796116277262013	0.811	0.523	3.8531141818322e-16
TENT5A	1.69357526111676e-20	0.53562857332166	0.625	0.271	4.97606283221325e-16
TIMP1	1.97387997542801e-20	0.506436279581072	0.965	0.963	5.79965414380257e-16
CRISPLD2	2.77728323841848e-20	-1.03470639774814	0.314	0.604	8.16021361112117e-16
SLC31A2	3.42724337140594e-20	0.363043975276718	0.255	0.025	1.00699264738649e-15
IGLC2	3.90773640159904e-20	0.345298899926574	0.197	0.003	1.14817110951783e-15
HTRA3	4.49745704064483e-20	0.884565736725914	0.697	0.361	1.32144282768226e-15
ADAMTS16	7.44000527090046e-20	0.52838991430086	0.457	0.14	2.18602234869597e-15
FBP1	1.19039697078816e-19	0.392606558969925	0.293	0.044	3.49762437956979e-15
ABCA9	1.19560145384714e-19	0.506844509945755	0.684	0.333	3.51291619169367e-15
CCND1	1.28002118275241e-19	0.493124745848726	0.316	0.053	3.76095823916314e-15
STRA6	2.38504951291266e-19	-0.478362709695479	0.003	0.178	7.00775247883997e-15
CPVL	3.28478846692363e-19	0.585019202438184	0.407	0.109	9.65136547351502e-15
SPON1	5.22764294714378e-19	-0.664861767777989	0.098	0.358	1.53598605072978e-14
CSRNP1	5.35156316733311e-19	-0.782119289194986	0.535	0.642	1.57239628982581e-14
MAGED2	7.68945315119647e-19	-0.487356742259697	0.657	0.648	2.25931512488455e-14
FSTL1	1.01388833879976e-18	0.698375076809549	0.931	0.85	2.97900671706145e-14
HES4	1.11268046948495e-18	-0.698347146338987	0.056	0.305	3.26927775544069e-14
LEPR	1.18663256005369e-18	-0.990989367231691	0.407	0.564	3.48656378794977e-14
MT1M	1.27604508953396e-18	0.975406932100732	0.271	0.034	3.74927568206867e-14
MT1E	1.4198480314864e-18	0.851261608218023	0.351	0.078	4.17179748611335e-14
CPB1	1.5641425991198e-18	0.487110689076252	0.194	0.006	4.59576378473379e-14
IRF1	1.8586187872732e-18	-0.957229703670341	0.582	0.701	5.46099372076611e-14
NAV1	2.26640918317499e-18	0.516389069948722	0.54	0.212	6.65916346200476e-14
RSPO3	2.6745722440559e-18	0.486593984325001	0.386	0.103	7.85842816748504e-14
TAGLN	2.83973353570911e-18	-0.909464754662738	0.654	0.692	8.3437050746205e-14
TSHZ2	3.08946666586694e-18	0.660699637685663	0.694	0.361	9.07747095765026e-14
VGLL3	3.09226003169463e-18	0.509607254605213	0.41	0.115	9.08567842512515e-14
MDK	3.39095552493311e-18	-0.851072401118972	0.383	0.592	9.96330552335847e-14
CILP	3.5871219190032e-18	0.454045331038864	0.388	0.109	1.05396816224152e-13
SBSPON	3.84460212303599e-18	-0.506269518195252	0	0.146	1.12962099579044e-13
MIR4435-2HG	5.07465276570033e-18	0.398582294428238	0.439	0.14	1.49103447561807e-13
ADAMTS5	5.8403781151966e-18	1.04651500086505	0.761	0.508	1.71601989780707e-13
CNN1	7.31852903405679e-18	-0.606916463922401	0.09	0.352	2.15033020078657e-13
LINC01697	7.78107447693251e-18	0.541354304239633	0.359	0.087	2.28623530281231e-13
CD44	9.25170236760234e-18	0.612118469960218	0.606	0.28	2.71833518964892e-13
CAV1	9.8934511597251e-18	-0.749118121071285	0.439	0.648	2.90689381975043e-13
CD24	1.19322567411777e-17	0.777663841278668	0.41	0.121	3.50593567569285e-13
NHSL1	2.9977629947117e-17	0.420661550458692	0.298	0.056	8.80802723106192e-13
NOX4	3.89791648477345e-17	0.457877483515984	0.266	0.04	1.14528582155613e-12
S100A13	4.73838350908672e-17	0.586037451562237	0.931	0.86	1.39223184263986e-12
LAMC1	6.27706129431469e-17	0.549570415016852	0.697	0.386	1.84432614949554e-12
MGLL	6.54654663344652e-17	0.396605531359671	0.346	0.087	1.92350633183926e-12
CEBPB	6.74459430998298e-17	-0.73306830541527	0.766	0.794	1.9816967001592e-12
MIDN	1.30443838893804e-16	-0.766923921054064	0.479	0.62	3.83270087437776e-12
ADAMTSL1	1.41936536453865e-16	0.600574068456216	0.367	0.1	4.17037931408748e-12
WNT10B	1.51596257216446e-16	0.364161001886641	0.274	0.047	4.45420122953361e-12
TNFAIP3	2.2369420316997e-16	-1.13921860454622	0.221	0.386	6.57258307754005e-12
CXCL14	2.37613890901815e-16	0.850062633812161	0.402	0.125	6.98157134247713e-12
FTL	2.57940838055557e-16	0.397190522213197	0.971	0.972	7.57881770374838e-12
KLF10	2.82700014219294e-16	-0.783537120639671	0.316	0.539	8.3062918177913e-12
LINC01133	2.86128317708518e-16	0.638370258033118	0.63	0.321	8.40702223091168e-12
PPP1R15B	3.21742559421678e-16	-0.70185356282128	0.396	0.542	9.45343988092775e-12
TMOD1	4.29502173093315e-16	-0.377007184109678	0.077	0.324	1.26196328498278e-11
MGP	4.35470429151801e-16	0.526235989968088	0.971	0.969	1.27949921493382e-11
ASPH	6.04628509310417e-16	0.509888431038618	0.678	0.364	1.77651948605587e-11
AGTR1	6.9422933831867e-16	0.392648182527082	0.319	0.078	2.03978464184791e-11
NR4A2	7.32563243269981e-16	-1.09611287814057	0.378	0.579	2.15241732137586e-11
DNER	7.49375262352435e-16	0.276279126518792	0.348	0.1	2.20181439584392e-11
CD59	7.52973449140326e-16	0.567699712124731	0.891	0.741	2.21238658826411e-11
MYH9	7.6579081303614e-16	-0.609161629936717	0.295	0.47	2.25004656686279e-11
RHOBTB3	8.35585505156307e-16	0.520305528955435	0.793	0.505	2.45511733125026e-11
TGFBR2	9.88635497808475e-16	0.574612330608824	0.513	0.215	2.90480881966086e-11
FOSB	1.02936880672834e-15	-0.650619924416899	0.872	0.931	3.02449142792921e-11
HLA-DPA1	1.0866387391528e-15	0.327949493738332	0.449	0.184	3.19276194337875e-11
GAS6	1.33356311466926e-15	-0.703220558393698	0.378	0.579	3.91827514352123e-11
CSRP1	1.33666291162858e-15	-0.594216903739799	0.62	0.732	3.92738296694709e-11
NET1	1.4590167854769e-15	0.340670969185488	0.473	0.193	4.28688311908822e-11
PAWR	1.50134183057352e-15	-0.678338602884148	0.271	0.498	4.4112425665911e-11
FMO3	1.67909250772773e-15	-0.611679896168642	0.027	0.202	4.9335096062056e-11
RARRES2	1.85702681983639e-15	-0.512963390016242	0.843	0.903	5.45631620204328e-11
REXO2	1.94347538458056e-15	0.623137931034349	0.862	0.673	5.7103193749746e-11
PPP1R15A	2.16227600775751e-15	-0.580538795604534	0.827	0.857	6.35319936599313e-11
DCLK1	2.35259171221541e-15	0.653552935607115	0.5	0.206	6.91238496883133e-11
CHL1	2.65036000250111e-15	0.317590637682106	0.202	0.019	7.78728775934875e-11
FGL2	3.92250885706604e-15	0.369944866316404	0.282	0.065	1.15251155238314e-10
TRIL	3.96817667611953e-15	0.306037446501755	0.221	0.028	1.16592967097744e-10
NPR1	4.42128339533589e-15	0.443579667969077	0.479	0.19	1.29906148721759e-10
GAS7	4.84576718814039e-15	0.592202144080938	0.755	0.495	1.42378331521941e-10
CPQ	5.40959562952591e-15	0.540318919201477	0.835	0.598	1.5894473878673e-10
TLE1	5.88642957831963e-15	-0.654853155752805	0.229	0.467	1.72955073870187e-10
AL583785.1	6.15634068493045e-15	0.492217785647978	0.287	0.062	1.80885602004626e-10
IGFBP3	7.64729915081218e-15	-0.897809160170022	0.699	0.757	2.24692943649163e-10
ZFHX4	8.55097695714891e-15	0.290885085343741	0.447	0.184	2.51244804954949e-10
VSIR	8.57177004040693e-15	0.561563129452592	0.668	0.383	2.51855747327236e-10
KRT13	9.30620468125706e-15	0.81849787125775	0.16	0.006	2.73434905944695e-10
TPT1	1.19464975887009e-14	0.274337293811312	0.984	1	3.51011992151209e-10
PAM	1.25782097016561e-14	0.486934724141768	0.644	0.343	3.69572957454058e-10
PMP22	1.27046682958908e-14	0.469909705688534	0.936	0.85	3.73288563869864e-10
BMP4	1.33148908997084e-14	0.378915445330813	0.372	0.118	3.91218124415233e-10
TBC1D12	1.33265329780213e-14	0.339217474493264	0.407	0.143	3.91560191960221e-10
NRP1	1.4851918691894e-14	-0.621894299648353	0.285	0.52	4.36379075005229e-10
PRELP	1.81309430294066e-14	0.549977726486008	0.84	0.642	5.32723368090023e-10
MEST	2.17539837572076e-14	0.431719561076152	0.295	0.069	6.39175550754273e-10
ADAMTS4	3.15279136110028e-14	-1.03623527931245	0.146	0.352	9.26353157718485e-10
TOX3	3.35321492312622e-14	-0.395752787129045	0.021	0.19	9.85241608712945e-10
EPB41L2	3.79393346682203e-14	0.475511151018066	0.878	0.632	1.11473353122165e-09
ADAMTSL3	4.78232908349701e-14	0.380044819365544	0.436	0.181	1.40514393131309e-09
NUPR1	5.0149143978848e-14	0.513858426489523	0.923	0.826	1.47348214838651e-09
FLNA	5.33430830306482e-14	-0.595290695618479	0.471	0.586	1.5673264656065e-09
PAMR1	5.5185532341861e-14	0.316464563325835	0.649	0.358	1.62146131126856e-09
RPS9	6.09743918986844e-14	0.338620598581553	0.952	0.944	1.79154958276715e-09
ADIRF	6.48043271391996e-14	0.571754617605684	0.923	0.798	1.90408074000396e-09
NINJ2	7.32565145136293e-14	0.388618636528807	0.25	0.047	2.15242290943946e-09
VCAN	7.49705292902886e-14	-0.563012015900436	0.513	0.433	2.20278409160726e-09
PAPPA	8.0945003472721e-14	-0.744602093792502	0.152	0.361	2.37832609203549e-09
BSG	8.30549614269907e-14	-0.497706625677141	0.713	0.741	2.44032087664784e-09
TPPP3	8.44162022955974e-14	0.649126728720549	0.755	0.517	2.48031685584924e-09
TWIST1	1.14391112160362e-13	0.423877467461612	0.362	0.115	3.36103965749575e-09
SH3D19	1.15013481906457e-13	0.450245267067868	0.707	0.421	3.37932612537553e-09
CD74	1.21232210192886e-13	0.593419668086808	0.676	0.389	3.56204479988738e-09
C16orf89	1.2974131905059e-13	0.487729289168597	0.481	0.206	3.81205943634443e-09
IER2	1.37587506114308e-13	-0.712733459830631	0.872	0.9	4.0425961046506e-09
MIR22HG	1.5022135335119e-13	-0.588957273309871	0.545	0.639	4.41380380416467e-09
MARCH3	1.50870876644615e-13	0.548667101070482	0.282	0.069	4.43288809757208e-09
MOXD1	1.567125995027e-13	-0.430458607780587	0.021	0.184	4.60452959858832e-09
SULF1	1.68385258858411e-13	0.642568489367482	0.535	0.252	4.94749567577784e-09
AC006115.2	1.71613165901009e-13	-0.492914868474872	0.08	0.268	5.04233804050345e-09
DBN1	1.95231838979756e-13	0.531978710725777	0.737	0.467	5.73630189290318e-09
LUM	2.41317154679804e-13	0.527810932622127	0.957	0.857	7.09038063880201e-09
TES	2.65165536100772e-13	0.278624054624239	0.178	0.022	7.79109378171288e-09
CALD1	2.82821659621137e-13	-0.442243031738104	0.957	0.96	8.30986600298825e-09
GAL	2.85936394134676e-13	0.274507998493407	0.199	0.031	8.40138313246506e-09
APCDD1	2.88837034974755e-13	-0.486867810928325	0.144	0.349	8.48660976162825e-09
CCL2	3.04250813802221e-13	-1.28868645876926	0.128	0.346	8.93949741113685e-09
PCOLCE	3.39205476893529e-13	0.553216546743082	0.838	0.651	9.96653532208566e-09
ACKR3	3.56514801297662e-13	0.435646806933603	0.899	0.71	1.04751178917279e-08
CYP1B1	3.76772001490002e-13	-0.694274064010166	0.58	0.723	1.10703149477792e-08
MT1A	3.88844161001743e-13	1.21832819432566	0.245	0.053	1.14250191385532e-08
TRIO	4.01162896082991e-13	0.656805672622298	0.428	0.168	1.17869682127105e-08
NEAT1	4.57319529080348e-13	-0.659572765444433	0.947	0.947	1.34369624034388e-08
NFKBIZ	4.68633373129232e-13	-0.772239082379039	0.697	0.766	1.37693857692831e-08
NDNF	4.73785268122147e-13	-0.310972749917482	0.008	0.143	1.39207587479649e-08
THBS2	4.76113223472669e-13	0.428449128963546	0.601	0.318	1.3989158732074e-08
EIF4A3	4.96828115062367e-13	-0.677074253505917	0.596	0.726	1.45978036767625e-08
CD63	5.09406719876382e-13	0.311801101928705	0.957	0.963	1.49673882434079e-08
DACT2	5.81625372666118e-13	0.25859357059514	0.133	0.003	1.70893166996759e-08
CDH13	6.30593536200585e-13	-0.345123697843206	0.029	0.199	1.85280992806456e-08
GRN	6.48191133862253e-13	0.402742983379988	0.641	0.358	1.90451518951407e-08
SVEP1	7.0120702349867e-13	0.254589483200201	0.449	0.202	2.06028647644379e-08
C1R	7.29223828041704e-13	0.443427582433181	0.944	0.888	2.14260545155213e-08
FEZ1	7.37892081147604e-13	0.352621784029038	0.402	0.153	2.16807451282789e-08
ACKR4	9.21936846721348e-13	0.376882553037563	0.386	0.14	2.70883484303666e-08
MARCKSL1	9.27104289089897e-13	-0.678368935354732	0.207	0.439	2.72401782220394e-08
TMEM106C	9.58653545974607e-13	0.348145508801976	0.38	0.137	2.81671584878259e-08
CEP152	1.0223738247857e-12	0.342380098966266	0.306	0.097	3.00393877198535e-08
TMEM255A	1.09502161331429e-12	0.297299091052378	0.279	0.075	3.21739250424005e-08
GALNT15	1.09510526924171e-12	0.289305439941681	0.21	0.037	3.21763830208599e-08
PGR	1.33413997304797e-12	-0.567983971929591	0.176	0.411	3.91997006880956e-08
AC093425.1	1.33517045611008e-12	0.272143924638816	0.138	0.006	3.92299783414263e-08
RPL36AL	1.35740893446256e-12	0.370324212244036	0.934	0.91	3.98833893123789e-08
RBPMS	1.39636153963699e-12	-0.539194964417758	0.38	0.564	4.1027894757614e-08
MAOB	1.46158256086442e-12	-0.415591140527251	0.043	0.212	4.29442188033185e-08
IGFBP2	1.573237965215e-12	-0.926149208323577	0.287	0.48	4.62248778939471e-08
FGF9	1.620629521159e-12	0.478342138732698	0.348	0.115	4.76173365906937e-08
NEDD9	1.8055828967754e-12	0.3014111846461	0.239	0.053	5.30516366730547e-08
SMURF2	1.87371230854369e-12	0.492539198184741	0.519	0.249	5.50534150496306e-08
SPCS2	1.94338198027749e-12	-0.268587660366214	0.809	0.735	5.71004493445132e-08
ACP5	1.99625620576775e-12	-0.387269029589087	0.04	0.209	5.86539998378681e-08
VEGFB	2.18481658838363e-12	0.509738845782293	0.816	0.636	6.41942809998878e-08
COL12A1	2.20557738314437e-12	0.534884319867546	0.705	0.442	6.48042746715479e-08
TPM1	2.25562743323979e-12	-0.581954137002926	0.875	0.891	6.62748452434516e-08
PHGDH	2.29320932804002e-12	0.427739916335379	0.646	0.371	6.7379076476472e-08
MRVI1	2.39706749616532e-12	-0.26802113165929	0.003	0.118	7.04306371723296e-08
ZNF331	2.56056062941956e-12	-1.07134662461278	0.471	0.567	7.52343924136056e-08
GALNT12	2.66064990598587e-12	0.399886966045271	0.346	0.115	7.81752155376769e-08
SERF2	2.89837255356197e-12	0.373454534482162	0.944	0.922	8.51599823687579e-08
CLMP	3.11785250346242e-12	-0.358241251605795	0.407	0.402	9.16087422567328e-08
ADI1	3.18674204156531e-12	0.547074449398783	0.793	0.573	9.36328546652718e-08
BCL2	3.1932039962341e-12	-0.538156345624224	0.191	0.414	9.38227198173502e-08
NQO1	3.21746402580473e-12	0.478256892478619	0.524	0.259	9.45355280061945e-08
KCNN3	3.85863370798444e-12	0.334813798885332	0.303	0.093	1.13374375607999e-07
KDM6B	3.88576327845733e-12	-0.714345943188791	0.261	0.458	1.14171496647633e-07
GOLIM4	3.92238008423572e-12	0.509925840733796	0.737	0.474	1.15247371635014e-07
FBLN1	4.27953169723862e-12	0.313432360724397	0.968	0.991	1.25741200328265e-07
CAVIN2	4.7137265441321e-12	-0.654947874353442	0.346	0.545	1.38498713319689e-07
HLA-DRA	4.86149724923132e-12	0.541246607452473	0.447	0.193	1.42840512176915e-07
COL14A1	4.90273221275767e-12	-0.675064207933608	0.295	0.517	1.44052077875246e-07
PTHLH	4.98337717739139e-12	0.443776078799654	0.301	0.09	1.46421588226114e-07
RTN4	5.54402529355485e-12	0.436457541757189	0.92	0.829	1.62894551175229e-07
CD55	6.0506754589767e-12	0.73466279620998	0.862	0.745	1.77780946335653e-07
AIF1L	6.45134923862153e-12	0.360688780207735	0.205	0.034	1.89553543329178e-07
CDON	6.52006150170011e-12	0.317831429925774	0.423	0.181	1.91572447042953e-07
ACVRL1	7.13399627284785e-12	0.26897758445104	0.378	0.146	2.09611078488816e-07
FTH1	8.09666115287377e-12	0.282952956373531	0.979	0.994	2.37896097993737e-07
RPL18	8.1946948031827e-12	-0.477379329949077	0.939	0.95	2.40776522707114e-07
OAZ1	8.31206114592767e-12	0.388652467517808	0.915	0.875	2.44224980589647e-07
SLC9A3R2	8.89469187383355e-12	-0.372647729487269	0.029	0.181	2.61343836636977e-07
EFEMP1	9.6958086731239e-12	-0.45497704377117	0.854	0.838	2.84882250433726e-07
PKP2	1.00324109235162e-11	-0.38477219918247	0.037	0.199	2.94772297754754e-07
CHDH	1.06051136714342e-11	-0.337693068684321	0.032	0.184	3.11599449894079e-07
HIST3H2A	1.1361312839422e-11	0.25468620756945	0.282	0.09	3.33818093847898e-07
WNT11	1.15113293548648e-11	0.323441456215043	0.202	0.034	3.38225879104637e-07
FABP5	1.25279804593584e-11	-0.395450448315716	0.011	0.137	3.6809712185687e-07
SASH1	1.32959224810879e-11	0.374829280162975	0.577	0.312	3.90660794339325e-07
MYL9	1.38956674578688e-11	-0.554770640727831	0.654	0.688	4.08282501247101e-07
REL	1.44624699633465e-11	-0.625544450865316	0.218	0.455	4.24936292463048e-07
GLUL	1.53211132957868e-11	0.485239075307377	0.867	0.688	4.50164950856807e-07
SARAF	1.56984135956198e-11	-0.369190956159213	0.713	0.72	4.61250788266502e-07
RESF1	1.57606063530192e-11	-0.511812571270796	0.17	0.336	4.63078135864409e-07
DHRS3	1.58322505392565e-11	0.558026756529099	0.644	0.393	4.65183185344433e-07
SLC7A2	1.68490900967292e-11	-0.357863943059083	0.029	0.181	4.95059965222096e-07
CLU	1.74953112062098e-11	0.480535915520576	0.934	0.791	5.14047233860856e-07
SPRY2	1.81650857346637e-11	0.539024572763255	0.545	0.29	5.33726549055889e-07
