	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
C19orf70	1.56838486126151e-22	0.329168712528179	0.182	0.071	4.60822839935856e-18	0.111	1.25628928630574
RPL10	1.8774845230034e-42	0.322466152233651	0.978	0.962	5.51642502548859e-38	0.016	1.25046627811019
C1orf123	2.87388859029714e-25	0.322450038251055	0.165	0.055	8.44405945601106e-21	0.11	1.25045231127816
PMP22	4.97766355125452e-18	0.320826466613895	0.535	0.384	1.4625371046296e-13	0.151	1.2490458761616
S100A6	5.99309526537934e-29	0.319267690289033	0.938	0.855	1.76089125087376e-24	0.083	1.24769705909083
BCAM	2.85762473365219e-24	0.31828513971648	0.477	0.306	8.39627299241687e-20	0.171	1.24684760161007
CCDC80	2.41821682435127e-09	0.317689480378695	0.206	0.126	7.1052046733089e-05	0.08	1.24633290994298
PPDPF	4.06479935945962e-18	0.316801186500565	0.476	0.329	1.19431934779643e-13	0.147	1.24556575604099
CALM1	2.41103384574141e-21	0.316319967507206	0.895	0.806	7.0840996455574e-17	0.089	1.24515035990495
LPAR6	1.73350080467472e-17	0.313281482823123	0.542	0.393	5.09337206429526e-13	0.149	1.24253068708711
MARCKSL1	1.73207876593419e-12	0.311344604216818	0.646	0.543	5.08919383006784e-08	0.103	1.24086365680112
EGLN1	5.62695938351054e-20	0.309539833314016	0.338	0.197	1.65331320606307e-15	0.141	1.23931234180886
PTMA	3.67480615326522e-35	0.308716543327805	0.988	0.976	1.07973154395239e-30	0.012	1.23860531617929
PPIC	1.21760352924183e-22	0.306572683130085	0.37	0.216	3.57756268961836e-18	0.154	1.23676610237047
TLN1	1.0049970301414e-15	0.303658893250066	0.54	0.4	2.95288227396147e-11	0.14	1.23427074489465
SOCS3	7.1815851731643e-12	0.302952107264147	0.879	0.828	2.11009335557913e-07	0.051	1.23366621546418
THBD	2.20930387487514e-16	0.301750689321738	0.753	0.623	6.49137664515813e-12	0.13	1.23263929590128
SNCG	2.32295000991812e-18	0.300275549194856	0.509	0.357	6.82529171914142e-14	0.152	1.23137957964212
GATA2	7.12251665435619e-14	0.298219510877723	0.286	0.175	2.09273784338294e-09	0.111	1.2296259447238
SNAI1	1.56055373341382e-12	0.2943048280711	0.213	0.121	4.58521897951649e-08	0.092	1.22629393720841
C16orf45	7.59174718572937e-16	0.293982770403529	0.15	0.065	2.230607158111e-11	0.085	1.22602021804001
SELENOM	1.87528582734828e-17	0.293917699321796	0.6	0.451	5.5099648179147e-13	0.149	1.22596492107119
C3orf58	5.15559850353567e-16	0.293413897526558	0.146	0.061	1.51481795230885e-11	0.085	1.22553687808224
IRF1	5.71917098761505e-10	0.292798353377572	0.827	0.764	1.68040681958105e-05	0.0629999999999999	1.2250140987526
TPM4	1.08709988535266e-12	0.292766819510117	0.721	0.606	3.19411688314319e-08	0.115	1.2249873231632
TUBB2A	3.2802172772482e-19	0.291745928899871	0.225	0.109	9.63793440401067e-15	0.116	1.22412079513536
IL32	1.0944053120196e-09	0.290008659437116	0.128	0.064	3.21558168777597e-05	0.064	1.22264761632433
TESC	2.07978406900037e-15	0.287659664462997	0.257	0.145	6.11082155153688e-11	0.112	1.22065852216065
HLA-F	2.68445316306239e-20	0.286237872067034	0.647	0.487	7.88746028370992e-16	0.16	1.21945614186008
C19orf66	3.8722118069452e-20	0.284744732418086	0.136	0.046	1.13773327311664e-15	0.09	1.21819469966554
CDC42EP2	1.46966958323393e-16	0.2843208739645	0.222	0.114	4.31818316945794e-12	0.108	1.21783685114962
AES	1.01160590882413e-16	0.283990535159497	0.16	0.068	2.97230048130707e-12	0.092	1.21755803081383
MGST2	5.80915705332214e-20	0.283757874937518	0.687	0.53	1.70684652540711e-15	0.157	1.21736169376881
SEPT11	2.13458204913735e-17	0.283331154406962	0.131	0.05	6.27182897677537e-13	0.081	1.21700167561128
LXN	6.82203245823667e-12	0.283273175039942	0.396	0.281	2.0044495768791e-07	0.115	1.21695276744499
SLCO2B1	5.64239183218497e-23	0.280919675698768	0.205	0.087	1.65784756813259e-18	0.118	1.21496914471581
NPC2	2.1683220792404e-16	0.280024747751033	0.597	0.453	6.37096393322414e-12	0.144	1.214215712671
C9orf3	3.31643038593876e-15	0.279913088786253	0.11	0.039	9.74433575996526e-11	0.071	1.21412174075096
NOSTRIN	3.25064544726867e-13	0.279530409674914	0.671	0.546	9.5510464531648e-09	0.125	1.2137997340896
PROX1	2.22211493479227e-18	0.279228522659939	0.142	0.053	6.52901810140664e-14	0.089	1.21354577047801
PDGFC	1.52596726572515e-20	0.273820707002512	0.173	0.069	4.48359702015364e-16	0.104	1.20900541561285
SVIL	1.41649308749015e-21	0.273223205412844	0.362	0.212	4.16193998966357e-17	0.15	1.20850480178375
EIF1	5.23624048469492e-27	0.272559960503712	0.972	0.937	1.53851217921306e-22	0.0349999999999999	1.20794934798398
HLA-DRA	4.28943862520937e-17	0.272489063251656	0.931	0.875	1.26032285685902e-12	0.056	1.20788998811739
BIRC3	9.14375423086909e-09	0.270792843013767	0.265	0.179	0.000268661786811396	0.086	1.20647066982013
ECSCR	1.50974395973517e-19	0.270434858133996	0.67	0.515	4.43592970249388e-15	0.155	1.20617133789961
HSPA8	2.46941617366721e-14	0.26895706014125	0.847	0.763	7.25563860146901e-10	0.084	1.20493645116387
LMNA	1.49425199573833e-13	0.266719273666979	0.826	0.726	4.39041121387835e-09	0.1	1.20306890446077
CD151	3.56759401637437e-16	0.266004498451993	0.559	0.415	1.04823047389112e-11	0.144	1.20247299831054
PTGS2	5.78672501163035e-31	0.265708658873606	0.268	0.121	1.70025554291723e-26	0.147	1.20222644403312
SESN3	8.51349891389717e-25	0.264828349971282	0.303	0.157	2.50143625088127e-20	0.146	1.20149308889642
TSPAN4	2.01313781078637e-19	0.264024727647357	0.471	0.319	5.91500151565253e-15	0.152	1.20082400931112
SERTAD1	1.41375324938847e-09	0.26318423876416	0.74	0.667	4.15388979735319e-05	0.073	1.20012463399979
TIFA	2.72808935495656e-08	0.262042672587675	0.329	0.24	0.000801567214273336	0.089	1.19917538293631
TNFRSF10D	1.01539059755888e-11	0.262030205797744	0.551	0.431	2.9834206537475e-07	0.12	1.19916502052251
SPHK1	2.55393747327704e-27	0.261396465911931	0.284	0.137	7.50397908398259e-23	0.147	1.19863837297009
ALDH1A3	8.97203296346612e-20	0.261206854008796	0.171	0.069	2.63616272532561e-15	0.102	1.19848084753197
MT-ND5	3.54340341352361e-29	0.259416868344331	0.985	0.982	1.04112279096151e-24	0.003	1.19699478624651
CADPS2	9.81995828576432e-12	0.257791478115865	0.26	0.163	2.88530014352327e-07	0.097	1.19564696983037
GPIHBP1	3.73928778546302e-17	0.256649069601387	0.19	0.09	1.09867753712475e-12	0.1	1.19470056287885
FAM208B	7.07602723079753e-14	0.255275871181362	0.133	0.057	2.07907832095293e-09	0.076	1.19356395371328
EEA1	3.05720016643303e-08	0.254469523771545	0.409	0.313	0.000898266552901353	0.096	1.19289703640457
FAM198B	1.01662656727289e-16	0.254464964929791	0.195	0.096	2.9870521799612e-12	0.099	1.19289326691755
HEXIM1	1.08927070021615e-11	0.254117891092775	0.537	0.419	3.2004951713751e-07	0.118	1.19260632322243
MYL12A	5.96887864054546e-16	0.254116194629793	0.86	0.769	1.75377592216507e-11	0.091	1.19260492083922
CPVL	1.09206825354436e-19	0.254037225646168	0.336	0.199	3.20871494256404e-15	0.137	1.19253964285718
MGST3	1.27716445523168e-16	0.253405324075848	0.624	0.479	3.75256460236172e-12	0.145	1.19201742392379
PRDX1	3.66348510789374e-12	0.253322865200333	0.741	0.636	1.07640519440134e-07	0.105	1.19194929475953
