	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
A2M	1.61096339224383e-76	-0.8006304122452	0.848	0.887	4.73333263909082e-72	-0.039	-1.74186209913666
SEPTIN7	3.99664090879562e-52	-0.789372379434269	0.237	0.446	1.17429303182233e-47	-0.209	-1.72832242102262
PLPP3	7.67120053488062e-39	-0.772986694341915	0.298	0.419	2.25395214115862e-34	-0.121	-1.70880372178705
CCL14	1.32586409690147e-45	-0.769341469337031	0.557	0.721	3.8956538895159e-41	-0.164	-1.70449157597783
MT1X	5.66972313560159e-33	-0.75550151350154	0.325	0.479	1.66587805170246e-28	-0.154	-1.68821835323925
NNMT	1.10858288508407e-43	-0.754797199054432	0.334	0.539	3.25723823295402e-39	-0.205	-1.68739437703528
PRDM1	7.58905500499397e-40	-0.736124414561452	0.098	0.238	2.22981614156733e-35	-0.14	-1.66569518112635
EPAS1	1.54625849219126e-59	-0.732808722318581	0.735	0.813	4.54321670175636e-55	-0.078	-1.66187137171489
GAS5	2.81377227097685e-66	-0.701990625577697	0.283	0.572	8.26742568658418e-62	-0.289	-1.62674782585941
ENPP2	3.59820367813613e-28	-0.700590445029839	0.378	0.506	1.05722420470996e-23	-0.128	-1.62516978223562
MT1A	2.65680097724281e-30	-0.697813356811502	0.073	0.206	7.80621263133481e-26	-0.133	-1.62204445174252
RPS17	2.08956509020629e-64	-0.695734623721845	0.614	0.754	6.13956014804412e-60	-0.14	-1.61970898278477
TIAM1	3.0247556273318e-48	-0.686113867818436	0.297	0.442	8.88733698422629e-44	-0.145	-1.60894372622708
SEPTIN2	9.98792502808662e-46	-0.677513489179979	0.185	0.363	2.93465213175241e-41	-0.178	-1.59938081675275
DIPK2B	3.2407382167822e-40	-0.674252763788534	0.169	0.328	9.52193702854946e-36	-0.159	-1.59577003803953
GJA1	1.12117365694662e-35	-0.667809330592374	0.535	0.624	3.29423243884056e-31	-0.089	-1.58865882604932
PCAT19	2.618937108807e-41	-0.652966790196797	0.426	0.573	7.69496101309674e-37	-0.147	-1.572398388383
LIFR	1.71870651808506e-48	-0.646069859310016	0.913	0.92	5.04990349143751e-44	-0.00700000000000001	-1.56489933842068
FN1	4.72160463849974e-25	-0.635140245313272	0.054	0.163	1.38730187488399e-20	-0.109	-1.55308871941784
PDK4	3.14008645489504e-35	-0.633105193547684	0.431	0.574	9.2262020217726e-31	-0.143	-1.55089949180453
WWTR1	6.04977443144352e-43	-0.630582219459788	0.47	0.589	1.77754472344673e-38	-0.119	-1.54818966075442
EIF4A1	1.46295064099351e-47	-0.627127322111791	0.668	0.773	4.29844157336714e-43	-0.105	-1.54448656568451
SFRP4	3.08521209017231e-27	-0.624677006550607	0.041	0.149	9.06497016334428e-23	-0.108	-1.54186559081315
SNHG14	1.98059077982838e-27	-0.622076199815737	0.104	0.217	5.81937182929175e-23	-0.113	-1.53908850910991
PTPRB	7.18346985469183e-38	-0.612216797782148	0.552	0.643	2.11064711270555e-33	-0.091	-1.52860621139845
ZBTB16	1.4846422248635e-31	-0.610303586885204	0.341	0.462	4.36217578509392e-27	-0.121	-1.52658041408101
SNHG6	2.90667294875308e-35	-0.608951747219043	0.24	0.425	8.5403864580263e-31	-0.185	-1.52515064178922
PRSS23	7.69563136363919e-30	-0.603745953143785	0.299	0.423	2.26113040726447e-25	-0.124	-1.51965723356707
ITPRID2	7.78494132725014e-32	-0.599063455761336	0.163	0.304	2.28737146077264e-27	-0.141	-1.51473293870114
GIMAP5	1.25090032379392e-31	-0.595556113068116	0.189	0.322	3.67539533137129e-27	-0.133	-1.5110549369512
RPL36A	2.56817492659912e-88	-0.589337848308036	0.881	0.9	7.54581156933352e-84	-0.019	-1.50455604496877
F8	2.3267929787489e-27	-0.582811916327185	0.282	0.425	6.83658313016001e-23	-0.143	-1.49776565848451
ACTA2	8.70575918208552e-16	-0.570121394631234	0.078	0.138	2.55792616288037e-11	-0.06	-1.48464849015014
VWF	1.70600805841882e-32	-0.554983315021842	0.789	0.81	5.01259287724617e-28	-0.021	-1.46915164222745
MICOS10	1.66762479731744e-33	-0.548257599264588	0.156	0.258	4.89981517947812e-29	-0.102	-1.46231852821164
FLT1	3.77362904341861e-30	-0.541292892892804	0.712	0.755	1.10876768553726e-25	-0.043	-1.4552761007192
TGM2	4.44540448515271e-27	-0.5325842271728	0.152	0.291	1.30614874582757e-22	-0.139	-1.44651795123637
KLF9	1.37049958102644e-31	-0.529800219434626	0.522	0.614	4.0268018689719e-27	-0.092	-1.44372925789841
SPRY1	1.66078955979989e-20	-0.528064446800904	0.637	0.704	4.87973188460403e-16	-0.0669999999999999	-1.4419932854742
RSAD2	1.86647712582045e-19	-0.527021635523568	0.137	0.232	5.48408309108564e-15	-0.095	-1.44095135805014
NPR3	1.64266528925968e-25	-0.526191207818848	0.123	0.256	4.8264791529028e-21	-0.133	-1.44012217269031
TSC22D1	1.46843566610862e-25	-0.523585348000717	0.804	0.801	4.31455767416034e-21	0.003	-1.43752330789996
FAM107A	7.01186310869986e-21	-0.515215450829243	0.351	0.468	2.06022561859819e-16	-0.117	-1.42920756042525
RND3	1.7571486757888e-29	-0.509532606672844	0.119	0.253	5.16285423920264e-25	-0.134	-1.4235889174093
LINC01578	7.61612426878871e-25	-0.502682911892936	0.181	0.294	2.2377696326555e-20	-0.113	-1.41684595551438
PODXL	2.38327581057486e-18	-0.501593042310566	0.33	0.398	7.00254098663106e-14	-0.068	-1.41577601755365
LGALS1	3.99783403100079e-12	-0.501383023997111	0.325	0.371	1.17464359498865e-07	-0.046	-1.41556993293999
INSR	1.18974579240725e-17	-0.500770163239964	0.295	0.349	3.49571108725097e-13	-0.054	-1.414968722709
TLE5	3.70563173287313e-34	-0.499829599498704	0.111	0.219	1.08878871575278e-29	-0.108	-1.41404653575822
GNG10	1.28361497031402e-29	-0.491244030789284	0.164	0.265	3.77151750577666e-25	-0.101	-1.40565644583748
PTPRG	5.97364763907667e-15	-0.489220823895335	0.209	0.299	1.75517714931351e-10	-0.09	-1.40368656271951
RESF1	3.10126023616528e-22	-0.488639246934249	0.151	0.258	9.11212282590082e-18	-0.107	-1.40312082483228
NFIA	5.09008467636318e-25	-0.486849673222236	0.496	0.55	1.49556867960903e-20	-0.054	-1.40138141951585
TMCC3	1.13252896516125e-21	-0.47892963255148	0.187	0.274	3.3275966054368e-17	-0.087	-1.39370925886255
ENG	1.74019040233676e-26	-0.476012351104663	0.51	0.588	5.11302744014587e-22	-0.078	-1.39089387928703
PLAAT4	1.9248553698122e-31	-0.474455828292389	0.093	0.205	5.65561004758221e-27	-0.112	-1.38939405394268
RBIS	3.04451490955985e-27	-0.473924835319021	0.162	0.279	8.94539370726876e-23	-0.117	-1.3888827728283
WARS	8.98151555805303e-21	-0.467177939842893	0.372	0.477	2.63894890126714e-16	-0.105	-1.38240269949011
RNASEK	2.96840476673226e-23	-0.464899351392867	0.277	0.378	8.72176688561271e-19	-0.101	-1.38022105988406
CTNNAL1	7.61819078931245e-28	-0.460581437743334	0.485	0.545	2.23837681771578e-23	-0.0600000000000001	-1.37609630338883
RO60	3.53885759445706e-25	-0.456340112897174	0.124	0.227	1.03978713840337e-20	-0.103	-1.37205671049719
ETS1	1.84820321922794e-20	-0.456054452108225	0.371	0.456	5.43039069873552e-16	-0.085	-1.37178506334339
IFIT3	3.36968061596321e-14	-0.455982516493844	0.38	0.45	9.90079558582312e-10	-0.07	-1.37171666514531
IFIT1	7.91817206974323e-13	-0.454594434318019	0.288	0.341	2.32651731753196e-08	-0.053	-1.3703975091879
LINC-PINT	4.63028925610185e-20	-0.454413642446452	0.176	0.304	1.36047158922785e-15	-0.128	-1.37022578806858
GABARAP	2.19217747660106e-25	-0.449425422002286	0.301	0.404	6.44105586174924e-21	-0.103	-1.36549631616074
MATN2	1.11995421895876e-18	-0.441881080542215	0.199	0.283	3.29064948614464e-14	-0.084	-1.35837431092335
TJP2	1.08110093142416e-23	-0.44075565666832	0.086	0.179	3.17649075671045e-19	-0.093	-1.35731507753367
HSPG2	8.4061755640645e-24	-0.440611361141927	0.478	0.51	2.46990250423343e-19	-0.032	-1.35717932833244
ATP6V0C	1.35505440357831e-22	-0.43971145194243	0.171	0.281	3.98142084859379e-18	-0.11	-1.35633302520478
RPS29	5.64297724213467e-52	-0.439307384305754	0.945	0.942	1.65801957328401e-47	0.003	-1.35595319889141
COL4A2	7.65355981187319e-21	-0.434609776483943	0.173	0.258	2.24876894392458e-16	-0.085	-1.35154521448504
OSBPL1A	3.06596635564204e-23	-0.431935860428867	0.406	0.452	9.00842234614743e-19	-0.046	-1.34904255705272
PLVAP	4.10392547761592e-21	-0.429393795581594	0.507	0.571	1.20581538383311e-16	-0.0639999999999999	-1.34666760320951
SPARC	8.19155407860512e-25	-0.42899006026796	0.533	0.582	2.40684241937576e-20	-0.0489999999999999	-1.34629079370887
ABCC4	9.6479398193797e-20	-0.4240575345153	0.083	0.166	2.83475767773014e-15	-0.083	-1.34169573048956
POSTN	8.35510641784927e-12	-0.421244072608424	0.276	0.359	2.45489736769247e-07	-0.083	-1.3390817813159
CERT1	6.36152987663159e-21	-0.420213077621294	0.153	0.217	1.86914470835189e-16	-0.064	-1.33812517345554
FSTL1	2.24464474212405e-18	-0.420104401162186	0.173	0.25	6.59521518130888e-14	-0.077	-1.33802437791355
CCN2	3.00397955030227e-15	-0.419697327605631	0.152	0.262	8.82629271469813e-11	-0.11	-1.3376468916875
SEPTIN10	9.41236583163504e-22	-0.414317871484328	0.144	0.234	2.76554132865101e-17	-0.09	-1.33266842187626
APP	7.32011835207728e-27	-0.414207800052279	0.692	0.729	2.15079717420735e-22	-0.037	-1.33256674888109
TUG1	4.42678460021864e-21	-0.412902038695229	0.134	0.211	1.30067785123624e-16	-0.077	-1.33136120860792
SNHG32	1.15517906797636e-23	-0.41289514269637	0.154	0.248	3.39414713752813e-19	-0.094	-1.33135484479355
FKBP5	7.84994137603118e-12	-0.411900989527785	0.192	0.262	2.30646977510548e-07	-0.07	-1.33043773156303
FXYD6	3.50698343896234e-20	-0.411242922058959	0.124	0.224	1.03042187403591e-15	-0.1	-1.32983100726047
ENTPD1	1.02888346705467e-14	-0.409963682272297	0.274	0.345	3.02306540290003e-10	-0.071	-1.32865236680456
FAM171A1	2.08890546639046e-17	-0.407550291205791	0.173	0.238	6.13762204134846e-13	-0.065	-1.32643160833844
RBP1	8.2056647385034e-20	-0.402450001064165	0.248	0.339	2.41098841346707e-15	-0.091	-1.32175061781326
AHR	1.39326694790841e-16	-0.402006747288472	0.463	0.504	4.09369694634449e-12	-0.041	-1.32134458539271
PSMA6	2.64016899640988e-18	-0.401807121356496	0.213	0.293	7.75734454525151e-14	-0.08	-1.32116176339054
CALCRL	3.32340684448661e-21	-0.401539583889133	0.606	0.644	9.76483399047055e-17	-0.038	-1.3209167861148
PLPP1	6.72596044441068e-18	-0.401202045289878	0.169	0.269	1.97622169777675e-13	-0.1	-1.32060777538452
FBLN1	1.37854041264254e-14	-0.400190145076664	0.037	0.105	4.05042744042632e-10	-0.068	-1.31968183142865
RBM4	1.65527420056974e-22	-0.397444255054764	0.241	0.308	4.86352665611402e-18	-0.067	-1.31717246198379
CHSY1	2.38000595605254e-14	-0.391357372523288	0.198	0.249	6.99293350007357e-10	-0.051	-1.31162687937625
LITAF	8.79924203427115e-16	-0.388704908801833	0.177	0.265	2.58539329450955e-11	-0.088	-1.30921760618881
CEACAM1	3.11131722701683e-16	-0.387291421651501	0.096	0.172	9.14167227642085e-12	-0.076	-1.30793552233988
NFATC2	2.42777532225021e-19	-0.387146701446507	0.228	0.278	7.13328945183557e-15	-0.05	-1.30780432676628
ANGPT2	7.14497375057142e-14	-0.38579698457736	0.125	0.214	2.0993361873929e-09	-0.089	-1.30658137938909
TGFBR3	2.98569996999834e-23	-0.385752716172058	0.556	0.545	8.77258365184912e-19	0.011	-1.30654128818129
MX1	3.4590145856103e-13	-0.382398621377182	0.442	0.483	1.01632766554402e-08	-0.041	-1.30350726294781
TAGLN	3.6531445629496e-07	-0.379001904216938	0.125	0.173	0.0107336693548585	-0.048	-1.30044186300395
PLAAT3	5.01059531465022e-21	-0.377347894752767	0.153	0.233	1.47221311535053e-16	-0.08	-1.29895179714726
TMEM35B	1.1543010461159e-20	-0.376526707349326	0.144	0.227	3.39156733369774e-16	-0.083	-1.29821263932047
SNHG5	4.94247633986351e-21	-0.374740504233529	0.257	0.41	1.4521983981787e-16	-0.153	-1.29660631470674
NUAK1	3.35744409225789e-12	-0.374648120239238	0.291	0.348	9.86484223187215e-08	-0.057	-1.29652328826541
CEMIP2	1.30707104042878e-13	-0.372145129403823	0.268	0.335	3.84043613098784e-09	-0.067	-1.29427584695541
SNHG16	2.84773477657522e-24	-0.370072174090454	0.114	0.183	8.3672143205333e-20	-0.069	-1.29241748513524
UBE2V1	4.97477651165054e-16	-0.369757283140391	0.248	0.336	1.46168883465316e-11	-0.088	-1.29213542541534
NEAT1	4.73025420822087e-20	-0.368840414251342	0.938	0.957	1.38984329145946e-15	-0.019	-1.29131450182517
ITGA1	2.11845432112084e-10	-0.366393765334807	0.16	0.194	6.22444248631725e-06	-0.034	-1.28912643320159
MYC	6.4921795377325e-13	-0.365793454038632	0.384	0.47	1.90753219177656e-08	-0.086	-1.28859013401588
DACH1	3.32223881082665e-14	-0.363109341319292	0.103	0.174	9.76140207397085e-10	-0.071	-1.28619495997321
IFI16	5.62215715195289e-20	-0.362116010389789	0.778	0.802	1.6519022143868e-15	-0.024	-1.28530968798957
NOTCH4	5.75290744961162e-11	-0.361668019602463	0.207	0.254	1.69031926684489e-06	-0.047	-1.28491063102242
TOMM6	2.94099956049199e-20	-0.361055067742214	0.13	0.203	8.64124490863757e-16	-0.073	-1.284364832324
EDNRB	2.44183408939228e-11	-0.360182623050188	0.103	0.131	7.1745969214524e-07	-0.028	-1.28358836986699
KDR	2.05922343838884e-12	-0.35680264526549	0.451	0.497	6.05041030667408e-08	-0.046	-1.28058467064325
ITPRIP	4.38176164651576e-15	-0.356369881570579	0.201	0.272	1.28744920697926e-10	-0.071	-1.28020059263207
MAGI1	2.13613850569754e-11	-0.352150095961527	0.209	0.265	6.2764021574405e-07	-0.056	-1.27646156318544
MT-ND3	6.42526664379591e-14	-0.345553591545876	0.988	0.994	1.88787184528011e-09	-0.00600000000000001	-1.2706384589276
LTC4S	3.55751324110938e-14	-0.341694997588923	0.221	0.273	1.04526854050276e-09	-0.052	-1.26724458355682
ZFAND5	3.08495330851504e-13	-0.341441412499781	0.678	0.723	9.06420981107888e-09	-0.0449999999999999	-1.26702185728361
CRIP1	2.50472775898693e-15	-0.341189085632346	0.057	0.123	7.35939110145539e-11	-0.066	-1.26680027497359
RPL37A	5.39555015345408e-46	-0.341172417146935	0.967	0.968	1.58532054608788e-41	-0.001	-1.26678563881049
CD93	4.9339467083976e-18	-0.340116116806773	0.617	0.631	1.44969222186138e-13	-0.014	-1.26585847380252
MLEC	1.65839118887944e-11	-0.338327533429594	0.218	0.269	4.87268499116557e-07	-0.051	-1.26429009622921
CYBA	2.09354603240769e-17	-0.336807793207274	0.089	0.16	6.15125695242029e-13	-0.071	-1.26295898964618
DIPK1B	6.22696253859995e-18	-0.336577582286172	0.131	0.18	1.82960613309144e-13	-0.049	-1.26275747529417
TOMM5	1.14541529249073e-17	-0.335662720406264	0.148	0.211	3.36545921239628e-13	-0.063	-1.26195697177042
FGF2	1.32977415011475e-11	-0.334804090341871	0.158	0.22	3.90714240786717e-07	-0.062	-1.26120613269026
SEPTIN9	8.53269210682306e-21	-0.332291507527529	0.077	0.146	2.50707559482675e-16	-0.069	-1.25901154068207
RALGAPA2	5.68664168455862e-14	-0.331664112060159	0.374	0.397	1.67084905975701e-09	-0.023	-1.25846414405141
MYO6	3.02430072676575e-12	-0.331580321773249	0.195	0.242	8.88600039538312e-08	-0.047	-1.25839105583343
GCNT2	7.63077510354707e-10	-0.331005179958698	0.184	0.237	2.2420743409242e-05	-0.053	-1.25788948824712
TLR4	1.84486921595369e-11	-0.330982730287309	0.212	0.261	5.42059473031513e-07	-0.049	-1.25786991447363
KLF7	6.57960581536226e-13	-0.330016041746545	0.375	0.392	1.93321978066974e-08	-0.017	-1.25702735169753
COL3A1	9.92739113632468e-12	-0.328468117685912	0.043	0.1	2.91686606367492e-07	-0.057	-1.25567936106381
TCEAL9	7.74727446917413e-13	-0.327769979758981	0.391	0.445	2.27630418453274e-08	-0.054	-1.25507186932954
GNAS	2.80528616795104e-20	-0.327730247637851	0.747	0.751	8.24249181867375e-16	-0.004	-1.25503730486549
SRGN	7.48804376631039e-18	-0.326955633405093	0.716	0.714	2.20013701941732e-13	0.002	-1.25436362900979
DGKE	2.84237526595281e-10	-0.326087089975639	0.15	0.192	8.35146700642254e-06	-0.042	-1.25360869371347
RDX	2.61441948680023e-19	-0.325099964329096	0.649	0.665	7.68168733611643e-15	-0.016	-1.2527512387413
LRRC32	6.17392708698394e-10	-0.32337690834591	0.32	0.375	1.81402325669762e-05	-0.055	-1.25125593172843
ABL2	1.660003847901e-07	-0.322341176088681	0.166	0.2	0.00487742330590271	-0.034	-1.25035795883157
AASS	1.56769486991551e-09	-0.321039868055321	0.202	0.248	4.60620106678575e-05	-0.046	-1.24923064695343
ISLR	8.4954711342538e-18	-0.320214168523787	0.043	0.113	2.49613932866645e-13	-0.07	-1.24851587771234
CYTH1	3.18235271495253e-16	-0.318762071311948	0.308	0.331	9.35038874707352e-12	-0.023	-1.24725985735544
RPS21	3.13219796295848e-39	-0.318602131912373	0.941	0.936	9.2030240547646e-35	0.00499999999999989	-1.24712159186634
CYP51A1	1.0397525761068e-14	-0.318120893517877	0.116	0.159	3.05500101911701e-10	-0.043	-1.2467056600936
GTF2I	3.50425146345769e-12	-0.317742588732798	0.332	0.372	1.02961916499314e-07	-0.04	-1.24637879067727
IRF2BP2	8.62655255412488e-12	-0.317621007464112	0.351	0.386	2.53465367145297e-07	-0.035	-1.24627375813383
ZNF704	6.01483771250424e-10	-0.317608318303623	0.134	0.201	1.76727961668799e-05	-0.067	-1.24626279663626
IFI44L	3.5238658189212e-10	-0.317518459451234	0.424	0.438	1.03538225491543e-05	-0.014	-1.24618517506415
CRIM1	1.69862773273427e-12	-0.317383001559014	0.433	0.456	4.99090800431983e-08	-0.023	-1.24606817341943
IFNGR1	4.7967528189765e-13	-0.317354266187429	0.278	0.353	1.40938191327168e-08	-0.075	-1.24604335467785
XAF1	2.54150064253913e-11	-0.315468406536061	0.426	0.469	7.46743718790848e-07	-0.043	-1.24441561794626
INHBB	5.4151583589408e-11	-0.314108219227164	0.192	0.227	1.59108182902399e-06	-0.035	-1.24324292336071
MMRN1	2.97109687818852e-19	-0.313555775397111	0.319	0.303	8.72967684749351e-15	0.016	-1.2427669458471
B4GALT5	4.7701572936352e-13	-0.312477277205551	0.205	0.246	1.40156761601589e-08	-0.041	-1.2418382526678
CEBPB	5.73649177484373e-07	-0.310643598554201	0.209	0.24	0.0168549601328458	-0.031	-1.24026086748748
LEPR	5.46553361454938e-15	-0.310328843645486	0.679	0.676	1.6058830866269e-10	0.003	-1.2399903074568
RFLNB	6.18890808221137e-13	-0.309428035536527	0.173	0.217	1.81842497271535e-08	-0.044	-1.23921630834837
HMBOX1	1.38684948957445e-10	-0.307977470955991	0.115	0.174	4.07484117026764e-06	-0.059	-1.23797095860216
CRHBP	5.43960403568963e-11	-0.307670282799669	0.16	0.204	1.59826445776633e-06	-0.044	-1.23770738971094
TASOR	2.75742729079014e-15	-0.306522831842619	0.091	0.158	8.1018728657996e-11	-0.067	-1.23672336754741
S100A4	6.41095302481208e-10	-0.306013813969448	0.052	0.105	1.88366621775029e-05	-0.053	-1.23628709845415
ZNF331	2.98261349803152e-07	-0.304786728104362	0.102	0.125	0.00876351497991622	-0.023	-1.23523602015441
AC016831.1	1.01085690502989e-12	-0.3041912048644	0.1	0.146	2.97009975835881e-08	-0.046	-1.23472623816165
OSMR	1.20237370865062e-12	-0.303857601881685	0.19	0.262	3.53281443075725e-08	-0.072	-1.23444075805403
TIMP2	7.71687690399037e-17	-0.303702408982067	0.427	0.455	2.26737277193045e-12	-0.028	-1.23430797452632
MICOS13	1.20366209763612e-19	-0.301989683202801	0.118	0.175	3.53659997527444e-15	-0.057	-1.23284350929575
MXD4	5.81713396642679e-12	-0.301227184069924	0.122	0.196	1.70919030201552e-07	-0.074	-1.23219209391934
RIPOR2	1.00886497322301e-11	-0.301149587580568	0.08	0.135	2.96424706432384e-07	-0.055	-1.2321258212791
CNTNAP3B	2.57361590962475e-10	-0.30111137256865	0.145	0.164	7.56179826565945e-06	-0.019	-1.23209318438911
AFF1	2.55279843628544e-13	-0.29990428412324	0.435	0.464	7.50063236549387e-09	-0.029	-1.23106273554425
LINC00342	1.63822499487754e-11	-0.299241031649663	0.067	0.127	4.81343267994919e-07	-0.06	-1.23049690719977
PIK3R3	1.25168740957473e-12	-0.298769269084386	0.478	0.49	3.67770794681247e-08	-0.012	-1.23009459939459
HIPK2	3.4243719327319e-11	-0.298626769900905	0.226	0.264	1.00614896127529e-06	-0.038	-1.22997310537505
ARL15	1.83842004245425e-16	-0.298259623417804	0.126	0.216	5.40164576873907e-12	-0.09	-1.22966013358859
BMPR2	6.05887545550111e-12	-0.297686917245433	0.529	0.546	1.78021878633534e-07	-0.017	-1.22917209268792
MED13L	1.66560655148554e-10	-0.296775512307117	0.276	0.341	4.89388516957481e-06	-0.065	-1.22839582348442
MYL9	1.32369834942213e-08	-0.296439243239016	0.19	0.233	0.00038892904902721	-0.043	-1.22810953749141
CTNND1	7.06966471020616e-14	-0.295298264345545	0.294	0.328	2.07720888515277e-09	-0.034	-1.22713865101301
SELENON	1.43082545002561e-11	-0.294080777014059	0.161	0.213	4.20405133726523e-07	-0.052	-1.22610350810759
F2R	2.29781826136558e-11	-0.293734480536306	0.14	0.2	6.75144961554436e-07	-0.06	-1.22580923637343
ATXN7	4.31846875195273e-12	-0.293034325159998	0.085	0.129	1.26885248869875e-07	-0.044	-1.22521448233609
AC020916.1	8.15498337123976e-10	-0.291876487791854	0.268	0.266	2.39609721413767e-05	0.002	-1.22423157882971
GIMAP6	1.91837135127176e-12	-0.290988681204405	0.293	0.347	5.6365587043067e-08	-0.054	-1.22347844218245
BTNL9	6.27129699436977e-08	-0.290409754292443	0.08	0.138	0.00184263248288573	-0.058	-1.22298758134177
DHRS3	8.10421611008215e-12	-0.290409471934204	0.086	0.148	2.38118077746434e-07	-0.062	-1.22298734198378
TASOR2	1.98716629659936e-11	-0.290361852060194	0.105	0.151	5.83869201266825e-07	-0.046	-1.22294697479574
CALD1	4.20011689742046e-11	-0.289464089373323	0.405	0.445	1.23407834680008e-06	-0.04	-1.22218619403808
KRTCAP2	2.10849474537259e-14	-0.288284321623892	0.411	0.459	6.19517926085374e-10	-0.048	-1.22118715652964
BMERB1	5.56680493369361e-16	-0.287981177156296	0.108	0.153	1.63563862561786e-11	-0.045	-1.22093058308263
KLF6	9.32735204306938e-11	-0.285518205705137	0.541	0.564	2.74056257729464e-06	-0.0229999999999999	-1.21884798650668
C17orf49	2.63954495787582e-15	-0.283504810730181	0.122	0.182	7.75551099523073e-11	-0.06	-1.21714817417841
LINC00963	5.38665466994966e-12	-0.281678733788877	0.073	0.126	1.58270687512461e-07	-0.053	-1.21560855553104
PSMB10	6.60808906868859e-15	-0.281256099335562	0.106	0.166	1.94158873016208e-10	-0.06	-1.21525249773786
SLC38A2	4.11142794824879e-08	-0.280805409932785	0.359	0.381	0.00120801975975446	-0.022	-1.21487291933323
CYB5D1	8.36432018030814e-09	-0.279727177058239	0.156	0.182	0.000245760455537814	-0.026	-1.21396529401656
DCN	4.0031915622329e-08	-0.279009249547101	0.171	0.215	0.00117621774481527	-0.044	-1.21336133944427
GNAQ	3.27170846148214e-12	-0.278448302018	0.486	0.505	9.61293380152683e-08	-0.019	-1.21288965296742
RPS28	3.71964963369086e-31	-0.278043240428739	0.976	0.969	1.09290745537105e-26	0.00700000000000001	-1.21254916101785
TSPAN3	1.76803708717658e-11	-0.277257830490226	0.14	0.196	5.19484656954222e-07	-0.056	-1.21188922322736
CIAO2B	4.15757637182403e-15	-0.276514787623477	0.124	0.18	1.22157908956934e-10	-0.056	-1.21126521485088
ARHGDIB	6.42884584737583e-14	-0.276047620162594	0.184	0.24	1.88892348687597e-09	-0.056	-1.21087305152397
FOXO3	1.90670698002367e-10	-0.275971691958536	0.257	0.287	5.60228644870555e-06	-0.03	-1.21080932565383
TIE1	4.76935377191857e-10	-0.275938304922499	0.268	0.298	1.40133152526511e-05	-0.03	-1.21078130527136
ARID5A	4.06851001772354e-10	-0.274685422582096	0.441	0.47	1.19540961340753e-05	-0.029	-1.20973028064585
CAV1	8.71457001213339e-16	-0.273800395766344	0.825	0.84	2.56051496096503e-11	-0.015	-1.20898839453704
TMTC1	9.43824999094021e-11	-0.273640872185454	0.255	0.282	2.77314661233805e-06	-0.027	-1.20885472006657
ITPKC	1.13995564049661e-08	-0.270543671414594	0.263	0.298	0.000334941766290715	-0.035	-1.20626231513751
SNTB2	2.44802885439581e-14	-0.269410527641182	0.425	0.424	7.19279837998577e-10	0.001	-1.2053152459789
FZD4	2.98940725711691e-14	-0.26856788224752	0.325	0.319	8.78347640286089e-10	0.00600000000000001	-1.20461145428428
SCARB2	2.60756525569461e-11	-0.268124762431813	0.341	0.361	7.66154823428192e-07	-0.02	-1.20424151800305
PDCD4	9.6966524093262e-11	-0.267591610754873	0.346	0.394	2.84907041090822e-06	-0.048	-1.20379656966207
TPM1	3.33928642983023e-12	-0.266606149673583	0.457	0.458	9.81149138812718e-08	-0.001	-1.202974573629
