	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
NTN4	7.10098581045582e-06	0.470543568426977	0.22	0.105	0.208641165082813
ADGRL4	7.12000645145185e-06	0.563141471705387	0.165	0.159	0.209200029556558
PGRMC1	7.62268244969525e-06	0.506274450766315	0.425	0.314	0.223969655736946
GOLGA8A	8.51674356202058e-06	0.35352310365969	0.143	0.049	0.250238959339289
LGALS1	9.19019167299352e-06	-0.257374351742746	0.681	0.823	0.270026211735896
MTLN	9.3592282973453e-06	-0.364162216130199	0.165	0.295	0.274992845832599
SEPTIN2	1.02278029649352e-05	-0.388698056582276	0.388	0.549	0.300513306715727
SNHG29	1.19167404960009e-05	-0.329151751470303	0.432	0.596	0.350137669253499
C19orf70	1.28490821330959e-05	0.420319658554876	0.147	0.053	0.377531731234624
SCN3B	1.30180921288293e-05	0.402920461917092	0.366	0.224	0.382497582929264
RCAN1	1.36772765340411e-05	-0.526914540982085	0.293	0.387	0.401865739123197
MICOS10	1.42074129383987e-05	-0.36031087583617	0.381	0.54	0.41744220695603
DDX10	1.7877013719236e-05	0.42905679097824	0.297	0.17	0.525262417098593
CAV1	2.16786596501399e-05	-0.415800505395412	0.736	0.831	0.636962377840411
SPRY1	2.24277585683302e-05	-0.322406571489514	0.264	0.417	0.658972402254678
GPS2	2.31790130374572e-05	-0.355883742342346	0.176	0.308	0.681045761066567
MYO1D	2.64102085093185e-05	0.661882441508189	0.143	0.145	0.775984746420795
PHLDA1	2.77569556962051e-05	-0.366486236513377	0.498	0.629	0.815554872265899
CXXC5	3.10913390733545e-05	-0.355567994316521	0.209	0.341	0.913525724653303
LMO2	3.41021607562139e-05	-0.264693579248955	0.689	0.805	1
FABP4	3.46381743605791e-05	0.714406866036762	0.264	0.278	1
AMD1	4.1038575105323e-05	-0.526305293426084	0.505	0.611	1
HLA-DRB5	5.02609753811653e-05	0.439988696497403	0.264	0.142	1
RBMS1	5.46466201559165e-05	-0.360488183108578	0.447	0.531	1
SELENOK	5.8566423023326e-05	-0.362165686767058	0.451	0.572	1
PALM2-AKAP2	6.10773755015693e-05	-0.354375671038657	0.392	0.543	1
DDX5	6.47071197272624e-05	-0.275036689811719	0.872	0.934	1
FAM107B	7.08313323086954e-05	-0.298006569353841	0.67	0.796	1
PLAAT3	7.70221262485833e-05	-0.381991254480417	0.304	0.425	1
CCND1	8.39377214146077e-05	-0.424453889542781	0.399	0.535	1
EPHB4	8.87034316176688e-05	-0.307202659435053	0.22	0.355	1
SEPTIN10	9.07700076671667e-05	-0.315549144986864	0.304	0.447	1
TTN	9.20930621417914e-05	0.539190745922421	0.41	0.308	1
EEF2	0.000109231051064594	-0.277635540912899	0.711	0.817	1
TM4SF18	0.000113520908257576	-0.312070646606584	0.524	0.66	1
EGLN2	0.000115068102790112	-0.281947757762202	0.161	0.284	1
ATP5MD	0.000119520733569279	-0.296413821201672	0.648	0.769	1
MINOS1	0.000127974955054851	0.311251092191413	0.15	0.064	1
CYP1B1	0.000140950804572374	-0.451924934853059	0.267	0.389	1
AHR	0.000144968129231488	-0.333703373180775	0.289	0.411	1
TBX1	0.000155782516983677	-0.298035177715415	0.48	0.583	1
UPK3BL1	0.00016694554339776	-0.296096453470825	0.073	0.158	1
TMEM35B	0.000174026852580136	-0.345551927799682	0.337	0.467	1
BCAR1	0.000175193532193972	-0.351008743251169	0.326	0.451	1
PRKG1	0.000180654404553102	0.788418830712805	0.238	0.194	1
IDS	0.000186455203410869	-0.391163164471684	0.242	0.341	1
KHDRBS3	0.000196294613662876	0.311315309756475	0.223	0.123	1
KRTCAP2	0.000203275960325327	-0.265318027410213	0.59	0.719	1
SH2D3C	0.00020436807707813	-0.345064515365278	0.201	0.324	1
USP53	0.000205811633396997	-0.372691584788549	0.143	0.234	1
SLCO2B1	0.00021458248007986	-0.277628986525121	0.264	0.399	1
NME3	0.000229870333056105	-0.340833995924201	0.297	0.388	1
CTHRC1	0.000237353640225085	0.368793314091513	0.498	0.376	1
CXCL1	0.000246643140836533	-0.564116554236258	0.084	0.176	1
LGALS3	0.00025230438746934	-0.261335493159121	0.802	0.854	1
NR4A1	0.000258686041166442	-0.380919930741241	0.322	0.457	1
KLHL5	0.000269220023781181	0.586390875321034	0.194	0.148	1
CAVIN3	0.000289361734336628	-0.315766551566034	0.179	0.293	1
GAS6	0.000321007488409822	-0.347042953257271	0.293	0.408	1
AC119673.2	0.000332538552299531	-0.370958002884048	0.125	0.22	1
ST6GAL1	0.000345812249517082	0.445741242502352	0.198	0.173	1
LINC01578	0.000348980714285246	-0.346760975066959	0.341	0.471	1
FABP5	0.000358107681591471	0.289840950821121	0.813	0.839	1
COX16	0.000374665709709757	-0.338428680761468	0.326	0.435	1
OAF	0.000416102380498065	-0.297501268176263	0.527	0.645	1
CXCL8	0.000420124577342985	-0.3769423678279	0.161	0.276	1
UACA	0.0004282402863178	0.494899039800771	0.582	0.533	1
CALM2	0.000430538975474375	-0.284503063224904	0.74	0.835	1
RBFOX2	0.000460331692379225	0.457847100057792	0.315	0.334	1
LIF	0.000466479135044433	-0.305325827489235	0.168	0.281	1
MTRNR2L12	0.00048717992462126	0.64707685746629	0.154	0.088	1
TPM4	0.00048833786738402	0.351841132818666	0.875	0.855	1
PEAK1	0.000490898064410532	0.723441352819704	0.3	0.26	1
MCL1	0.000527916844338658	-0.280640664827133	0.608	0.681	1
TLN1	0.000611952264086502	0.304791337814788	0.623	0.628	1
SEPT9	0.000637690610893646	0.293767898141424	0.103	0.039	1
EPS15	0.000644366806338021	0.454056145051936	0.458	0.419	1
PDLIM1	0.000649035023663596	-0.288662870007195	0.652	0.766	1
CCN2	0.00065592995395333	-0.405445888503596	0.194	0.304	1
ENDOD1	0.000687149563468724	-0.27562109952871	0.3	0.414	1
COMT	0.000770081291438456	0.276211277054593	0.546	0.441	1
RELN	0.000771985751290386	0.584370754635892	0.52	0.453	1
FAM89B	0.00077219385947698	-0.287531758867193	0.168	0.275	1
ARHGAP23	0.000787286384716187	-0.300283395899751	0.15	0.254	1
SELENOP	0.000810038880336964	0.353909948823338	0.824	0.818	1
ECPAS	0.000813953821957032	-0.254493585737163	0.099	0.163	1
PLAAT4	0.000876079264703266	-0.343943515137305	0.194	0.293	1
SNRPD2	0.000883797632220546	-0.256363942357275	0.52	0.643	1
L3MBTL4	0.000891119971692673	0.360798124135883	0.125	0.081	1
CDKAL1	0.000921878199993751	0.444880844599355	0.143	0.072	1
CALML4	0.000936342436066652	-0.285305418788152	0.143	0.239	1
COL18A1	0.000966727136563512	-0.291527966754681	0.22	0.323	1
TCF7L1	0.00101788923002008	0.387180062881651	0.187	0.205	1
FKBP1A	0.00102331170112674	-0.271851336618663	0.546	0.667	1
ANTXR2	0.00108073174250011	0.326005861963817	0.245	0.157	1
LRP5	0.00114618668803033	-0.296912850660841	0.183	0.277	1
RALGAPA2	0.00116832745876416	0.413910982830991	0.227	0.235	1
HP1BP3	0.00117692116602104	0.35481433097899	0.645	0.645	1
IMMP2L	0.00119586461918007	0.499304047854539	0.121	0.108	1
PAXBP1	0.00120247089053338	0.434080283266688	0.179	0.142	1
GIMAP8	0.00132640873941851	0.394836797285089	0.527	0.51	1
DMKN	0.00143690111970641	-0.281281514394254	0.205	0.305	1
CHD2	0.00145464161202663	-0.3079568183611	0.223	0.325	1
RBIS	0.00160469042731112	-0.326561778788536	0.392	0.476	1
ING1	0.00169469845367695	-0.251446204110615	0.161	0.258	1
ODC1	0.00175493007103704	0.452215643607977	0.322	0.341	1
SMARCC2	0.00185229709923036	-0.299337338377914	0.201	0.304	1
TLL1	0.00189883629996024	0.412442394591821	0.136	0.08	1
SYNE1	0.00194778316102868	0.383516609500406	0.56	0.511	1
ISG15	0.00207278452017957	-0.559182519396398	0.128	0.211	1
TUBB4B	0.00211806016820614	-0.265223699036043	0.601	0.67	1
PLSCR4	0.00214099447299109	0.261118588169246	0.568	0.583	1
GON4L	0.00220149128062206	-0.284554303841233	0.183	0.252	1
PTTG1IP	0.00225537484553092	0.427863972374242	0.615	0.564	1
CSNK2B	0.00231573709319525	-0.304079202627617	0.396	0.471	1
MT-ND6	0.00244630819606416	0.424087247289789	0.473	0.387	1
FLNA	0.00258425141787708	-0.252079347738299	0.271	0.384	1
MT2A	0.00269820153116308	-0.360439482776167	0.597	0.684	1
IFRD1	0.0028207026687794	-0.337025981127877	0.341	0.437	1
PDLIM2	0.00287009346072011	-0.257557319250556	0.326	0.398	1
CAVIN2	0.00290465114191239	0.292023012211411	0.974	0.982	1
TRIM38	0.00295628537436207	-0.269078053379387	0.114	0.184	1
SHC1	0.00305185996564996	-0.28185550802391	0.484	0.566	1
RABAC1	0.00306652002391217	-0.280492531011135	0.575	0.66	1
ZC3HAV1	0.00308880251732848	-0.296995366099542	0.275	0.36	1
PHPT1	0.0031226653261597	-0.27689392973952	0.418	0.519	1
ATXN7	0.00317520082595222	-0.252954165189993	0.055	0.118	1
ETF1	0.0032349279257004	-0.261317960908388	0.198	0.251	1
APOO	0.00329371529804127	0.316805401679008	0.11	0.061	1
SEPTIN6	0.00333166314372067	-0.286756041589928	0.234	0.299	1
PRELID3B	0.00340494191029052	0.32928083667277	0.22	0.145	1
ABI3BP	0.0034536866595497	0.402284983192055	0.465	0.37	1
IRF9	0.00358344598233045	-0.251855647392086	0.187	0.281	1
FBXL7	0.00366680400895725	0.468145570083791	0.139	0.124	1
PIEZO1	0.00380597104753551	-0.297855744968472	0.253	0.331	1
STARD13	0.00386830965302878	0.447567495368349	0.125	0.094	1
ANKRD36C	0.00393779153937166	0.50025193828405	0.187	0.139	1
ATP5MPL	0.00396640502913622	-0.254929465755595	0.564	0.643	1
MKNK2	0.00401325481528073	-0.329103419636032	0.322	0.41	1
KCTD17	0.00411733305770633	-0.265048521573285	0.256	0.329	1
DIPK2B	0.00436153248885733	-0.264393003986285	0.359	0.465	1
FAM43A	0.00448720920252861	-0.251107420833512	0.289	0.393	1
EFCC1	0.00452792310654686	-0.260243327578413	0.205	0.287	1
SSBP1	0.00460793255950421	-0.250744029506984	0.473	0.569	1
PPARG	0.00463134097426674	0.328830906743048	0.293	0.239	1
KCNQ1OT1	0.00481051197928272	-0.447133110013587	0.158	0.223	1
TCHH	0.00482860819080838	-0.328886144575901	0.114	0.178	1
TCEAL8	0.00485263326661919	-0.286659742879005	0.311	0.407	1
MICOS13	0.00486118245108871	-0.26217265035995	0.311	0.42	1
SASH1	0.00492198902863234	0.468868142418639	0.542	0.535	1
AC007998.3	0.00500074347251587	-0.296128775774733	0.293	0.392	1
NEAT1	0.00502813076912966	-0.362184239060549	0.835	0.901	1
SPIDR	0.00508986863303719	0.38536388222511	0.161	0.101	1
SH3BP5	0.00514928738207789	0.264632250199184	0.359	0.382	1
MYO6	0.00535412342598643	0.516618527110285	0.227	0.22	1
IL10RB	0.00559074038722259	-0.267558505130952	0.15	0.211	1
SCNN1B	0.00574054223574695	0.27696197260034	0.253	0.164	1
A2M	0.00584550389262776	-0.31448220981524	0.469	0.545	1
STX7	0.0060404904841736	0.313656059066606	0.505	0.398	1
IFIT2	0.00607089523169494	-0.303326719162284	0.154	0.233	1
PAPOLA	0.00612683458222949	0.392760612638781	0.575	0.473	1
PLPP1	0.00633422768034605	0.293885074372023	0.425	0.372	1
ROCK2	0.00636402238742688	0.300857579443022	0.487	0.472	1
LDB2	0.00641197311135438	0.432849295836855	0.542	0.511	1
CEP112	0.0065425023745286	0.355941290781725	0.132	0.141	1
LBR	0.00657996264559126	0.317905111254155	0.425	0.329	1
MRPS24	0.00682666644040097	-0.251874241932769	0.267	0.354	1
THBD	0.00683775010454186	-0.275157089505966	0.425	0.529	1
RALGDS	0.00692040118755852	-0.280542877397715	0.275	0.345	1
UBE2S	0.00710629942998603	-0.272781215897988	0.293	0.349	1
DEPP1	0.00717558950131772	-0.426469493513879	0.194	0.231	1
DOCK5	0.00719874892310223	0.55837087389407	0.451	0.424	1
ICE2	0.00734329155913746	-0.283892440482783	0.209	0.286	1
PAM	0.00753806851516782	0.416052736930967	0.282	0.2	1
RAB11FIP1	0.00755370263837797	0.282684023925331	0.685	0.663	1
REEP5	0.00770824681386299	0.275216317842748	0.597	0.53	1
PCBD1	0.00773612584922688	0.274967616372599	0.443	0.347	1
STAB2	0.00775680470969109	0.254810068257718	0.176	0.102	1
HES1	0.00781941868963845	-0.431279969933237	0.56	0.651	1
COLEC12	0.00794306233952206	0.3271172362677	0.637	0.608	1
OSBPL1A	0.00828247500409533	0.29324058436842	0.256	0.192	1
FBXO11	0.00832457437123231	0.609138233651756	0.315	0.275	1
GJC2	0.00844239775012544	-0.258152082443206	0.304	0.404	1
SERPINB9	0.00844265868653278	-0.265539638238101	0.256	0.341	1
TASOR	0.00847976087979489	-0.271687490982757	0.147	0.198	1
SF3B2	0.00865129043607885	0.40933923383075	0.436	0.384	1
NAA20	0.00869403112931466	-0.270249039881135	0.293	0.365	1
LIMCH1	0.00889499201685042	0.301909797340778	0.256	0.264	1
PLEC	0.00906293094196881	-0.257674769958094	0.297	0.376	1
OIP5-AS1	0.00915479884686528	-0.283284866926067	0.161	0.231	1
SDCCAG8	0.0092824747443357	0.417933300531864	0.271	0.266	1
UBE2D2	0.00968928584631372	0.304038611465145	0.531	0.495	1
STAB1	0.0097909882925089	-0.250216227617755	0.088	0.153	1
ARHGEF10	0.00980375767697617	-0.250607297002483	0.132	0.206	1
C5orf56	0.00998746864532951	-0.262810807690271	0.172	0.252	1
ADD3	0.0100650516869221	0.303643447961783	0.788	0.781	1
VOPP1	0.0104053559919508	0.339034354891659	0.187	0.175	1
LMCD1	0.010478380892094	-0.252370477016854	0.201	0.284	1
GNS	0.0105507824792054	-0.255822435665591	0.205	0.29	1
GIMAP6	0.0107008291385464	-0.26106761822144	0.267	0.339	1
PTP4A2	0.0107377603949575	-0.252059671758297	0.319	0.414	1
MARK3	0.0108348207699531	0.335376254380432	0.132	0.19	1
RO60	0.010886030746249	-0.269132274112487	0.293	0.367	1
ATF6	0.0111606228816962	0.542161690474796	0.352	0.28	1
RTN3	0.0112257651276914	0.319162428944967	0.465	0.381	1
PDGFA	0.0113806287740054	0.265813407169982	0.311	0.23	1
DSP	0.0114286625326562	0.430042861139438	0.703	0.649	1
HMGN1	0.0114471401300234	-0.261787118505976	0.535	0.618	1
TTC17	0.011560228558862	0.381223138472156	0.205	0.201	1
DIAPH2	0.0117561985295632	0.255926264227915	0.278	0.205	1
EMCN	0.0118682280853147	0.292482220619087	0.615	0.633	1
SOX4	0.0121913349887423	-0.334979606305435	0.473	0.565	1
GPM6A	0.0124229265791755	0.346150328485748	0.63	0.642	1
CADPS2	0.0124591478479281	0.292961381631011	0.11	0.116	1
STAG1	0.012546499648521	0.375858960405583	0.26	0.213	1
SORBS3	0.0126689192298735	-0.254969296045918	0.238	0.316	1
SCGB1D2	0.012710903685231	-0.263619009102157	0.147	0.228	1
TERF2IP	0.0128736374524803	0.396080585504456	0.396	0.383	1
CENPC	0.0135908482866172	0.285282602537213	0.242	0.257	1
BTAF1	0.01423736718564	0.283641000489169	0.121	0.075	1
GOLGB1	0.0142742760866218	0.440795148552709	0.498	0.507	1
CLEC4M	0.0145177768068803	0.292451258301001	0.128	0.07	1
BORCS7	0.0146830715698355	-0.285225996671245	0.498	0.566	1
CCDC80	0.0147278159894055	-0.26100528042842	0.612	0.702	1
KIFAP3	0.0153773658237483	0.255190722198105	0.293	0.277	1
TSPAN15	0.0153943812763827	0.269117234734309	0.136	0.101	1
PCCA	0.0155466374901758	0.396900342548303	0.143	0.124	1
SOS1	0.0155528688436434	0.274669684215174	0.139	0.153	1
BST2	0.0158156991547046	-0.26566806535631	0.099	0.151	1
SPG11	0.0159361665527408	0.283848888744469	0.139	0.083	1
CLIC2	0.0160077115138827	0.293650192038134	0.407	0.352	1
PLXNA2	0.0161864134357497	-0.250043218954118	0.161	0.227	1
ADAMTS4	0.0164861443399898	-0.260268594978031	0.059	0.101	1
ELP4	0.0165634431149355	0.313881540095435	0.11	0.073	1
CHMP1B	0.0167763205030351	-0.254606245865372	0.267	0.341	1
PHF21A	0.0168557040400238	0.334803231950855	0.11	0.094	1
FGD6	0.0175244677934116	0.459609540348178	0.15	0.107	1
AGAP1	0.0175289389595108	0.294124742082593	0.143	0.082	1
ITGA5	0.0175564135068073	0.351078730297475	0.179	0.189	1
KIAA1109	0.017719491777223	0.393432030429497	0.348	0.292	1
ZNF37A	0.0180951619594877	-0.277486075377509	0.132	0.193	1
MAFF	0.0187047043518497	-0.278936683493352	0.498	0.576	1
FBXW7	0.0193384368892608	0.48222427822154	0.154	0.131	1
RUFY2	0.0194302521477128	0.340981745111658	0.223	0.186	1
OSBPL10	0.019673244642681	0.279948531365625	0.136	0.088	1
NF1	0.0198789298686001	0.278603541568989	0.172	0.176	1
SMC5	0.0208274022925634	0.362251935321508	0.275	0.224	1
SMCHD1	0.021257374936685	0.314774202393192	0.37	0.286	1
IFI6	0.0225708545178289	-0.302656665526361	0.179	0.257	1
PTX3	0.022755735039551	-0.26301164513658	0.26	0.347	1
EML4	0.023714546484988	0.372570644383872	0.286	0.234	1
ARHGAP26	0.0241794668900709	0.352698828964659	0.267	0.24	1
ITSN2	0.0245230980638636	0.346517979947355	0.249	0.228	1
ALDH2	0.0245623795646737	0.272378875685993	0.502	0.443	1
PLEKHA4	0.0245796319585865	0.268538013783672	0.154	0.164	1
PDE4D	0.0250081642748676	0.464893305663556	0.143	0.11	1
CCT5	0.0251040886268906	0.251719918999048	0.538	0.458	1
PHF20L1	0.0253982361339154	0.377383282375551	0.289	0.283	1
FAM84A	0.0256234264301762	0.367182463113739	0.125	0.071	1
EPB41	0.0264793284097067	0.422594261776884	0.136	0.099	1
LINC-PINT	0.026683796822821	0.267651388245035	0.3	0.347	1
RNF152	0.0268726709781171	-0.275278850128863	0.242	0.305	1
PDLIM5	0.0279944009057223	0.325468957605217	0.165	0.183	1
NIN	0.0281208694471826	0.287102542463881	0.154	0.098	1
ETS1	0.029677158002595	0.292426093557281	0.586	0.539	1
SGSM1	0.0301496957609262	0.276563992167214	0.106	0.073	1
ERC1	0.0304311672543732	0.379180863292334	0.201	0.149	1
MT-ND5	0.0315325340430948	0.337107118221858	0.945	0.954	1
CALCOCO2	0.0315769236564447	0.272423493919916	0.484	0.518	1
PDS5B	0.031845649441652	0.270779610968279	0.179	0.192	1
PPP2R3C	0.0320206828837012	0.289497838568252	0.242	0.182	1
TUBB6	0.0332496223334165	0.318679621762245	0.535	0.48	1
PNN	0.0333081518657992	0.337688469640996	0.476	0.463	1
ARID2	0.0349070855706535	0.309030744980126	0.117	0.099	1
AC020916.1	0.0361411483180071	-0.274540028049256	0.275	0.358	1
RAPGEF1	0.0361699035153021	0.263574257824485	0.11	0.093	1
HSCB	0.0363214983242379	0.259997172224456	0.15	0.14	1
PTPN14	0.0371451107700979	0.287413322939596	0.491	0.484	1
ADAMTSL3	0.0372329410873247	0.336664472411239	0.139	0.084	1
ERLIN1	0.0380308417284867	0.350985258653928	0.136	0.093	1
JMJD1C	0.039540718547544	0.444017292986877	0.63	0.672	1
