	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
CBX6	9.60512997812177e-09	0.382773088391015	0.209	0.1	0.000282217929017174	0.109	1.30384564619054
ALCAM	9.01472816534294e-09	0.379644072398609	0.206	0.104	0.000264870742954106	0.102	1.30102084071552
DST	3.17712822537148e-07	0.378908163411114	0.391	0.268	0.00933503815178649	0.123	1.30035736801065
RASSF8	8.84422426078147e-08	0.355727630538214	0.174	0.083	0.00259860997230281	0.091	1.27963080681967
GFRA1	5.27361047768254e-12	0.354309295624442	0.135	0.044	1.54949223055268e-07	0.091	1.27837340096381
MARCKS	1.86530982738783e-09	0.3446360752473	0.143	0.06	5.48065333483091e-05	0.083	1.26983062302186
CHGB	3.79246186157385e-07	0.343960149402019	0.174	0.084	0.0111430114416763	0.09	1.26923582628521
PLD3	4.15026168151977e-07	0.343339409741833	0.159	0.076	0.0121942988726414	0.083	1.26868983733916
NR2F2	2.35799964397556e-07	0.338237955757724	0.407	0.279	0.00692827455392899	0.128	1.26421159824848
RUNX1T1	8.39972326184276e-08	0.337836437922884	0.232	0.132	0.00246800668879464	0.1	1.26385980326751
EIF4B	3.16796995235508e-08	0.337629691371741	0.317	0.193	0.00093081293140097	0.124	1.26367869781824
TNS1	1.17302243632358e-10	0.337392322261787	0.196	0.085	3.44657452240595e-06	0.111	1.26347079968017
PTCH1	7.00641999633661e-11	0.335578022415989	0.218	0.102	2.05862632332362e-06	0.116	1.26188288675672
BHLHE40	1.90079911825241e-07	0.324097852079928	0.253	0.148	0.00558492796924923	0.105	1.25188136574647
SIAH2	1.22536680869064e-06	0.312921618564925	0.107	0.043	0.0360037275729484	0.064	1.2422207902561
CCBE1	6.837950144501e-07	0.312811125184482	0.192	0.101	0.0200912651145728	0.091	1.24212565447586
TNS2	6.35749825164589e-08	0.29609339573932	0.187	0.095	0.0018679601362986	0.092	1.22781516640461
PTPRA	1.01640934928258e-06	0.294060201621244	0.2	0.114	0.0298641395006207	0.086	1.22608602181929
SOCS3	4.38230352840289e-07	0.292391482319462	0.446	0.322	0.0128760842271534	0.124	1.22466866711801
GNG12	1.62521221532575e-06	0.292186844550356	0.157	0.083	0.0477519853107012	0.074	1.22449496742151
NFIC	3.44344327000232e-08	0.288250253241875	0.333	0.213	0.00101175250159208	0.12	1.22115831926455
NOP53	3.19750104089895e-07	0.287913948992624	0.305	0.201	0.00939489755836929	0.104	1.22087369024919
NORAD	1.74537760195845e-07	0.286479661707553	0.398	0.274	0.00512826847007433	0.124	1.21966053472424
NCOR2	2.39212365290249e-07	0.278405644014774	0.196	0.1	0.0070285377169581	0.096	1.21285379044322
HTRA1	7.49198013458408e-07	0.278355130428909	0.149	0.069	0.0220129360314349	0.08	1.21281132511284
EPN2	6.87320053487313e-07	0.271792111833752	0.187	0.101	0.0201948378115642	0.086	1.20730660957486
H1FX	1.20640017266896e-07	0.270933764957424	0.201	0.106	0.00354464498733594	0.095	1.20658852320624
PLXDC1	1.44107299499988e-07	0.269489898303274	0.125	0.054	0.00423416067390865	0.071	1.20538155888497
RBMS3	1.17848555670312e-07	0.267272293430229	0.336	0.223	0.00346262626270512	0.113	1.20353015815258
EGFR	3.91319083304283e-07	0.257003698049654	0.278	0.181	0.0114977373056464	0.097	1.19499426797293
C1orf21	8.29134590521345e-07	0.25630711816126	0.261	0.166	0.0243616325386981	0.095	1.19441742531002
STK24	5.31298286299217e-07	0.255158339763956	0.183	0.095	0.0156106062480436	0.088	1.19346672211179
IER2	1.48698752912338e-07	0.255084040630117	0.623	0.489	0.00436906675807032	0.134	1.19340525987765
ENAH	6.1360758381254e-08	0.251281714490286	0.138	0.058	0.00180290180275801	0.08	1.19026409601511
