	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
ERP27	2.75867221183802e-33	-0.645262711817615	0.362	0.584	8.10553069282247e-29	-0.222	-1.56402406591254
OVGP1	5.24064384263735e-11	-0.635448762955521	0.497	0.606	1.53980597384371e-06	-0.109	-1.55342088005694
SERPINA5	1.88863682934228e-40	-0.633935660836607	0.086	0.343	5.54919273197348e-36	-0.257	-1.55179250247715
SERPINB2	4.11345804353467e-15	-0.630269315281462	0.014	0.106	1.20861624235136e-10	-0.092	-1.54785391240183
MT-ND3	6.48017071337301e-56	-0.624442086932683	0.898	0.978	1.90400375900326e-51	-0.08	-1.54161454331078
PLAUR	1.65056292473964e-23	-0.621912301822734	0.37	0.566	4.84968398547e-19	-0.196	-1.53891367022684
TFF3	2.52293495712465e-09	-0.620854415130962	0.12	0.236	7.41288749102364e-05	-0.116	-1.53778564281295
GABARAP	2.15035890295317e-51	-0.610055784389986	0.481	0.798	6.318184528657e-47	-0.317	-1.52631822564989
NEAT1	1.47586132552777e-24	-0.602254277947712	0.748	0.909	4.3363757466657e-20	-0.161	-1.51808679529434
CERT1	6.91631804634838e-42	-0.595487724922729	0.229	0.51	2.03215256837808e-37	-0.281	-1.51098331003592
MUC1	3.89698852168178e-20	-0.591814935427931	0.605	0.744	1.14501316744054e-15	-0.139	-1.50714156557982
RNASEK	7.08502411831171e-45	-0.59104521855762	0.441	0.748	2.08172178644235e-40	-0.307	-1.50633767921011
DDX5	3.72205651627881e-39	-0.583963323640942	0.841	0.959	1.09361464561304e-34	-0.118	-1.49896149449986
MUC16	7.93078238744962e-22	-0.580900002828037	0.4	0.549	2.33022248108045e-17	-0.149	-1.49578207798834
FGL2	1.92878759623069e-25	-0.576115387873849	0.102	0.285	5.66716371524501e-21	-0.183	-1.49082961974567
DAPL1	1.047406209783e-31	-0.569824665913209	0.483	0.742	3.07748892558442e-27	-0.259	-1.48434316398651
PERP	3.83487698056004e-24	-0.565000566657276	0.677	0.834	1.12676355442815e-19	-0.157	-1.47938809031818
ARL6IP1	4.95914103501336e-33	-0.550709747101693	0.55	0.774	1.45709481890763e-28	-0.224	-1.46480614357781
RPS27	6.44541116501304e-57	-0.55064865126818	0.935	0.996	1.89379070850413e-52	-0.0609999999999999	-1.46474411268784
LINC01578	1.91009867147349e-40	-0.542610759540497	0.328	0.642	5.6122519165234e-36	-0.314	-1.45660606721091
ISYNA1	6.78735193525847e-33	-0.541422739791661	0.494	0.716	1.99425974561764e-28	-0.222	-1.45540708584578
GAS5	3.00580311232259e-52	-0.540989411844581	0.519	0.841	8.83165070462622e-48	-0.322	-1.45497000535235
CYP1B1	1.47806284855083e-19	-0.533315980774676	0.16	0.329	4.34284426161204e-15	-0.169	-1.44725182996853
KLF5	7.88587434679372e-26	-0.517962625362305	0.693	0.858	2.31702760057493e-21	-0.165	-1.43193164492082
TIPARP	1.15527481054623e-22	-0.508794577212335	0.497	0.665	3.39442844834693e-18	-0.168	-1.42286084817793
CCL20	5.14993792145721e-08	-0.508305842201518	0.076	0.168	0.00151315476008256	-0.092	-1.42237891393916
CPM	9.1850588249084e-31	-0.506096397671397	0.138	0.371	2.69875398393459e-26	-0.233	-1.42020225012635
EDN1	4.9799792869749e-16	-0.50179753578619	0.321	0.472	1.46321751409897e-11	-0.151	-1.41597670964031
SAT1	4.16026259558735e-29	-0.499376826250364	0.82	0.954	1.22236835583548e-24	-0.134	-1.41360282314446
IGFBP3	1.03381852324646e-06	-0.49634341008292	0.157	0.197	0.0303756558500275	-0.04	-1.41063369892635
WFDC2	2.25875864820686e-10	-0.491514156584961	0.808	0.911	6.6366846601614e-06	-0.103	-1.40591966128125
ATP6V0C	1.64337116324869e-41	-0.490414514120862	0.351	0.672	4.82855315185729e-37	-0.321	-1.40484845782409
KDM6B	1.99039354229946e-24	-0.488918623431723	0.43	0.629	5.84817430598426e-20	-0.199	-1.40339256413132
AHR	1.52730008856807e-25	-0.488427702805101	0.388	0.607	4.4875131202307e-21	-0.219	-1.4029150986019
SEPTIN7	4.58431961292945e-41	-0.486156522573813	0.358	0.676	1.34696478867093e-36	-0.318	-1.40070827994036
AQP3	1.46217348342628e-06	-0.484860771690712	0.185	0.26	0.0429615812900309	-0.075	-1.39945080408469
PMAIP1	1.6965004869375e-22	-0.479400534127502	0.519	0.678	4.98465773071977e-18	-0.159	-1.39416424552921
MT-CYB	6.52199312431708e-40	-0.476582229164888	0.903	0.977	1.91629201978684e-35	-0.074	-1.39144340392955
WEE1	9.5672741233086e-19	-0.476501165490664	0.496	0.646	2.81105648291053e-14	-0.15	-1.39136522223299
RBIS	6.64513666421187e-39	-0.473277654813577	0.358	0.669	1.95247405467873e-34	-0.311	-1.38825987176489
LCN1	1.46326405987218e-25	-0.470874926737791	0.007	0.136	4.29936246071645e-21	-0.129	-1.38594972666817
PNRC1	3.22987612760582e-25	-0.465591399631474	0.806	0.939	9.49002203813144e-21	-0.133	-1.38088329872081
ITGB6	3.38999475775634e-25	-0.458612311792253	0.212	0.429	9.96048259723967e-21	-0.217	-1.37421935886834
GSN	1.15547489651572e-21	-0.458512910649112	0.704	0.828	3.39501634094248e-17	-0.124	-1.37412467893556
CD44	1.93925340558232e-31	-0.456224666195086	0.467	0.721	5.69791435628197e-27	-0.254	-1.37194692077704
SGK1	2.78237436818268e-13	-0.454277158263342	0.388	0.528	8.17517236859434e-09	-0.14	-1.37009616587107
AMD1	7.79550011576769e-23	-0.450454081543806	0.642	0.811	2.29047384401486e-18	-0.169	-1.3664702792322
SCGB1D2	1.53846609803763e-08	-0.448021468901072	0.402	0.532	0.000452032108925417	-0.13	-1.364168135062
SEPTIN2	6.85214688244231e-35	-0.447993105006086	0.333	0.629	2.0132977969992e-30	-0.296	-1.36414131529741
RAB3IP	1.49718028494149e-17	-0.447925968942377	0.388	0.543	4.39901511321508e-13	-0.155	-1.36407783622195
MT-ATP6	4.20368832194631e-41	-0.445183071252199	0.91	0.983	1.23512770275426e-36	-0.073	-1.36148687185373
DSP	4.04140920299035e-25	-0.443154851164197	0.587	0.787	1.18744685202262e-20	-0.2	-1.35957416348947
PPP1R15A	1.60124282542847e-27	-0.440389845945788	0.705	0.881	4.70477166967393e-23	-0.176	-1.35697095944119
CYBA	9.41033702425978e-15	-0.437300574168356	0.649	0.799	2.76494522446801e-10	-0.15	-1.35406835916291
HES4	1.06480478181123e-23	-0.436168250731892	0.339	0.574	3.12860940991777e-19	-0.235	-1.35300601282102
RPS26	4.33372917680509e-17	-0.436162823305852	0.852	0.957	1.27333630672887e-12	-0.105	-1.35300092281514
SLC25A6	2.42436027595274e-29	-0.424332129815783	0.693	0.891	7.12325536280435e-25	-0.198	-1.34195112639512
C19orf33	1.76888390864248e-26	-0.423724663003489	0.721	0.901	5.19733470037335e-22	-0.18	-1.34138619815299
NFE2L2	9.51742203916914e-21	-0.422761379148048	0.688	0.853	2.79640894354868e-16	-0.165	-1.34049085689922
RAD50	1.23277865607313e-25	-0.41987974157045	0.344	0.56	3.62215024727407e-21	-0.216	-1.33781603408611
ZFAND5	1.06031258464148e-22	-0.416636105266656	0.667	0.83	3.11541043619359e-18	-0.163	-1.33481157782507
S100A6	5.62818119309281e-38	-0.415210142712509	0.801	0.971	1.65367219815453e-33	-0.17	-1.33349289929294
TES	7.30022263924315e-20	-0.413121846021681	0.497	0.68	2.14495141586242e-15	-0.183	-1.33156406869547
EIF1	1.33772294853902e-44	-0.410927803199448	0.857	0.988	3.93049756739736e-40	-0.131	-1.32954057230641
MT-ND2	2.72244164708461e-29	-0.410761175705963	0.864	0.973	7.999078047464e-25	-0.109	-1.32938702272474
SNHG32	1.6024308091746e-29	-0.407214092571517	0.342	0.613	4.70826220351681e-25	-0.271	-1.32612253918231
ANKHD1	2.07860973016929e-29	-0.40655778644865	0.289	0.509	6.10737110918339e-25	-0.22	-1.32551940104095
H2AFZ	6.09378546127974e-15	-0.405277646932514	0.584	0.73	1.79047604423321e-10	-0.146	-1.32434375607751
MAFF	7.29578650615553e-18	-0.404344356335733	0.702	0.833	2.14364799123862e-13	-0.131	-1.32348730489592
H3F3B	3.45277140732811e-43	-0.404192193096944	0.831	0.985	1.01449329490115e-38	-0.154	-1.32334772203937
CAV1	2.44456076145678e-19	-0.402568758898768	0.377	0.587	7.1826084293123e-15	-0.21	-1.32185942438536
ZC3H12A	1.66241436827028e-16	-0.400168535333528	0.42	0.573	4.88450589685175e-12	-0.153	-1.31966206441552
S100A16	1.49439492917294e-15	-0.399886547444076	0.506	0.653	4.39083118089592e-11	-0.147	-1.31940414964893
EPHA2	1.05081281402675e-19	-0.398501426835931	0.381	0.562	3.0874982101734e-15	-0.181	-1.31813800759788
SNHG16	3.26123404409916e-35	-0.393711493571621	0.353	0.648	9.58215786837216e-31	-0.295	-1.31376887677113
MT-CO3	7.80690623988465e-32	-0.393177137877142	0.929	0.983	2.29382519140291e-27	-0.0539999999999999	-1.31328236377489
TM4SF1	3.05057623033676e-18	-0.392938919176054	0.743	0.871	8.96320307997547e-14	-0.128	-1.31306553167763
ATP1B1	2.66951315803226e-18	-0.392088993349358	0.566	0.742	7.84356356093037e-14	-0.176	-1.31229220148173
SERPINB5	2.46341658229743e-10	-0.390115796110878	0.067	0.137	7.23801060210632e-06	-0.07	-1.31049858516508
HOTAIRM1	7.08181699937889e-19	-0.386442978415065	0.282	0.438	2.08077947075751e-14	-0.156	-1.30716655677724
NFKBIA	3.27356108471459e-13	-0.380364514489905	0.801	0.892	9.61837717910842e-09	-0.091	-1.30167069686745
HERPUD1	6.67753162833632e-19	-0.376885189223503	0.545	0.722	1.96199234303778e-14	-0.177	-1.29853526018718
B3GNT5	4.77016138050801e-16	-0.375344402200825	0.316	0.43	1.40156881682086e-11	-0.114	-1.29714917497888
FXYD3	1.17065130621133e-14	-0.37222254023816	0.538	0.697	3.43960766791012e-10	-0.159	-1.29434529590918
KRTCAP2	7.92886233441359e-22	-0.371590942110977	0.6	0.789	2.3296583310974e-17	-0.189	-1.29377876790458
ZFP36L2	3.30083898076389e-12	-0.370757097804652	0.728	0.851	9.69852509328047e-08	-0.123	-1.29303120981008
F11R	1.05593404981012e-18	-0.369438970771931	0.413	0.579	3.10254542515211e-14	-0.166	-1.29185036356585
TLE5	3.86069057269549e-29	-0.369321813269897	0.365	0.635	1.13434810406939e-24	-0.27	-1.29174546002622
FRMD4B	1.59903925673601e-13	-0.366348585009066	0.529	0.672	4.69829714414175e-09	-0.143	-1.28908606275701
RPL26	1.7666724504785e-56	-0.365220848149233	0.746	0.973	5.19083699399594e-52	-0.227	-1.28807879387054
MT-ND1	5.41279712575368e-30	-0.364170998197739	0.875	0.975	1.59038805148895e-25	-0.1	-1.28714179921166
MRPS24	6.91960702118876e-31	-0.363553288172052	0.346	0.624	2.03311893496568e-26	-0.278	-1.28659080944374
ARPC2	2.45010450198858e-25	-0.362916654464734	0.705	0.878	7.19889704774285e-21	-0.173	-1.28602318679552
SLPI	4.98925498886877e-08	-0.362053167203312	0.797	0.887	0.00146594290082942	-0.09	-1.28525370166195
CFL2	1.08683541867526e-15	-0.360381199150556	0.39	0.537	3.19333982715166e-11	-0.147	-1.28376505829274
BBC3	4.96171701066366e-20	-0.359280924095344	0.19	0.369	1.4578516920732e-15	-0.179	-1.28278636484337
SQSTM1	5.31376905376189e-22	-0.359116462138582	0.67	0.84	1.56129162337632e-17	-0.17	-1.28264014022536
GALNT4	8.71056435032782e-25	-0.358256806748828	0.168	0.378	2.55933801741332e-20	-0.21	-1.2818760840435
MTRNR2L8	4.04271136963093e-37	-0.356909768398619	0.026	0.224	1.18782945462496e-32	-0.198	-1.28067976027159
S100A11	4.92318655881951e-34	-0.356440885182308	0.751	0.944	1.44653067471235e-29	-0.193	-1.2802636004751
HES1	1.59333062955622e-15	-0.3564034807537	0.43	0.619	4.68152405576208e-11	-0.189	-1.28023040780007
RBM4	9.60550637338803e-19	-0.354587908237487	0.446	0.62	2.82228988262887e-14	-0.174	-1.27862030369626
HIGD2A	1.89989709610538e-19	-0.350866023127755	0.603	0.778	5.58227764777682e-15	-0.175	-1.27532595215302
RND3	6.66873371633713e-11	-0.350815318554074	0.504	0.648	1.95940734053418e-06	-0.144	-1.27528113067617
UBE2V1	4.09917495280894e-22	-0.350073006792873	0.393	0.616	1.20441958463432e-17	-0.223	-1.27462512739415
AOPEP	1.58412052261696e-20	-0.348798303925213	0.247	0.448	4.65446291955316e-16	-0.201	-1.27349942121027
TOMM6	1.87085118023347e-30	-0.347312369482742	0.356	0.632	5.49693493776197e-26	-0.276	-1.27218842865319
FTL	3.60826667343384e-32	-0.3468907176027	0.797	0.963	1.06018091398833e-27	-0.166	-1.27181666452691
PTP4A2	3.46669466847335e-13	-0.346656180344347	0.589	0.722	1.01858422749084e-08	-0.133	-1.27160992357315
MT-ND4	2.78910596437555e-29	-0.346582683994296	0.924	0.976	8.19495114452825e-25	-0.0519999999999999	-1.27154514459707
FOXQ1	2.35191612995076e-13	-0.346155680105346	0.171	0.317	6.91039997302132e-09	-0.146	-1.27116885275206
DEFB1	5.52592726968192e-10	-0.344899519603313	0.252	0.392	1.62362795037794e-05	-0.14	-1.2700625225201
MICOS13	4.43911685149175e-22	-0.344686121107976	0.335	0.569	1.30430131330531e-17	-0.234	-1.26987467312732
TRAPPC5	1.24809896174564e-24	-0.343298920325581	0.367	0.614	3.66716436940104e-20	-0.247	-1.26865423190028
B2M	1.49431334762718e-28	-0.342118469792492	0.836	0.972	4.39059147799817e-24	-0.136	-1.26761661063722
COX8A	2.03869394834602e-25	-0.340302876368622	0.637	0.848	5.99009055903029e-21	-0.211	-1.26602235214814
ATP5F1E	1.8031952823763e-37	-0.338561681195429	0.718	0.933	5.29814837867804e-33	-0.215	-1.26449530572742
CSRNP1	1.47178536205348e-15	-0.338298663657024	0.526	0.678	4.32439975078554e-11	-0.152	-1.26426479677138
ITPRID2	1.35560961490088e-18	-0.337891789253163	0.198	0.363	3.98305217050175e-14	-0.165	-1.26390829422466
CHMP3	1.71939382029865e-17	-0.33760627497366	0.511	0.671	5.05192292280149e-13	-0.16	-1.26365818720272
SORL1	4.90721115772447e-11	-0.336922200848739	0.554	0.656	1.4418367823626e-06	-0.102	-1.26305914795028
PSMA6	8.17502537277131e-20	-0.335871799234406	0.392	0.603	2.40198595502767e-15	-0.211	-1.26213987085654
SNHG6	8.62786574472614e-45	-0.335021339384578	0.474	0.786	2.53503951311544e-40	-0.312	-1.26139606642411
RPL41	7.63118607574157e-49	-0.334624536713915	0.873	0.993	2.24219509277439e-44	-0.12	-1.26104917641122
LBH	2.76722709104721e-12	-0.332618364824546	0.367	0.464	8.1306666389149e-08	-0.097	-1.25929681492067
SGPP2	4.81345977554338e-14	-0.332600593051283	0.291	0.426	1.41429075125016e-09	-0.135	-1.25928130242566
FOXC1	3.28527174053796e-19	-0.331718334292671	0.067	0.201	9.65278542804862e-15	-0.134	-1.25851144304101
OSER1	2.22163626309345e-20	-0.330160648713142	0.353	0.527	6.52761166822118e-16	-0.174	-1.25715335478024
ATP5ME	2.95145888388808e-22	-0.328798645699521	0.677	0.865	8.67197649263996e-18	-0.188	-1.25596707588937
BTG3	5.11067523885052e-13	-0.328276770284119	0.665	0.796	1.50161859867906e-08	-0.131	-1.25551282895319
SELENOK	7.43752341670685e-15	-0.32674790460263	0.577	0.732	2.18529313029681e-10	-0.155	-1.25418303041555
GPRC5A	1.60636126871286e-06	-0.325219475353497	0.236	0.301	0.0471981067973212	-0.065	-1.2528550193609
AGR2	1.37725506268711e-15	-0.324853930006123	0.351	0.545	4.04665082518726e-11	-0.194	-1.25253761526992
COX16	7.72659356417091e-16	-0.324776344311345	0.439	0.613	2.2702277210247e-11	-0.174	-1.25247025773049
RPL37A	4.20886670315369e-29	-0.321915983252888	0.942	0.994	1.23664921472062e-24	-0.052	-1.24998950611244
SERTAD1	9.3032679293403e-15	-0.321535615202994	0.589	0.745	2.73348618299877e-10	-0.156	-1.2496599885182
DSTN	6.47162855176765e-25	-0.319562077515136	0.772	0.928	1.90149390108037e-20	-0.156	-1.24795168223949
ITGB1	4.18470947220735e-16	-0.316668473563021	0.656	0.812	1.22955133712396e-11	-0.156	-1.24545118221709
MICOS10	1.98685189870823e-33	-0.31400126596687	0.362	0.638	5.83776824878451e-29	-0.276	-1.24315075976995
CDKN1A	7.45573882214863e-10	-0.312926280073242	0.496	0.639	2.19064518072371e-05	-0.143	-1.24222480401628
NR2F2	1.5829952666134e-09	-0.311204693447199	0.376	0.463	4.65115669236351e-05	-0.087	-1.24074332522284
EEF1A1	1.7017290790949e-49	-0.309576999575862	0.947	0.999	5.00002038019664e-45	-0.052	-1.23934426899998
PTGS2	1.5619837021225e-11	-0.308994387832328	0.143	0.269	4.58942051357632e-07	-0.126	-1.23884387859975
TAGLN2	1.76650835575082e-14	-0.307795414280561	0.637	0.798	5.19035485086707e-10	-0.161	-1.2378147463393
GJA4	4.40387122681924e-14	-0.307217599901811	0.162	0.279	1.29394544386403e-09	-0.117	-1.23731908791561
TUBA1C	5.23059411149738e-12	-0.3048040559479	0.591	0.727	1.53685316184016e-07	-0.136	-1.23525085634947
TTYH1	2.7450145570982e-11	-0.302806367157904	0.434	0.544	8.06540177166592e-07	-0.11	-1.23354159760722
KLF4	9.86474526455264e-11	-0.302588242816043	0.466	0.617	2.89845945363086e-06	-0.151	-1.23335510974788
NFKBIZ	6.5287481724711e-10	-0.302349615708957	0.58	0.687	1.91827678803546e-05	-0.107	-1.23315112511169
CRTAC1	3.56121652178622e-19	-0.300711848048363	0.175	0.371	1.04635663843123e-14	-0.196	-1.23175202893258
VPS4B	1.08440409424378e-13	-0.300568575130535	0.384	0.534	3.18619610970707e-09	-0.15	-1.2316297106743
TACSTD2	5.01640246633278e-10	-0.296681616185706	0.711	0.831	1.4739193726579e-05	-0.12	-1.22831587737886
CAV2	1.00537853066828e-15	-0.295829488334111	0.325	0.492	2.95400319880954e-11	-0.167	-1.22759058680154
EEF1D	1.18878417509382e-26	-0.295207838711195	0.79	0.944	3.49288566326065e-22	-0.154	-1.22706173849142
CDC42EP3	1.49492810775223e-11	-0.294930930698228	0.353	0.476	4.3923977661976e-07	-0.123	-1.22682624130623
SPSB1	1.90594640699406e-13	-0.293054199079832	0.265	0.385	5.60005173302994e-09	-0.12	-1.22523136045754
ATP5F1D	2.12202232692852e-17	-0.291121332132341	0.665	0.837	6.23492600098139e-13	-0.172	-1.22359094205772
RPL18A	7.06885786556252e-28	-0.290714275979037	0.891	0.987	2.07697181805958e-23	-0.096	-1.22324575478711
RPL39	6.41553311029553e-34	-0.289872058737704	0.868	0.987	1.88501193846703e-29	-0.119	-1.22253185616144
LINC01133	6.06026523673482e-13	-0.289691741834582	0.347	0.5	1.78062713185742e-08	-0.153	-1.22237906615633
ATP5MPL	3.19008882111637e-19	-0.288448055745558	0.614	0.806	9.37311897420413e-15	-0.192	-1.22132575917786
UBC	2.6873071781183e-22	-0.2881412153195	0.891	0.98	7.89584595074718e-18	-0.089	-1.22106602842651
NGRN	2.35412140141302e-17	-0.288122941579008	0.328	0.525	6.91687950163173e-13	-0.197	-1.22105056202385
RPL28	9.14078729536193e-34	-0.286852798748241	0.871	0.989	2.68574612312324e-29	-0.118	-1.21997602716588
H1FX	3.00848085170396e-09	-0.286050908800993	0.503	0.622	8.83951843847657e-05	-0.119	-1.21929811904579
PDLIM1	3.44379603516981e-20	-0.285813784301988	0.617	0.799	1.01185615105359e-15	-0.182	-1.21909772902012
CD9	6.06306782934423e-23	-0.285033447619343	0.781	0.936	1.78145058961792e-18	-0.155	-1.21843851177611
ATP5F1A	7.5964177191541e-15	-0.284281197288087	0.608	0.777	2.23197945424186e-10	-0.169	-1.21780335893341
PLAC8	8.93108938139108e-12	-0.283376807529327	0.074	0.175	2.62413268204033e-07	-0.101	-1.21704018742697
PET100	2.64763285246827e-12	-0.282797508411949	0.506	0.663	7.77927484712228e-08	-0.157	-1.21655159575889
POLD4	1.07784112741043e-13	-0.282465165720647	0.314	0.459	3.16691280055733e-09	-0.145	-1.21627138029102
RPL15	3.46465401330491e-38	-0.282315128457474	0.871	0.992	1.01798464218925e-33	-0.121	-1.21614489719151
FAM133B	4.81983840119713e-12	-0.279804175254323	0.675	0.82	1.41616491903974e-07	-0.145	-1.21403008638745
SOX17	1.30824965104724e-08	-0.278645130814316	0.414	0.538	0.0003843899124707	-0.124	-1.21305514039869
CYP51A1	3.04355054498851e-13	-0.277781427982512	0.259	0.399	8.94256021128524e-09	-0.14	-1.21232913415891
HBEGF	1.19591616984003e-06	-0.277533058222101	0.287	0.369	0.0351384089022398	-0.082	-1.21212044142009
SUMO2	2.84980757581066e-23	-0.277056062790779	0.716	0.897	8.37330461924688e-19	-0.181	-1.2117197466604
ARPC3	2.81256208865861e-13	-0.276478366494836	0.637	0.793	8.26386992889673e-09	-0.156	-1.21123463660107
BCL10	1.25915949807992e-09	-0.276388373759163	0.473	0.597	3.69966243725842e-05	-0.124	-1.21115908430777
SPON1	3.33068969325595e-07	-0.276342058679598	0.386	0.493	0.00978623245672462	-0.107	-1.21112020288976
GSTM3	7.09620716459748e-09	-0.276338281876985	0.24	0.321	0.000208500758910203	-0.081	-1.21111703232645
ITGA6	1.59371419803112e-15	-0.276259120531675	0.407	0.581	4.68265105665504e-11	-0.174	-1.21105057959692
NDUFA13	2.17871301523065e-25	-0.276216717261617	0.67	0.873	6.40149458135068e-21	-0.203	-1.21101498527611
FXR1	4.22025253148645e-12	-0.27542963451029	0.644	0.766	1.23999459880135e-07	-0.122	-1.21035447905731
EIF4G2	2.77825553678966e-16	-0.273922409638803	0.688	0.844	8.16307041819538e-12	-0.156	-1.20909064732757
RPL18	2.30837744420726e-24	-0.273410288553254	0.905	0.988	6.78247460656977e-20	-0.083	-1.20866152619677
UPK1B	1.18280371813079e-13	-0.273285320085357	0.146	0.26	3.47531388461188e-09	-0.114	-1.20855683460695
SELENOW	3.07231206632724e-17	-0.272792851966368	0.603	0.787	9.02706731328271e-13	-0.184	-1.2081443606445
VTCN1	7.75552114695706e-14	-0.272625216317159	0.28	0.44	2.27872722339892e-09	-0.16	-1.20800398704339
GSTP1	2.60230426697558e-26	-0.27150639818406	0.829	0.966	7.64609039722765e-22	-0.137	-1.20706753630326
RBM3	8.37810494736637e-20	-0.271171413957278	0.63	0.801	2.46165479563519e-15	-0.171	-1.20678729575764
MTPN	3.46633582891644e-09	-0.271070683682657	0.556	0.664	0.000101847879325223	-0.108	-1.20670303971693
HNRNPA1	1.84487428461111e-43	-0.270241179979733	0.727	0.946	5.42060962304438e-39	-0.219	-1.20600942332181
SLC9A3R1	5.92136594777156e-13	-0.269973073626821	0.358	0.504	1.73981574277424e-08	-0.146	-1.20578532277625
CLIC1	4.30505658516629e-17	-0.269153684254554	0.675	0.843	1.26491172585356e-12	-0.168	-1.20510068248105
NRARP	2.10891056544298e-12	-0.266153160133663	0.249	0.403	6.19640102338456e-08	-0.154	-1.20259691283408
DYNC1I2	2.03977051442159e-12	-0.264810218656169	0.556	0.689	5.99325372547352e-08	-0.133	-1.20147798902271
CNGA1	5.91156827537694e-14	-0.264390901244642	0.138	0.276	1.73693699067125e-09	-0.138	-1.20112883177279
COL4A1	1.12244454681883e-12	-0.264315696989217	0.111	0.217	3.29796656746308e-08	-0.106	-1.20106622142022
COL4A2	7.38715241088964e-14	-0.26388942420319	0.196	0.323	2.17049312136759e-09	-0.127	-1.20071139507108
KCTD12	1.63945909532736e-08	-0.263036115317286	0.492	0.576	0.000481705871389084	-0.084	-1.20000142190924
RPS28	2.40685665176501e-22	-0.262780505997711	0.935	0.994	7.07182621421594e-18	-0.0589999999999999	-1.19978883063576
RPL37	1.11160445474152e-25	-0.262749651337895	0.931	0.994	3.26611620892153e-21	-0.0629999999999999	-1.19976317124184
