	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
TIMP1	1.19522519332393e-66	0.591474786015254	0.856	0.762	3.51181066302436e-62	0.094	1.5067862632647
MYOC	3.44123569636694e-41	0.590710456052446	0.196	0.06	1.01110387230653e-36	0.136	1.50598818963638
MT1M	6.85812359613611e-18	0.580562533520496	0.121	0.047	2.01505387501671e-13	0.074	1.49543223169769
ANXA1	5.73208910727313e-76	0.579042493853204	0.795	0.531	1.68420242149899e-71	0.264	1.49385745728066
SERPING1	5.04551890239848e-79	0.578565059036541	0.892	0.762	1.48247436390272e-74	0.13	1.49336317294458
RERG	1.24376825046434e-67	0.561510999944242	0.395	0.16	3.65443987351434e-63	0.235	1.47581409517133
TSHZ2	3.36864674597881e-68	0.556229298000516	0.516	0.261	9.89775786903494e-64	0.255	1.47042102250997
S100A4	3.51764656204316e-26	0.55475813852113	0.747	0.707	1.03355491285952e-21	0.04	1.46892235426248
IGKC	9.920225132102e-106	0.540292009903685	0.233	0.025	2.91476054831421e-101	0.208	1.45426683963638
HTRA1	1.48206300735752e-78	0.536115207887225	0.56	0.277	4.35459752821786e-74	0.283	1.45006262448861
S100A11	1.41243300192432e-40	0.531045559402122	0.704	0.514	4.15001064625404e-36	0.19	1.44497602863731
LGALS3	1.56031566956725e-55	0.523635097208835	0.867	0.798	4.5845195003225e-51	0.069	1.4375728796232
FN1	2.19275538039838e-109	0.520838381482278	0.459	0.165	6.44275385868653e-105	0.294	1.43478879278633
RHOBTB3	3.31157750253985e-68	0.520754673962358	0.67	0.401	9.7300770179626e-64	0.269	1.43470554641489
SH3BGRL3	1.2725609654684e-39	0.514767897505537	0.395	0.208	3.73903862873926e-35	0.187	1.42876425995607
CRIP1	1.56085901173824e-14	0.512993118092358	0.4	0.309	4.5861159482893e-10	0.091	1.42700769862537
WISP2	8.19098135509471e-14	0.511563500774918	0.114	0.051	2.40667414175393e-09	0.063	1.42559432684336
PI16	3.30919005109001e-19	0.505187974316494	0.256	0.144	9.72306220811266e-15	0.112	1.41930827131731
PCOLCE2	1.59160782044902e-72	0.504637745056044	0.183	0.024	4.6764620980433e-68	0.159	1.41876706474555
MAP3K5	4.63203506382357e-10	0.504129050779548	0.24	0.16	1.36098454245264e-05	0.08	1.41826689565852
CPVL	8.09575052126417e-70	0.503792154153383	0.301	0.093	2.37869341815784e-65	0.208	1.41793574213391
CD9	3.41076913486816e-72	0.499873963422354	0.497	0.236	1.00215218720696e-67	0.261	1.41409001938804
RND3	7.17119747473788e-61	0.497366265699087	0.497	0.258	2.10704124202748e-56	0.239	1.41163417801081
SLC26A3	1.59095223908072e-22	0.494257798460229	0.112	0.047	4.67453586886697e-18	0.065	1.40859590963339
SEPT7	1.06442387651509e-13	0.493628552932953	0.255	0.162	3.12749023397663e-09	0.093	1.40798167073801
RASGEF1B	3.11159801984976e-24	0.490154354662621	0.192	0.085	9.14249730192257e-20	0.107	1.40459514603496
DLG2	2.15934415196667e-10	0.486639271794978	0.134	0.072	6.34458498730846e-06	0.062	1.40117705813457
LUM	1.13169088664039e-38	0.48288417828049	0.883	0.779	3.32513416312681e-34	0.104	1.39753477116192
TIMP3	7.17195011640912e-42	0.478787422459025	0.873	0.765	2.10726238320333e-37	0.108	1.3935718841931
DHRS3	3.63273506120765e-67	0.476724964869759	0.576	0.315	1.06737021568403e-62	0.261	1.39158107576913
KLF2	9.37597071224334e-20	0.470740520605312	0.762	0.654	2.75484771467134e-15	0.108	1.38582061312696
FBLN2	5.11402917876902e-49	0.468185356616112	0.202	0.055	1.50260405330591e-44	0.147	1.38336835195162
RNASE4	1.56188588522308e-36	0.468082284846868	0.613	0.426	4.58913310796245e-32	0.187	1.38326952224321
SDC2	1.5256072792941e-59	0.465636388278102	0.46	0.226	4.48253930802193e-55	0.234	1.38092636051671
LSAMP	6.79241585565357e-15	0.45805273059043	0.187	0.101	1.99574762670813e-10	0.086	1.37368644083403
COL1A2	2.19924050470295e-22	0.457585997170728	0.85	0.791	6.46180845091821e-18	0.0589999999999999	1.37324210460698
ANXA2	1.04122931948303e-33	0.453711005180922	0.827	0.707	3.05933998650504e-29	0.12	1.36955860806046
CXCL12	9.23307939596016e-45	0.449119251698619	0.567	0.351	2.71286338812101e-40	0.216	1.36520655980132
GFPT2	6.79957574134897e-31	0.433946360092234	0.317	0.167	1.99785134432315e-26	0.15	1.35092385577897
DNER	7.30616483438461e-78	0.431706681591148	0.217	0.04	2.14669735163889e-73	0.177	1.34882827236948
NAALADL2	6.80464461932544e-14	0.42937317525552	0.16	0.083	1.9993406820502e-09	0.077	1.34664835553356
FIBIN	3.19043668431229e-54	0.429307695223477	0.445	0.227	9.37414106584638e-50	0.218	1.34658723618823
INO80D	2.77492678552919e-08	0.426659242727393	0.281	0.204	0.000815328988124187	0.077	1.34411748290489
DPYD	9.14030686439223e-25	0.426043324413038	0.276	0.149	2.68560496289573e-20	0.127	1.34354377199661
ZFPM2	3.86828910227525e-18	0.424742605335085	0.249	0.143	1.13658070403051e-13	0.106	1.34233299258272
LINC01697	6.83642402402415e-47	0.419481198762557	0.263	0.1	2.00867810673878e-42	0.163	1.33744651502243
RARRES1	8.34763070999032e-25	0.416124340204703	0.717	0.566	2.45270085520936e-20	0.151	1.33433816607449
C16orf89	5.95905994927054e-50	0.414101229968559	0.3	0.118	1.75089099429467e-45	0.182	1.33246831747253
PRELP	2.95662232431744e-44	0.411595459773074	0.48	0.273	8.6871477133095e-40	0.207	1.33015600516706
GPNMB	6.17861012669391e-40	0.409680730933758	0.669	0.465	1.81539922742521e-35	0.204	1.32839180785687
RHOB	7.33547788777171e-35	0.408507073281963	0.612	0.42	2.15531011298508e-30	0.192	1.32731157733736
FAIM2	1.7914838830735e-68	0.405428225375012	0.256	0.07	5.26373794524654e-64	0.186	1.32448198905242
ERCC1	2.21435965560981e-08	0.4048771847223	0.208	0.139	0.000650623154011276	0.069	1.32397619674418
FBLN5	1.78054222013322e-57	0.404167502022668	0.649	0.404	5.23158915119544e-53	0.245	1.32332507373438
C1R	3.18666338784772e-32	0.404012096056589	0.849	0.733	9.36305436617418e-28	0.116	1.32318253388381
COLEC12	7.5330724677117e-77	0.400374998966519	0.552	0.287	2.21336735246305e-72	0.265	1.31985093435223
ADIRF	4.4165483319557e-35	0.400148514925943	0.835	0.676	1.29767023089522e-30	0.159	1.31964375147457
C1QTNF3	1.09991796030088e-74	0.399090178691425	0.3	0.095	3.23177895095603e-70	0.205	1.31867603853883
PDGFRL	2.64467847822453e-45	0.395738536525751	0.666	0.447	7.77059430471931e-41	0.219	1.31561607080861
SULF1	2.01063722887298e-19	0.395605776075544	0.166	0.075	5.90765430587459e-15	0.091	1.31549501005721
ADH1B	1.81390300809082e-41	0.394887830539634	0.887	0.775	5.32960981837245e-37	0.112	1.31484052745187
GPX4	1.89955571010564e-34	0.39305009009997	0.625	0.434	5.58127458743239e-30	0.191	1.31316671753366
PLP2	7.76193455912044e-56	0.390022637926823	0.39	0.178	2.28061161216077e-51	0.212	1.3104139659466
MT1E	1.21432970725686e-24	0.383011556481933	0.155	0.059	3.5679435458621e-20	0.096	1.30406118119391
CD74	1.20370736324216e-39	0.381753764294559	0.46	0.266	3.53673297467813e-35	0.194	1.30292475033477
CILP	2.68130540006967e-43	0.381412354626721	0.16	0.04	7.8782115264847e-39	0.12	1.3026164533879
PRKG1	1.04953768776733e-07	0.380957379062256	0.234	0.167	0.00308375163419797	0.067	1.30220571848046
TNFSF13B	5.77872962295822e-44	0.380469695718433	0.359	0.174	1.69790633781758e-39	0.185	1.30176560002447
CPQ	4.05463733683315e-43	0.380103563704028	0.598	0.386	1.19133354230831e-38	0.212	1.3014352754762
MAF	4.33045736547882e-43	0.378840586924208	0.46	0.262	1.27237498312499e-38	0.198	1.30029646011108
HLA-DRB5	8.01863378287688e-61	0.375013139137535	0.128	0.012	2.35603497808488e-56	0.116	1.29685136548447
KCNN3	2.91868341148945e-80	0.374617016967527	0.409	0.165	8.57567559963829e-76	0.244	1.29649533663303
ATP1A1	6.76758921818933e-42	0.37011463187308	0.424	0.237	1.98845306408839e-37	0.187	1.29245552088537
MAP1B	3.6300711190881e-32	0.369491799220156	0.378	0.216	1.06658749621047e-27	0.162	1.29189766926639
ADAMTS3	8.95451070195884e-26	0.368282658620223	0.152	0.056	2.63101433444955e-21	0.096	1.29081536742181
HLA-C	2.60091851097013e-39	0.365072690726963	0.766	0.575	7.64201876893242e-35	0.191	1.28794652154019
ASPH	2.91328618955883e-51	0.363670257461199	0.52	0.302	8.55981748216174e-47	0.218	1.28669512650937
FILIP1	1.61143941290315e-59	0.360510855560148	0.189	0.042	4.73473128299205e-55	0.147	1.28388043669439
VIM	1.87192922884071e-71	0.360326103545447	0.967	0.976	5.50010246017978e-67	-0.00900000000000001	1.28371603305861
COL12A1	4.72838547271793e-49	0.359243039698429	0.428	0.224	1.38929421959398e-44	0.204	1.28275268000467
DDIT4	1.78319283719373e-22	0.357312156620523	0.459	0.311	5.23937719424262e-18	0.148	1.28103700993984
FMO2	1.68521105579185e-15	0.355811661463959	0.501	0.377	4.95148712412762e-11	0.124	1.27970534210943
REXO2	6.39364580624713e-41	0.355710434840282	0.524	0.321	1.87858101079153e-36	0.203	1.27961555479962
EDNRB	1.71964530482446e-66	0.353497351550375	0.244	0.07	5.05266183463522e-62	0.174	1.27765413899208
MFAP4	6.23581648536739e-19	0.353253035378053	0.67	0.538	1.83220759973065e-14	0.132	1.27743779033179
LAMC1	2.66699711877208e-46	0.352991184785296	0.422	0.227	7.83617093437614e-42	0.195	1.27720595513508
CITED2	5.85769454947758e-07	0.352249776893349	0.637	0.582	0.017211078125275	0.055	1.27654976150195
RORA	7.97788766671458e-25	0.35191060371697	0.408	0.267	2.34406295423408e-20	0.141	1.27624968384589
HLA-B	1.58134454094428e-38	0.349558847164844	0.736	0.543	4.64630653020248e-34	0.193	1.27417094685341
COL6A2	5.25531570830888e-27	0.344690405396495	0.81	0.723	1.54411686141532e-22	0.0870000000000001	1.26987844420672
CPXM2	1.58447514832704e-73	0.344179567009515	0.251	0.071	4.6555048808145e-69	0.18	1.26942887738702
NFIB	2.84587567942264e-40	0.342729191553155	0.783	0.592	8.36175192127959e-36	0.191	1.26815333177954
SRPX	1.02721180446901e-18	0.341777157682739	0.419	0.286	3.01815372389084e-14	0.133	1.26731675397098
TSPO	9.13671045821829e-39	0.340697746004777	0.599	0.4	2.6845482668337e-34	0.199	1.26636891340434
NAV3	7.16115314285661e-11	0.34055662603133	0.228	0.153	2.10409001643413e-06	0.075	1.26624504716635
PTGER3	6.87084584626247e-44	0.335599494655746	0.199	0.061	2.01879192654884e-39	0.138	1.26190166803257
ARHGDIB	1.3474391581415e-53	0.333256010238955	0.243	0.081	3.95904573445135e-49	0.162	1.25985352461695
HSPH1	2.15532298661261e-10	0.332338193342657	0.431	0.34	6.33276999926516e-06	0.091	1.25905228313242
CLDN11	2.25606234593509e-32	0.330938465429624	0.189	0.07	6.62876238482649e-28	0.119	1.25783132102387
PLXDC1	2.44379915658426e-42	0.330238499860745	0.253	0.1	7.18037068187587e-38	0.153	1.25722119550148
BICC1	1.44789903449694e-33	0.3299430138035	0.454	0.283	4.25421694315891e-29	0.171	1.2569637236986
UGDH	1.3816307137979e-14	0.329451412424107	0.299	0.2	4.05950736328099e-10	0.099	1.25653548362345
MFGE8	4.27894034958983e-39	0.328235572967028	0.654	0.453	1.25723825351648e-34	0.201	1.25547697728658
HSPD1	3.01022915210176e-10	0.328077014597019	0.627	0.54	8.84465529470539e-06	0.087	1.25533900256654
PAM	5.04576891622452e-42	0.32491872135831	0.311	0.144	1.48254782296509e-37	0.167	1.25259386792609
PSAP	9.36969699926891e-30	0.324834775351859	0.862	0.748	2.75300437232519e-25	0.114	1.25252098544517
ANG	1.70983645039174e-53	0.323856940251408	0.374	0.174	5.02384145854101e-49	0.2	1.25167233484204
ABI3BP	3.40351129472263e-38	0.322832766432495	0.608	0.417	1.0000196886154e-33	0.191	1.25078408397584
SNCG	9.38179540556501e-34	0.322217082557159	0.246	0.108	2.75655912606311e-29	0.138	1.25025041381515
CD44	4.03864312105225e-54	0.321787033994638	0.334	0.151	1.18663412182757e-49	0.183	1.24987778602479
SERPINF1	5.1339345274272e-25	0.321293346143613	0.876	0.828	1.50845264284866e-20	0.048	1.24945015309051
TNXB	8.53550577734755e-36	0.320487052336529	0.648	0.454	2.50790230750026e-31	0.194	1.24875205513501
TC2N	2.58044026116819e-54	0.320172232082304	0.238	0.086	7.58184957536436e-50	0.152	1.24847958622273
NAV1	4.68855600474263e-51	0.317422266458735	0.318	0.139	1.37759152531348e-46	0.179	1.24610208731412
AOX1	1.08173808491536e-38	0.316162516070601	0.269	0.118	3.17836284109832e-34	0.151	1.24501447532117
ZFHX4	1.03313911937457e-41	0.315899968203865	0.259	0.107	3.03556936054638e-37	0.152	1.2447879228316
CD34	2.38980296606105e-36	0.31477247099257	0.551	0.359	7.02171907488057e-32	0.192	1.24381547433487
CDON	6.62679360705882e-63	0.31448622559875	0.329	0.133	1.94708449762602e-58	0.196	1.24356871315395
MATN2	1.28585106096142e-53	0.31368295052787	0.363	0.168	3.77808758731683e-49	0.195	1.24287650192837
TMSB10	7.55852752279132e-20	0.311663853288206	0.836	0.741	2.22084655674654e-15	0.095	1.24113827367641
PCOLCE	4.07161224559328e-27	0.309897699391198	0.619	0.452	1.19632111000022e-22	0.167	1.23961979615303
SNED1	6.01503775514303e-10	0.309721857344419	0.339	0.257	1.76733839321612e-05	0.082	1.23946871502186
EPB41L2	3.5079252002607e-36	0.309505051291288	0.637	0.446	1.0306985823406e-31	0.191	1.23928246351219
DCLK1	1.07141136232554e-30	0.30727950784886	0.167	0.06	3.14802086478492e-26	0.107	1.23737218404884
ID1	9.88372938627368e-22	0.306746022008426	0.333	0.206	2.90403736827493e-17	0.127	1.23691470794696
IGHA1	4.56105193217956e-61	0.305689325229061	0.139	0.015	1.340128278713e-56	0.124	1.23600906593788
HLA-DRA	4.78351290979688e-41	0.304706088018649	0.286	0.125	1.40549176315652e-36	0.161	1.2351669780132
SDCBP	7.85896943450882e-36	0.30407533756458	0.564	0.378	2.30912239924738e-31	0.186	1.23462707746147
SVEP1	7.12168258952718e-55	0.303700672273885	0.386	0.184	2.09249277845487e-50	0.202	1.23430648867421
FAM13A	3.55573450311768e-17	0.30216486866815	0.348	0.235	1.04474591170604e-12	0.113	1.23299322172368
VAT1	7.28973989001318e-37	0.301745885466367	0.378	0.207	2.14187137448367e-32	0.171	1.23263519149191
DSE	2.73171092436051e-40	0.299062316904533	0.289	0.132	8.02631303795604e-36	0.157	1.23034448807108
NPC2	8.85582711073795e-27	0.298265744024189	0.727	0.566	2.60201912167702e-22	0.161	1.22966535040949
PMP22	2.06299552468086e-30	0.29807400596527	0.731	0.56	6.06149345061731e-26	0.171	1.22950193542992
HPGD	3.18653268991375e-41	0.297251042547289	0.207	0.076	9.36267034950459e-37	0.131	1.228800784772
LAMB1	7.04025945396741e-13	0.296624407685061	0.138	0.069	2.0685690327647e-08	0.069	1.22826717081618
CBLN4	4.190011844529e-44	0.296490169627755	0.311	0.144	1.23110928015951e-39	0.167	1.22815288988802
FBLN1	3.84318687110826e-42	0.295590297143997	0.918	0.931	1.12920516646903e-37	-0.013	1.22738707566066
ID3	2.18854145805234e-11	0.293795763623293	0.589	0.482	6.4303725120494e-07	0.107	1.225861307648
RASD1	3.67780810057175e-09	0.293294920008964	0.277	0.198	0.000108061357610999	0.079	1.22543581353356
NNMT	6.31928723296131e-23	0.292068732779077	0.271	0.152	1.85673297478869e-18	0.119	1.22439472354089
CCDC80	3.42593753290709e-30	0.292022485421842	0.945	0.921	1.00660896591876e-25	0.0239999999999999	1.22435547469689
WNT11	1.53550801459594e-42	0.290577773141247	0.155	0.039	4.51162964848579e-38	0.116	1.22313002096049
SGCE	6.71979754057588e-53	0.288559251532904	0.561	0.341	1.97441091337201e-48	0.22	1.2214198965453
ALDH2	5.25931637321839e-36	0.28844465447372	0.579	0.395	1.54529233677903e-31	0.184	1.22132287980565
PLCB1	5.35770096634985e-20	0.28622310864702	0.111	0.039	1.57419969793291e-15	0.072	1.21944366295734
FBXO11	1.01536090141131e-08	0.285759944383197	0.242	0.169	0.000298333340052671	0.073	1.21905223437562
EHBP1	5.08290335669706e-17	0.285551149505702	0.325	0.221	1.49345866426473e-12	0.104	1.21887581909937
S100A13	7.09997486729103e-18	0.285203568115433	0.719	0.59	2.08611461550745e-13	0.129	1.2185821967406
CLEC2B	3.36010313298215e-50	0.282844707818969	0.427	0.228	9.87265502532816e-46	0.199	1.2165913972773
TNNT3	2.96943059283199e-26	0.279330571604105	0.185	0.078	8.72478096785896e-22	0.107	1.21363161359878
C1orf21	1.87126016910226e-32	0.279119292620822	0.613	0.44	5.49813662885627e-28	0.173	1.21345389337974
SPTBN1	6.81498899124365e-27	0.279093830357375	0.772	0.618	2.00238006540721e-22	0.154	1.21343247720433
MAN1A1	7.64792220027254e-28	0.278936653702493	0.249	0.126	2.24711250088408e-23	0.123	1.21330028511706
IGLC2	7.48752399162063e-72	0.277085671419656	0.122	0.006	2.19998429921797e-67	0.116	1.21174461520671
MTRNR2L12	1.6854856517221e-08	0.274717576738473	0.144	0.087	0.000495229394188989	0.057	1.20975724288596
SLC19A2	1.08807246607322e-21	0.270544215620241	0.366	0.238	3.19697451981634e-17	0.128	1.20626277015736
MKLN1	4.81445353911856e-11	0.270147721044918	0.319	0.243	1.41458273886382e-06	0.076	1.20593129960047
JAZF1	1.97981177064678e-13	0.269795545835436	0.248	0.162	5.81708294451437e-09	0.086	1.20563695653852
NABP1	1.49006772465609e-27	0.266847152343585	0.337	0.2	4.37811698858452e-23	0.137	1.20317554770387
PROCR	3.771652495359e-35	0.264607249692542	0.158	0.05	1.10818693618638e-30	0.108	1.20130896814031
HIST1H4C	2.9813633023719e-28	0.26448523490651	0.476	0.317	8.7598416550291e-24	0.159	1.2012073726857
ANGPTL2	3.6170989303262e-39	0.26156428741167	0.224	0.087	1.06277600770844e-34	0.137	1.19877781268809
OPTN	3.08387146438537e-30	0.259046641822461	0.357	0.21	9.06103113665711e-26	0.147	1.19668765109554
UBC	1.0764368371648e-15	0.259008570899594	0.922	0.892	3.16278671495761e-11	0.03	1.19665607241754
THBS2	6.05692066019572e-50	0.258646215475491	0.357	0.176	1.77964442837871e-45	0.181	1.19635555127043
PDE1A	5.64096726985481e-39	0.258602659401615	0.125	0.027	1.65742900322874e-34	0.098	1.19631943292061
NTRK2	4.39115884025455e-24	0.257898752985694	0.113	0.034	1.29021029044359e-19	0.079	1.19573587818464
WWOX	1.90373959120897e-09	0.257280478787752	0.101	0.05	5.59356766689019e-05	0.051	1.19522354936328
MAGI2	7.9815498234261e-12	0.254239281260362	0.137	0.075	2.34513896911906e-07	0.062	1.19270667483389
CTSF	4.10568488970249e-33	0.25254501285791	0.538	0.364	1.20633233429239e-28	0.174	1.19130680925648
NEXN	4.23195317566555e-11	0.25221224112776	0.241	0.161	1.24343248207405e-06	0.08	1.19103205437084
CHRDL1	8.2795783025692e-15	0.251718610202804	0.526	0.407	2.43270569686088e-10	0.119	1.19062460188318
GRN	6.57601799266555e-40	0.25116664536614	0.313	0.155	1.93216560660499e-35	0.158	1.19016916452839
FXYD5	9.07411244821324e-44	0.250086177790768	0.277	0.123	2.66615571953401e-39	0.154	1.18927815309459
