	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SNHG32	1.18183675268884e-30	-0.570182050758169	0.238	0.447	3.47247274675036e-26
CCN2	1.79996118651382e-30	-0.662955969251391	0.136	0.34	5.28864595821492e-26
CTGF	1.9967430544701e-30	0.951638481654206	0.203	0.051	5.86683044264404e-26
BTG2	2.89064835319263e-30	0.628787607858913	0.866	0.721	8.4933029913506e-26
CHGB	4.06904843352523e-30	-0.654284164687663	0.175	0.39	1.19556781073838e-25
TAGLN	1.30375671704758e-29	0.47841584611596	0.972	0.988	3.83069798602921e-25
RPL18	1.79508557041194e-29	-0.36279830372042	0.958	0.98	5.27432042298438e-25
PLAT	1.39836535802831e-28	-0.561314358650955	0.135	0.316	4.10867709495877e-24
COX6C	2.27305163322559e-28	-0.382554485015194	0.93	0.96	6.67868030874342e-24
PSMA6	3.90852849276614e-28	-0.51511528320701	0.185	0.337	1.14840384174455e-23
KCNQ1OT1	4.6412989646105e-28	-0.632157317858621	0.603	0.77	1.36370646178186e-23
CRISP3	7.16928219916878e-28	-0.378129175159349	0.005	0.1	2.10647849575977e-23
LINC-PINT	7.40909651730168e-28	-0.517462280667885	0.182	0.371	2.17694073871358e-23
FXYD6	8.05596907197444e-28	0.506824157158475	0.423	0.214	2.36700483272753e-23
SLC39A6	2.17694384228543e-27	-0.52885628620468	0.259	0.475	6.39629639740305e-23
GABARAP	1.01894826096715e-26	-0.562465603283125	0.365	0.56	2.99387378037369e-22
C8orf59	1.02154436751266e-26	0.558276925091403	0.285	0.116	3.00150166062571e-22
SLITRK3	1.32333725586746e-26	0.381321135447757	0.227	0.071	3.88822952518977e-22
JUND	1.35502703858516e-26	-0.430545052498766	0.861	0.944	3.98134044477093e-22
SELENOK	1.44281104963684e-26	-0.568584998823823	0.619	0.743	4.23926742604296e-22
S100A13	2.2265160151402e-26	-0.52489467565563	0.38	0.565	6.54194935568493e-22
TES	2.82338470733166e-26	0.504887483635826	0.2	0.058	8.29566894708188e-22
RPS21	3.11799105406604e-26	-0.286255317783964	0.951	0.975	9.16128131505683e-22
RAMP1	3.2848322752364e-26	-0.505844681936441	0.835	0.891	9.6514941910996e-22
SEPTIN6	3.93196322573643e-26	-0.375074894059504	0.038	0.151	1.15528943498588e-21
MRPS24	4.26653995002598e-26	-0.457168364397596	0.165	0.295	1.25359476811663e-21
AKAP12	5.2838006215443e-26	-0.650346776991786	0.535	0.683	1.55248629862215e-21
RBIS	7.24977072064865e-26	-0.521289957216744	0.214	0.367	2.13012763314099e-21
RPL37	8.058259529055e-26	-0.296138873518844	0.972	0.989	2.36767781482694e-21
TNFAIP3	1.70577442318607e-25	-0.749554424898741	0.128	0.285	5.01190641020532e-21
BCHE	1.83394248491861e-25	0.47135584769549	0.581	0.365	5.38848980918785e-21
FTL	3.18679110339546e-25	-0.392473112356995	0.94	0.971	9.36342961999654e-21
LPP	6.53527791715416e-25	0.454877897663747	0.866	0.834	1.92019535761824e-20
DNAJB9	7.73214279164465e-25	-0.546789486139897	0.281	0.452	2.27185819504103e-20
TRAPPC5	9.27553822827689e-25	-0.43635642357382	0.144	0.259	2.72533864223232e-20
KCNMB1	1.02945102126239e-24	0.445659741660591	0.356	0.167	3.02473299067316e-20
THSD7A	1.58058549715333e-24	0.497615836169747	0.253	0.094	4.64407630773592e-20
WFDC2	1.8355968133806e-24	-0.587941054837175	0.081	0.221	5.39335055707489e-20
CIAO2B	2.42797644877137e-24	-0.412016174942392	0.16	0.278	7.13388040178004e-20
SSR4	4.03823875314185e-24	-0.49661734840443	0.491	0.644	1.18651531044814e-19
HOXC8	4.67391070906451e-24	0.346589574903965	0.24	0.086	1.37328844453733e-19
ID4	5.00592544201828e-24	0.642625394644172	0.733	0.61	1.47084101337381e-19
EFEMP1	5.06577186877255e-24	-0.502165827288647	0.219	0.405	1.48842509048275e-19
SOD2	7.21317706860952e-24	-0.66510772011743	0.471	0.591	2.11937568629885e-19
DST	7.53511784502288e-24	0.538906141315352	0.694	0.514	2.21396832522462e-19
NDUFB1	8.78364708269662e-24	-0.4990389631937	0.481	0.651	2.58081118583792e-19
GJA4	1.16305837356657e-23	-0.512782960537474	0.035	0.15	3.4172981132133e-19
FAM118A	1.41858176298459e-23	-0.475009515677077	0.132	0.27	4.16807693600134e-19
C6orf48	1.45894381418642e-23	0.511108250302872	0.29	0.127	4.28666871484254e-19
NDUFA13	1.52621280071862e-23	-0.460698761291555	0.593	0.732	4.48431845107146e-19
ZNF331	1.61819719624418e-23	-0.477137111299827	0.504	0.698	4.75458700200464e-19
RBM4	4.21361946502603e-23	-0.481237398771015	0.28	0.408	1.23804567121395e-18
HES1	4.62219879096909e-23	-0.847291143634258	0.219	0.348	1.35809444876254e-18
TSPAN2	8.29619606340817e-23	0.52390323923572	0.459	0.269	2.43758832735059e-18
MINOS1	1.74462691090673e-22	0.397913234851913	0.325	0.152	5.12606278962615e-18
HSPB1	1.92519553074835e-22	0.428485410616743	0.925	0.914	5.65660950844479e-18
ATP5ME	2.31350494964006e-22	-0.472472655017163	0.57	0.7	6.79754024303244e-18
F10	2.6592634297965e-22	-0.442334434242537	0.178	0.349	7.81344780942808e-18
NFIL3	3.85975476055673e-22	-0.516468486543272	0.327	0.483	1.13407314374678e-17
GNG12	4.01443697798953e-22	0.462092143712482	0.53	0.333	1.17952187287288e-17
SLMAP	4.12461954095434e-22	0.561130381397541	0.657	0.502	1.2118957135232e-17
ARL6IP1	5.3123827441642e-22	-0.465975048006972	0.504	0.606	1.56088429789033e-17
TCEAL9	5.80792826912187e-22	-0.519585453799394	0.512	0.639	1.70648548403339e-17
PTN	6.69999790312061e-22	-0.410509234588688	0.1	0.253	1.9685933838949e-17
CALD1	1.10036275283027e-21	0.371441321107631	0.982	0.979	3.23308584036591e-17
KIAA1551	1.6940413797796e-21	0.47414176078522	0.188	0.072	4.97743238206842e-17
EDIL3	1.74974920589398e-21	0.379665975543949	0.146	0.035	5.1411131167577e-17
KIAA1210	1.75446128160414e-21	-0.473677021435264	0.057	0.179	5.15495813760928e-17
TMOD1	1.80716526630065e-21	-0.370984007531463	0.123	0.28	5.30981298544457e-17
KLF9	3.02043123573007e-21	-0.457465603677578	0.529	0.674	8.87463105682209e-17
MEG8	4.41891704546567e-21	-0.625957242266911	0.064	0.191	1.29836620629872e-16
TOMM6	5.49904302803227e-21	-0.461190235825134	0.165	0.299	1.61572882249644e-16
MCC	6.80493289275209e-21	-0.418443194607051	0.112	0.241	1.99942538254842e-16
FKBP2	7.8878462402342e-21	0.487899104960374	0.322	0.163	2.31760698230561e-16
LITAF	1.07957890953668e-20	-0.431541019959707	0.317	0.487	3.17201875200066e-16
PGM5	1.30210909102218e-20	0.510577360166121	0.592	0.428	3.82585693124138e-16
PTPN14	1.3091520449547e-20	0.393890287898108	0.235	0.095	3.8465505384859e-16
TSPAN5	1.582132481336e-20	0.324478886699486	0.21	0.075	4.64862165666144e-16
PDE5A	1.79469000059652e-20	-0.410488249393128	0.335	0.521	5.27315815975269e-16
AC058791.1	1.86268450647963e-20	-0.413922678893231	0.112	0.24	5.47293961693846e-16
CPXM1	2.0649172141088e-20	-0.340439733667867	0.039	0.145	6.06713975849447e-16
MIR22HG	2.2178863652993e-20	-0.502747797680811	0.43	0.561	6.51659371852241e-16
NFE2L2	2.45096723059201e-20	-0.429254811014725	0.586	0.705	7.20143191692544e-16
RAP1A	2.46491279882711e-20	0.403582791069087	0.492	0.31	7.24240678551382e-16
CD44	2.9308746116399e-20	0.468688032334462	0.379	0.206	8.61149578392035e-16
CRIP1	3.10325269271728e-20	-0.425941631121146	0.052	0.153	9.1179770617419e-16
SQSTM1	3.16029992206638e-20	-0.43786588806983	0.696	0.789	9.28559323101544e-16
PCDH10	3.51965057978612e-20	-0.487931128167881	0.081	0.206	1.03414373335276e-15
SNHG5	3.92157907067495e-20	-0.368494522285753	0.289	0.479	1.15223836254571e-15
S100A11	4.12900971850008e-20	0.490192855926074	0.596	0.44	1.21318563548969e-15
TROVE2	5.46950101666955e-20	0.503065602043311	0.258	0.115	1.60704878871785e-15
HERPUD1	1.68169495011411e-19	-0.464375269562283	0.496	0.62	4.94115610242529e-15
SBSPON	2.74737353986876e-19	0.305221587287043	0.159	0.047	8.07233293484239e-15
AUXG01000058.1	2.7610591458191e-19	-0.533657732734228	0.055	0.153	8.11254398224567e-15
FAM96B	2.86761406497763e-19	0.400029909812347	0.241	0.107	8.42562364571728e-15
CACNA1D	2.89600820034598e-19	-0.326097769976719	0.097	0.238	8.50905129425655e-15
SLC25A6	3.16159872112935e-19	-0.439598295157746	0.641	0.758	9.28940936242226e-15
C18orf32	3.18706960275818e-19	-0.38956480697751	0.206	0.323	9.36424790682407e-15
HSPA5	4.78651395222099e-19	-0.424032021486904	0.695	0.762	1.40637352944157e-14
SYNE2	4.85538926680611e-19	0.536256325676066	0.36	0.199	1.42661047437297e-14
KRTCAP2	5.09839153873621e-19	-0.42280415938405	0.424	0.558	1.49800940191147e-14
MICOS13	5.16122395708912e-19	-0.366517114907967	0.12	0.213	1.51647082307192e-14
CZIB	5.55570292423184e-19	-0.35756298238237	0.147	0.231	1.6323766331978e-14
DES	6.15513636789538e-19	0.372003311905837	0.853	0.871	1.80850216761502e-14
AC016831.5	9.13748037613255e-19	-0.349237019194625	0.089	0.191	2.68477448411527e-14
GPRC5C	9.96580298844616e-19	-0.413346213285763	0.124	0.243	2.92815223406525e-14
TGFB1I1	1.18889712335292e-18	0.406964879828093	0.716	0.582	3.49321752783555e-14
KPNA2	1.31395354050135e-18	-0.43869649660858	0.138	0.262	3.86065829270106e-14
NCAM1	1.36060452170926e-18	0.490802159095243	0.491	0.319	3.99772820568615e-14
HOTAIRM1	1.39156240608713e-18	-0.367159824683264	0.059	0.16	4.08868866156521e-14
SFRP1	1.66244646152164e-18	-0.517451165152217	0.151	0.307	4.88460019324289e-14
SEC61B	2.02567888806185e-18	-0.418976491757989	0.595	0.697	5.95184970890333e-14
WNT4	4.08400393976214e-18	-0.373345272732503	0.072	0.186	1.19996203758091e-13
BMERB1	4.2752458901138e-18	-0.374920534649245	0.142	0.24	1.25615274743324e-13
ATXN7	4.31337559614191e-18	-0.422566733211888	0.112	0.233	1.26735601765842e-13
PLP2	4.35950117301958e-18	0.406885955338854	0.409	0.241	1.28090863465661e-13
RPS18	4.89744220452845e-18	-0.250279012029337	0.971	0.988	1.43896646853455e-13
FOSL2	5.65305669182673e-18	-0.461803119099079	0.359	0.508	1.66098111719253e-13
RPS17	6.04859211062156e-18	-0.328346767051522	0.634	0.781	1.77719733394283e-13
FRMD6-AS2	6.81612623715033e-18	0.312537406064893	0.213	0.085	2.00271421099951e-13
YWHAH	6.82032085035115e-18	0.401945328539071	0.43	0.26	2.00394667225018e-13
ITM2B	6.88546518909226e-18	-0.343501056385021	0.901	0.938	2.02308738185909e-13
SEMA3C	6.95049606800968e-18	-0.431356744729006	0.164	0.288	2.0421947547026e-13
NR4A3	7.42316838760457e-18	-0.534729152433904	0.306	0.472	2.18107533564598e-13
GAPDH	7.94317076274648e-18	-0.303478205415273	0.893	0.948	2.33386243351017e-13
CYBA	9.18752652854749e-18	-0.328549286896426	0.074	0.18	2.69947904461782e-13
GPRC5A	9.46423408937687e-18	-0.370895922793735	0.129	0.265	2.78078126014071e-13
DUSP10	1.09100604015935e-17	0.307891752070371	0.209	0.082	3.20559394719622e-13
MGST1	1.47141211437544e-17	-0.305759754161749	0.043	0.146	4.32330307445792e-13
MIR100HG	1.8692060359812e-17	-0.420358186849304	0.219	0.369	5.49210117491996e-13
PWWP3B	2.61828138254861e-17	-0.308020300296911	0.035	0.1	7.69303435820433e-13
CCDC144NL-AS1	2.83172370455123e-17	0.386210527949112	0.165	0.057	8.32017058871242e-13
REL	2.94522264549339e-17	-0.484147368965388	0.374	0.508	8.65365317698868e-13
XBP1	2.97310363324519e-17	-0.420199422735129	0.464	0.563	8.73557309520101e-13
C11orf96	3.136486001194e-17	-0.302270898636386	0.898	0.965	9.21562316870821e-13
ARF6	3.24285700698462e-17	-0.43869183428872	0.265	0.377	9.52816245792221e-13
PRXL2C	3.76200859218701e-17	-0.318270645200572	0.095	0.169	1.10535336455639e-12
PLA2G16	4.39715196646457e-17	0.377577821017643	0.188	0.08	1.29197119078662e-12
ANXA2	4.58335222578191e-17	0.401616401310577	0.512	0.338	1.34668055097924e-12
HIF1A	4.94007498527061e-17	-0.419473958563273	0.278	0.414	1.45149283217221e-12
COL6A1	5.47224616571661e-17	0.382572477478021	0.651	0.481	1.60785536841086e-12
EIF4G2	5.49628091409507e-17	-0.338314543855665	0.792	0.859	1.61491725817941e-12
C1orf123	6.18163508095644e-17	0.366013322968349	0.201	0.088	1.81628801948662e-12
MT1A	7.71852036421643e-17	-0.479383647911733	0.026	0.112	2.26785565341407e-12
KLF10	8.34310859545878e-17	-0.368953395519563	0.498	0.662	2.4513721675177e-12
SEC61G	8.80397775412559e-17	-0.368166332169061	0.535	0.635	2.58678474371718e-12
ICAM1	8.95040912571353e-17	-0.383676503602616	0.054	0.156	2.62980920931715e-12
PLAAT4	1.13246907022428e-16	-0.33433036952172	0.109	0.197	3.32742062213298e-12
PDLIM5	1.26158784665297e-16	0.420134812312009	0.479	0.317	3.70679741103577e-12
SF1	1.3579996002144e-16	-0.408231889386894	0.454	0.569	3.99007442534995e-12
RPL7A	1.77264119439219e-16	-0.25281616017842	0.954	0.981	5.20837435736313e-12
MAP4K3-DT	1.85206609999879e-16	-0.262868112811431	0.069	0.126	5.44174061501644e-12
DDX39B	2.69105952653797e-16	-0.39222962124648	0.318	0.428	7.90687110087387e-12
NBL1	3.13760291990335e-16	-0.366786774649299	0.465	0.535	9.21890489926001e-12
SNHG14	4.8444985940088e-16	-0.459541934105333	0.212	0.331	1.42341057689166e-11
CLU	4.91634878438843e-16	0.321683914849653	0.888	0.83	1.44452159982901e-11
ATP5F1E	5.25943148947434e-16	-0.346937197175812	0.773	0.862	1.54532616023735e-11
IRS2	5.71775277558784e-16	-0.416612039041086	0.142	0.244	1.67999012052322e-11
CD9	6.26021545974289e-16	0.378651127891146	0.703	0.569	1.83937650638166e-11
RPS26	7.5673103623734e-16	-0.361337197936934	0.888	0.929	2.22342713067255e-11
KCNIP4-IT1	7.94648945483226e-16	-0.300270715661398	0.038	0.119	2.33483753161881e-11
BTG3	8.53963468047358e-16	-0.404114736553139	0.571	0.683	2.50911546181675e-11
CCNI	8.54129511646997e-16	0.329295530493124	0.858	0.798	2.50960333112121e-11
TMEM35B	8.67885846601963e-16	-0.302433238504756	0.11	0.192	2.55002219448589e-11
TSPAN15	8.7451485218625e-16	0.285470654252142	0.219	0.095	2.56949953869364e-11
SOCS3	9.06015948171343e-16	0.436782684000708	0.65	0.488	2.66205605891704e-11
MT1X	1.0115109123241e-15	-0.548087900476559	0.152	0.237	2.97202136259066e-11
ID1	1.0744381919288e-15	-0.584255480627708	0.426	0.554	3.1569142955252e-11
ANKHD1	1.16711955626894e-15	-0.350374523430894	0.173	0.249	3.42923068022939e-11
FMOD	1.20327700851341e-15	-0.3505104349522	0.115	0.204	3.53546850641411e-11
METAP2	1.30350674950574e-15	-0.369898562275845	0.492	0.612	3.82996353139777e-11
SARNP	1.39990393129559e-15	-0.367798167163385	0.218	0.308	4.11319773093269e-11
PIN1	1.65253047568781e-15	-0.348045693120227	0.298	0.395	4.85546504366593e-11
CSRP2	1.82950872845477e-15	-0.427787902391697	0.119	0.243	5.3754625459458e-11
LMCD1	2.01901525712816e-15	0.37689252192604	0.188	0.075	5.93227062849395e-11
TLN1	2.30035327409684e-15	0.397711092069153	0.776	0.676	6.75889798995135e-11
LGI2	2.34822103423156e-15	0.297444413805832	0.302	0.161	6.89954304277916e-11
LDLR	2.40663143648631e-15	-0.39475659013667	0.399	0.538	7.07116448668409e-11
PAPPA	3.11113240517213e-15	-0.364317900177798	0.09	0.2	9.14112923287674e-11
SMARCE1	3.1800105493138e-15	-0.371800988120667	0.338	0.451	9.34350699599382e-11
PPIB	3.2055789721677e-15	-0.325474010714158	0.697	0.805	9.41863213602312e-11
SEPT11	3.69296326412097e-15	0.386650350856829	0.138	0.048	1.08506646626402e-10
ADAMTS5	3.74723773869978e-15	-0.353221107541231	0.105	0.227	1.10101339238477e-10
NIBAN1	3.77201185482807e-15	0.334495516014699	0.118	0.032	1.10829252318558e-10
FLNA	3.77355949355503e-15	0.404690106081233	0.874	0.85	1.10874725039634e-10
RBP1	3.78082466446848e-15	-0.345257441406503	0.803	0.885	1.11088190291413e-10
ID3	5.0564392374291e-15	-0.436015326591236	0.6	0.734	1.48568297674142e-10
C16orf45	5.27964239106603e-15	0.406424052347675	0.203	0.097	1.55126452734302e-10
RPLP0	5.41107619278352e-15	-0.311300787021753	0.897	0.942	1.58988240696365e-10
TLE5	5.5556847630031e-15	-0.387061657311941	0.254	0.405	1.63237129706557e-10
NRIP1	9.37043120361384e-15	-0.423996229852509	0.272	0.374	2.75322009624582e-10
ZFPM2	1.00726112024639e-14	0.307359467548374	0.197	0.084	2.95953462350794e-10
BOC	1.03169120235835e-14	0.401449885552139	0.458	0.304	3.03131509076932e-10
AOPEP	1.04668703936123e-14	-0.390250084520738	0.247	0.401	3.07537585905117e-10
EIF4A3	1.07291464643606e-14	-0.358337651779199	0.494	0.598	3.15243781415845e-10
PDGFRA	1.10072634734674e-14	-0.301127371336305	0.084	0.198	3.2341541537742e-10
PALLD	1.29569008987259e-14	0.395048525213991	0.812	0.713	3.80699662206364e-10
ELMSAN1	1.36283932192723e-14	-0.399026691209104	0.267	0.362	4.00429449568659e-10
POR	1.42897928553677e-14	-0.335093217317608	0.135	0.225	4.19862693676415e-10
SOX4	1.51546629390744e-14	-0.497096631822309	0.362	0.485	4.45274306475885e-10
SEPT10	1.96314189797356e-14	0.346786519602081	0.158	0.062	5.76810352462591e-10
FRMD6	2.17461386180796e-14	0.369476668598949	0.272	0.145	6.38945044876416e-10
SEPTIN11	2.42853165410403e-14	-0.278089034220709	0.076	0.146	7.13551170608847e-10
DPP7	2.69149614305742e-14	-0.328788255802047	0.165	0.269	7.90815396753132e-10
MARCKSL1	2.93069468516415e-14	-0.391477966887408	0.365	0.495	8.61096712394931e-10
ETS2	3.26673780842283e-14	-0.352235634028915	0.223	0.367	9.59832902870795e-10
COX4I1	3.99087055181197e-14	-0.318895821504061	0.775	0.845	1.17259758553339e-09
CHRDL1	4.12995040252064e-14	0.390105009803815	0.259	0.135	1.21346202726861e-09
CTSK	4.326906035926e-14	-0.381796702517766	0.157	0.278	1.27133153147578e-09
IER5L	4.72658908318768e-14	-0.485412981515045	0.421	0.538	1.3887664044222e-09
