	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
SOCS3	6.11861866160833e-08	-0.463887658122717	0.429	0.62	0.00179777253515376	-0.191	-1.37925351592502
MT-ND3	2.17115718446589e-09	-0.462514789826292	0.93	0.983	6.37929403939767e-05	-0.0529999999999999	-1.37794164285842
NME2	5.2458116443248e-15	-0.455701786316371	0.505	0.767	1.54132437733551e-10	-0.262	-1.37144977242835
MT-CO2	2.79095134050211e-14	-0.45125007867827	0.93	0.98	8.20037322866331e-10	-0.0499999999999999	-1.36722442790413
SELENON	1.0203518617008e-06	-0.45077454252135	0.322	0.458	0.029979978400493	-0.136	-1.36677384237432
NIBAN1	8.41509180560975e-08	-0.418723455904907	0.099	0.246	0.00247252227432426	-0.147	-1.33674423601072
UBE2V1	1.43766031887248e-06	-0.412257413803437	0.348	0.506	0.0422413354891112	-0.158	-1.3307664627729
RPL17	8.72177889407907e-20	-0.405381883478656	0.707	0.931	2.56263307465831e-15	-0.224	-1.32443944505003
TMEM88	1.46941854803167e-11	-0.401122351609709	0.022	0.165	4.31744557782667e-07	-0.143	-1.32053482775253
FXYD6	7.30115858355238e-08	-0.401052108620485	0.681	0.808	0.00214522641501936	-0.127	-1.32047053415413
EEF1G	2.72022382201949e-15	-0.398581389758098	0.524	0.784	7.99256163385766e-11	-0.26	-1.31821106883743
IGFBP4	5.10874058030323e-07	-0.391301002934071	0.67	0.767	0.0150105015730469	-0.097	-1.31157563193871
CDKN2C	3.58623422037986e-07	-0.378196017783248	0.117	0.251	0.0105370733863201	-0.134	-1.29971564174974
CFH	7.33174938920706e-07	-0.376605565771821	0.201	0.369	0.0215421460553682	-0.168	-1.29828360220305
RNASEK	1.05623856321439e-08	-0.376179028744455	0.495	0.699	0.000310344014643652	-0.204	-1.29789981757812
MT-CO3	4.75860493925375e-11	-0.37125476627589	0.916	0.986	1.39817330325154e-06	-0.07	-1.29347732756207
GAS5	5.49272785215043e-09	-0.362322065410911	0.436	0.648	0.000161387329751884	-0.212	-1.28549327732876
MT-CYB	8.70392493116054e-10	-0.354753213063185	0.945	0.983	2.55738722327359e-05	-0.038	-1.27876681713805
MTRNR2L8	4.43318583044885e-23	-0.34752053678048	0.015	0.206	1.30255866070248e-18	-0.191	-1.27237200669769
SCGB1A1	2.70655445886801e-10	-0.327793973205906	0.004	0.106	7.952398311046e-06	-0.102	-1.25509274259093
CCL21	6.48861870469031e-10	-0.32652595021089	0.974	0.987	1.90648594781211e-05	-0.013	-1.25399009288437
NFKBID	1.03992893145908e-06	-0.319783301876449	0.073	0.195	0.0305551918641308	-0.122	-1.2481430591238
CCL14	5.55474948240151e-08	-0.312296568052787	0.524	0.717	0.00163209649291921	-0.193	-1.24168271218415
RPL39	4.02482287930111e-10	-0.294359000893635	0.872	0.971	1.18257345839625e-05	-0.099	-1.22633998509048
MT-ND4	1.0002878674645e-07	-0.289243365061252	0.949	0.981	0.00293904581218419	-0.032	-1.22199922065566
CD34	1.02414096763847e-06	-0.287135726606264	0.066	0.189	0.0300913099111536	-0.123	-1.2202153009153
RPL28	1.2655697746425e-11	-0.27938898166007	0.868	0.975	3.71849711185459e-07	-0.107	-1.21368075061215
MIF	1.14562129469778e-10	-0.269520737821344	0.582	0.794	3.36606448808101e-06	-0.212	-1.20540732578832
MT-ATP6	1.07133780741224e-08	-0.268516119119498	0.945	0.989	0.000314780474573865	-0.044	-1.20456823424362
RPL18	2.33238887542342e-07	-0.262313106368854	0.868	0.958	0.0068530249937691	-0.09	-1.19940018992647
