	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ATP2B1-AS1	4.24056911320003e-10	-0.634693916576389	0.329	0.39	1.24596401684043e-05
TMEM176A	4.62102524638397e-10	0.410208473038393	0.394	0.23	1.35774963789254e-05
CFLAR	4.62772114530915e-10	-0.525335260682078	0.627	0.709	1.35971702691473e-05
PLIN2	6.1843947494645e-10	-0.408839445700887	0.501	0.513	1.81709886528766e-05
CCL3	1.04891954378818e-09	-1.00545725742326	0.463	0.52	3.08193540355842e-05
TTN	1.20245488241398e-09	1.01496857982537	0.177	0.076	3.53305293550876e-05
IL1B	1.25535533400977e-09	-1.01218636621453	0.514	0.6	3.68848504238751e-05
RPS10	1.91037080445728e-09	0.336951551964617	0.808	0.811	5.61305149765637e-05
G0S2	2.03853782113763e-09	-0.359381155612188	0.132	0.262	5.98963182606659e-05
S100A9	2.38239521292275e-09	-2.4122559535632	0.09	0.16	6.99995361460962e-05
EIF4E	2.95722944742006e-09	-0.526596334220345	0.425	0.528	8.68893156240963e-05
HLA-DPB1	3.09473364803668e-09	0.32545174440619	0.915	0.939	9.09294640466139e-05
CYP1B1	3.18066790095432e-09	-0.79202627438563	0.071	0.16	9.345438426584e-05
PHLDA1	3.21276025508118e-09	-0.644231532138807	0.269	0.35	9.43973218147953e-05
BCL2A1	3.24963386355392e-09	-0.651574084449639	0.358	0.44	9.54807421789412e-05
CD55	3.47270436350286e-09	0.454472797076167	0.6	0.431	0.000102034999608441
SEPTIN2	3.60393110799188e-09	-0.389748722497211	0.373	0.424	0.000105890703815017
MYL9	3.67210007311541e-09	-0.661894531752712	0.065	0.154	0.000107893644348277
PCBP1	4.01611684193301e-09	-0.250986764347392	0.664	0.635	0.000118001545049676
SBDS	4.0885430594234e-09	-0.279349269530215	0.409	0.399	0.000120129572171978
LINC01578	4.373651711911e-09	-0.424136302613011	0.369	0.459	0.000128506634599369
IL16	4.40529897602885e-09	0.260059407867287	0.26	0.131	0.00012943649451368
DDX5	4.82596309584786e-09	-0.294101866914925	0.866	0.939	0.000141796447682202
IER3	5.59274543061452e-09	-0.501563674757843	0.707	0.815	0.000164326046242316
GFRA2	6.91095967797202e-09	0.284823655121857	0.163	0.061	0.000203057817258174
PPP2CA	7.19096920250304e-09	-0.266358433214002	0.365	0.376	0.000211285057107944
HLA-DPA1	7.93389413378306e-09	0.291120100848168	0.924	0.959	0.000233113677438814
CSTB	9.54637137050637e-09	-0.346561580125353	0.55	0.602	0.000280491483608218
SRGAP2B	9.64989456773562e-09	0.280078380792277	0.537	0.373	0.000283533202189208
AZIN1-AS1	9.81043559312877e-09	-0.521136263690704	0.089	0.187	0.00028825021859731
IGFBP5	1.04736831473377e-08	-0.910876809178378	0.108	0.188	0.000307737758235075
MIF	1.11242692881632e-08	-0.389215209080394	0.47	0.513	0.000326853280224811
LGALS1	1.15156914451297e-08	-0.617098457997246	0.445	0.501	0.0003383540460408
IRF1	1.2020754567177e-08	-0.543457111006124	0.241	0.343	0.000353193810692794
CYP27A1	1.21293316770743e-08	0.467211724448826	0.197	0.096	0.000356384023335798
MICOS10	1.27310027342391e-08	-0.356184834457076	0.389	0.455	0.000374062322337412
DYNLL1	1.33283104397847e-08	-0.290305151241292	0.68	0.68	0.000391612417341754
CDC42EP3	1.44898514977031e-08	-0.398375408879503	0.157	0.209	0.000425740816705512
HMOX1	1.522998448216e-08	-0.470208315060598	0.369	0.36	0.000447487404054827
NPC2	1.81970452442355e-08	0.264087423007038	0.877	0.881	0.000534665583366129
CSNK1A1	1.9695918447858e-08	-0.276780970849417	0.658	0.685	0.000578705475834963
SFRP4	2.05230659812448e-08	-0.879880481350099	0.128	0.175	0.000603008724660936
AC253572.2	2.19019879037186e-08	-0.633495606357272	0.143	0.215	0.000643524208587059
RCSD1	2.52225098140177e-08	0.294781009846824	0.365	0.223	0.000741087783355468
LUC7L2	2.54733054879887e-08	-0.271746603852346	0.192	0.246	0.000748456661848083
CCL4	2.82147442389095e-08	-0.981557419768256	0.316	0.451	0.000829005615227639
MDK	3.16969797445209e-08	-0.441085955376563	0.038	0.119	0.000931320658853515
TPM1	4.09350786804233e-08	-0.624118057454544	0.226	0.284	0.0012027544817882
CYP51A1	4.90761333298089e-08	-0.350731096938706	0.13	0.202	0.00144195494949645
ZFP91	4.99985515124461e-08	-0.309783816180565	0.239	0.281	0.00146905744053869
KDM6B	5.16261133223851e-08	-0.293453104845808	0.64	0.667	0.00151687846163832
TPM2	5.70883783856609e-08	-0.589242174576547	0.098	0.185	0.00167737073372749
OGN	5.86725861526448e-08	-0.538603187372029	0.049	0.107	0.00172391792633701
AFF3	7.19914495724418e-08	0.677102891800539	0.338	0.201	0.00211525277133749
BASP1	7.61831242739651e-08	-0.408640107721728	0.344	0.358	0.00223841255741764
LGMN	7.88470847855729e-08	0.685734022437975	0.506	0.358	0.0023166850451697
ARL6IP1	8.89588484357378e-08	-0.356131708698604	0.637	0.658	0.00261378888473885
SSH2	9.16703982576213e-08	0.583774075294166	0.306	0.175	0.00269345964160543
VAMP8	1.11802344981558e-07	0.378855919986997	0.72	0.589	0.00328497650024815
MAFF	1.1209232486923e-07	-0.392824492519147	0.32	0.45	0.00329349668930773
RNASEK	1.26897417589255e-07	-0.409047727093383	0.582	0.664	0.00372849992360748
TUBA1C	1.29884382093686e-07	-0.369578133818214	0.277	0.354	0.00381626291467669
TGFBR2	1.32209316803487e-07	0.258509943033211	0.43	0.29	0.00388457414632006
NFE2L2	1.58944625405832e-07	-0.274542954040345	0.747	0.777	0.00467011098367414
RGCC	1.73825856636578e-07	-0.589065575332111	0.304	0.413	0.00510735131969592
PDGFB	1.79714208334671e-07	-0.43063981430857	0.367	0.369	0.00528036286928931
COTL1	1.83189655453266e-07	-0.333456936431309	0.537	0.52	0.00538247845652786
CFD	1.83701603922707e-07	0.540783030318769	0.472	0.325	0.00539752052645699
CDKN1B	1.852370252415e-07	0.257620631747787	0.278	0.155	0.00544263427564575
KCNQ1OT1	1.87514845604394e-07	-0.698281551207113	0.217	0.318	0.0055095611935483
RGS2	2.00600842858045e-07	0.438461593920451	0.825	0.782	0.00589405396485507
FCGR2B	2.15202622259524e-07	0.503810620028438	0.378	0.245	0.00632308344722933
P2RY13	2.76565204154644e-07	-0.327863467511291	0.376	0.39	0.00812603882847174
IGFBP7	2.92807634628242e-07	-0.510739870739695	0.186	0.202	0.00860327392064702
RGS16	3.17641606224601e-07	-0.349953975311513	0.04	0.12	0.00933294567409123
C12orf57	3.23663873281564e-07	-0.297174474022102	0.371	0.356	0.00950989192475892
HSPA9	3.35788154914386e-07	-0.260531353237733	0.537	0.527	0.00986612756769449
SESN1	3.57084941125566e-07	0.327604470586783	0.389	0.252	0.0104918697401514
SERPINA1	3.79704467223102e-07	-0.340804149411445	0.277	0.295	0.0111564766559492
B3GNT5	3.83582447268828e-07	-0.282066750815966	0.443	0.44	0.0112704194656527
RABGEF1	3.90324212350085e-07	-0.335931477112842	0.174	0.265	0.0114685060072702
ANXA1	4.02479553235062e-07	-0.584141184135357	0.761	0.798	0.0118256542331526
CEBPB	4.29373895731212e-07	-0.357451135829228	0.758	0.844	0.0126158638043745
GEM	4.4306633896996e-07	-0.36154837542508	0.045	0.107	0.0130181751716154
PCF11	4.62541837831013e-07	-0.264602573964916	0.452	0.461	0.0135904042791508
RBM4	4.80273031134961e-07	-0.266510058308797	0.284	0.33	0.0141113822008074
C3orf58	5.03216055278746e-07	0.371558264142144	0.156	0.066	0.0147854941362001
TAGLN	6.04655465276891e-07	-0.753936555464282	0.132	0.219	0.0177659868807656
P4HB	6.04822191612902e-07	-0.295924753838845	0.318	0.357	0.0177708856339703
ATP13A3	6.59015211524241e-07	-0.34556927408425	0.519	0.585	0.0193631849450052
MIR22HG	6.73068523893415e-07	-0.339332455378981	0.253	0.329	0.0197760993690363
CXCR4	8.04545317167115e-07	0.426379756337128	0.651	0.593	0.0236391505090042
CALD1	9.1812665544682e-07	-0.615130132976847	0.08	0.151	0.0269763973903385
ADK	9.60115815244387e-07	0.440850736389031	0.181	0.088	0.0282101228835106
IGFBP4	9.98458325998783e-07	-0.362060494455868	0.09	0.184	0.0293367025344962
TGM2	1.06010695367374e-06	-0.326445374043727	0.033	0.1	0.0311480625128417
HSP90AB1	1.07856658650591e-06	-0.294768955599351	0.89	0.894	0.0316904434447166
LITAF	1.07962938225037e-06	-0.329427009718467	0.608	0.663	0.0317216705092805
NDUFA13	1.13185722892384e-06	-0.288642302643541	0.573	0.597	0.0332562291002404
ATP6V1F	1.30654989545822e-06	-0.25519557116813	0.523	0.534	0.0383890490283535
MAP1LC3B	1.35584106488031e-06	-0.312097000793949	0.564	0.602	0.0398373221683132
ACTA2	1.39610968451274e-06	-0.675643682195568	0.103	0.187	0.0410204947503532
ITGB2	1.40957089547518e-06	0.340270372709373	0.741	0.635	0.0414160120508517
PNP	1.53658377532387e-06	-0.400725412322707	0.255	0.33	0.0451479044865661
CYB5D1	1.63612211628413e-06	-0.389584979014803	0.152	0.215	0.0480725400206603
DYNC1H1	1.80274365348767e-06	-0.350202577539783	0.555	0.653	0.0529682140267748
SFRP1	2.11777688641335e-06	-0.62498573055895	0.042	0.103	0.062224520476597
ELMO1	2.18308528163332e-06	0.501741806864938	0.434	0.3	0.0641434117449501
GRK3	2.20059537925772e-06	0.485514880258733	0.342	0.221	0.0646578934333504
HSPA8	2.27418618108761e-06	-0.296604952415547	0.749	0.763	0.0668201383727162
KLF10	2.35988499236565e-06	-0.325278435727037	0.4	0.446	0.0693381408456875
RARRES2	2.36468520938601e-06	-0.312332472932935	0.043	0.114	0.0694791808221799
CALHM6	2.43901625564691e-06	0.454378931547262	0.515	0.399	0.0716631756234176
CTSH	2.55051483607388e-06	0.259138682560171	0.617	0.479	0.0749392269135227
GRASP	2.55510925125064e-06	0.311490224404396	0.635	0.498	0.0750742200202462
INO80D	2.74481523914333e-06	1.12605326117968	0.233	0.178	0.0806481613565092
TMEM107	2.8134300909648e-06	-0.28668277177606	0.253	0.223	0.0826642029327277
EIF4A2	2.84018697275918e-06	-0.279087485178348	0.608	0.626	0.0834503736336103
MKNK2	3.02362504801061e-06	0.265491339302753	0.356	0.237	0.0888401511606479
IFI16	3.17015508068728e-06	0.288989877677579	0.676	0.542	0.0931454965807535
PTMS	3.29534288624899e-06	-0.279182012821037	0.447	0.457	0.0968237646837678
TBXAS1	3.72103123187703e-06	0.281627750816038	0.577	0.447	0.109331339655011
CDC42SE2	3.80775092923925e-06	0.4384300893556	0.398	0.27	0.111879337802908
FUCA1	3.89912113939121e-06	0.289198085169722	0.336	0.217	0.114563977317592
NBPF14	3.96505234625871e-06	0.290868724304547	0.156	0.073	0.116501168037773
CYTIP	4.00910625799952e-06	0.299064935583167	0.353	0.23	0.117795560072542
TRIB1	4.05039657471269e-06	-0.35210179903499	0.373	0.452	0.119008752158208
PLSCR1	4.35951252759045e-06	0.263316381344841	0.573	0.438	0.128091197085662
PIM3	4.46546632347086e-06	-0.353945337388603	0.241	0.296	0.131204331516221
FCHO2	5.11680773487489e-06	0.277480693742843	0.409	0.284	0.150342044866094
HSPA6	5.17117134456984e-06	-0.833257236131645	0.251	0.289	0.151939356446151
FUS	5.17458028222925e-06	-0.346797771916062	0.723	0.772	0.15203951785246
OSTF1	5.20123119780463e-06	0.318156309550436	0.423	0.295	0.152822575053896
HNRNPC	5.23157168854256e-06	-0.258667567544813	0.691	0.755	0.153714039352758
NFKBIA	5.30647018467232e-06	-0.254304618502921	0.788	0.781	0.155914706966042
AKAP12	5.61047652298052e-06	-0.502291918872076	0.056	0.117	0.164847021198214
MRPS24	5.67558537066909e-06	-0.290492738597836	0.21	0.242	0.166760049360999
MS4A4E	5.79016172458282e-06	0.315067397915311	0.116	0.048	0.170126531791692
RPS29	5.82084078418323e-06	0.263124674862635	0.926	0.93	0.171027943920872
TREM1	6.4688883215688e-06	-0.278717206739867	0.165	0.194	0.190068876664335
HSPA5	6.60220830336395e-06	-0.31344603196036	0.599	0.658	0.19398608436944
S100A6	7.2006837857908e-06	-0.478354401947574	0.517	0.554	0.211570490994105
MGST2	7.25806063315828e-06	0.283006687697519	0.403	0.279	0.213256337523457
SQSTM1	7.33304481324708e-06	-0.332646244215874	0.568	0.643	0.215459522702826
INSR	7.75006312207835e-06	0.286967696503399	0.26	0.162	0.227712354652906
RNF130	7.94009989229699e-06	0.339826481457758	0.707	0.583	0.23329601503547
PAPOLG	8.05748334926013e-06	0.281907434336415	0.248	0.147	0.236744975767961
WWP1	8.12138241711411e-06	0.290107794251167	0.362	0.244	0.238622458179647
SLC3A2	8.71481594438799e-06	-0.26564062595111	0.429	0.466	0.256058722078008
DSTN	8.73520930732976e-06	-0.320278190343038	0.387	0.39	0.256657919867963
FBLN1	9.17687549988121e-06	-0.41823241146537	0.06	0.128	0.26963495593751
SEPT6	9.58796496137167e-06	0.455045678751784	0.103	0.045	0.281713586495022
CCRL2	9.69011962632148e-06	-0.277988349846994	0.107	0.161	0.284715094860578
KYNU	9.90014533920552e-06	0.716324978604981	0.275	0.168	0.290886070356536
CHPT1	9.96318545121903e-06	0.26651191565196	0.313	0.2	0.292738314927718
GNPDA1	1.01221021276026e-05	0.276239475159254	0.288	0.178	0.297407604713218
JUNB	1.05060427468545e-05	0.28041980615372	0.841	0.83	0.30868854798808
CHMP1B	1.10094442627486e-05	0.512391741285738	0.627	0.523	0.32347949132808
DCN	1.15473090592867e-05	-0.49632502500483	0.275	0.257	0.339283034779963
ABL2	1.27691725334394e-05	-0.267295062864422	0.304	0.317	0.375183827377518
DUSP2	1.28125680210405e-05	-0.26667917166279	0.421	0.414	0.376458873594212
CLEC7A	1.28729463046763e-05	-0.312271377020879	0.58	0.609	0.378232908323998
RAMP1	1.31653635285111e-05	-0.328873601220354	0.058	0.122	0.386824711194714
KLHL6	1.3169205385554e-05	0.254569253049955	0.244	0.151	0.386937592638348
MYC	1.44844979778151e-05	-0.255147911762276	0.099	0.153	0.425583519584165
EMP3	1.53375187246828e-05	-0.303566523332267	0.584	0.592	0.450646975168631
SLC40A1	1.57175371108309e-05	0.562000692256999	0.577	0.486	0.461812675390432
ZFAND2A	1.64959278652234e-05	-0.263552609645018	0.201	0.214	0.484683352535994
CORO1A	1.70290841368853e-05	-0.264224018819578	0.409	0.406	0.500348550109963
DOCK10	2.02101669486652e-05	0.434830414814853	0.405	0.285	0.59381512528568
FLNA	2.09532823346835e-05	-0.28201929686179	0.19	0.241	0.615649341557671
CXCL8	2.14934618047991e-05	-0.539055525578057	0.434	0.548	0.631520894748608
ADAM17	2.25252767956928e-05	-0.25736934553594	0.358	0.353	0.661837682811046
AL021155.5	2.33074127179457e-05	-0.352902448005465	0.118	0.137	0.684818400478681
PILRA	2.40350026450347e-05	0.333499224200778	0.468	0.345	0.70619644771641
C6orf48	2.57778316735912e-05	0.274341780357904	0.123	0.055	0.757404250233456
GRN	2.64025846399134e-05	0.276581847650631	0.772	0.677	0.775760741889936
CCL3L1	2.69516277468379e-05	-0.863317583041947	0.316	0.374	0.791892726457592
CSRNP1	2.9269927100369e-05	-0.283319072837303	0.414	0.475	0.860008998063041
TPRKB	3.04921855832497e-05	-0.27249257254094	0.222	0.23	0.895921396807042
AC007952.4	3.13419167619391e-05	-0.305708172129961	0.34	0.344	0.920888198299294
PTPN12	3.39999547935308e-05	0.30991223693403	0.354	0.243	0.998986671743522
C1QA	3.76214559038863e-05	0.284979414801703	0.835	0.824	1
RBP1	3.97676690367381e-05	-0.297217438877112	0.058	0.121	1
SPRY2	4.26110053695907e-05	-0.262545273259742	0.112	0.167	1
ID2	4.27391652682004e-05	-0.399803816800123	0.604	0.677	1
FAM96B	4.50776780480313e-05	0.262117494901057	0.125	0.056	1
EREG	4.65964790167233e-05	-1.06532640155104	0.074	0.137	1
PHLDA2	4.88100590845825e-05	-0.309452364746	0.11	0.16	1
WARS	5.10599927876718e-05	-0.270474124611	0.183	0.201	1
OTUD1	5.61362725934354e-05	-0.3829936135355	0.351	0.399	1
FCGRT	6.02937888804712e-05	0.275554309880365	0.816	0.799	1
TCF4	6.29454888637586e-05	0.266630440397496	0.566	0.448	1
CRIP1	7.01807803785889e-05	-0.495387761017227	0.235	0.248	1
CTSL	7.04073469945111e-05	-0.277725415674727	0.49	0.538	1
UBE2E2	7.27086483663049e-05	0.454980867850875	0.271	0.174	1
IKBIP	7.64568957434737e-05	0.276209952121173	0.322	0.217	1
FCGR1A	7.88716123006538e-05	-0.26581018224	0.203	0.255	1
TENT5A	7.9172959631675e-05	-0.355384455325069	0.224	0.264	1
CHST11	7.93048465692981e-05	0.405368829603092	0.331	0.225	1
ADAMTS1	8.34906029228401e-05	-0.496146930278832	0.074	0.129	1
SLC25A37	8.69198996209333e-05	-0.326511035581564	0.224	0.269	1
IRF2BP2	9.33836863489215e-05	-0.255748607891591	0.562	0.599	1
SKIL	9.71805845919354e-05	-0.259244105270949	0.555	0.589	1
SERPINB9	0.000104128828914442	-0.289447758095264	0.499	0.521	1
ICAM1	0.000104953632412572	-0.367997030462978	0.304	0.366	1
HSPA1A	0.000106716892702258	-0.462001944884475	0.788	0.742	1
CCL2	0.00010802564806018	-0.396768110722169	0.199	0.298	1
SEPT2	0.000114675682760067	0.381615581363952	0.148	0.08	1
ANKS1A	0.00011578801251628	0.358924073539266	0.226	0.138	1
PLAU	0.000119617125889959	-0.326930940869017	0.105	0.17	1
MINOS1	0.000119652027170551	0.284780077637419	0.134	0.066	1
GPR183	0.000127737859160918	-0.288984716422911	0.812	0.86	1
DLEU2	0.000128167414269894	0.508165987368056	0.184	0.11	1
ADIRF	0.000131305007471696	-0.537202290287681	0.108	0.17	1
HSPB1	0.000153699638780304	-0.332690779420953	0.546	0.533	1
CREG1	0.000158313203595322	0.303401920739537	0.552	0.439	1
SLC25A5	0.000166990635063579	0.289355418549686	0.626	0.513	1
THBS1	0.000167024666428063	-0.880299455198406	0.248	0.306	1
ST6GAL1	0.000169748423241652	0.405255523701704	0.275	0.182	1
MAFB	0.000174988777440446	-0.290020316417507	0.635	0.732	1
C1QB	0.000180370937996314	0.367677126148325	0.805	0.765	1
SERINC5	0.000183897271638373	0.268558575084847	0.338	0.25	1
TNF	0.000185440115671329	-0.495766997403288	0.118	0.168	1
LILRB5	0.000185797150266494	0.461170458543361	0.28	0.194	1
GCC2	0.000186789000109888	0.300057975626043	0.418	0.311	1
MS4A4A	0.000202161428420478	0.430065234035621	0.627	0.535	1
CD84	0.00020225658536605	0.262252266025615	0.533	0.421	1
AFF1	0.000202861291969971	0.348340323757589	0.351	0.249	1
WDR26	0.000218032833277175	0.280481675778687	0.358	0.256	1
RBM47	0.000231667669823207	0.384880472977944	0.526	0.427	1
BTG1	0.00023244657354173	-0.257575216650298	0.79	0.857	1
CAMK1D	0.000240953780190717	0.285341474631679	0.269	0.18	1
FABP5	0.000250262250234721	-0.320551860020871	0.224	0.246	1
IFI30	0.000255470221533233	-0.392466326477142	0.599	0.689	1
VCAN	0.000290563330098358	-0.516891024944379	0.06	0.11	1
FILIP1L	0.000302089085706217	0.286321622072199	0.655	0.547	1
SELENOP	0.000304624032047795	0.475840077640524	0.64	0.663	1
RNF149	0.000326085165674531	0.304793567155751	0.629	0.521	1
VOPP1	0.000328206416510271	0.251245692192095	0.311	0.216	1
BHLHE41	0.000334809404641448	-0.281922701539793	0.257	0.275	1
GPR155	0.000338229961416965	0.321543639168839	0.288	0.195	1
MIR155HG	0.000347239135616203	-0.254191310045358	0.06	0.12	1
MAN1A1	0.000349797063173674	0.472054708519181	0.521	0.423	1
SUSD6	0.000353306706275513	0.328303511029493	0.436	0.335	1
APAF1	0.000359630495840697	0.266816360345276	0.291	0.198	1
DUSP6	0.000378821994822619	-0.288559818286154	0.374	0.363	1
TCHH	0.000379278141356883	-0.370305004037983	0.049	0.103	1
SH3BGRL3	0.000390313408524491	-0.32782829295713	0.7	0.724	1
BTG3	0.000402023831822547	-0.265554340327245	0.255	0.304	1
MALAT1	0.000402090371450239	-0.394481281402943	0.955	0.962	1
ENSA	0.000426410766085326	0.266134080878124	0.499	0.394	1
NINJ1	0.000429736379120777	-0.27369630257612	0.429	0.507	1
USP4	0.000439761331097866	0.435098317297166	0.286	0.195	1
ATG7	0.000451342228106274	0.402794477797812	0.213	0.134	1
BTG2	0.000481756391705178	0.305109362752043	0.608	0.507	1
COLEC12	0.000503935221824741	0.402404164999624	0.19	0.117	1
HIST1H1D	0.000517488666674098	0.319811746070744	0.112	0.056	1
CD109	0.000521486398950543	-0.267591504404039	0.105	0.156	1
NRP2	0.000541046458514811	-0.314757590948419	0.36	0.406	1
CPM	0.000549422444520285	0.311642790385755	0.488	0.387	1
PRDM1	0.000551495448507153	-0.304230788304018	0.273	0.333	1
GADD45G	0.000576731231895129	-0.334800619268404	0.163	0.189	1
SLC2A3	0.000597752627935617	0.30225998627982	0.458	0.354	1
FCER1A	0.000617984876292235	0.475110798918669	0.212	0.143	1
NFKBIZ	0.000647470709285254	-0.283611867826451	0.418	0.482	1
IER5	0.000661241941516285	-0.255389110311594	0.499	0.5	1
ZFAND5	0.000675964923340991	0.39148690178114	0.772	0.746	1
TIMP1	0.000676944805676741	-0.353187970650225	0.476	0.477	1
PKP2	0.000698122158143866	0.306389802305973	0.28	0.194	1
NHSL1	0.000715861301349803	0.66985586366992	0.139	0.079	1
CXCL3	0.000720634709727243	-0.556725115819317	0.228	0.311	1
VAV3	0.000730347090655467	0.327335503644752	0.128	0.068	1
OSBPL8	0.000782128207623003	0.286557143506885	0.488	0.392	1
MCTP1	0.000797979059134385	0.470847651292084	0.277	0.19	1
HOMER1	0.000815469439237045	-0.275467207103719	0.101	0.154	1
RASGEF1B	0.000826709270645985	0.636938428242151	0.609	0.59	1
CRYBG1	0.000873172373972663	0.261096278321587	0.295	0.207	1
RAB31	0.000916700659488964	0.372477703378396	0.635	0.534	1
LGALS3	0.000935436665510031	-0.298993508062455	0.391	0.411	1
QKI	0.000942367777677175	0.278203121117567	0.794	0.705	1
ZFAND3	0.000954970475242209	0.532841233340857	0.262	0.182	1
FCN1	0.00108003771136501	-0.473281153367047	0.098	0.158	1
TCEAL9	0.0010863814388462	-0.278858143641473	0.175	0.214	1
SIPA1L1	0.00122369803342905	0.991198853501556	0.298	0.235	1
EVI5	0.00125177305992212	0.296497474488243	0.284	0.2	1
HES1	0.00127390037591327	-0.366723813277285	0.201	0.221	1
DIAPH2	0.00127582896478302	0.307632754762064	0.298	0.212	1
ALOX5	0.00132272545822411	0.376311636497712	0.286	0.202	1
ZBTB20	0.00138967082463605	0.281971413306206	0.278	0.195	1
CR1	0.0014131669841325	0.341743137031441	0.199	0.127	1
FMN1	0.00160692486180918	0.476471333960134	0.347	0.258	1
