	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SH3PXD2A	6.72610628138735e-22	-0.270606904228897	0.167	0.179	1.97626454759723e-17
ABCA10	7.73281943599981e-22	-0.322927532294516	0.539	0.523	2.27205700668546e-17
SLC16A9	8.91318617919164e-22	-0.359067733549754	0.196	0.263	2.61887236317009e-17
ID1	9.88372938627368e-22	0.306746022008426	0.333	0.206	2.90403736827493e-17
SLC19A2	1.08807246607322e-21	0.270544215620241	0.366	0.238	3.19697451981634e-17
COL15A1	1.59772051397316e-21	-0.280676332043381	0.266	0.227	4.69442241415593e-17
GABPB1-AS1	3.12230289884366e-21	-0.26308908542339	0.26	0.255	9.17395037738243e-17
MAFB	3.64795017448768e-21	-0.313740685132601	0.373	0.392	1.07184072026797e-16
ECM1	3.74892147919107e-21	-0.370775487720333	0.125	0.149	1.10150810901592e-16
SLC2A3	6.48713556146711e-21	-0.326611092881251	0.339	0.337	1.90605017067027e-16
TMOD1	1.04770430670611e-20	-0.279857159637456	0.063	0.139	3.07836479396389e-16
HOXA5	1.35710164947376e-20	-0.285438410120201	0.229	0.251	3.98743606648381e-16
TSHZ3	2.12927960734181e-20	-0.282922435973272	0.113	0.147	6.25624934229171e-16
ISYNA1	2.23245893709662e-20	-0.260463812260226	0.08	0.123	6.55941084897728e-16
RPL26	2.83174873565795e-20	-0.304082998191441	0.842	0.915	8.32024413511018e-16
SUSD3	3.46510095643027e-20	-0.302725664037303	0.099	0.155	1.01811596301834e-15
CCBE1	4.65460383051276e-20	-0.362518463323272	0.063	0.128	1.36761569748126e-15
PLCB1	5.35770096634985e-20	0.28622310864702	0.111	0.039	1.57419969793291e-15
PHACTR2	5.45983712190524e-20	-0.287836388556027	0.229	0.271	1.6042093431582e-15
CRABP2	6.12381712389485e-20	-0.376956495430604	0.146	0.209	1.79929994734278e-15
NR4A2	7.13331687391856e-20	-0.277000594236316	0.487	0.439	2.09591116389475e-15
HES4	7.54916502488133e-20	-0.333114378428507	0.063	0.13	2.21809566761063e-15
TMSB10	7.55852752279132e-20	0.311663853288206	0.836	0.741	2.22084655674654e-15
MT-ND2	8.82499212425251e-20	-0.253497694132537	0.958	0.985	2.59295918594787e-15
KLF2	9.37597071224334e-20	0.470740520605312	0.762	0.654	2.75484771467134e-15
GADD45A	1.06228327393766e-19	-0.283506881345361	0.174	0.188	3.12120071548364e-15
APCDD1	1.67478363847189e-19	-0.287096977927941	0.09	0.141	4.9208492865581e-15
SULF1	2.01063722887298e-19	0.395605776075544	0.166	0.075	5.90765430587459e-15
KLHL23	2.06790370425308e-19	-0.36183995961909	0.128	0.199	6.0759146638364e-15
ARL5B	2.24969763089908e-19	-0.316459668107699	0.207	0.21	6.61006157910768e-15
SEPTIN7	2.32117782589509e-19	-0.304410029031812	0.569	0.589	6.82008468804495e-15
AC007563.2	2.58265446141549e-19	0.812340213437382	0.153	0.066	7.588355338531e-15
