	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CDC42SE2	3.11424920084207e-07	0.397998896619711	0.456	0.258	0.00915028700191417
RIIAD1	3.31311657509437e-07	-0.295103849825467	0.738	0.684	0.00973459912094227
MT-CO3	3.59009191245997e-07	0.426617027575037	0.977	0.908	0.0105484080571899
ARPC2	3.6632074650956e-07	0.325551301861234	0.795	0.627	0.0107632361739439
ARL1	3.69241460975181e-07	0.301955403217296	0.627	0.42	0.0108490526063728
DNAH6	3.73096567623308e-07	-0.611274682037598	0.635	0.66	0.010962323349908
AHNAK	3.9002242696681e-07	-0.607997323999681	0.593	0.678	0.0114596389491388
KCTD12	3.97601614819058e-07	-0.542913135451422	0.643	0.639	0.0116823306466136
ZC3HAV1	4.0588210929959e-07	-0.577926916255221	0.369	0.428	0.0119256281354406
PLK2	4.50899599043838e-07	0.30159862399695	0.456	0.26	0.0132483320191061
ATP5F1E	4.7802443188499e-07	0.293077621857275	0.89	0.85	0.0140453138576448
MUC1	4.7841193747606e-07	-0.537810406259411	0.319	0.455	0.0140566995469216
MT-ND4	5.01925434205683e-07	0.32342428286442	0.97	0.889	0.0147475731078314
KIAA0319L	5.24767877508005e-07	-0.510814433988962	0.388	0.482	0.0154187297769402
CDC14A	5.46932578873241e-07	-0.539854343024097	0.422	0.506	0.0160699730324536
PRDX5	5.62416878158513e-07	0.253866826389933	0.871	0.877	0.0165249327140534
MED10	5.62832909496792e-07	0.351753118233017	0.51	0.309	0.0165371565468347
SPTBN1	5.74642647966209e-07	-0.253653689439084	0.589	0.555	0.0168841502825432
BDH1	5.78298618319355e-07	0.276450341595297	0.399	0.213	0.0169915700034593
FUS	6.15000401980243e-07	-0.530574700780211	0.646	0.664	0.0180699418109835
BIRC3	6.17467125566289e-07	-0.667929713816224	0.213	0.314	0.0181424190833887
CCDC88A	6.25731869262061e-07	0.306685528621186	0.251	0.1	0.0183852537826579
YBX3	6.82523995297436e-07	-0.381697571036568	0.798	0.789	0.0200539200298293
DNAAF3	6.93665563177683e-07	0.256328117047627	0.677	0.477	0.0203812815772867
F11R	7.45360807993267e-07	-0.325789578233999	0.525	0.572	0.0219001912604582
BID	7.69716452576771e-07	0.27303785954627	0.19	0.061	0.0226158088096107
WSB1	8.21897509180767e-07	-0.433871855416238	0.605	0.631	0.0241489926147493
USP53	8.44008534517915e-07	-0.565135027829331	0.369	0.459	0.0247986587612054
EPB41L2	8.9603843761669e-07	-0.268930984038022	0.125	0.287	0.0263274013740536
SUCLG1	9.27585975325201e-07	0.373683169374957	0.605	0.404	0.0272543311270051
LPGAT1	9.34828995790823e-07	0.28269561720189	0.536	0.338	0.027467145554326
MT-ATP6	9.42077961397634e-07	0.273627027737891	0.985	0.914	0.0276801346617853
CCHCR1	9.5582254839472e-07	-0.682471195356555	0.346	0.398	0.0280839781169337
CFAP70	9.59883708185094e-07	-0.60763917449228	0.707	0.711	0.0282033031138944
AC013264.1	9.77611932287373e-07	0.371721244473606	0.745	0.57	0.0287241937944676
B4GALT1	9.86610178860682e-07	-0.309555897062076	0.414	0.365	0.0289885802752846
ANXA4	9.88202307712916e-07	0.28707722451059	0.719	0.541	0.0290353602052209
GAPDH	9.90383289126966e-07	0.600051850193188	0.909	0.775	0.0290994418011285
FDX1	1.0086871216869e-06	0.374144035988879	0.43	0.25	0.0296372450094044
NUPR1	1.08523162734172e-06	-0.493959333638444	0.502	0.535	0.0318862756745543
GSTA2	1.16910769186248e-06	-0.664841386921211	0.042	0.162	0.0343507222023033
RPLP1	1.20492759115552e-06	0.314461731037553	0.958	0.926	0.0354031824833315
SNX17	1.30557966992832e-06	0.265166074749403	0.521	0.326	0.038360541861834
MALAT1	1.37437043613114e-06	-0.65309527399879	0.97	0.918	0.0403817521544052
AGR3	1.45847739073595e-06	-0.370708289152392	0.844	0.84	0.0428529826946036
NFE2L2	1.51796445299668e-06	-0.355152695581536	0.734	0.691	0.0446008315579486
PIGR	1.57401130610468e-06	1.89165827673239	0.103	0.031	0.0462476001959678
MSI2	1.60181068784956e-06	-0.323972096938224	0.688	0.658	0.0470644016303957
UBE2H	1.6370452802089e-06	-0.47403010716576	0.62	0.566	0.0480996644230978
TXNIP	1.68147930036877e-06	-0.402091846528357	0.707	0.693	0.0494052248034351
EPCAM	1.69312706457065e-06	0.457981265402817	0.848	0.723	0.0497474594112147
CCNL1	1.75478260356183e-06	-0.401169771067033	0.608	0.639	0.0515590224578537
CSGALNACT1	1.77286736872409e-06	0.289695130718934	0.247	0.102	0.0520903890278513
PRDX2	1.90445667907227e-06	0.454882817390468	0.669	0.475	0.0559567461445015
TSR3	1.9613450891622e-06	0.335997564577045	0.479	0.291	0.0576282414097637
LAPTM4A	2.13011676519356e-06	0.385846316608883	0.814	0.689	0.0625870907949173
AL357093.2	2.1930410561149e-06	-0.529995133887613	0.753	0.723	0.0644359323107681
DNAAF1	2.20343196615277e-06	-0.420757901691259	0.787	0.783	0.0647412380295005
CFL2	2.22384918822203e-06	-0.471660497604951	0.236	0.283	0.0653411368483396
IFI27L2	2.24501400379797e-06	-0.417817117507788	0.586	0.584	0.0659630014595919
ITM2C	2.24833460124268e-06	0.534675271349823	0.502	0.334	0.0660605672537125
ZFP36L2	2.41371840639608e-06	-0.4598126076658	0.532	0.615	0.0709198742167297
PPP1R15A	2.51247139025967e-06	-0.262610595972065	0.726	0.658	0.0738214343886095
PPP2R2B	2.6173346336591e-06	-0.35426867107507	0.323	0.422	0.0769025262061717
ATP2A2	2.62660695914602e-06	-0.291244146379953	0.574	0.572	0.0771749656736283
AC027237.3	2.66251122623281e-06	0.267280512140673	0.487	0.299	0.0782299048491724
ATP5MC3	2.91764237127527e-06	0.515925653710944	0.776	0.617	0.08572616815281
TAGLN2	3.04241934711702e-06	-0.382643149339654	0.578	0.658	0.0893923652569923
SLC38A2	3.18372250561981e-06	-0.642171239664869	0.278	0.369	0.0935441346601213
MS4A8	3.23554315889809e-06	0.374340400920903	0.795	0.664	0.0950667290947437
SOD1	3.27615563962382e-06	0.276075297594604	0.829	0.777	0.0962600050034272
AREG	3.3260440068863e-06	-0.513293830261704	0.281	0.242	0.0977258250103333
SFPQ	3.55129058198667e-06	-0.295285815583466	0.665	0.648	0.104344019879932
NDUFAB1	3.82990139988867e-06	0.293162490297491	0.787	0.648	0.112530162931529
S100A11	4.04141395624332e-06	0.273138426391537	0.871	0.865	0.118744824862341
LINC01578	4.14945686258288e-06	-0.330231806462275	0.578	0.543	0.12191934153641
RCAN3	4.160495527983e-06	-0.318773050093619	0.616	0.584	0.122243679603196
AHCYL1	4.30436729814067e-06	-0.272055956240361	0.643	0.613	0.126470919953969
LPAR3	4.40482870068196e-06	-0.39096594669884	0.399	0.455	0.129422676883437
HLA-F	5.02342195544468e-06	0.356237360606467	0.194	0.072	0.147598183894876
CFAP47	5.13517497279778e-06	-0.374920387070458	0.574	0.514	0.150881711050744
AZIN1-AS1	5.65672489339738e-06	-0.44958771291065	0.38	0.453	0.166205890817802
AL627171.2	5.76270662942088e-06	-0.303718393133109	0.43	0.369	0.169319846185644
CENPM	5.9218899120369e-06	-0.31332578744379	0.46	0.391	0.173996969395468
ELF3	6.00026185379249e-06	-0.382911059326361	0.768	0.746	0.176299693788131
IFT172	6.15902000654729e-06	-0.445920730968443	0.513	0.527	0.180964325832372
CTNNAL1	6.16960430967332e-06	-0.31318963098186	0.517	0.523	0.181275313826822
CAVIN3	6.26853545154919e-06	0.262575386569999	0.316	0.16	0.184182108637418
BOLA3	6.42719804796662e-06	0.371007040298573	0.563	0.377	0.188843933045355
ERRFI1	6.57974350300256e-06	-0.395051160912903	0.555	0.51	0.193326023605221
ERBB4	6.92588354299879e-06	-0.404811950355245	0.544	0.605	0.20349631026039
ATRX	7.16083877392575e-06	-0.339107806150442	0.593	0.553	0.210399764855486
FAM133B	7.33298538446429e-06	-0.362148011259849	0.624	0.584	0.21545777656633
MLEC	7.48474902691189e-06	0.337459584259021	0.715	0.535	0.219916895908725
SERPINA6	7.58668513479883e-06	-0.25993660886515	0.072	0.191	0.222911982630659
CES4A	7.58936066535937e-06	-0.437172430921288	0.548	0.58	0.222990595069589
ASRGL1	7.7977158082106e-06	0.34049906860321	0.673	0.494	0.229112485876844
STARD10	8.23515803637574e-06	0.276029714441261	0.365	0.201	0.241965413424792
KIF21A	8.4565978477232e-06	-0.463565205410021	0.741	0.748	0.248471757961803
HSPA4L	8.90342179951121e-06	-0.345086753811198	0.441	0.49	0.261600339313238
TUBA1B	9.36664898902607e-06	0.356927663461021	0.753	0.605	0.275210880595564
HLA-C	9.67038901287107e-06	0.339805230061762	0.768	0.639	0.284135369976178
CYCS	9.96204122234052e-06	0.572067158480102	0.631	0.461	0.292704695194809
LINC-PINT	1.01121598864598e-05	-0.251217349509202	0.445	0.387	0.297115481783963
CAMK2D	1.04508476815866e-05	-0.277342242210695	0.099	0.221	0.307066806580378
FAM174A	1.04955468003129e-05	0.303852210312617	0.764	0.623	0.308380156086794
PCAT19	1.05595458397774e-05	0.30297532141069	0.574	0.402	0.310260575864339
EIF3K	1.080461522352e-05	0.467783397591649	0.791	0.648	0.317461204497464
ITGB8	1.08322156388177e-05	-0.337008196996373	0.43	0.453	0.318272159899741
HSPA5	1.16869567866991e-05	-0.38049552522922	0.711	0.684	0.343386164306792
TSTA3	1.17359295064134e-05	0.31428645880334	0.35	0.191	0.344825080757439
PDCD4	1.23460905334365e-05	0.417725971708382	0.696	0.52	0.36275283205343
TRMT9B	1.24290115188496e-05	-0.457873584518923	0.331	0.414	0.365189216446838
DNAH11	1.25584823460664e-05	-0.641852514906344	0.639	0.648	0.368993328292124
C9orf135	1.28232562255844e-05	0.351364843620884	0.783	0.67	0.376772914420121
VIM	1.30289042226653e-05	-0.332497082844241	0.73	0.77	0.382815263870351
RPS2	1.32613681263194e-05	0.505053419587602	0.932	0.861	0.389645518287516
JMJD1C	1.34152299622554e-05	-0.340373335404188	0.589	0.561	0.394166286750989
MPC1	1.34438629195802e-05	0.265974727582885	0.544	0.365	0.395007580303106
GATA6	1.42985372982749e-05	-0.373591412998722	0.293	0.393	0.420119622897912
CFAP54	1.58476295467944e-05	-0.405340164538619	0.681	0.627	0.465635051343913
ALDH1L1	1.59477853339129e-05	0.277884701882418	0.224	0.096	0.468577828681029
ANAPC4	1.63208540275208e-05	-0.47704599290907	0.605	0.609	0.479539333036617
CIB1	1.70997436327097e-05	0.286845355402465	0.833	0.781	0.502424667416278
LINC02605	1.78420188984979e-05	-0.336803549189029	0.202	0.256	0.524234199275664
CHD3	1.83390714534209e-05	-0.437900791153657	0.259	0.279	0.538838597444414
SRI	1.86076234066262e-05	0.336909541701041	0.837	0.754	0.54672919093349
SLC40A1	1.9018843713569e-05	-0.27608408749931	0.593	0.555	0.558811665992086
FSD1L	2.01265021811567e-05	-0.354352484120758	0.536	0.518	0.591356887086746
IGFBP5	2.03557075547846e-05	-0.504709324447239	0.597	0.623	0.598091399374682
PMAIP1	2.03986619972649e-05	-0.541887954684569	0.289	0.342	0.599353486803637
NAP1L1	2.0465584260252e-05	-0.402001144707266	0.715	0.711	0.601319796734726
DHX36	2.08409011560839e-05	-0.276544236179233	0.506	0.42	0.612347357768058
CD74	2.1489218436209e-05	-0.522670779994762	0.62	0.627	0.631396216092693
GALM	2.22753273861516e-05	-0.289487900089226	0.536	0.541	0.654493669259906
CPM	2.23887162545609e-05	-0.421902895464152	0.357	0.408	0.657825260991508
BTG2	2.24514480185159e-05	-0.376295029158981	0.821	0.77	0.659668445680034
ACAT1	2.27566783959111e-05	0.289961388301412	0.494	0.322	0.66863672462866
RANBP1	2.30525438675322e-05	0.312855893755538	0.612	0.439	0.67732984391583
SIGIRR	2.38459326460391e-05	0.293638555105115	0.597	0.426	0.700641193005921
IGF1R	2.46032152459464e-05	-0.337661273330803	0.567	0.537	0.722891670356398
PLPP5	2.47766759115114e-05	-0.283512950664111	0.567	0.506	0.727988291632028
MYO6	2.54737528902029e-05	-0.382924029288299	0.464	0.449	0.748469807419941
LCA5	2.6179181607039e-05	-0.265089463909975	0.612	0.576	0.76919671397802
C1orf141	2.6430573392165e-05	0.260360713388396	0.532	0.359	0.776583107408591
HLA-B	2.64841499521325e-05	0.402044141071086	0.707	0.537	0.778157293893557
IFITM3	2.65037039022078e-05	0.393434868346119	0.711	0.572	0.778731828054669
ETS2	2.66815199741398e-05	-0.318099011832426	0.529	0.477	0.783956419880177
SYNCRIP	2.73427884919383e-05	-0.276837963573003	0.49	0.42	0.80338581147013
PPP1R10	2.74630370965668e-05	-0.295300807828761	0.574	0.549	0.806918955971327
YWHAB	2.84232060104814e-05	0.265264121036144	0.776	0.617	0.835130638999964
