	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
CEBPB	1.15990056993428e-41	-0.743150290630967	0.729	0.852	3.40801985458089e-37	-0.123	-1.67382684473101
SNHG29	9.71170569290112e-49	-0.73060122657762	0.29	0.593	2.85349336668821e-44	-0.303	-1.65933045445659
ALDH1A1	8.3253343090657e-51	-0.72988350007327	0.231	0.529	2.44614972668969e-46	-0.298	-1.65850515928316
SLC3A2	1.00852308786989e-33	-0.68303530051531	0.376	0.573	2.96324253677932e-29	-0.197	-1.6055140613961
TLE1	9.36381407539711e-37	-0.681777711575634	0.224	0.431	2.75127585163318e-32	-0.207	-1.60411515385446
SERPINF1	4.37910171435993e-37	-0.678152316231035	0.473	0.687	1.28666766571323e-32	-0.214	-1.60008918126932
SEPTIN7	3.6361924840035e-39	-0.673573541990598	0.291	0.556	1.06838607564991e-34	-0.265	-1.59501892525581
LINC01578	4.12607023730326e-33	-0.672980112265948	0.235	0.421	1.21232195712444e-28	-0.186	-1.59436297443384
PEG3	2.45172139232992e-32	-0.667366969375859	0.296	0.505	7.20364779494377e-28	-0.209	-1.58817178388087
SOD2	7.21317706860952e-24	-0.66510772011743	0.471	0.591	2.11937568629885e-19	-0.12	-1.58568666551574
CCN2	1.79996118651382e-30	-0.662955969251391	0.136	0.34	5.28864595821492e-26	-0.204	-1.58332340830839
RPL36A	3.16964447691912e-57	-0.65760260452409	0.774	0.936	9.31304940208377e-53	-0.162	-1.57745910513853
MEG3	2.95704029534553e-36	-0.654519073690408	0.218	0.465	8.68837579578425e-32	-0.247	-1.57409113811359
CHGB	4.06904843352523e-30	-0.654284164687663	0.175	0.39	1.19556781073838e-25	-0.215	-1.57383485520792
AKAP12	5.2838006215443e-26	-0.650346776991786	0.535	0.683	1.55248629862215e-21	-0.148	-1.56954541815479
KCNQ1OT1	4.6412989646105e-28	-0.632157317858621	0.603	0.77	1.36370646178186e-23	-0.167	-1.54988085857913
MEG8	4.41891704546567e-21	-0.625957242266911	0.064	0.191	1.29836620629872e-16	-0.127	-1.54323443692156
ATP6V0C	1.371519060178e-34	-0.62149341660244	0.228	0.427	4.02979730261501e-30	-0.199	-1.53846691287415
KDM6B	2.37692116558583e-31	-0.620189039752382	0.269	0.453	6.98386976872429e-27	-0.184	-1.53707657488178
GAS5	3.61606775651e-40	-0.618246120967983	0.312	0.587	1.06247302821777e-35	-0.275	-1.5350079430345
BASP1	1.39259528717132e-31	-0.618189907320638	0.027	0.155	4.09172347276678e-27	-0.128	-1.53494813364189
CYP51A1	1.68158359020586e-33	-0.599874024689381	0.143	0.322	4.94082890474285e-29	-0.179	-1.51558422077994
IGFBP4	4.84556706845101e-34	-0.599441005115364	0.528	0.703	1.42372451605228e-29	-0.175	-1.5151293920495
WFDC2	1.8355968133806e-24	-0.587941054837175	0.081	0.221	5.39335055707489e-20	-0.14	-1.50310006363943
ID1	1.0744381919288e-15	-0.584255480627708	0.426	0.554	3.1569142955252e-11	-0.128	-1.49926507661973
SNHG32	1.18183675268884e-30	-0.570182050758169	0.238	0.447	3.47247274675036e-26	-0.209	-1.48471091146429
SELENOK	1.44281104963684e-26	-0.568584998823823	0.619	0.743	4.23926742604296e-22	-0.124	-1.48306825766553
GABARAP	1.01894826096715e-26	-0.562465603283125	0.365	0.56	2.99387378037369e-22	-0.195	-1.47679093588899
PLAT	1.39836535802831e-28	-0.561314358650955	0.135	0.316	4.10867709495877e-24	-0.181	-1.47561295341423
MT1X	1.0115109123241e-15	-0.548087900476559	0.152	0.237	2.97202136259066e-11	-0.085	-1.46214653130252
DNAJB9	7.73214279164465e-25	-0.546789486139897	0.281	0.452	2.27185819504103e-20	-0.171	-1.46083120275702
NR4A3	7.42316838760457e-18	-0.534729152433904	0.306	0.472	2.18107533564598e-13	-0.166	-1.44867015970557
AUXG01000058.1	2.7610591458191e-19	-0.533657732734228	0.055	0.153	8.11254398224567e-15	-0.098	-1.44759470196928
SLC39A6	2.17694384228543e-27	-0.52885628620468	0.259	0.475	6.39629639740305e-23	-0.216	-1.44278495695064
S100A13	2.2265160151402e-26	-0.52489467565563	0.38	0.565	6.54194935568493e-22	-0.185	-1.43882853410742
RBIS	7.24977072064865e-26	-0.521289957216744	0.214	0.367	2.13012763314099e-21	-0.153	-1.43523796409189
TCEAL9	5.80792826912187e-22	-0.519585453799394	0.512	0.639	1.70648548403339e-17	-0.127	-1.43354327231238
LINC-PINT	7.40909651730168e-28	-0.517462280667885	0.182	0.371	2.17694073871358e-23	-0.189	-1.43143511921246
SFRP1	1.66244646152164e-18	-0.517451165152217	0.151	0.307	4.88460019324289e-14	-0.156	-1.43142409049346
SNHG6	3.76911465801407e-38	-0.517113871453318	0.301	0.567	1.10744126881769e-33	-0.266	-1.4310894709947
NFIL3	3.85975476055673e-22	-0.516468486543272	0.327	0.483	1.13407314374678e-17	-0.156	-1.43044942097122
PSMA6	3.90852849276614e-28	-0.51511528320701	0.185	0.337	1.14840384174455e-23	-0.152	-1.42910833269576
GJA4	1.16305837356657e-23	-0.512782960537474	0.035	0.15	3.4172981132133e-19	-0.115	-1.42679984138712
RAMP1	3.2848322752364e-26	-0.505844681936441	0.835	0.891	9.6514941910996e-22	-0.056	-1.41995448046029
MIR22HG	2.2178863652993e-20	-0.502747797680811	0.43	0.561	6.51659371852241e-16	-0.131	-1.41690968016228
EFEMP1	5.06577186877255e-24	-0.502165827288647	0.219	0.405	1.48842509048275e-19	-0.186	-1.41633822662348
NDUFB1	8.78364708269662e-24	-0.4990389631937	0.481	0.651	2.58081118583792e-19	-0.17	-1.41327181192117
FTH1	2.17019876969809e-50	-0.497216535510761	0.973	0.983	6.37647802512694e-46	-0.01	-1.41148767907827
SOX4	1.51546629390744e-14	-0.497096631822309	0.362	0.485	4.45274306475885e-10	-0.123	-1.41137037393659
SSR4	4.03823875314185e-24	-0.49661734840443	0.491	0.644	1.18651531044814e-19	-0.153	-1.41090157488515
CRISPLD2	6.29453013571572e-31	-0.494221526672095	0.389	0.628	1.84945884447599e-26	-0.239	-1.40856049560015
FBLN1	1.83022860295495e-10	-0.492414405952596	0.376	0.475	5.37757768120223e-06	-0.099	-1.40679723639399
RAB3C	5.73638386714716e-38	-0.492413410759435	0.002	0.113	1.68546430784518e-33	-0.111	-1.40679626596402
PCDH10	3.51965057978612e-20	-0.487931128167881	0.081	0.206	1.03414373335276e-15	-0.125	-1.40243229928771
MZT2B	1.68086243359932e-33	-0.486488352077661	0.812	0.908	4.93871000240153e-29	-0.096	-1.40103048926224
RPL39	6.0934650569285e-49	-0.486421722765994	0.922	0.973	1.79038190302673e-44	-0.0509999999999999	-1.40096578567702
IER5L	4.72658908318768e-14	-0.485412981515045	0.421	0.538	1.3887664044222e-09	-0.117	-1.39998656415686
REL	2.94522264549339e-17	-0.484147368965388	0.374	0.508	8.65365317698868e-13	-0.134	-1.39875895640659
RBM4	4.21361946502603e-23	-0.481237398771015	0.28	0.408	1.23804567121395e-18	-0.128	-1.39594045042009
MT1A	7.71852036421643e-17	-0.479383647911733	0.026	0.112	2.26785565341407e-12	-0.086	-1.39414792744408
ZNF331	1.61819719624418e-23	-0.477137111299827	0.504	0.698	4.75458700200464e-19	-0.194	-1.39197867684718
RPS29	3.78435915944012e-35	-0.475252338392228	0.95	0.97	1.11192040822669e-30	-0.02	-1.39016134842698
FAM118A	1.41858176298459e-23	-0.475009515677077	0.132	0.27	4.16807693600134e-19	-0.138	-1.38992738744615
KIAA1210	1.75446128160414e-21	-0.473677021435264	0.057	0.179	5.15495813760928e-17	-0.122	-1.3886442228469
ATP5ME	2.31350494964006e-22	-0.472472655017163	0.57	0.7	6.79754024303244e-18	-0.13	-1.3874854619599
ARL6IP1	5.3123827441642e-22	-0.465975048006972	0.504	0.606	1.56088429789033e-17	-0.102	-1.38125055865136
HERPUD1	1.68169495011411e-19	-0.464375269562283	0.496	0.62	4.94115610242529e-15	-0.124	-1.37971976377425
RPS28	2.08925775611123e-48	-0.462933526517563	0.942	0.976	6.13865713900601e-44	-0.034	-1.37834164317123
KRT19	1.8820650109599e-09	-0.462386774550831	0.222	0.305	5.52988341520238e-05	-0.083	-1.37781937879843
FOSL2	5.65305669182673e-18	-0.461803119099079	0.359	0.508	1.66098111719253e-13	-0.149	-1.37726208212547
TMSB4X	1.15333632269358e-38	-0.461368538671206	0.958	0.984	3.38873278333829e-34	-0.026	-1.3768472744289
TOMM6	5.49904302803227e-21	-0.461190235825134	0.165	0.299	1.61572882249644e-16	-0.134	-1.37667712023077
NDUFA13	1.52621280071862e-23	-0.460698761291555	0.593	0.732	4.48431845107146e-19	-0.139	-1.37620821551253
SNHG14	4.8444985940088e-16	-0.459541934105333	0.212	0.331	1.42341057689166e-11	-0.119	-1.37510514319634
KLF9	3.02043123573007e-21	-0.457465603677578	0.529	0.674	8.87463105682209e-17	-0.145	-1.37312751177133
MRPS24	4.26653995002598e-26	-0.457168364397596	0.165	0.295	1.25359476811663e-21	-0.13	-1.37284463467062
C16orf89	8.27806055024852e-31	-0.455070098122095	0.04	0.18	2.43225975087402e-26	-0.14	-1.37084941062549
ING2	1.99222414039837e-12	-0.450228519597691	0.145	0.251	5.85355296931848e-08	-0.106	-1.36625665154722
F10	2.6592634297965e-22	-0.442334434242537	0.178	0.349	7.81344780942808e-18	-0.171	-1.35880123468166
CCL2	1.79001375060933e-11	-0.441913138528369	0.18	0.303	5.25941840204034e-07	-0.123	-1.35840449556213
TGM2	5.39611119586855e-38	-0.441028974210973	0.283	0.547	1.5854853915701e-33	-0.264	-1.35757224426265
SLC25A6	3.16159872112935e-19	-0.439598295157746	0.641	0.758	9.28940936242226e-15	-0.117	-1.35622664633681
KPNA2	1.31395354050135e-18	-0.43869649660858	0.138	0.262	3.86065829270106e-14	-0.124	-1.35537916227567
ARF6	3.24285700698462e-17	-0.43869183428872	0.265	0.377	9.52816245792221e-13	-0.112	-1.35537478213933
SQSTM1	3.16029992206638e-20	-0.43786588806983	0.696	0.789	9.28559323101544e-16	-0.0930000000000001	-1.35459904904447
TRAPPC5	9.27553822827689e-25	-0.43635642357382	0.144	0.259	2.72533864223232e-20	-0.115	-1.35318249890016
ID3	5.0564392374291e-15	-0.436015326591236	0.6	0.734	1.48568297674142e-10	-0.134	-1.35286260322277
NR4A2	9.07404922547677e-13	-0.433777740263588	0.538	0.659	2.66613714342959e-08	-0.121	-1.35076597124265
LITAF	1.07957890953668e-20	-0.431541019959707	0.317	0.487	3.17201875200066e-16	-0.17	-1.34867339815337
SEMA3C	6.95049606800968e-18	-0.431356744729006	0.164	0.288	2.0421947547026e-13	-0.124	-1.3485011432949
JUND	1.35502703858516e-26	-0.430545052498766	0.861	0.944	3.98134044477093e-22	-0.083	-1.34774266003051
NFE2L2	2.45096723059201e-20	-0.429254811014725	0.586	0.705	7.20143191692544e-16	-0.119	-1.34653787586378
CSRP2	1.82950872845477e-15	-0.427787902391697	0.119	0.243	5.3754625459458e-11	-0.124	-1.34516943408934
CRIP1	3.10325269271728e-20	-0.425941631121146	0.052	0.153	9.1179770617419e-16	-0.101	-1.34344907105856
HSPA5	4.78651395222099e-19	-0.424032021486904	0.695	0.762	1.40637352944157e-14	-0.0670000000000001	-1.34167200377142
NRIP1	9.37043120361384e-15	-0.423996229852509	0.272	0.374	2.75322009624582e-10	-0.102	-1.34163871881735
KRTCAP2	5.09839153873621e-19	-0.42280415938405	0.424	0.558	1.49800940191147e-14	-0.134	-1.34053060706391
ATXN7	4.31337559614191e-18	-0.422566733211888	0.112	0.233	1.26735601765842e-13	-0.121	-1.34031001237585
MIR100HG	1.8692060359812e-17	-0.420358186849304	0.219	0.369	5.49210117491996e-13	-0.15	-1.33825977160065
XBP1	2.97310363324519e-17	-0.420199422735129	0.464	0.563	8.73557309520101e-13	-0.0989999999999999	-1.33811250836699
HIF1A	4.94007498527061e-17	-0.419473958563273	0.278	0.414	1.45149283217221e-12	-0.136	-1.33743980303221
SEC61B	2.02567888806185e-18	-0.418976491757989	0.595	0.697	5.95184970890333e-14	-0.102	-1.33697870959854
MCC	6.80493289275209e-21	-0.418443194607051	0.112	0.241	1.99942538254842e-16	-0.129	-1.33648458218422
IRS2	5.71775277558784e-16	-0.416612039041086	0.142	0.244	1.67999012052322e-11	-0.102	-1.33478931143635
AC058791.1	1.86268450647963e-20	-0.413922678893231	0.112	0.24	5.47293961693846e-16	-0.128	-1.33230341850051
GPRC5C	9.96580298844616e-19	-0.413346213285763	0.124	0.243	2.92815223406525e-14	-0.119	-1.33177116902592
ARID5B	4.26661127451201e-12	-0.412950713172183	0.7	0.778	1.25361572467712e-07	-0.0780000000000001	-1.3314061275976
CIAO2B	2.42797644877137e-24	-0.412016174942392	0.16	0.278	7.13388040178004e-20	-0.118	-1.33054395854462
PTN	6.69999790312061e-22	-0.410509234588688	0.1	0.253	1.9685933838949e-17	-0.153	-1.32915488911406
PDE5A	1.79469000059652e-20	-0.410488249393128	0.335	0.521	5.27315815975269e-16	-0.186	-1.32913555559476
SF1	1.3579996002144e-16	-0.408231889386894	0.454	0.569	3.99007442534995e-12	-0.115	-1.32705842616764
SRGN	3.21374350618173e-11	-0.407706796904404	0.073	0.128	9.44262116986316e-07	-0.055	-1.32657550941255
RPL37A	1.45313859046185e-52	-0.407435014925214	0.969	0.99	4.26961180649501e-48	-0.021	-1.326325626139
EIF3J	4.35890990734715e-13	-0.406930535283963	0.396	0.492	1.28073490897674e-08	-0.096	-1.32586191947544
RPL28	1.40866208148615e-34	-0.406138187701721	0.939	0.975	4.13893092782262e-30	-0.036	-1.32513393814675
BTG3	8.53963468047358e-16	-0.404114736553139	0.571	0.683	2.50911546181675e-11	-0.112	-1.32327667501533
MAFB	1.09258387215955e-11	-0.402119919821558	0.237	0.329	3.21022993317918e-07	-0.092	-1.321448242628
ELMSAN1	1.36283932192723e-14	-0.399026691209104	0.267	0.362	4.00429449568659e-10	-0.095	-1.31861800993455
ERRFI1	2.52156530377819e-11	-0.398031524179205	0.398	0.517	7.40886317556108e-07	-0.119	-1.31770874453621
TBX3	2.0062911341516e-13	-0.395982666018403	0.318	0.453	5.89488461036424e-09	-0.135	-1.31583871513125
LDLR	2.40663143648631e-15	-0.39475659013667	0.399	0.538	7.07116448668409e-11	-0.139	-1.31472092327553
FTL	3.18679110339546e-25	-0.392473112356995	0.94	0.971	9.36342961999654e-21	-0.031	-1.3126416471201
DDX39B	2.69105952653797e-16	-0.39222962124648	0.318	0.428	7.90687110087387e-12	-0.11	-1.31242012448839
MARCKSL1	2.93069468516415e-14	-0.391477966887408	0.365	0.495	8.61096712394931e-10	-0.13	-1.31173652238192
RPS2	3.96611387833066e-34	-0.390779118936843	0.938	0.975	1.16532357973111e-29	-0.037	-1.31110126519841
AOPEP	1.04668703936123e-14	-0.390250084520738	0.247	0.401	3.07537585905117e-10	-0.154	-1.31062057419039
C18orf32	3.18706960275818e-19	-0.38956480697751	0.206	0.323	9.36424790682407e-15	-0.117	-1.30999817961057
TLE5	5.5556847630031e-15	-0.387061657311941	0.254	0.405	1.63237129706557e-10	-0.151	-1.30772723645548
MT1E	5.56246944866265e-08	-0.383942681687156	0.218	0.238	0.00163436477340606	-0.02	-1.30490310282363
ICAM1	8.95040912571353e-17	-0.383676503602616	0.054	0.156	2.62980920931715e-12	-0.102	-1.30466236964119
COX6C	2.27305163322559e-28	-0.382554485015194	0.93	0.96	6.67868030874342e-24	-0.0299999999999999	-1.30364809684108
CTSK	4.326906035926e-14	-0.381796702517766	0.157	0.278	1.27133153147578e-09	-0.121	-1.30296352922061
CRISP3	7.16928219916878e-28	-0.378129175159349	0.005	0.1	2.10647849575977e-23	-0.095	-1.29965542501037
SPTSSA	5.37368715240233e-13	-0.37741861117305	0.387	0.475	1.57889675911885e-08	-0.088	-1.29901546928165
RPS27	2.02403739590582e-35	-0.377061892951892	0.984	0.993	5.94702667665047e-31	-0.00900000000000001	-1.29869431672239
LY6E	7.22994977965161e-14	-0.375645092849126	0.255	0.392	2.12430384425724e-09	-0.137	-1.29741955871545
SEPTIN6	3.93196322573643e-26	-0.375074894059504	0.038	0.151	1.15528943498588e-21	-0.113	-1.29690687871957
BMERB1	4.2752458901138e-18	-0.374920534649245	0.142	0.24	1.25615274743324e-13	-0.098	-1.29676812516033
WNT4	4.08400393976214e-18	-0.373345272732503	0.072	0.186	1.19996203758091e-13	-0.114	-1.29535297187903
SMARCE1	3.1800105493138e-15	-0.371800988120667	0.338	0.451	9.34350699599382e-11	-0.113	-1.29396714649016
TMOD1	1.80716526630065e-21	-0.370984007531463	0.123	0.28	5.30981298544457e-17	-0.157	-1.29323459612862
GPRC5A	9.46423408937687e-18	-0.370895922793735	0.129	0.265	2.78078126014071e-13	-0.136	-1.29315563921153
METAP2	1.30350674950574e-15	-0.369898562275845	0.492	0.612	3.82996353139777e-11	-0.12	-1.29226196685986
KLF10	8.34310859545878e-17	-0.368953395519563	0.498	0.662	2.4513721675177e-12	-0.164	-1.29141563204243
SNHG5	3.92157907067495e-20	-0.368494522285753	0.289	0.479	1.15223836254571e-15	-0.19	-1.29100494106621
SEC61G	8.80397775412559e-17	-0.368166332169061	0.535	0.635	2.58678474371718e-12	-0.1	-1.29071129142996
SARNP	1.39990393129559e-15	-0.367798167163385	0.218	0.308	4.11319773093269e-11	-0.09	-1.29038195356676
FOXP1	6.29347576084354e-13	-0.367733805076815	0.425	0.521	1.84914904805105e-08	-0.096	-1.29032438781647
NFKBIA	2.16816346021192e-07	-0.367592056801591	0.649	0.696	0.00637049787879465	-0.0469999999999999	-1.29019761655413
PRLR	4.02720733866629e-12	-0.367408423469275	0.158	0.28	1.18327406024693e-07	-0.122	-1.29003340429637
HOTAIRM1	1.39156240608713e-18	-0.367159824683264	0.059	0.16	4.08868866156521e-14	-0.101	-1.28981113063502
NBL1	3.13760291990335e-16	-0.366786774649299	0.465	0.535	9.21890489926001e-12	-0.07	-1.28947765622189
ZBTB16	2.4469803328208e-11	-0.366567579613487	0.361	0.437	7.18971761389408e-07	-0.076	-1.28928175506315
MICOS13	5.16122395708912e-19	-0.366517114907967	0.12	0.213	1.51647082307192e-14	-0.093	-1.28923665746156
JMY	3.18718142225259e-13	-0.366029488205685	0.228	0.304	9.36457645486257e-09	-0.076	-1.28880097287804
HES4	1.78973672610102e-10	-0.366022890786277	0.165	0.243	5.25860444863003e-06	-0.078	-1.28879507922701
PAPPA	3.11113240517213e-15	-0.364317900177798	0.09	0.2	9.14112923287674e-11	-0.11	-1.28727286870353
RPL18	1.79508557041194e-29	-0.36279830372042	0.958	0.98	5.27432042298438e-25	-0.022	-1.28591769287316
HSPE1	2.26233502038047e-12	-0.362083263255505	0.659	0.743	6.64719275688189e-08	-0.084	-1.28528051361101
RBM24	1.38963084734846e-12	-0.361530466918353	0.295	0.432	4.08301335567925e-08	-0.137	-1.28478812801542
RPS26	7.5673103623734e-16	-0.361337197936934	0.888	0.929	2.22342713067255e-11	-0.041	-1.28461602438001
EIF4A3	1.07291464643606e-14	-0.358337651779199	0.494	0.598	3.15243781415845e-10	-0.104	-1.28194791919351
RESF1	1.96516421236761e-13	-0.357959805589321	0.134	0.239	5.77404548877851e-09	-0.105	-1.28161221712306
CZIB	5.55570292423184e-19	-0.35756298238237	0.147	0.231	1.6323766331978e-14	-0.084	-1.28125974933275
DBNDD2	9.20550148101144e-14	-0.356076045312673	0.178	0.285	2.70476044515078e-09	-0.107	-1.27993987845761
RPL26	2.72964718982431e-31	-0.354175279469928	0.912	0.978	8.02024937314178e-27	-0.0659999999999999	-1.27825465464162
ADAMTS5	3.74723773869978e-15	-0.353221107541231	0.105	0.227	1.10101339238477e-10	-0.122	-1.27740952006478
CXADR	1.42887202776839e-12	-0.352734640873747	0.129	0.232	4.19831179198907e-08	-0.103	-1.27697885912976
ETS2	3.26673780842283e-14	-0.352235634028915	0.223	0.367	9.59832902870795e-10	-0.144	-1.27653724743542
CRABP2	3.90096016771224e-13	-0.351888399965161	0.055	0.136	1.14618011647721e-08	-0.081	-1.27623004191717
PLAUR	3.21651175508244e-13	-0.35119237075543	0.104	0.205	9.45075483878323e-09	-0.101	-1.27561447236302
UBE2V1	9.41235765755917e-14	-0.350772015651933	0.227	0.335	2.76553892694404e-09	-0.108	-1.27524285332464
FMOD	1.20327700851341e-15	-0.3505104349522	0.115	0.204	3.53546850641411e-11	-0.089	-1.27501165499857
ANKHD1	1.16711955626894e-15	-0.350374523430894	0.173	0.249	3.42923068022939e-11	-0.076	-1.27489154603127
RO60	1.52614623933973e-13	-0.349291339118132	0.173	0.255	4.48412288042799e-09	-0.082	-1.27393470885941
AC016831.5	9.13748037613255e-19	-0.349237019194625	0.089	0.191	2.68477448411527e-14	-0.102	-1.27388674395259
S1PR3	4.63818699869863e-10	-0.349218474089396	0.216	0.32	1.36279210395763e-05	-0.104	-1.27387036889673
PIN1	1.65253047568781e-15	-0.348045693120227	0.298	0.395	4.85546504366593e-11	-0.097	-1.27283524794865
DDX21	9.15456210401064e-12	-0.346963090789707	0.413	0.512	2.68979343740041e-07	-0.099	-1.27188046715426
ATP5F1E	5.25943148947434e-16	-0.346937197175812	0.773	0.862	1.54532616023735e-11	-0.089	-1.27185763953979
SPRY1	1.19867957707714e-09	-0.34627559562465	0.165	0.266	3.52196033336806e-05	-0.101	-1.27127451555952
RBP1	3.78082466446848e-15	-0.345257441406503	0.803	0.885	1.11088190291413e-10	-0.082	-1.2703776545815
HSPB6	1.02546863563579e-13	-0.343650621780231	0.381	0.493	3.01303194522507e-09	-0.112	-1.26896354323537
ITM2B	6.88546518909226e-18	-0.343501056385021	0.901	0.938	2.02308738185909e-13	-0.0369999999999999	-1.26883199554801
LDHA	1.06449191639926e-12	-0.342475080371699	0.65	0.728	3.12769014876431e-08	-0.078	-1.26792998342539
MAP3K8	3.53688372393093e-13	-0.341447556832237	0.122	0.209	1.03920717576538e-08	-0.087	-1.26702725344834
CPXM1	2.0649172141088e-20	-0.340439733667867	0.039	0.145	6.06713975849447e-16	-0.106	-1.26614245557497
EIF4G2	5.49628091409507e-17	-0.338314543855665	0.792	0.859	1.61491725817941e-12	-0.0669999999999999	-1.26427871300872
GTF2B	2.31413287311346e-09	-0.336452075378902	0.265	0.339	6.79938520778198e-05	-0.074	-1.26264762679023
ADAMTS4	6.48626130555513e-07	-0.335352437291773	0.199	0.283	0.0190579329679821	-0.084	-1.2616855895141
POR	1.42897928553677e-14	-0.335093217317608	0.135	0.225	4.19862693676415e-10	-0.09	-1.26145891324762
PLAAT4	1.13246907022428e-16	-0.33433036952172	0.109	0.197	3.32742062213298e-12	-0.088	-1.26079207323419
PDK4	1.21388006622355e-07	-0.334155859642297	0.339	0.438	0.00356662241057804	-0.099	-1.26063957574857
FCGRT	3.5740981763123e-12	-0.333857783174269	0.407	0.521	1.05014152616408e-07	-0.114	-1.26037914082266
BEX1	4.52635077725902e-09	-0.333402061005586	0.074	0.14	0.000132993238537425	-0.066	-1.25998107193772
FABP5	8.50932638904243e-12	-0.331460074355026	0.062	0.146	2.50021027962845e-07	-0.084	-1.25828617436829
RGS16	1.27286768902483e-09	-0.32933182828894	0.105	0.194	3.73993984389276e-05	-0.089	-1.25643133445992
DPP7	2.69149614305742e-14	-0.328788255802047	0.165	0.269	7.90815396753132e-10	-0.104	-1.25595803078851
CYBA	9.18752652854749e-18	-0.328549286896426	0.074	0.18	2.69947904461782e-13	-0.106	-1.2557500103464
SLIRP	2.94317301721037e-12	-0.328488886817113	0.457	0.541	8.6476309591675e-08	-0.084	-1.25569743803529
RPS17	6.04859211062156e-18	-0.328346767051522	0.634	0.781	1.77719733394283e-13	-0.147	-1.2555737454802
IGFBP6	1.25967325102877e-06	-0.32801440752302	0.204	0.294	0.0370117194617274	-0.09	-1.25528452716161
SNU13	3.31426826244679e-10	-0.327574538113002	0.465	0.564	9.73798300872117e-06	-0.0989999999999999	-1.25490185647801
CACNA1D	2.89600820034598e-19	-0.326097769976719	0.097	0.238	8.50905129425655e-15	-0.141	-1.2536179739781
RRAD	2.29432062542234e-08	-0.325690226018302	0.34	0.449	0.000674117286161592	-0.109	-1.2532638920262
PPIB	3.2055789721677e-15	-0.325474010714158	0.697	0.805	9.41863213602312e-11	-0.108	-1.2530760806582
TIMP1	5.09700037440626e-12	-0.325378083671109	0.679	0.723	1.49760065000805e-07	-0.0439999999999999	-1.25299276444546
RPL41	1.96232535034652e-36	-0.324081403878981	0.963	0.993	5.76570434438813e-32	-0.03	-1.25186709309819
HCG18	3.002235261409e-11	-0.323322157077811	0.17	0.249	8.82116764507193e-07	-0.079	-1.25120844660712
SKIL	2.31103146636319e-10	-0.323014647234903	0.371	0.471	6.79027265446833e-06	-0.1	-1.25094178047237
