	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
LRMDA	8.51960747414894e-20	0.937380023532193	0.295	0.187	2.50323106805444e-15	0.108	1.91504729685564
PTPRM	9.6636851408634e-21	0.936132337973553	0.347	0.224	2.83938396808849e-16	0.123	1.91339182297902
NAALADL2	3.67325003664897e-20	0.916070098180312	0.353	0.235	1.0792743257682e-15	0.118	1.88696818424533
WWC1	3.44941846961101e-21	0.910831162032574	0.554	0.466	1.01350813474111e-16	0.088	1.88012836154576
FHIT	8.15353024116045e-22	0.908020340680509	0.351	0.205	2.39567025545776e-17	0.146	1.87646884930929
NRG3	1.69674322590243e-14	0.898912094916414	0.15	0.104	4.98537094634653e-10	0.046	1.86465935355323
SIK3	1.77631627509639e-17	0.89245923993808	0.347	0.236	5.21917247948821e-13	0.111	1.85633776995364
RPL21P16	2.15548955146275e-18	0.889680788581345	0.101	0.014	6.33325940010786e-14	0.087	1.85276613447345
IMMP2L	8.86942953716117e-18	0.866072042469495	0.409	0.3	2.60601578660869e-13	0.109	1.82269357709133
MTRNR2L12	4.0949830356461e-17	0.850558841395516	0.247	0.177	1.20318791553354e-12	0.07	1.80319927603385
CTGF	6.36032387761768e-42	0.818285012181675	0.192	0.02	1.86879036172163e-37	0.172	1.76330863253215
KIAA1217	5.58362608265282e-17	0.81611140901542	0.646	0.615	1.64058101560505e-12	0.031	1.76065398458635
SCMH1	4.49836713027733e-17	0.807782693360761	0.231	0.162	1.32171023021809e-12	0.069	1.75051896676246
PDE3A	2.62777921034164e-14	0.805271059950676	0.27	0.174	7.7209408758258e-10	0.096	1.74747408418263
MECOM	1.16911802302632e-15	0.787878160673107	0.51	0.55	3.43510257525592e-11	-0.04	1.7265333007897
LINC-PINT	6.22630158446791e-22	0.787477815339633	0.365	0.453	1.82941193154836e-17	-0.088	1.72605425730884
AC034236.1	8.20935630807783e-16	0.783897117427172	0.101	0.018	2.41207307043943e-11	0.083	1.72177558772129
ZBTB20	2.75599353629063e-22	0.776530964407177	0.628	0.578	8.09766020832913e-18	0.05	1.7130069021266
PARD3	8.68630339505545e-11	0.775322938185776	0.395	0.384	2.55220966353519e-06	0.011	1.71157313333931
NPAS3	4.21646059577238e-15	0.770814181242217	0.295	0.274	1.23888045224984e-10	0.021	1.70623241976508
HSPA1B	5.08364386208565e-13	0.768636439032478	0.675	0.616	1.49367623955801e-08	0.0590000000000001	1.70365881188355
MACROD2	4.14513015583934e-16	0.749877480198888	0.27	0.252	1.21792214238872e-11	0.018	1.68165001156921
COBL	5.91862354235886e-17	0.742791296370923	0.474	0.363	1.73900996921588e-12	0.111	1.67341038840676
RORA	8.66688257984445e-10	0.740809007707739	0.333	0.298	2.5465034396099e-05	0.035	1.67111267166317
PATJ	4.63344534735992e-13	0.740689170007683	0.533	0.509	1.36139891196129e-08	0.024	1.6709738661802
FNDC3B	9.26906862586748e-09	0.737149146991916	0.451	0.422	0.000272343774365238	0.029	1.66687872869599
DLGAP1	4.62761229024854e-08	0.724299723894759	0.247	0.238	0.00135968504312083	0.00900000000000001	1.65209852226923
RPL7P9	1.34446484917221e-17	0.723463731630306	0.106	0.018	3.95030661983779e-13	0.088	1.65114146519146
BDP1	2.85348112499797e-09	0.719051936553602	0.596	0.59	8.38409824146904e-05	0.00600000000000001	1.64609994855509
MAP3K21	5.40759014070235e-22	0.716971116795099	0.33	0.182	1.58885813514116e-17	0.148	1.6437274663235
UBE2D2	3.30467773464757e-21	0.71593012623227	0.725	0.723	9.70980411994148e-17	0.002	1.64254184666849
RNPC3	2.37431257586588e-24	0.713809236542269	0.566	0.438	6.97620521040912e-20	0.128	1.64012893847491
GPHN	1.22038849457598e-18	0.704612264690618	0.254	0.136	3.58574547476314e-14	0.118	1.62970660984593
CHCHD3	2.1292064620075e-12	0.703363893187749	0.39	0.316	6.25603442667043e-08	0.074	1.62829702621028
FYB2	1.30932175171746e-09	0.702403478090651	0.469	0.432	3.84704917089624e-05	0.037	1.62721341492296
AC005912.1	6.23962401119471e-17	0.695607596162132	0.101	0.018	1.83332632696923e-12	0.083	1.61956637563908
MYH10	2.72195302536538e-24	0.69419571156902	0.499	0.387	7.99764237912855e-20	0.112	1.61798217231823
LRBA	9.58009144150013e-12	0.693797788690129	0.349	0.281	2.81482246734157e-07	0.0679999999999999	1.61753596343603
AL022718.1	1.87352770444454e-21	0.692529689037945	0.111	0.019	5.50479910119894e-17	0.092	1.61611480683784
SEPT7	1.21654314827487e-42	0.692420617899979	0.325	0.08	3.57444707826123e-38	0.245	1.61599262937624
MYO1E	4.41718117372198e-08	0.688050820704434	0.263	0.238	0.00129785617246299	0.025	1.61110533426174
LUC7L3	1.28777015801256e-15	0.686343090844921	0.737	0.695	3.78372627827252e-11	0.042	1.6091993840345
MKLN1	1.77954194255536e-14	0.677397595886835	0.503	0.423	5.22865013561615e-10	0.08	1.59925234187774
HSPD1	5.53042706135201e-35	0.673738521982197	0.824	0.868	1.62495007916645e-30	-0.044	1.59520133473813
FKBP2	2.62392407939974e-32	0.672353842317782	0.374	0.156	7.70961373009232e-28	0.218	1.59367101605246
MAGI1	7.93520345437643e-11	0.666188679409453	0.473	0.479	2.33152147896488e-06	-0.00600000000000001	1.58687520847859
PAN3	3.29363398477518e-11	0.662704237013526	0.305	0.277	9.67735537406642e-07	0.028	1.58304716228098
CP	2.08129499105149e-13	0.658386908621112	0.478	0.341	6.1152609427075e-09	0.137	1.57831690527062
PPP1R9A	8.59996409376482e-13	0.658185463932047	0.506	0.427	2.52684145002998e-08	0.079	1.57809653897498
PARD3B	2.5271321457421e-12	0.655414479357716	0.233	0.163	7.42521967061945e-08	0.07	1.57506839773022
APOO	7.45628423782904e-13	0.647018527441646	0.272	0.205	2.19080543475893e-08	0.067	1.56592870242235
C6orf48	5.29497341573146e-45	0.63789217891812	0.296	0.061	1.55576908901022e-40	0.235	1.55605405569761
SEPT2	3.80868596801338e-37	0.630199808752484	0.284	0.069	1.11906811112169e-32	0.215	1.54777934129834
WWOX	2.93072703548255e-09	0.62780116872427	0.24	0.203	8.61106217565483e-05	0.037	1.54520812505918
VIM	1.88821036474178e-32	0.621173745011582	0.744	0.724	5.54793969368431e-28	0.02	1.53812605796805
IGF2BP2	7.80203268236975e-08	0.619039919372362	0.515	0.46	0.00229239324273388	0.055	1.53585276616082
GPC6	2.64467627913695e-11	0.615456432163374	0.196	0.113	7.77058784336019e-07	0.083	1.5320426199031
AL136454.1	2.90009524314713e-13	0.608327631859926	0.125	0.038	8.52105984341489e-09	0.087	1.52449099851608
RBM25	2.63258705379296e-13	0.608155800947538	0.813	0.824	7.73506728145446e-09	-0.011	1.52430943618138
MTHFD1L	1.09877671689194e-10	0.606695947345252	0.259	0.172	3.2284257495719e-06	0.087	1.52276777763907
LDHB	7.98779885777866e-38	0.606319655601094	0.709	0.631	2.34697506039253e-33	0.078	1.52237065267081
EPB41L5	1.14169245669418e-07	0.60566962269856	0.362	0.317	0.00335452077625885	0.045	1.52168487495599
QKI	4.20494464338309e-08	0.603274136344262	0.49	0.482	0.00123549683511882	0.00800000000000001	1.51916032842668
PCDH7	2.51291653306798e-13	0.602489362550495	0.443	0.382	7.38345135746032e-09	0.061	1.51833418500534
DIAPH2	2.43113203396877e-08	0.602410399628564	0.436	0.388	0.000714315214220704	0.048	1.51825108440587
FAAH2	4.74070783141115e-10	0.6015528817868	0.196	0.164	1.39291477502522e-05	0.032	1.51734892524599
MFGE8	1.04160751019472e-36	0.60109096032501	0.481	0.273	3.06045118645413e-32	0.208	1.51686317890361
ATP8B1	7.9549380699472e-08	0.59451300653997	0.446	0.413	0.00233731990371188	0.033	1.50996279928672
CPE	3.89657589879114e-23	0.588661532265998	0.444	0.256	1.14489193058281e-18	0.188	1.50385089461499
FTX	5.58987895112977e-10	0.584636510323829	0.573	0.547	1.64241823342095e-05	0.0259999999999999	1.49966109930313
BAZ2B	4.93173138687543e-08	0.575076799657314	0.612	0.602	0.00144904131609174	0.01	1.48975676592795
LINC01320	3.13862675372358e-09	0.573569577815069	0.33	0.239	9.22191312779062e-05	0.091	1.48820119016826
ZFAND3	1.29842846066194e-11	0.563474293835497	0.344	0.279	3.8150425031169e-07	0.0649999999999999	1.47782382634425
SCAPER	6.13795250862275e-11	0.561831591526221	0.386	0.305	1.80345320608354e-06	0.081	1.47614208281609
XPR1	1.20571453894165e-07	0.561330294681515	0.342	0.341	0.00354263045831837	0.001	1.47562925314655
CASC4	5.01850585540297e-14	0.560944949831129	0.607	0.522	1.4745373904345e-09	0.085	1.47523516417819
SOX6	4.88024874267506e-12	0.559618094298586	0.483	0.407	1.43391468557279e-07	0.076	1.47387900502301
C8orf59	6.55391317166003e-33	0.55884894655192	0.286	0.079	1.92567076809715e-28	0.207	1.47309344151208
ATXN1	1.09960929428574e-07	0.553026814580688	0.376	0.398	0.00323087202847038	-0.022	1.46716061322275
TBC1D5	5.94047148881636e-12	0.551203978600825	0.425	0.382	1.74542933284402e-07	0.043	1.4653080357547
SENP6	1.64551396915128e-11	0.549761664734273	0.623	0.594	4.83484914416028e-07	0.029	1.46384384689082
CALD1	5.43144435539487e-14	0.548645107974681	0.646	0.578	1.59586698050212e-09	0.0680000000000001	1.46271136055674
DMD	3.86246888656897e-07	0.547664423929531	0.307	0.234	0.011348706082517	0.073	1.46171740811257
NFAT5	2.37173465572109e-08	0.545625826910913	0.559	0.566	0.00069686307654397	-0.0069999999999999	1.45965339020165
AUTS2	1.06238962706751e-09	0.545129435321103	0.326	0.267	3.12151320224977e-05	0.059	1.4591512501026
KCNMA1	1.09084986166751e-10	0.544464479333875	0.441	0.43	3.20513506355146e-06	0.011	1.45847886421241
SPIDR	5.972446162272e-09	0.54388018542242	0.287	0.257	0.000175482413139876	0.03	1.45788829742438
CEP95	3.70700483151341e-09	0.540327018764001	0.436	0.383	0.000108919215959527	0.053	1.45430212972953
OXR1	2.90246163994845e-07	0.539231615940154	0.511	0.482	0.00852801279049653	0.029	1.45319833302476
RALYL	7.45025081696522e-32	0.537844396676485	0.134	0.011	2.18903269504072e-27	0.123	1.45180168592938
COL4A3BP	3.52867352521542e-31	0.536996568178275	0.196	0.036	1.03679485517879e-26	0.16	1.45094875637476
ADGRL2	4.99588468979007e-10	0.531932465766783	0.27	0.334	1.46789083955412e-05	-0.064	1.44586461035712
MIB1	9.58027410889052e-08	0.531248897557315	0.372	0.305	0.00281487613867421	0.067	1.44517970263527
SYNE2	1.28986546100009e-18	0.521355494631436	0.783	0.77	3.78988269751047e-14	0.013	1.43530316423432
BMPR2	3.28562463865322e-07	0.518991862133126	0.462	0.437	0.0096538223132909	0.025	1.43295356743254
DPH6	3.15020000470894e-11	0.518905262153357	0.346	0.271	9.25591765383582e-07	0.075	1.43286755478119
C19orf70	2.52190617393723e-35	0.518298612175103	0.245	0.053	7.40986472026238e-31	0.192	1.43226516389933
GABPB1-AS1	8.16911322301649e-15	0.515398884133327	0.686	0.656	2.4002488471867e-10	0.03	1.4293892903993
CAMSAP2	2.9716950965539e-09	0.513820108173677	0.363	0.323	8.73143453269468e-05	0.04	1.4278259308102
RERE	3.38833353298020e-09	0.511113966255511	0.541	0.52	9.95560158660241e-05	0.021	1.42515018999543
ACSM3	2.36764680904137e-11	0.50897525404908	0.404	0.292	6.95661985432536e-07	0.112	1.42303905222537
MAML3	3.26003809147939e-07	0.508693241337823	0.282	0.246	0.00957864392038475	0.036	1.42276090898046
MAML2	1.27804071312447e-06	0.506504907743995	0.506	0.504	0.0375513922330233	0.002	1.42060444813421
AC008014.1	5.14999721682506e-12	0.504113361932497	0.134	0.076	1.51317218224754e-07	0.058	1.4182514725436
FRMD4A	1.56497150390124e-07	0.497721217345599	0.28	0.259	0.00459819927276262	0.021	1.41198153036572
BST2	7.75961515608076e-17	0.497160307532922	0.573	0.418	2.27993012515965e-12	0.155	1.4114326684564
DENND4A	6.57328338334583e-09	0.497137513767266	0.323	0.282	0.000193136212369467	0.041	1.41141036879471
LYPD1	1.55223198098567e-10	0.496221472139618	0.515	0.425	4.5607680065321e-06	0.09	1.41051447587635
C9orf3	5.54905618012881e-36	0.495996111264359	0.208	0.034	1.63042368684545e-31	0.174	1.41029415907911
SOS1	3.11934473831137e-07	0.495759686607739	0.372	0.338	0.00916525871010646	0.034	1.4100630631207
TNNT1	5.78343357840247e-56	0.493809551430064	0.358	0.079	1.69928845400621e-51	0.279	1.40815832522555
TTC17	3.40516875371025e-09	0.491582271720818	0.471	0.41	0.000100050668321514	0.061	1.40598604167819
PNOC	1.11000146150026e-18	0.491078335177659	0.295	0.153	3.26140629418007e-14	0.142	1.40549501343261
PAK3	1.74012269397664e-17	0.484782378240858	0.265	0.132	5.11282849944215e-13	0.133	1.39937476251477
BTAF1	1.33263885397801e-06	0.48182301158739	0.243	0.212	0.039155594807582	0.031	1.39650719982458
CRYAB	3.71485888872726e-08	0.481300354376507	0.407	0.428	0.00109149983868584	-0.021	1.39600136710123
TCF12	1.35739602788719e-07	0.480037273885991	0.383	0.343	0.00398830100913813	0.04	1.39477970181634
PITPNC1	1.43087671691984e-08	0.479832727485177	0.325	0.329	0.000420420196965387	-0.004	1.39458196290688
ARHGEF3	1.86042203425999e-07	0.479663999250419	0.326	0.26	0.0054662920210627	0.066	1.39441887120225
WDR60	9.98246446503662e-09	0.479499608455262	0.478	0.367	0.000293304770911706	0.111	1.39425999038475
VASN	7.88805226177696e-21	0.478980622667038	0.459	0.301	2.31766751555531e-16	0.158	1.39375851851204
PTPN4	6.1125800783006e-08	0.478444253796023	0.273	0.296	0.00179599827860628	-0.023	1.39324043969942
RBM6	2.44611171886158e-08	0.476395232472039	0.466	0.427	0.00071871654523591	0.039	1.39126306196856
GADD45B	1.80747116217803e-13	0.474662798679394	0.66	0.726	5.3107117687115e-09	-0.0659999999999999	1.38959339201825
AFF1	1.84124661958352e-07	0.474634953429224	0.436	0.426	0.00540995081766029	0.01	1.38956657193422
LONRF2	4.30531918235634e-11	0.473343796697326	0.545	0.5	1.26498888215994e-06	0.045	1.38832351946959
ANKS1A	1.04289477193815e-07	0.472438460110893	0.266	0.258	0.00306423341890869	0.00800000000000001	1.38745257602648
SMC5	6.90521646595796e-10	0.472305911516829	0.536	0.608	2.02889070202777e-05	-0.072	1.38732510872734
PNISR	1.20478391612002e-18	0.471058742829135	0.776	0.771	3.53989610234383e-14	0.005	1.38612632399796
EYA4	1.08315408798143e-10	0.471043138485043	0.247	0.132	3.18252334130703e-06	0.115	1.38611133158825
FAM208B	6.82787562597473e-33	0.469983886117893	0.196	0.035	2.0061664164239e-28	0.161	1.38509399750529
ANKRD17	8.75616017998514e-08	0.469662607528275	0.561	0.516	0.00257273498408323	0.045	1.38478558062737
EXOC4	4.78109941004484e-09	0.46693918004465	0.333	0.284	0.000140478262865937	0.049	1.38217393674411
ZNF638	1.56642771151765e-07	0.462187044892285	0.598	0.567	0.00460247790198116	0.031	1.37762864386269
NRXN3	7.14735338630765e-12	0.458026624880414	0.173	0.098	2.10003537196491e-07	0.075	1.37366158406637
STK3	7.47958030498139e-07	0.456428462444277	0.347	0.284	0.0219765028520963	0.063	1.37214073677949
RSL1D1	5.66747418247268e-20	0.455966934904225	0.778	0.828	1.66521726429412e-15	-0.0499999999999999	1.37170185022592
ANKRD36	3.20910184249848e-07	0.455721061349203	0.213	0.155	0.00942898303362903	0.058	1.37146809571583
NCL	8.65072338731079e-21	0.455673684404816	0.887	0.927	2.54175554565966e-16	-0.04	1.37142305854651
NOP58	1.5790563425335e-09	0.455008908908558	0.614	0.59	4.63958334563194e-05	0.024	1.37079126984305
GOLGA4	6.80875328113061e-10	0.45421772395691	0.709	0.751	2.00054788906179e-05	-0.042	1.37003972356293
CFI	2.5661977262365e-11	0.451837581936099	0.605	0.527	7.54000215922808e-07	0.078	1.36778131093
ZNF83	2.42470803678213e-07	0.449578260510603	0.494	0.448	0.00712427715367326	0.046	1.36564098393138
ARIH1	4.61908611447495e-09	0.446733315275754	0.547	0.594	0.000135717988215503	-0.0469999999999999	1.3629506401639
RMST	1.93768854777351e-08	0.446462519065491	0.201	0.23	0.000569331649106814	-0.029	1.36269483611577
EHBP1	1.98019296401021e-08	0.445918130530393	0.302	0.214	0.00058182029668548	0.088	1.36218073197069
FNBP1	1.50323250600838e-09	0.444639091504317	0.499	0.47	4.41679774915383e-05	0.029	1.36097360906898
AKAP12	4.86097954943778e-12	0.441644622395867	0.469	0.317	1.42825301121581e-07	0.152	1.35815169121394
NOP56	2.6473848857545e-07	0.437976559058319	0.577	0.576	0.00777854627132386	0.001	1.35470296606209
NRCAM	6.56045351145644e-14	0.437479697788108	0.235	0.123	1.92759245073613e-09	0.112	1.35423648941688
TRIO	4.54261055969066e-07	0.436048622201797	0.22	0.187	0.0133470983464831	0.033	1.35289382597247
CDK14	1.11736063643231e-06	0.435546763905695	0.25	0.195	0.0328302902196542	0.055	1.35242328792215
VWA3A	2.49626329578052e-12	0.434243535291104	0.101	0.048	7.33452081566233e-08	0.053	1.35120215604665
PNN	3.77651030991408e-10	0.430566233052645	0.774	0.8	1.10961425925896e-05	-0.026	1.34776244671083
FOS	2.43257225179905e-08	0.427573842591986	0.847	0.848	0.000714738379023597	-0.001	1.34496985945264
MBD5	2.01331275781689e-07	0.419634605737518	0.287	0.261	0.0059155155450176	0.026	1.33758873810287
LGR5	7.98806834695016e-11	0.418463845357501	0.277	0.193	2.3470542417009e-06	0.084	1.33650371277407
LPP	2.38586987489729e-07	0.417703009977122	0.586	0.595	0.00701016286642322	-0.00900000000000001	1.33579906543143
FAM208A	1.56531288170442e-32	0.414667777124407	0.169	0.024	4.59920230902394e-28	0.145	1.33299168128786
KRT7	3.57962939832143e-22	0.413274614571939	0.725	0.759	1.0517667098148e-17	-0.034	1.33170507693159
HLA-DPA1	9.13438716337013e-10	0.409760406414107	0.483	0.358	2.68386563634141e-05	0.125	1.32846517275732
AGAP1	1.50572393606858e-06	0.40812030784311	0.206	0.148	0.044241180689567	0.058	1.32695579220995
SETD2	9.59221404203538e-07	0.406287941864016	0.457	0.457	0.0281838432983083	0	1.32527149640889
PPIG	5.26002050903088e-07	0.40260351125639	0.688	0.71	0.0154549922596345	-0.022	1.3218912663779
TSHZ2	3.00621999809503e-11	0.401691359628315	0.339	0.219	8.83287559840283e-07	0.12	1.32105575773528
RTN3	4.00597945090136e-12	0.400945795626223	0.605	0.576	1.17703688226384e-07	0.029	1.32037323153645
USP47	1.11813098975294e-06	0.400166329274905	0.429	0.436	0.0328529247409208	-0.00700000000000001	1.31966004649103
CAPS	4.9986531517951e-07	0.397605960711652	0.513	0.449	0.0146870426906044	0.064	1.31732010661376
ZNF611	3.19379694726795e-07	0.397305028447972	0.257	0.202	0.00938401419046268	0.055	1.31704535500777
LINC00271	1.43884042237914e-06	0.397212265843068	0.123	0.098	0.0422760092903439	0.025	1.31696067416616
FBXL17	3.09488023458334e-08	0.394725108418019	0.206	0.15	0.000909337710525276	0.056	1.31469223445256
ATRX	9.14817134583736e-07	0.392739855583768	0.69	0.739	0.0268791570483393	-0.049	1.31288436691157
CADM2	4.15011301764843e-16	0.392059782941086	0.081	0.143	1.21938620684546e-11	-0.062	1.31226563162335
IGFBP7	5.30915346877466e-19	0.391689051760339	0.697	0.763	1.55993547219537e-14	-0.0660000000000001	1.31192846037741
STK39	9.95183098169614e-09	0.389005980546971	0.097	0.189	0.000292404697904196	-0.092	1.30949085143473
HNRNPD	1.84488908262874e-18	0.388798423529825	0.743	0.771	5.42065310257978e-14	-0.028	1.30930247173066
NNMT	7.12026280969063e-10	0.385957586527277	0.208	0.12	2.0920756187433e-05	0.088	1.30672683715493
USP32	1.74075487565749e-07	0.385538122723572	0.194	0.128	0.00511468597565684	0.066	1.3063469613544
CEP290	5.98104045905058e-07	0.385459828966872	0.418	0.372	0.0175734930767824	0.046	1.30627606900846
PTPRG	8.00596531751528e-10	0.382421549273692	0.275	0.166	2.35231272959234e-05	0.109	1.30352797898014
COMMD10	8.77105888246846e-10	0.380670215966581	0.286	0.202	2.57711252084688e-05	0.084	1.30194654505783
SYNPO2	2.08180345272475e-11	0.379472432130218	0.233	0.112	6.11675490479586e-07	0.121	1.30086606491273
SH3D19	3.45863641321975e-08	0.376836428465314	0.279	0.202	0.00101621655093223	0.077	1.29849137253801
FBXL2	7.37967745008524e-08	0.37212572658165	0.168	0.108	0.00216829682838405	0.06	1.29425844034173
QPRT	1.59669130077446e-10	0.370231719850702	0.496	0.39	4.69139837993552e-06	0.106	1.29256041980021
AC097376.2	7.51122915725657e-23	0.369628848268105	0.15	0.028	2.20694935098512e-18	0.122	1.292020399123
MINOS1	8.52058664542659e-27	0.367376799722023	0.243	0.068	2.50351876815924e-22	0.175	1.29000512718856
STAT3	9.51750296985746e-07	0.365354770016894	0.723	0.736	0.0279643272260352	-0.013	1.28819836863832
ZNF248	4.10946456012362e-07	0.36250143113551	0.279	0.187	0.0120744287705552	0.092	1.28565310858931
DUSP2	9.9793480285988e-08	0.357664000564128	0.367	0.256	0.0029321320377629	0.111	1.28134946688085
CCDC18-AS1	5.24796268050141e-21	0.35620800877195	0.3	0.451	1.54195639478493e-16	-0.151	1.2800569600406
MAP3K14	1.44822010605067e-06	0.355917121594503	0.168	0.126	0.0425516031559808	0.042	1.27979889121122
PCP4	5.30598135151495e-24	0.355771474623322	0.231	0.07	1.55900344070212e-19	0.161	1.27966969590775
IFITM3	5.32179848338182e-54	0.355330004395635	0.788	0.93	1.56365083038725e-49	-0.142	1.27927817196921
TMEM232	5.06004297142459e-08	0.353263967862324	0.102	0.047	0.00148674182586397	0.055	1.27744747056293
BCAM	3.91241465211378e-10	0.352871071490982	0.623	0.553	1.14954567308407e-05	0.07	1.27709962425816
SERPINE2	7.09342857435851e-11	0.34869072756582	0.346	0.215	2.08419118371802e-06	0.131	1.27340446467411
DHFR	2.85086026645892e-08	0.348580441413937	0.192	0.109	0.000837639763490959	0.083	1.27330712358229
TRAPPC9	4.1634110093664e-07	0.346906172182043	0.166	0.115	0.0122329342277204	0.051	1.27183028867912
WDFY3	5.02446944205579e-07	0.342884953314008	0.265	0.238	0.0147628961146483	0.027	1.26829025639216
PDLIM3	1.95381219783775e-17	0.342793969077509	0.305	0.145	5.74069099968687e-13	0.16	1.26821027359695
FAM96B	9.33761098397243e-32	0.339993212630649	0.236	0.054	2.74357685931078e-27	0.182	1.26575063904768
SMYD3	1.76171429484738e-08	0.339487275538988	0.187	0.127	0.000517626894112057	0.06	1.26530683221172
CAVIN1	5.96910217354246e-07	0.336798279169786	0.511	0.427	0.0175384160063025	0.084	1.26295066092859
BPTF	3.38455530187546e-09	0.336575681862076	0.681	0.735	9.94450038797046e-05	-0.0539999999999999	1.26275581189818
MCTP2	9.83064806130428e-09	0.33612313904224	0.289	0.186	0.000288844101337242	0.103	1.26235977431364
CST3	6.88602689199037e-11	0.334720330492001	0.75	0.839	2.02325242140461e-06	-0.089	1.2611329118315
MUM1	8.80740943163436e-38	0.334665432670038	0.178	0.02	2.58779303920281e-33	0.158	1.26108492377382
FAM213A	2.78440351124089e-29	0.334540766139865	0.199	0.041	8.18113439672798e-25	0.158	1.26097595529138
C3orf58	1.13868718236758e-21	0.334373205935729	0.15	0.031	3.34569067923243e-17	0.119	1.26082950915204
APP	1.01540138118845e-17	0.334140029405099	0.635	0.64	2.98345233820791e-13	-0.005	1.26062574322441
IFT57	6.86632147507327e-07	0.333309909570352	0.538	0.513	0.0201746257580603	0.025	1.25990059383754
