	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
FAM96B	2.9741528761417e-10	0.489483936346526	0.117	0.037	8.73865598067954e-06	0.08	1.40394258431934
CCL5	3.33200688430705e-10	0.263055660928472	0.903	0.92	9.79010262747099e-06	-0.017	1.20001767962097
BZW1	3.99114349382381e-10	-0.278071840396565	0.448	0.458	1.17267778135531e-05	-0.01	-1.212573198815
PTP4A1	5.20146054277774e-10	0.427600703876663	0.117	0.038	1.52829313667896e-05	0.079	1.34499490144251
PDE4D	5.26703830265722e-10	0.280831141288842	0.279	0.168	1.54756119408674e-05	0.111	1.21489458753443
GZMM	5.42139997825326e-10	-0.39276312052738	0.44	0.506	1.59291574161037e-05	-0.066	-1.31290553869506
FAM129A	1.01427034263847e-09	0.63501567921469	0.132	0.048	2.98012912074036e-05	0.084	1.55295462742662
IL7R	1.44976366108939e-09	0.72844445088005	0.395	0.261	4.25969558901285e-05	0.134	1.65685167013964
XCL2	2.45146117970988e-09	-0.951998972939734	0.319	0.44	7.20288323822356e-05	-0.121	-1.93455128201272
RAB5IF	2.5891393108213e-09	-0.335453434446525	0.237	0.257	7.60740912305514e-05	-0.02	-1.26177391803228
NKG7	5.96927209618379e-09	-0.421935723710585	0.655	0.745	0.000175389152730072	-0.09	-1.33972391247411
HNRNPM	6.27226874664482e-09	-0.343757212944033	0.322	0.369	0.000184291800313918	-0.047	-1.26905730199514
GZMA	7.09012019879663e-09	-0.314055016183852	0.591	0.695	0.000208321911681042	-0.104	-1.2431970764661
PLAAT4	9.43774999606123e-09	-0.484900198949789	0.316	0.428	0.000277299970384271	-0.112	-1.39948905004923
KLF6	9.52636839926419e-09	0.535885745398919	0.714	0.597	0.00027990375630718	0.117	1.44983200851709
SNHG16	1.56885155329466e-08	-0.416378912851151	0.078	0.138	0.000460959963389038	-0.06	-1.33457363924117
RBM38	1.72681677766023e-08	-0.383248543303003	0.265	0.327	0.00050737330561213	-0.062	-1.30427541267691
ATP6V1F	1.90889435881072e-08	-0.284524132231097	0.211	0.228	0.000560871340505767	-0.017	-1.21800844170656
UBE2V1	1.99043574854546e-08	-0.400788988364416	0.191	0.249	0.000584829831637626	-0.058	-1.32022972729358
EIF4A1	2.15057512677925e-08	-0.41138692939432	0.424	0.518	0.00063188198375028	-0.094	-1.32996375532752
LINC01578	2.28784607659339e-08	-0.482884598957302	0.28	0.376	0.000672214934224671	-0.096	-1.39753517867046
HIST1H1E	2.90377040020543e-08	0.340695158147445	0.218	0.117	0.000853185818988358	0.101	1.26636664183686
KLRK1	3.90378130687058e-08	-0.446755031150828	0.345	0.455	0.00114700902358471	-0.11	-1.36297115585692
HSPE1	4.02317237225031e-08	-0.521378393175139	0.527	0.554	0.00118208850641459	-0.027	-1.4353259456345
RBM4	4.08728234034373e-08	-0.361723668589644	0.214	0.262	0.0012009252972398	-0.048	-1.28496019475716
RPS6	4.51684951690195e-08	0.25195127636762	0.939	0.927	0.00132714072505613	0.0119999999999999	1.19081663165442
CYP51A1	5.11208319260085e-08	-0.354379126828501	0.067	0.108	0.00150203228364998	-0.041	-1.27843527995544
ANKRD28	5.31602585735483e-08	0.46630016262797	0.254	0.146	0.001561954717408	0.108	1.38156186169312
CD81	6.82712795946873e-08	-0.291013360970825	0.51	0.536	0.0020059467370511	-0.026	-1.22349937205299
SEPTIN2	7.00579282871332e-08	-0.447022613108025	0.107	0.179	0.00205844204893255	-0.072	-1.36322397457673
RBM27	8.28215798179473e-08	-0.456656574500751	0.103	0.169	0.00243346365821093	-0.066	-1.37235771027898
SEPTIN11	8.6203240122612e-08	-0.365626345798722	0.051	0.102	0.00253282360128259	-0.051	-1.28844088448462
PSMA6	9.77933586880776e-08	-0.358273230230894	0.172	0.228	0.0028733644649731	-0.056	-1.28189067686327
AC058791.1	1.22730989981887e-07	0.316868188242108	0.356	0.244	0.00360608194764781	0.112	1.24562360403412
ELOB	1.2772093578853e-07	-0.295712510862156	0.449	0.504	0.00375269653533859	-0.055	-1.22749105459427
RPS26	1.37254896950539e-07	-0.380075093308261	0.764	0.778	0.00403282338220074	-0.014	-1.30140959297872
ZBTB20	1.60957870241965e-07	0.257151849851708	0.225	0.135	0.00472926414344941	0.09	1.19511698943504
SH2D1A	1.70043047411094e-07	-0.424127108446498	0.248	0.31	0.00499620481903276	-0.062	-1.3417604352918
KLRC1	1.80623347804336e-07	0.617884794741394	0.157	0.074	0.005307075205187	0.083	1.53462354497207
SATB1	1.95036974098549e-07	-0.306687140801448	0.128	0.139	0.00573057637296357	-0.011	-1.23686422635338
CTSS	2.17681126714898e-07	0.352685577879571	0.283	0.178	0.00639590686513715	0.105	1.27693543252939
ETS1	2.32613057082282e-07	-0.344764765613996	0.713	0.771	0.00683463684319162	-0.0580000000000001	-1.26994389869864
CD3E	2.33913833394876e-07	0.306011004596325	0.488	0.36	0.00687285625280824	0.128	1.23628469102343
NME2	2.52108852566907e-07	-0.403116596971765	0.204	0.287	0.00740746230612086	-0.083	-1.32236147257375
JUN	2.53819415268547e-07	0.615139775408808	0.63	0.552	0.00745772205942046	0.078	1.53170638917289
TOB1	3.51928624601343e-07	0.509190194553863	0.288	0.18	0.0103403668480367	0.108	1.42325108006886
RNF7	3.54572171546876e-07	-0.266106455693846	0.261	0.292	0.0104180395443903	-0.031	-1.20255798173332
TYROBP	3.85987240263865e-07	-0.501301959613172	0.153	0.257	0.0113410770934329	-0.104	-1.41549039493826
ZNF683	4.13895301651007e-07	0.281078639707167	0.16	0.082	0.0121610717531099	0.078	1.21510302401854
ARL6IP1	4.25111311994165e-07	-0.313726686673814	0.32	0.354	0.0124906205690126	-0.034	-1.24291418102929
SEPTIN9	6.8535677450984e-07	-0.364652996710015	0.148	0.203	0.0201371527486481	-0.055	-1.28757189986556
CD3D	7.06920887366739e-07	0.282798691757094	0.662	0.538	0.0207707495126095	0.124	1.21655259361427
RNASEK	7.81878930921178e-07	-0.348438454229925	0.312	0.375	0.022973166748326	-0.063	-1.27318181338757
PITHD1	8.32040781213314e-07	-0.278055125494889	0.143	0.164	0.0244470222336096	-0.021	-1.21255915016035
MICOS13	1.00649849847348e-06	-0.260426578552026	0.13	0.151	0.0295729388821479	-0.021	-1.19783282953427
ACTN4	1.02197371813379e-06	-0.250040574476743	0.265	0.263	0.030027631786207	0.002	-1.18924056083402
NDUFA13	1.05717732679628e-06	-0.282963887163632	0.438	0.48	0.0310619842159283	-0.042	-1.2166919026165
MGAT4A	1.15252757188869e-06	0.341743659398503	0.226	0.133	0.0338635651172335	0.093	1.26728732817912
PDE4A	1.26645626550546e-06	-0.459817278476899	0.082	0.142	0.0372110179930815	-0.06	-1.37536761279966
PLEKHA2	1.27892408770805e-06	-0.31520189499617	0.23	0.247	0.0375773475450378	-0.017	-1.24418575613774
CEBPD	1.68359863656944e-06	-0.57183775002664	0.121	0.179	0.0494674951396833	-0.058	-1.48641580808373
