	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
UBC	8.47895017029121e-09	0.468613082805351	0.937	0.968	0.000249128513903496
PLA2G16	8.92725281030731e-09	0.439276460335203	0.218	0.038	0.000262300542072449
SEPTIN2	1.01192643313346e-08	-0.906187833232011	0.162	0.379	0.000297324224583272
PTP4A1	1.02681697447752e-08	0.314518969776776	0.155	0.013	0.000301699363440986
ID3	1.32239789781409e-08	0.98051417971606	0.683	0.505	0.000388546950335735
PTGDS	2.2232688577565e-08	-1.23608931349116	0.028	0.215	0.000653240855786014
EGR2	2.71526043133605e-08	0.827818099163277	0.528	0.25	0.000797797819935159
KIAA1551	4.58656013459926e-08	0.481886643066303	0.261	0.065	0.00134762309874795
HMGB2	4.61353628654822e-08	0.573852359045301	0.479	0.218	0.0013555492317136
FAM96B	5.00741538399693e-08	0.566395611367765	0.289	0.081	0.00147127878812598
ZFP36	7.13121228276348e-08	0.703041857588001	0.901	0.75	0.00209529279292157
GALNT15	1.22389308579064e-07	0.418380699985203	0.183	0.03	0.00359604266467007
RHOB	1.37202526773996e-07	0.641134670098864	0.803	0.567	0.00403128464167355
MT1M	1.45230359699194e-07	-1.1125788623281	0.268	0.513	0.00426715842868172
MKL2	1.48840124055935e-07	0.362963287017024	0.268	0.078	0.00437322052501149
SNHG6	1.85832077503481e-07	-0.768347118607489	0.134	0.363	0.00546011810120727
GAS5	2.36075273231359e-07	-0.738795875451547	0.176	0.417	0.00693636367808379
SOX18	2.77835879375346e-07	0.835438733231755	0.62	0.358	0.00816337380780641
NFKBIA	2.78791980251948e-07	0.672388750480453	0.789	0.551	0.00819146596376273
FKBP2	2.79766638994962e-07	0.561686817414442	0.331	0.116	0.00822010338694997
DHRS7	3.52106976059085e-07	0.344452371152841	0.5	0.263	0.010345607170568
C1orf123	3.82779182209028e-07	0.351263677098467	0.211	0.048	0.0112468179316657
C6orf48	4.05872795332332e-07	0.444291323042804	0.225	0.054	0.0119253544724546
SAP18	6.08317017191689e-07	-0.345967261148227	0.676	0.618	0.0178735705991262
FAM208A	6.37000101762255e-07	0.35855541727048	0.19	0.038	0.0187163369899786
RPS21	7.03599045333692e-07	-0.376965602590039	0.944	0.922	0.0206731471499945
CXorf36	7.85817047574783e-07	0.656048854220588	0.225	0.056	0.0230888764918423
ACTB	8.39841380872068e-07	0.49393680129194	0.915	0.863	0.0246762194527831
CALM1	8.6803441401225e-07	0.454515904308839	0.972	0.944	0.0255045871525079
EIF4A1	1.01091589431975e-06	-0.594887695523874	0.648	0.782	0.0297027308069029
ATP5PF	1.06552708571004e-06	-0.28475823711701	0.711	0.621	0.0313073168323324
RND3	1.1459817690512e-06	-0.873542886660244	0.289	0.46	0.0336712363382622
TSC22D2	1.17163488868057e-06	0.55172945802911	0.57	0.317	0.0344249762992126
CAST	1.40698045078725e-06	0.482245136365126	0.796	0.556	0.0413398996050309
HLA-F	1.49343604454352e-06	0.345252503747191	0.683	0.441	0.0438801378607778
CAV1	1.68687858624716e-06	0.41445657952926	0.979	0.962	0.0495638666211139
SEPT11	2.04766382389357e-06	0.449712779087913	0.232	0.065	0.0601644584736409
POLR2A	2.43249813265881e-06	0.367649604035465	0.423	0.202	0.071471660133781
RPL13A	2.58526142871134e-06	-0.413854860983611	0.944	0.962	0.0759601512983966
LINC01578	2.91492298836131e-06	-0.769422674816592	0.148	0.333	0.0856462672440322
ATF3	2.96917327739491e-06	0.645714276813054	0.761	0.527	0.0872402492364173
LMNA	2.98323178275301e-06	0.558470227956825	0.88	0.761	0.0876533162408489
CCN2	3.03562921637079e-06	-0.817852027722244	0.183	0.411	0.0891928576354067
KDSR	3.08961555050247e-06	0.312885300139284	0.366	0.164	0.0907790841048636
INSR	3.46555617528504e-06	-0.671876189369075	0.366	0.446	0.101824971542225
SEPT9	3.49735933268172e-06	0.345932134673348	0.19	0.046	0.102759411912854
GRASP	3.59619257506385e-06	0.42591628107485	0.655	0.411	0.105663330240526
CXCL2	3.61463938273946e-06	1.27589113829286	0.394	0.29	0.106205334343651
SPECC1	3.65588556399198e-06	0.442804398644216	0.493	0.261	0.107417229641212
CDH13	3.90339167836108e-06	0.419097158622809	0.458	0.231	0.114689454293605
AGPAT2	4.24992540870642e-06	0.314578342309609	0.282	0.108	0.124871308358612
SRSF7	4.78268533642083e-06	0.59422120567396	0.746	0.538	0.140524860554717
MGLL	5.10160468256477e-06	0.527020386458224	0.38	0.169	0.149895348783118
FNBP1L	5.47678656417399e-06	0.372896316082448	0.408	0.199	0.16091894282856
FOS	5.65422549836287e-06	0.851268702210657	0.937	0.831	0.166132453592898
ANXA1	6.00823871503217e-06	0.468108612986498	0.789	0.565	0.176534069925075
ATP6V0C	6.02833210059759e-06	-0.679096180363168	0.162	0.328	0.177124453779758
CCL2	6.10748553666349e-06	1.80688370332984	0.38	0.228	0.179450140038247
CALD1	6.55846753055653e-06	0.544748197989304	0.838	0.648	0.192700892982812
SEPT10	6.77564159621922e-06	0.613565139512629	0.197	0.051	0.199081901380113
PCAT19	7.04202522698032e-06	-0.594897408102158	0.352	0.492	0.206908785219136
VCL	7.61283641212478e-06	0.497587788164034	0.451	0.228	0.22368035946105
UBE2V1	7.67612772983478e-06	-0.672766898159196	0.169	0.312	0.225539984958006
TUBB4B	7.83270787311351e-06	0.466474997233095	0.761	0.532	0.230140622727821
DIPK2A	8.22665964252849e-06	-0.553868401590784	0.07	0.242	0.241715713616772
SOCS3	8.41456454038346e-06	0.52945088446507	0.901	0.817	0.247236735325547
GNG11	8.60863451438702e-06	0.6148006833138	0.838	0.677	0.252938899301719
ENPP2	8.7450082585631e-06	-0.668859175019707	0.57	0.731	0.256945832653101
RNASEK	9.03326179188243e-06	-0.740063790247701	0.254	0.446	0.26541529796909
ITPRID2	9.55569793892385e-06	-0.699200213829351	0.232	0.441	0.280765516841461
OSTF1	1.02482540585624e-05	0.31202822693844	0.324	0.14	0.30111420074868
FAM129B	1.03583413565864e-05	0.293729080228571	0.141	0.024	0.304348785739222
TBC1D1	1.076436225055e-05	0.469849819035917	0.43	0.218	0.316278491645661
SMARCE1	1.09894278554154e-05	-0.492795383555315	0.303	0.336	0.322891369247817
SMNDC1	1.14952621184877e-05	0.38025999423896	0.38	0.177	0.337753791565405
PPP1R15B	1.31739782362704e-05	0.524480673032668	0.535	0.312	0.387077828538098
RFTN1	1.63983942835341e-05	0.294023269085931	0.218	0.07	0.481817620838799
KCTD12	1.6917495836717e-05	-0.699245018026757	0.81	0.863	0.49706986267442
PLAT	1.75371388807627e-05	0.312529972894955	0.472	0.258	0.51527621459457
DUSP5	2.08532452250926e-05	0.521107934394908	0.528	0.306	0.61271005120367
ASPH	2.14437697226201e-05	0.315887786560894	0.338	0.153	0.630060841990024
ACTG1	2.27559564872337e-05	0.602575005038067	0.937	0.898	0.668615513507899
GOPC	2.39276583516654e-05	0.292976086418586	0.324	0.151	0.703042457688633
FAM69B	2.49190076864849e-05	0.306186709523727	0.169	0.043	0.732170283844301
FOSB	2.57645725950292e-05	0.540951865041706	0.908	0.833	0.757014671987149
CLEC3B	2.78428835877269e-05	0.281850295136292	0.401	0.204	0.818079605574592
FAM89A	2.83577852373809e-05	0.375262482039334	0.401	0.204	0.833208445844725
GNAI2	2.85052933630515e-05	0.374038208845091	0.88	0.707	0.83754252959318
RPL37A	2.8971033740956e-05	-0.346902027050453	0.972	0.978	0.851226913376768
COX7C	3.26603937341206e-05	-0.295064941760926	0.817	0.766	0.95962768869593
IER2	3.34487675719146e-05	0.755207089023852	0.831	0.71	0.982791688797996
ETS1	3.46720373356133e-05	0.282030989617964	0.585	0.379	1
MBD2	3.6045436563535e-05	0.27768863274784	0.373	0.185	1
ABLIM1	3.61219199143798e-05	-0.307139002396259	0.528	0.476	1
ATP5MD	3.6984449192669e-05	-0.295791335481706	0.514	0.497	1
TMEM9B	3.74101196847974e-05	0.261414642782808	0.303	0.14	1
TCN2	3.89983539422747e-05	0.285758484252492	0.296	0.129	1
LIX1L	4.00236090032905e-05	0.277868935223164	0.268	0.108	1
PPP1R9A	4.0177438815779e-05	0.441541055085775	0.246	0.089	1
CPQ	4.03370029790142e-05	0.363514826634584	0.275	0.108	1
FBLN1	4.50953216064171e-05	-0.56324568194131	0.014	0.113	1
C12orf57	4.74623421847787e-05	-0.434924055811645	0.549	0.57	1
CALCRL	4.75832723999957e-05	-0.379854182761296	0.43	0.414	1
ATP8B1	4.77375967969577e-05	0.285560816441387	0.408	0.226	1
GOLGB1	4.79972943086086e-05	-0.487588864182922	0.563	0.578	1
MYADM	4.96561261442904e-05	0.457136394009655	0.669	0.452	1
TIMP3	4.99179348265691e-05	0.414992529009298	0.965	0.917	1
PTEN	5.25501629054344e-05	-0.346214153966861	0.324	0.301	1
ELK3	5.34151884827129e-05	0.265516908274767	0.627	0.422	1
NR4A2	6.27408659557359e-05	0.581903396440422	0.655	0.446	1
CSGALNACT1	6.40135336139364e-05	0.278975421517032	0.254	0.105	1
LIPA	6.64081160749122e-05	0.271713510432286	0.352	0.18	1
FEZ2	7.41297947164664e-05	0.36568460133611	0.585	0.371	1
SELENOM	7.59416560948541e-05	0.271372872989571	0.599	0.39	1
MECOM	7.98053711669521e-05	-0.304352126844638	0.592	0.581	1
JAM2	8.00798122218888e-05	0.369346042171458	0.718	0.511	1
SSR4	8.14675969920432e-05	-0.369504529014154	0.493	0.527	1
CCDC80	8.16185982454746e-05	0.323305466570915	0.324	0.151	1
RRAS	8.17371827878681e-05	0.442534041047721	0.563	0.352	1
RIF1	8.37812816511372e-05	-0.571876608926543	0.296	0.371	1
RBM22	8.60095493129282e-05	0.350699410796907	0.465	0.269	1
RPL28	8.895617999935e-05	-0.327761091275577	0.944	0.96	1
COL4A3BP	9.02274524822724e-05	0.524191851481269	0.169	0.048	1
EGR1	9.74585374972523e-05	0.484671918151754	0.908	0.836	1
CREG1	9.76137362268481e-05	0.25841504195745	0.296	0.134	1
SH3BGRL3	9.91212945615168e-05	0.266674043008971	0.761	0.559	1
PHLDA1	0.000102796002468837	0.521577327375335	0.38	0.194	1
RPS28	0.000111321394050161	-0.319122929233361	0.965	0.965	1
KLF4	0.000116939244631392	0.564084763962556	0.768	0.61	1
HBEGF	0.00012053434591032	0.547912021372092	0.577	0.374	1
HSPH1	0.000124632837792722	-0.318319828463088	0.444	0.401	1
NAP1L4	0.000125097884428318	0.268312186326597	0.408	0.231	1
MYO5C	0.000128590551482204	0.350158033661789	0.331	0.161	1
TAF1D	0.000129957950625889	0.358608767332768	0.521	0.32	1
CYFIP1	0.000129966230350153	0.276912502249433	0.38	0.202	1
RAPGEF1	0.000131107152195279	0.56080558492688	0.387	0.202	1
PHRF1	0.000132076257850093	0.303252752872875	0.134	0.03	1
RAB27A	0.000135693415068345	0.330979144035595	0.268	0.113	1
HLA-C	0.000142823286222942	0.306286631610372	0.972	0.965	1
KRTCAP2	0.000146405543509336	-0.482871140590397	0.408	0.473	1
SACS	0.000148404929151267	0.429938524532989	0.268	0.113	1
ZFAS1	0.000149500939531052	-0.408993273234527	0.535	0.583	1
LTBP4	0.000151236579010999	-0.402149934261869	0.599	0.642	1
UQCRB	0.000157273251928337	-0.275966910864113	0.754	0.723	1
AFAP1L2	0.000157337607717327	0.342768154794699	0.387	0.207	1
GABARAP	0.000169244952714214	-0.55151635911794	0.289	0.425	1
PRSS23	0.000173908146357897	-0.58328328900403	0.275	0.419	1
LTBP1	0.000175233758329586	-0.49829126955535	0.289	0.339	1
VIM	0.000179465119830177	0.281211719563477	0.993	0.995	1
LRP10	0.000180193408262605	0.257611514232245	0.401	0.228	1
C19orf70	0.000186091706242302	0.350586614394495	0.162	0.046	1
TUBA1A	0.000187625073276931	0.561059292033599	0.599	0.395	1
RNF144B	0.000187982203458273	-0.5681889168887	0.38	0.427	1
AC007952.4	0.000198588863883024	0.43902465707462	0.239	0.094	1
AC004947.1	0.000206041649783784	-0.526613367592632	0.092	0.196	1
CCDC178	0.000218324407772759	0.288457972103174	0.141	0.035	1
KIAA2026	0.000222104995779652	0.382304079320796	0.394	0.22	1
SPRY1	0.000223043518240953	0.814839407768618	0.387	0.215	1
EGR3	0.000223213358690127	0.606400797425071	0.718	0.54	1
SOX7	0.000231539635269726	0.329571962697321	0.401	0.223	1
UBE2Q2	0.000234090767092429	0.51029323425792	0.38	0.204	1
MYO10	0.000234882819441904	0.342350776182236	0.211	0.078	1
GDI2	0.000235995332562547	0.394200615975305	0.437	0.253	1
PSMA3	0.000255401021904863	-0.287089857402658	0.359	0.352	1
RRBP1	0.000259379584457328	0.267834964578087	0.613	0.419	1
PUM1	0.000260627915142802	-0.347752295623874	0.331	0.366	1
SF3B5	0.000263400488768168	-0.320945521738205	0.289	0.28	1
USHBP1	0.000266627937299948	0.305626946911889	0.261	0.113	1
MAT2A	0.000270527773606655	-0.25166188619227	0.444	0.414	1
ARID5B	0.000275484650615103	0.545033161239379	0.542	0.347	1
RBIS	0.000278248902264526	-0.520937794495119	0.12	0.266	1
KPNB1	0.000282047068076145	0.255331754506859	0.43	0.258	1
ZBTB20	0.000282397622240843	0.431645565841674	0.69	0.495	1
TLE5	0.000283042393690309	-0.641366077666651	0.197	0.355	1
FOXC1	0.000287022061176471	0.295798828001839	0.563	0.384	1
MAD1L1	0.000287310237163116	0.282982130545259	0.162	0.048	1
LINC00472	0.00028771234586354	-0.696804970133494	0.085	0.199	1
NEDD9	0.000289089122040654	0.323081287271595	0.831	0.661	1
SLC9A3R2	0.000293160553224228	0.530273104706441	0.838	0.742	1
NPR3	0.000294370451677523	-0.733345312796483	0.38	0.487	1
OPTN	0.000301181921512712	0.358398302810856	0.472	0.293	1
JAG1	0.00030162589438167	-0.610326495559243	0.592	0.683	1
CCDC85B	0.000301850815374565	0.259843296628407	0.817	0.64	1
CD53	0.000306726603239407	-0.365427980267486	0.035	0.151	1
FERMT2	0.000317126659816343	0.39304813395675	0.542	0.349	1
ALAS1	0.000318247212480829	0.26448495074223	0.275	0.132	1
SLCO2A1	0.000320605596960011	-0.619818913975797	0.345	0.481	1
MYL12A	0.000321373153151953	0.367306588896396	0.866	0.726	1
RPS24	0.000322396435937028	-0.268004411060286	0.986	0.978	1
RTN4	0.000323901526156436	0.271624105897146	0.739	0.554	1
A2M	0.000328138563911586	-0.361876319348223	0.972	0.96	1
TIPARP	0.000329543499533343	-0.539821059142843	0.507	0.567	1
SNHG32	0.000334723948075497	-0.502561579515748	0.148	0.255	1
RPL37	0.000341100571391111	-0.315686430951647	0.965	0.968	1
RHEB	0.000345272065858016	0.342872229699424	0.542	0.352	1
NOL7	0.000349952941971067	0.395304837071276	0.549	0.355	1
CNOT7	0.00035037599641859	0.267594530579891	0.331	0.175	1
ARPC5	0.000373649641700327	0.314499211574397	0.592	0.398	1
MGST2	0.000379042304527917	0.3402703868856	0.669	0.478	1
NGRN	0.000380037875372014	-0.513557342742791	0.169	0.261	1
EGFL8	0.000380548255719169	-0.540020038487002	0.092	0.212	1
ENO1	0.00038862539769625	0.406628067152994	0.556	0.363	1
LMCD1	0.000391491220829821	0.754497683799251	0.521	0.352	1
TAGLN	0.000416343835949099	0.35896593513141	0.415	0.237	1
CCND1	0.00042905299940921	0.394138169502659	0.535	0.347	1
GADD45B	0.000431428346536405	0.603108844774957	0.803	0.634	1
ACTR3	0.000441108915149856	0.302908422487669	0.556	0.366	1
CFAP36	0.000443910451382327	-0.393152913940485	0.57	0.556	1
CIAO2B	0.000450889512614772	-0.533538209552142	0.12	0.263	1
IER5L	0.000454646705733311	0.279351501408034	0.43	0.258	1
H3F3B	0.000457305140217288	0.28319588683491	0.979	0.965	1
RPS29	0.00046450875906403	-0.418901509182511	0.944	0.946	1
HSD17B12	0.00047072408567823	0.342065110547642	0.62	0.43	1
WLS	0.000480250796535429	-0.303243863779023	0.289	0.282	1
SVIP	0.000499778790012216	0.49553176003577	0.317	0.159	1
FNDC3B	0.000504029151945672	-0.250658546309614	0.401	0.323	1
MYO6	0.000504557386238838	0.272043385850159	0.338	0.18	1
FAM213A	0.000510647333510458	0.258590378886074	0.134	0.035	1
RNF152	0.000535470910571003	0.298022886785005	0.169	0.059	1
RSRP1	0.000547054656855623	-0.271706311452065	0.507	0.478	1
FAM198B	0.000570499634155963	0.31070676157973	0.218	0.089	1
TGFBR2	0.000596397119141047	0.292423780218985	0.563	0.379	1
ZNF503	0.000599252236447513	-0.305380414528577	0.232	0.188	1
EVA1C	0.000605340863176185	0.264407475281613	0.514	0.331	1
EEF2	0.000608781288164993	-0.317998602940888	0.775	0.772	1
MED30	0.000624187232406516	0.373713708448328	0.232	0.099	1
RPS19	0.000632755001269074	-0.327622818602934	0.951	0.965	1
MAP3K8	0.000634364119624684	0.276281600598118	0.282	0.134	1
RBM4	0.00064140191252807	-0.515942554812734	0.261	0.368	1
CFH	0.00064294781209967	0.403887719108495	0.535	0.349	1
GNG10	0.000657423200445106	-0.441106363345163	0.141	0.261	1
CHD7	0.000666932595845868	0.260726893297826	0.19	0.073	1
MRTFB	0.0007014646325409	-0.589921331328586	0.183	0.288	1
ANAPC4	0.000705128261697498	0.32312725175589	0.155	0.051	1
CYCS	0.000722334381232325	-0.26104224616657	0.535	0.468	1
TUG1	0.00073104456602122	-0.486795983479251	0.12	0.223	1
PPIB	0.000758622285630927	-0.362179154992464	0.507	0.556	1
TSPAN7	0.000762313692075376	0.296750050499607	0.592	0.409	1
SHFL	0.000768331251907108	-0.419007212193002	0.106	0.172	1
HSPA1B	0.000787906616627002	-0.527366884220486	0.458	0.403	1
KMT2A	0.000792157802751163	0.365598583117101	0.606	0.427	1
DNAJB4	0.000814409702901339	0.436740207907712	0.563	0.384	1
NDUFS1	0.00081470834290562	0.324086975230364	0.359	0.196	1
AFF4	0.000815809256274488	-0.47896670141686	0.5	0.53	1
ST8SIA6	0.000817998486061052	0.340204661042877	0.127	0.035	1
NDUFB7	0.000846803509187912	-0.390747503669736	0.415	0.433	1
PERP	0.000870335621551167	0.323996804156798	0.148	0.046	1
LACTB	0.000875790066519582	0.422016235662728	0.239	0.105	1
NECTIN2	0.000894479435035462	0.313712676972433	0.394	0.228	1
PHLDA3	0.000921958053501166	0.268640227037737	0.134	0.038	1
TTF1	0.00093039448094201	0.29703608496049	0.197	0.078	1
SSB	0.000988123324441924	-0.262597876236128	0.472	0.417	1
STC1	0.00100130681788211	-0.519486589556158	0.373	0.546	1
COMMD6	0.0010092403414356	-0.250954468076634	0.648	0.634	1
RAB14	0.00100969063475619	0.255799411136747	0.5	0.328	1
KANK1	0.00101475798351458	0.281789549045513	0.225	0.097	1
SETBP1	0.0010332674254579	-0.341914618821058	0.204	0.199	1
GPX3	0.00104449664084793	-0.347911256409234	0.246	0.204	1
LIMS2	0.00105447644354777	-0.438857274278827	0.43	0.438	1
CALM2	0.0011278407615593	0.304461451392018	0.908	0.782	1
BTBD7	0.00114567337719204	0.54620011977736	0.465	0.304	1
COL18A1	0.00115103085814008	-0.252485499392968	0.324	0.312	1
FAM129A	0.00116772097211129	0.33407594092481	0.113	0.03	1
RESF1	0.0011773231463765	-0.583400466880746	0.12	0.253	1
AKAP9	0.00127450389148591	0.25487265298398	0.641	0.468	1
PTPRB	0.00128181078133979	-0.420649995501561	0.803	0.823	1
GFOD1	0.0013047161231567	-0.305250814770887	0.451	0.419	1
H2AFZ	0.00131105618432856	-0.348110126265221	0.592	0.583	1
CPNE8	0.00132225901125292	0.322301688860884	0.408	0.245	1
FUNDC2	0.00133270349602746	0.263440932880927	0.451	0.296	1
BCAM	0.00133611204893157	0.295627398086155	0.521	0.349	1
DEPP1	0.0013465608845367	-0.936432451778061	0.387	0.484	1
RGCC	0.00141077443809546	0.713795231141579	0.176	0.07	1
MYLIP	0.00141715086062162	-0.58761201578111	0.246	0.331	1
NR4A1	0.0014291992948004	0.2887119876329	0.852	0.728	1
TJP2	0.00144577353778008	-0.434201931609176	0.148	0.169	1
RPS16	0.00146731043636069	-0.272712472700802	0.958	0.962	1
COX15	0.00149162683736072	0.352523546552729	0.155	0.054	1
HCFC2	0.00150835907022919	0.309208818864585	0.19	0.075	1
IL6	0.00151623189391094	0.452874281157944	0.204	0.086	1
SYNE2	0.00152305410427006	0.362295575094197	0.908	0.78	1
HSPB1	0.0015487210873464	0.293064404678542	0.873	0.755	1
CFAP97	0.00158435763661911	0.391889153948538	0.451	0.282	1
KLF3	0.00159109530358269	0.279264175180711	0.493	0.323	1
ZC3H14	0.00159436296707215	0.261097791780809	0.31	0.169	1
SOCS2	0.0016158585810667	-0.599871070925262	0.43	0.489	1
CDV3	0.00166018218036167	0.38833595363005	0.627	0.452	1
DNAJC10	0.00167431550993646	0.343340087830476	0.345	0.194	1
PPDPF	0.00168589066211718	0.40918325124761	0.556	0.387	1
RBX1	0.00170090957652662	-0.314858402681498	0.366	0.395	1
BCL6B	0.00171534005793717	0.341928452625055	0.246	0.116	1
KPNA2	0.00173116175200966	0.441648955703525	0.359	0.204	1
CFDP1	0.00175571711567797	-0.37006866792316	0.303	0.32	1
SRFBP1	0.00177841175704458	0.391335034931781	0.268	0.132	1
NFKBIZ	0.00178146332567685	0.415397584734969	0.585	0.411	1
NDUFB11	0.00179222430524599	-0.275455576883325	0.338	0.331	1
PRXL2C	0.00180501286222518	-0.505804337745323	0.134	0.247	1
PREX2	0.00182507768261405	0.276657056327693	0.542	0.382	1
RBP7	0.00182807592455541	0.291505626672353	0.275	0.137	1
CHD2	0.00191001697338049	-0.316702361254816	0.366	0.382	1
NOTCH4	0.00192187004919066	-0.352205781336508	0.493	0.5	1
ARL6IP5	0.0019545463711814	0.313050901312698	0.676	0.505	1
ATP5ME	0.00197409857849356	-0.345654980995085	0.514	0.54	1
MGST3	0.00207277646984925	0.295646210991127	0.669	0.5	1
EXOC6	0.00214111539077569	-0.367726289517025	0.423	0.46	1
LINC-PINT	0.00218672575616688	-0.610587907547951	0.127	0.218	1
STAG1	0.00219850052016755	0.251463790983681	0.31	0.177	1
CRIP1	0.00222092016454287	-0.657515151904015	0.232	0.347	1
GPS2	0.00222814675094035	-0.376863861413199	0.169	0.196	1
NES	0.00228538180702769	0.285977083652698	0.697	0.53	1
PXDC1	0.00229113442928719	0.284492419241434	0.451	0.29	1
FBN1	0.00229670525870302	-0.308748600673271	0.366	0.368	1
SERTAD4-AS1	0.00240365390391649	0.326635571847737	0.31	0.169	1
C3orf58	0.00244407653929344	0.36459806798738	0.155	0.056	1
SNHG5	0.00244513256233338	-0.532829577250857	0.19	0.323	1
CITED2	0.00245159111951126	0.425972959909238	0.282	0.145	1
RLF	0.00246303222737761	-0.295499043881788	0.254	0.234	1
UBE2G2	0.00248960799119769	-0.329512551593684	0.261	0.272	1
NDUFS5	0.00263588785997912	-0.285105651816081	0.563	0.602	1
DIPK1B	0.00269058623584244	-0.513707786813358	0.169	0.293	1
PSMB10	0.00272435112620488	-0.371537586917421	0.099	0.153	1
SPPL2A	0.00273913635757487	-0.415760862764468	0.232	0.263	1
UBE3A	0.00275220138431802	0.408903080400976	0.472	0.309	1
BMI1	0.0027773723937049	-0.528972621777738	0.106	0.21	1
ENG	0.00281591307848681	-0.413714762061066	0.423	0.454	1
TMEM167A	0.00283056142214163	0.280862131612024	0.268	0.14	1
THRAP3	0.0028317205727244	-0.269918709830136	0.43	0.403	1
COL8A1	0.00284728605355219	0.514998508921443	0.352	0.204	1
ST6GALNAC3	0.00297383222959185	0.263559921531605	0.183	0.075	1
IL32	0.0030311117408514	0.366508612226126	0.599	0.433	1
ARHGAP29	0.00309354356658895	0.346079691906896	0.669	0.508	1
SLC35G2	0.00310030731419869	0.448391661284128	0.197	0.086	1
HIPK3	0.00313211846654478	0.418658453631906	0.549	0.387	1
EVA1B	0.00313387427983313	0.332873344163953	0.232	0.11	1
CYB5R3	0.00331971150915886	-0.253089381094258	0.507	0.524	1
NFIA	0.00332337357645984	-0.38556611718507	0.577	0.618	1
TGM2	0.00341857945481593	-0.39330187783031	0.437	0.551	1
NONO	0.00349123528590575	-0.277639476752747	0.352	0.331	1
PWWP3A	0.00349523194923087	-0.310660822956604	0.042	0.116	1
PPP2CA	0.00351934742030831	-0.393634465297423	0.268	0.306	1
DAZAP2	0.00359188585310797	-0.349537130847861	0.373	0.395	1
SNHG16	0.00362051935758066	-0.446797942722634	0.092	0.177	1
TLE1	0.00365548021197563	-0.467259774703038	0.225	0.306	1
ELMO1	0.00365763248432316	0.309323091357264	0.408	0.258	1
EGFL7	0.00370185332229993	0.359513870905696	0.62	0.457	1
LUZP1	0.00371435929071699	0.333599215515766	0.542	0.384	1
HNRNPD	0.00375916733013539	0.327678225424773	0.655	0.492	1
GSN	0.00377565314463434	0.411085236302369	0.866	0.78	1
EIF1AX	0.00380491585427682	0.368079076576123	0.683	0.524	1
SEPTIN9	0.00380970232956227	-0.468306574125031	0.141	0.22	1
CEBPD	0.00383605187718415	-0.318429144022311	0.577	0.589	1
FKBP5	0.00384519043147058	-0.379276450141167	0.282	0.341	1
KIF13A	0.00391271143720869	0.319247932035608	0.232	0.116	1
