	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PABPC4	1.84332238560583e-07	-0.304620205668937	0.239	0.201	0.00541604983338705
BHLHE40	1.90079911825241e-07	0.324097852079928	0.253	0.148	0.00558492796924923
CFD	1.95856812438875e-07	1.62254579895366	0.177	0.093	0.00575466486307903
TWIST2	1.9695940118311e-07	0.519209165203227	0.138	0.056	0.00578706112556215
RPL4	2.02334538741658e-07	0.437744185828796	0.461	0.324	0.00594499341730739
CXCL12	2.22789474470466e-07	0.472714890176945	0.179	0.085	0.00654600033889125
RPS29	2.252261193764e-07	-0.323102184718461	0.506	0.535	0.00661759383951739
SFPQ	2.30273761115678e-07	-0.346062037207763	0.557	0.554	0.00676590364910086
NR2F2	2.35799964397556e-07	0.338237955757724	0.407	0.279	0.00692827455392899
NCOR2	2.39212365290249e-07	0.278405644014774	0.196	0.1	0.0070285377169581
SH3BP5	2.44221569990925e-07	0.394059455057206	0.304	0.191	0.00717571816947336
ADAMTS4	2.68869497719209e-07	-0.656392586157602	0.195	0.256	0.0078999235819858
RPL39	3.08889086542077e-07	-0.407835098498975	0.487	0.574	0.0090757791407793
DST	3.17712822537148e-07	0.378908163411114	0.391	0.268	0.00933503815178649
NOP53	3.19750104089895e-07	0.287913948992624	0.305	0.201	0.00939489755836929
WFDC2	3.41654113507294e-07	-0.739169572937694	0.058	0.133	0.0100384811630713
AMD1	3.4735277978427e-07	-0.43568544905693	0.295	0.307	0.0102059193756214
RPL37	3.70031569518919e-07	-0.262599976054775	0.635	0.66	0.0108722675756049
ZNF141	3.729967115941e-07	-0.734830170332227	0.206	0.22	0.0109593893800578
CHGB	3.79246186157385e-07	0.343960149402019	0.174	0.084	0.0111430114416763
EGFR	3.91319083304283e-07	0.257003698049654	0.278	0.181	0.0114977373056464
PLD3	4.15026168151977e-07	0.343339409741833	0.159	0.076	0.0121942988726414
SOD2	4.18976751446842e-07	-0.58437307739117	0.356	0.447	0.0123103749110111
CCNL1	4.26529866528643e-07	-0.352114124086029	0.636	0.687	0.0125323005383446
SOCS3	4.38230352840289e-07	0.292391482319462	0.446	0.322	0.0128760842271534
STK24	5.31298286299217e-07	0.255158339763956	0.183	0.095	0.0156106062480436
ARL5B	5.31306502280346e-07	-0.720262086548731	0.133	0.178	0.0156108476500011
CD46	5.71451172292946e-07	-0.426471167733145	0.266	0.278	0.0167903783443113
SRSF11	5.99249645378116e-07	-0.281887807268865	0.367	0.347	0.0176071530804998
AFDN	6.42222585572536e-07	-0.364124158147017	0.148	0.131	0.0188697840092923
CCBE1	6.837950144501e-07	0.312811125184482	0.192	0.101	0.0200912651145728
EPN2	6.87320053487313e-07	0.271792111833752	0.187	0.101	0.0201948378115642
CSNK1A1	7.25490757203895e-07	-0.462592001499494	0.307	0.35	0.0213163694281648
HTRA1	7.49198013458408e-07	0.278355130428909	0.149	0.069	0.0220129360314349
CCDC80	7.80614884052741e-07	-0.457802385710925	0.32	0.442	0.0229360265232376
MDM4	8.13243412730659e-07	-0.352601765654315	0.242	0.231	0.0238947179528522
C1orf21	8.29134590521345e-07	0.25630711816126	0.261	0.166	0.0243616325386981
PCYOX1	9.15065483472487e-07	-0.319707151943682	0.281	0.254	0.0268864540353886
PTPRA	1.01640934928258e-06	0.294060201621244	0.2	0.114	0.0298641395006207
RBM39	1.05307269182872e-06	-0.270628031703309	0.586	0.598	0.0309413818313116
NUCKS1	1.07935038324667e-06	0.391995624861912	0.453	0.324	0.0317134729605536
FTX	1.16467190348536e-06	-0.26308939876058	0.385	0.378	0.0342203898682067
CHD2	1.18383891633874e-06	-0.430871812005845	0.278	0.305	0.0347835550398648
MTRNR2L12	1.20830036909965e-06	0.654756967601881	0.104	0.038	0.0355022814448859
SIAH2	1.22536680869064e-06	0.312921618564925	0.107	0.043	0.0360037275729484
SREK1	1.25859246962424e-06	-0.295394111933157	0.253	0.24	0.0369799639424994
SKIL	1.6090694416683e-06	-0.468951496267532	0.274	0.293	0.0472776783350979
GNG12	1.62521221532575e-06	0.292186844550356	0.157	0.083	0.0477519853107012
ZBTB4	1.84926707267377e-06	0.254050857243893	0.185	0.102	0.0543351651293006
MICOS10	1.88647400170001e-06	-0.558587133128653	0.146	0.192	0.0554283791179497
MIB1	1.91703833009026e-06	0.43011612787071	0.146	0.07	0.056326420214712
OGN	2.03232715328307e-06	-0.267383989170874	0.383	0.384	0.0597138364177633
CCSER2	2.1205834433389e-06	0.291526801906744	0.167	0.088	0.0623069827321835
TFPI	2.21856429996499e-06	-0.417329306720008	0.256	0.266	0.0651858562615712
GAS7	2.2663834854375e-06	0.521139665689249	0.123	0.052	0.0665908795691246
CST3	2.35427728577342e-06	0.54350762839074	0.409	0.286	0.0691733752105947
LARP1	2.39262265987769e-06	0.307267632478659	0.172	0.089	0.0703000389925263
MALAT1	2.4505555481266e-06	-0.285172198768924	0.976	0.991	0.0720022231150558
SLC25A44	2.68638246548054e-06	-0.746951254743318	0.097	0.143	0.0789312896007491
CYP1B1	2.79976715091443e-06	-0.522446147206765	0.25	0.315	0.0822627584281677
CLTC	3.03016591656624e-06	0.321417021905052	0.227	0.133	0.0890323349605493
SEPTIN2	3.20993466860272e-06	-0.259751323755435	0.222	0.2	0.094314300432885
SMOC2	3.20999656621343e-06	0.391901478536975	0.354	0.239	0.0943161191084831
NPPC	3.48796540747877e-06	0.361706493391756	0.114	0.048	0.102483399602541
RHOB	3.56764754412345e-06	0.377989740623443	0.226	0.131	0.104824620141435
PDGFRB	3.59524627818192e-06	0.383022349301271	0.331	0.219	0.105635526145541
RPL26	3.72355281718846e-06	-0.327087213637837	0.542	0.618	0.109405428874631
FKBP5	3.76937876364741e-06	0.51091548359054	0.154	0.076	0.110751886833488
GUCY1A2	3.81481869673048e-06	0.359521935226979	0.136	0.064	0.112087002947335
SLF2	3.83524057039726e-06	0.360695049499573	0.157	0.08	0.112687038439412
ZCCHC24	4.63639486183921e-06	0.338662516295197	0.193	0.107	0.13622655383056
CSRP1	4.73032849553984e-06	0.341097064409629	0.367	0.255	0.138986511855951
YWHAE	4.80134676267065e-06	0.385936045040432	0.271	0.172	0.141073170580789
SH3PXD2A	4.93069443973626e-06	0.348613403265883	0.26	0.16	0.144873664028331
MT-ATP8	5.11039101377844e-06	0.362950424513138	0.338	0.232	0.150153508766838
PTPN13	5.16354164274957e-06	0.538340995381357	0.245	0.146	0.151715180547268
ITGAV	5.5786902989142e-06	-0.307342387615931	0.188	0.172	0.163913078362697
ACTB	5.84852595682726e-06	0.427179052081724	0.588	0.466	0.171841389663499
IGFBP6	6.29746455487187e-06	0.63054142632947	0.474	0.354	0.185032103551245
ZNF331	7.12654146199526e-06	0.392481639906031	0.534	0.41	0.209392041236345
THBS2	7.40752471323687e-06	0.303995982336946	0.18	0.102	0.217647891124326
ANXA1	7.41229414340864e-06	-0.682853752239001	0.153	0.177	0.217788026521633
OGT	7.49815449224081e-06	-0.404143454163103	0.169	0.174	0.220310775291019
NUDT3	7.50733204209091e-06	0.306778540607139	0.131	0.062	0.220580430060715
PDE10A	8.16228771678574e-06	-0.577704650433923	0.196	0.238	0.239824337694598
PALLD	8.25696102445178e-06	0.252693344644905	0.284	0.192	0.242606028820442
Z95331.1	8.41279389857611e-06	-0.610683626273948	0.131	0.166	0.247184710327963
GPX4	8.57817395401174e-06	0.311033387967095	0.209	0.124	0.252043907116773
IPO5	9.3357012756349e-06	0.333038792303964	0.101	0.04	0.274301574880705
DUSP2	9.75071722464646e-06	0.403133127597418	0.117	0.052	0.286495573494562
SEPTIN7	9.99251467617679e-06	-0.41132035533169	0.244	0.257	0.293600066215427
MARF1	1.02197516731788e-05	0.320105614300044	0.114	0.049	0.300276743661339
MATN2	1.02733994093301e-05	0.484875451362782	0.123	0.055	0.301853021444936
SLC3A2	1.03183851285282e-05	-0.546175220625183	0.12	0.176	0.303174791846417
SUPT16H	1.05110172522097e-05	0.28365888004756	0.143	0.074	0.308834708904425
VMP1	1.05242105207358e-05	-0.521788602133373	0.248	0.291	0.30922235352026
DDIT4	1.08073133976421e-05	0.403991975617693	0.172	0.093	0.31754048224952
PRKG1	1.08961256028461e-05	0.737438135143173	0.144	0.071	0.320149962462823
PAPPA	1.11332903157984e-05	-0.587262256368297	0.162	0.218	0.327118336058787
CALD1	1.11403511119245e-05	0.352680936249788	0.688	0.571	0.327325796370565
CDC42BPA	1.25516676336743e-05	0.324835197019403	0.179	0.101	0.368793098412619
IGSF10	1.27797694376487e-05	-0.649743113311343	0.088	0.151	0.375495185616995
GABPB1-AS1	1.32332449525054e-05	-0.464609914460618	0.221	0.262	0.388819203194514
C1R	1.40269498780018e-05	0.285396167327026	0.42	0.31	0.412139841315448
CACNA1D	1.43036614443978e-05	-0.414021848292722	0.229	0.254	0.420270180559297
ABCA1	1.43532714623657e-05	-0.399339652057032	0.162	0.173	0.421727822107228
MAP3K5	1.45725236035799e-05	0.756103088552918	0.122	0.058	0.428169888520385
RBM4	1.46332989063777e-05	-0.312609657243234	0.179	0.177	0.429955588467188
MEIS1	1.47573636202704e-05	0.256128472993322	0.282	0.191	0.433600857890786
SERBP1	1.48199113907416e-05	-0.263769012467185	0.261	0.24	0.435438636482771
ZFP36L1	1.5028872762949e-05	0.37254923449156	0.607	0.487	0.441578339520969
AZI2	1.56075062114845e-05	0.254937416292874	0.114	0.053	0.458579747505837
CAVIN1	1.60133395044327e-05	0.410338183078664	0.268	0.172	0.470503941319243
RAB1A	1.75652182359692e-05	0.52985307585312	0.149	0.075	0.516101242209247
BNIP3L	1.99399182576102e-05	-0.35301160496245	0.167	0.166	0.585874678245104
ZDBF2	2.03043610925736e-05	-0.377198311494764	0.177	0.161	0.596582737621997
SLC16A7	2.14596896431116e-05	0.282701371048042	0.104	0.045	0.630528601093906
COPA	2.24682303350478e-05	-0.270388262874649	0.187	0.176	0.660161543704375
FOXL2	2.26287894305178e-05	0.346372248288141	0.193	0.11	0.664879091047474
PRXL2A	2.37476158708605e-05	0.267095860618971	0.128	0.063	0.697752449517623
GULP1	2.56258218352336e-05	0.314159051569862	0.17	0.096	0.752937897162835
RGS2	2.5836240443136e-05	0.307102282830999	0.281	0.189	0.759120416700223
NRIP1	2.63534635565073e-05	-0.326953606643108	0.231	0.235	0.774317466217298
DIXDC1	2.71801505387528e-05	0.250179857816026	0.141	0.075	0.798607183129634
SLC38A2	2.77105261927781e-05	-0.294669596455709	0.424	0.43	0.814190680596206
CLIC4	2.78739677386575e-05	0.523216025774613	0.231	0.14	0.818992920097235
SSBP2	2.84845206593486e-05	0.310295754546136	0.17	0.098	0.836932186012981
EMP1	3.08571621878242e-05	-0.356866633245995	0.289	0.297	0.906645139402651
VIM	3.12198306299833e-05	0.253883428847695	0.755	0.649	0.91730106357017
ESYT2	3.13234512830022e-05	0.484856711204923	0.226	0.138	0.92034564559717
PGRMC1	3.24990976933044e-05	0.279654463299775	0.341	0.243	0.95488848842467
ANKRD36C	3.27747038341503e-05	0.300139074950745	0.2	0.122	0.962986348055005
SLC44A1	3.37114818204006e-05	0.282925344595652	0.125	0.063	0.990510758847009
MIER1	3.79227933804455e-05	0.370070308650037	0.156	0.084	1
OSBPL1A	4.02882919791059e-05	0.314063129985636	0.12	0.057	1
ADH5	4.11159424057987e-05	0.332755080771831	0.19	0.109	1
PPP1R12A	4.46161069827697e-05	0.304108886155673	0.343	0.249	1
ITGB8	4.56952579140245e-05	-0.629258913821372	0.099	0.148	1
ESR1	4.69527016323918e-05	0.604252616605566	0.399	0.306	1
TPM3	4.86420785840957e-05	-0.292513712705125	0.148	0.134	1
ELMSAN1	4.86722470985544e-05	-0.382669915775338	0.224	0.221	1
EHBP1	5.21071709558444e-05	0.656292182809668	0.198	0.116	1
PTMA	5.23047584574693e-05	0.31907942553992	0.779	0.721	1
RPS26	5.2314675100893e-05	-0.314005338592578	0.281	0.319	1
ZMYM2	5.31364825702655e-05	-0.299972360221532	0.19	0.184	1
PSMD1	5.36335662596115e-05	0.291891763967956	0.117	0.056	1
PHLDB1	5.44606076414909e-05	-0.451418229229188	0.253	0.277	1
MINDY2	5.57013783845756e-05	0.284168251239731	0.175	0.104	1
ANKIB1	5.62065354230116e-05	0.433036772722528	0.12	0.057	1
HAND2-AS1	5.69784157302818e-05	0.293282089730199	0.213	0.134	1
FKBP9	5.71097762958379e-05	0.351201284510858	0.106	0.047	1
MIF	6.03264457455212e-05	-0.547322101815742	0.177	0.218	1
WEE1	6.07352223973381e-05	-0.598752416799842	0.14	0.173	1
DUSP1	6.10267220077065e-05	0.307928996046689	0.623	0.512	1
SYNE2	6.31901677200084e-05	-0.272901332028228	0.169	0.153	1
PDK4	6.32325617667365e-05	0.573685804548891	0.239	0.15	1
MAP2K3	6.50460616007866e-05	-0.553916960127077	0.058	0.107	1
RPL36A	6.60584138166768e-05	-0.27697404056331	0.409	0.43	1
ABL1	6.70379279028761e-05	0.36970794797057	0.146	0.077	1
GOLGA8A	6.84771388681453e-05	-0.283434771341889	0.169	0.149	1
ATP5IF1	6.88060066024448e-05	-0.396078298394661	0.138	0.143	1
BIRC2	6.9014719456641e-05	-0.350202695812231	0.102	0.102	1
GADD45B	6.90702159329052e-05	0.351495942521575	0.456	0.352	1
MITF	7.06447033781409e-05	0.324017849745787	0.128	0.065	1
KIF21A	7.51283446434826e-05	-0.572524956212137	0.14	0.193	1
ACTA2	7.60111130626858e-05	0.383883882533943	0.476	0.366	1
DSTN	8.33103409630164e-05	0.328660652211264	0.417	0.318	1
UBE2H	8.3467918980373e-05	-0.277317972615716	0.154	0.141	1
SH3GLB1	8.38391210702852e-05	0.272632432604614	0.175	0.103	1
TLE4	9.11339191358322e-05	-0.385499448534266	0.248	0.263	1
GASK1B	9.17703713545609e-05	-0.643721177293737	0.078	0.116	1
PCF11	9.39011139570175e-05	-0.287946501377494	0.313	0.345	1
RBM5	0.000111295055225603	-0.277432649226044	0.229	0.211	1
CCL2	0.000112501284623038	-0.375112248177502	0.081	0.151	1
SPIN1	0.000115244144746876	0.254072199024757	0.154	0.086	1
ERC1	0.000116440760954228	0.408801824460243	0.127	0.066	1
SELENOP	0.000117937008236197	0.257118288647777	0.506	0.405	1
PTBP1	0.000126834484643896	-0.266929665852844	0.177	0.164	1
LEPR	0.000129975183315734	-0.557439949099611	0.112	0.13	1
SH3BGRL	0.000131773772894896	0.328078567622298	0.24	0.161	1
SSR3	0.000136679513560217	0.320752547517477	0.305	0.217	1
HSPA1B	0.000139073602444249	0.271201652568607	0.308	0.224	1
KCNIP4-IT1	0.000140639866987063	-0.478808998482321	0.106	0.13	1
ABCA10	0.00014192195119887	-0.277037231073188	0.325	0.312	1
SPAG9	0.000142574239410564	-0.271447849375647	0.253	0.247	1
EFCAB14	0.000148163777295323	0.257964261667291	0.13	0.068	1
RAB34	0.000148920379810378	0.338810871059149	0.138	0.073	1
ANKLE2	0.000151648927660953	-0.563700486792569	0.091	0.125	1
OSR2	0.000151918432596715	0.396029565711902	0.341	0.244	1
MMP2	0.000156633168578716	-0.27512050714393	0.227	0.213	1
MON2	0.000159781503464289	0.291805203974572	0.209	0.136	1
PTMS	0.000169103932261715	0.351029141248598	0.291	0.201	1
GPBP1	0.000169141729759312	-0.294939466296153	0.273	0.285	1
SRSF6	0.000173471919667444	-0.255374202495278	0.226	0.21	1
MFAP4	0.00017443463601365	0.3562373987553	0.253	0.17	1
COL14A1	0.000176741918063973	0.300790531383498	0.235	0.155	1
EWSR1	0.000187724699035047	-0.367603112656678	0.214	0.219	1
RNASEK	0.000188716936000317	-0.3675017367982	0.159	0.178	1
SRSF7	0.000193206779908068	0.303708278593538	0.49	0.388	1
TNXB	0.000203174674519391	0.303901428091147	0.325	0.242	1
DNAJB9	0.000213943651122497	-0.320548133496001	0.12	0.119	1
EIF3J	0.000223762516768857	-0.425223557679165	0.133	0.164	1
FLNA	0.000227510038948192	0.274905296791687	0.394	0.302	1
APOD	0.000229901374468471	1.01658295674508	0.141	0.079	1
LPP	0.000244302208202986	0.328191637628183	0.333	0.245	1
NCAM1	0.000245869512423927	0.314916054802398	0.164	0.099	1
KCTD20	0.000246448516262456	0.329471167084579	0.131	0.072	1
NME3	0.000247213600390416	0.306461188754056	0.151	0.085	1
SVIL	0.000249389954088267	0.5016185834283	0.263	0.178	1
NOP56	0.000249709926957221	-0.319473965426887	0.153	0.154	1
ZNF10	0.000253898595739392	-0.450522854742533	0.088	0.101	1
KANSL1L	0.000258902009607779	0.357376469896436	0.115	0.059	1
HMGN1	0.000267272868007257	-0.250719415750059	0.201	0.177	1
USP53	0.000281624401489464	-0.30371385055291	0.175	0.163	1
THBS1	0.000318498112284326	-0.533332003870857	0.206	0.267	1
TTC28	0.000325710919070794	0.39954822749388	0.144	0.081	1
CTSF	0.000345935317279862	0.252712550920106	0.162	0.098	1
XIST	0.00035193857769071	-0.254476714230962	0.766	0.83	1
SAMD4B	0.00035440669974802	-0.337702221137209	0.11	0.118	1
RBFOX2	0.000358543969884621	0.645873324262441	0.205	0.133	1
GAS1	0.000358735271933685	-0.538800268296783	0.149	0.192	1
SMARCA5	0.000363441970020686	0.406775599444887	0.25	0.169	1
COL12A1	0.000363637889771431	0.298730004248864	0.187	0.121	1
GLO1	0.000367675932286289	0.303083389626689	0.135	0.074	1
H1F0	0.000376195890679507	0.387578795568869	0.131	0.071	1
RBPMS	0.000380782278698716	0.338714640138293	0.263	0.183	1
TMEM30A	0.000399783976903133	-0.258171344459651	0.157	0.139	1
HNRNPA1	0.000405680974583444	0.25242993237776	0.42	0.329	1
GADD45A	0.000415172935735774	-0.425939718413539	0.127	0.154	1
CD74	0.00042064494772828	-0.360330200083769	0.117	0.125	1
MIR22HG	0.000423408383258845	-0.278141591213859	0.26	0.275	1
RESF1	0.000426579063574238	-0.483456047269072	0.125	0.161	1
TMEM165	0.00044131987834118	-0.417733800625629	0.141	0.171	1
SNHG14	0.000455972365766921	-0.292219140080471	0.362	0.349	1
MYSM1	0.000459203787291683	-0.369398932003993	0.114	0.114	1
TAGLN	0.000466194442863293	0.384366494595551	0.453	0.357	1
SAT1	0.000467598316352224	-0.314183326560133	0.555	0.6	1
EEF1G	0.000470583576743233	0.257705434708516	0.396	0.304	1
BEX3	0.00047880946830593	0.439395896204547	0.195	0.123	1
CCNT1	0.000528266559947219	-0.311711628835222	0.119	0.127	1
APBB2	0.000566672283477196	0.293392692183752	0.102	0.052	1
ARHGDIA	0.000574685668016649	0.286109238073391	0.119	0.063	1
TERF2IP	0.000604105034033276	0.399631167142567	0.174	0.106	1
STAU1	0.000614623184992903	0.293227147769457	0.156	0.093	1
LAMA2	0.000625945167695194	0.997005634127592	0.268	0.217	1
LRRC17	0.00062954715599577	-0.472604406417514	0.096	0.151	1
ATP5MC2	0.000631047460029522	-0.250491110661403	0.198	0.191	1
EGR3	0.000637887646602837	0.321757153940611	0.321	0.237	1
CEBPZ	0.000655096714882084	0.348859360988293	0.211	0.137	1
PARD3	0.000657937658681946	0.503046609178841	0.148	0.087	1
COX6A1	0.000671135169388107	-0.381151697664285	0.146	0.163	1
PRKCA	0.000708971938467018	0.253730012105	0.117	0.064	1
ANK2	0.000713249675532263	-0.406923761052438	0.149	0.215	1
GNL1	0.000730639620541099	-0.306012822879255	0.151	0.146	1
AC016831.5	0.000737882515133924	-0.390537301280819	0.12	0.143	1
PLXNB2	0.000794831156233517	-0.380785894197023	0.102	0.109	1
GSN	0.000816905095579043	0.882414355249602	0.409	0.349	1
TBL1X	0.000852299765638961	0.265528790197916	0.115	0.063	1
SLIT2	0.000856966358480648	0.421886331229356	0.263	0.184	1
EIF3F	0.000857260479647492	0.324618607441255	0.213	0.142	1
SIK2	0.000973803372275443	0.468182937522611	0.135	0.08	1
STAT5B	0.00110093818914749	0.256135284157465	0.117	0.065	1
CCNH	0.00115659068117135	-0.389331157621292	0.159	0.169	1
EIF3K	0.00117574028987189	-0.286704243481608	0.157	0.145	1
STARD13	0.00119042299305669	0.27712425784624	0.112	0.064	1
ATXN10	0.00119496996746252	0.400707623702126	0.104	0.054	1
TIA1	0.00126705184671022	-0.329326482441025	0.148	0.144	1
YBX3	0.00130694746636988	-0.267854490100046	0.547	0.577	1
CCDC18-AS1	0.00130924314038882	-0.400216171029023	0.11	0.14	1
FBXO32	0.00131711869833093	0.323829892779053	0.177	0.114	1
FXYD1	0.00135494684136086	0.265627742371525	0.193	0.127	1
YTHDC1	0.0013774018428389	0.439238555608933	0.273	0.196	1
SBDS	0.00146666286594443	0.327025438518551	0.221	0.153	1
TNFAIP2	0.00156857802346096	-0.524019189567204	0.117	0.146	1
EEA1	0.00163263309201136	0.428734070174391	0.172	0.109	1
ZBTB10	0.0016597289271322	-0.409083356491556	0.101	0.132	1
