	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
DPT	3.23790573991168e-12	-0.682319097563631	0.1	0.33	9.5136146450085e-08	-0.23	-1.60471722734172
MEG3	4.55965575121262e-09	-0.67491683730955	0.254	0.485	0.000133971805282129	-0.231	-1.59650474116638
EIF4A1	1.37962466540747e-11	-0.673144761593456	0.586	0.754	4.05361319190023e-07	-0.168	-1.59454494343238
SEPTIN7	5.75886277881423e-15	-0.671073556811963	0.282	0.591	1.6920690616712e-10	-0.309	-1.59225737783996
FBLN1	1.30808169552518e-10	-0.662232893760806	0.304	0.559	3.84340563779207e-06	-0.255	-1.58253004902975
LBH	4.53750175252296e-10	-0.655344704294726	0.318	0.567	1.3332087649263e-05	-0.249	-1.57499222235292
ZC3HAV1	2.6896223946539e-07	-0.640378174098055	0.45	0.65	0.00790264851997209	-0.2	-1.55873769816921
NET1	1.46466251617962e-15	-0.631336834831299	0.196	0.5	4.30347140503895e-11	-0.304	-1.54899966791337
BAG3	5.24527763982585e-08	-0.624182572681833	0.314	0.505	0.00154116747613363	-0.191	-1.54133726020421
MT1X	7.51330705062325e-07	-0.612638419928154	0.475	0.633	0.0220755987761412	-0.158	-1.52905300604156
MAP3K7CL	9.64992069737856e-10	-0.60635326955163	0.064	0.236	2.83533969930377e-05	-0.172	-1.52240612342971
RPL36A	1.78708691331852e-17	-0.590246727208248	0.786	0.85	5.25081876871247e-13	-0.0639999999999999	-1.50550419411729
CCN1	1.17481191646893e-16	-0.589665113088435	0.175	0.478	3.451832372969e-12	-0.303	-1.50489738117722
IGF1	6.95008340731925e-16	-0.580414755645321	0.104	0.377	2.04207350673854e-11	-0.273	-1.49527905970118
BGN	8.35127297713782e-10	-0.579545969501065	0.293	0.539	2.45377102614263e-05	-0.246	-1.49437887870629
SNHG32	1.65773680075654e-13	-0.570426339878266	0.154	0.416	4.87076226798285e-09	-0.262	-1.48496233634703
RPL39	9.40628185096691e-17	-0.567456286964315	0.9	0.953	2.7637537334511e-12	-0.0529999999999999	-1.48190841304631
PLIN2	1.56209439164008e-07	-0.553772710535531	0.157	0.335	0.0045897457415169	-0.178	-1.4679193543857
GAS5	8.03326168820676e-13	-0.550239716345491	0.254	0.53	2.36033294922891e-08	-0.276	-1.46432898674663
SNHG5	5.37945436265218e-10	-0.545294677381751	0.207	0.438	1.58059128083446e-05	-0.231	-1.45931838658069
MT1A	1.11127837357158e-06	-0.537806948024869	0.482	0.677	0.0326515811722801	-0.195	-1.45176400138178
FRZB	1.06148861539804e-08	-0.527850034820422	0.218	0.438	0.000311886584976251	-0.22	-1.44177899371226
NIBAN1	7.21175340268223e-18	-0.52079041381321	0.086	0.352	2.11895738477609e-13	-0.266	-1.43474108878242
ATP6V0C	2.0257165074258e-09	-0.514302516072561	0.136	0.345	5.9519602421185e-05	-0.209	-1.42830344661223
HSP90AA1	1.18230703442406e-11	-0.512259248925662	0.918	0.946	3.47385452854478e-07	-0.0279999999999999	-1.4262819938768
IFI27	5.35472382945211e-09	-0.512203511003451	0.096	0.283	0.000157332495556962	-0.187	-1.42622689113026
RPL26	5.87258468807121e-13	-0.501545947469142	0.9	0.946	1.72548283304908e-08	-0.0459999999999999	-1.41572980220191
COL18A1	6.15425039882709e-08	-0.499765310968883	0.282	0.498	0.00180824185218337	-0.216	-1.4139835252502
YBX3	1.75919230022065e-08	-0.497963529106846	0.811	0.904	0.000516885881650832	-0.093	-1.41221870347292
NEAT1	6.3467792131281e-10	-0.497204719649648	0.846	0.926	1.8648106684013e-05	-0.0800000000000001	-1.41147611885687
HSPE1	4.5002864556134e-07	-0.494293315929411	0.607	0.756	0.0132227416638833	-0.149	-1.4086305880486
RBIS	2.21881578295006e-09	-0.493114553375485	0.164	0.382	6.51932453346387e-05	-0.218	-1.4074801281173
LDLR	9.23795645276428e-08	-0.481848212681945	0.321	0.53	0.0027142963649512	-0.209	-1.39653159431987
RPL28	8.25475271398003e-15	-0.481645024986358	0.921	0.924	2.42541144242161e-10	-0.003	-1.39633492208681
DNAJA1	1.61517998623747e-08	-0.477468817472187	0.725	0.833	0.000474572183556294	-0.108	-1.39229875904779
MRPS24	2.3081809258779e-10	-0.472374522247613	0.132	0.352	6.78189719641443e-06	-0.22	-1.38739108778061
ADIRF	2.4214006390805e-08	-0.467797251804932	0.911	0.956	0.000711455935774633	-0.0449999999999999	-1.38299625688743
MICOS13	1.50563600902803e-07	-0.461297812547033	0.129	0.308	0.00442385972172616	-0.179	-1.37677977805466
KRT19	3.10902512896834e-07	-0.456018099618144	0.107	0.273	0.00913493763393477	-0.166	-1.37175049805189
NGRN	4.01184897123107e-09	-0.45526791456034	0.154	0.365	0.000117876146472711	-0.211	-1.37103738877212
LINC-PINT	3.14435454377226e-12	-0.447048547386702	0.093	0.313	9.23874252051165e-08	-0.22	-1.36324848048215
RPS17	4.5100191328299e-08	-0.442662098740946	0.625	0.736	0.00132513382160808	-0.111	-1.35910988029044
GABARAP	1.80314109650137e-07	-0.442280435170127	0.361	0.574	0.00529798916974032	-0.213	-1.35875037664788
PRXL2C	2.01382946928271e-09	-0.429509580419231	0.064	0.236	5.91703374664645e-05	-0.172	-1.34677568561254
RPS26	6.34018280850009e-12	-0.427327939070718	0.868	0.889	1.86287251279349e-07	-0.021	-1.34474063246398
SPARCL1	2.56507285235322e-09	-0.425349325379171	0.918	0.914	7.53669705478422e-05	0.004	-1.34289762445854
RRBP1	1.35049010113398e-06	-0.42280876044477	0.279	0.47	0.0396801001515187	-0.191	-1.34053488230738
LINC01578	6.78951243168825e-10	-0.42022810892384	0.164	0.379	1.99489454267864e-05	-0.215	-1.33813911532721
DBNDD2	1.1150618457999e-10	-0.412816542187829	0.132	0.345	3.27627471532927e-06	-0.213	-1.33128231226636
GSTM5	1.42153713629405e-06	-0.412510496183314	0.179	0.352	0.0417676041385919	-0.173	-1.33099993074524
AOPEP	1.22154151577925e-09	-0.409820724007541	0.111	0.31	3.58913328166259e-05	-0.199	-1.32852071567873
SLC25A44	8.31819631232486e-07	-0.404653704491213	0.1	0.254	0.0244405244048729	-0.154	-1.32377112250298
S1PR3	3.71078149004912e-07	-0.404644215058592	0.143	0.32	0.0109030181740623	-0.177	-1.32376241532981
IL6	7.12095012911909e-09	-0.404581681291878	0.179	0.379	0.000209227756693777	-0.2	-1.32370503795365
CCN2	3.80021875206182e-09	-0.374264266695844	0.125	0.313	0.00011165802737308	-0.188	-1.29617837208936
RPS28	1.11845934983577e-09	-0.36837466357694	0.954	0.975	3.28625726168747e-05	-0.021	-1.29089768918463
IGSF10	7.17383505996958e-13	-0.363372794659197	0.021	0.192	2.10781621732026e-08	-0.171	-1.28642985597652
RPL18	2.13661983860044e-07	-0.36070235643338	0.918	0.941	0.00627781640977581	-0.0229999999999999	-1.28405086809971
PSMA6	5.58060600196996e-07	-0.360122068377875	0.139	0.313	0.0163969365549881	-0.174	-1.28353449455744
RPS2	5.17149510839589e-09	-0.358352089346648	0.929	0.958	0.000151948869274888	-0.0289999999999999	-1.28196074817096
RPL23	2.84061637146384e-07	-0.358293569104055	0.904	0.938	0.00834629902263507	-0.0339999999999999	-1.28190874887081
ATXN7	3.78086752812604e-07	-0.355064627152304	0.071	0.219	0.0111089449711399	-0.148	-1.27904287616304
UBA52	3.84893640041574e-07	-0.350190678021677	0.864	0.899	0.0113089449317015	-0.035	-1.27472909449575
WTIP	5.00058336357441e-09	-0.342777300819195	0.211	0.433	0.000146927140388543	-0.222	-1.26819562134285
VIM	2.77860154713134e-07	-0.342566342804788	0.961	0.983	0.00816408706578131	-0.022	-1.2680101930553
GNG10	1.06547461364696e-08	-0.340311250760212	0.114	0.3	0.00031305775098175	-0.186	-1.26602970103159
TRAPPC5	6.58895863723824e-07	-0.336419016656752	0.107	0.268	0.0193596782679334	-0.161	-1.26261869410686
TASOR2	1.21524804091182e-09	-0.333371803851095	0.029	0.17	3.57064179380711e-05	-0.141	-1.25995464705852
HSP90AB1	1.04592264432107e-06	-0.329860570714639	0.946	0.958	0.0307312991354416	-0.012	-1.25689189631432
CIAO2B	1.61519552998135e-08	-0.325340463428949	0.111	0.288	0.000474576750619122	-0.177	-1.25296009137506
GAS1	1.1067573562299e-08	-0.312918660760448	0.096	0.273	0.000325187446407468	-0.177	-1.24221824346531
RPS5	4.90907370462229e-08	-0.309531706824607	0.921	0.943	0.00144238403589212	-0.0219999999999999	-1.239305360964
RPL23A	1.98553331142004e-07	-0.304244478902898	0.929	0.961	0.00583389397561437	-0.0319999999999999	-1.23477183343009
RPS21	6.48107423062596e-10	-0.299793668224821	0.925	0.951	1.90426923044252e-05	-0.0259999999999999	-1.23096834976882
RPS23	5.10120668429874e-08	-0.296781655373495	0.957	0.958	0.00149883654798066	-0.001	-1.22840105406534
PDE4C	5.29386101105859e-10	-0.279470367626614	0.025	0.167	1.55544224226924e-05	-0.142	-1.21374921925197
CRABP2	2.20061387710095e-07	-0.26038698722481	0.071	0.217	0.006465843693698	-0.146	-1.19779995831794
