	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
DRAM2	8.05656962940124e-15	0.35334782189398	0.485	0.276	2.36718128851067e-10	0.209	1.27752172203723
EIF4A1	9.58769161842055e-15	-0.476268961814236	0.74	0.85	2.81705555132433e-10	-0.11	-1.39114129817973
SPARCL1	2.0207942208542e-14	-1.30753438989567	0.163	0.239	5.93749757971381e-10	-0.076	-2.47518162171982
MT-CYB	3.86100053781012e-14	-0.385986468147538	0.897	0.974	1.13443917801937e-09	-0.077	-1.30675299706052
MT-CO2	5.77697203364191e-14	-0.37952189825782	0.926	0.977	1.69738992292467e-09	-0.0509999999999999	-1.30091066887138
RGS1	5.77996148283707e-14	0.764142930237229	0.644	0.533	1.69826828288719e-09	0.111	1.69836074402984
MAP2K3	7.28232378042131e-14	-0.549497746248849	0.269	0.441	2.13969237316339e-09	-0.172	-1.46357608405448
DNAJB1	1.31068879853198e-13	-0.646013775475023	0.62	0.655	3.85106582784665e-09	-0.035	-1.56483850515523
RPS6	1.62767771587061e-13	0.326298786963449	0.96	0.958	4.78244266477101e-09	0.002	1.25379265820265
CD93	4.56565119301698e-13	-0.605707693516448	0.275	0.379	1.34147963353225e-08	-0.104	-1.52172503074117
MT-ATP6	7.75011534212435e-13	-0.297631314618607	0.915	0.984	2.27713888982298e-08	-0.069	-1.22912472032008
HSPA1B	9.26542495720811e-13	-0.671006301532342	0.624	0.6	2.72236716092689e-08	0.024	-1.59218315202225
CDV3	1.62276654881114e-12	-0.381176636288616	0.595	0.657	4.7680126737169e-08	-0.0620000000000001	-1.30240363952625
CDKN1A	2.09844393368622e-12	-0.580100640131084	0.535	0.651	6.16564796595684e-08	-0.116	-1.49495353059854
RRAD	6.00342663307047e-12	-0.623528636440962	0.033	0.135	1.76392681332877e-07	-0.102	-1.54063877031958
RPL17	8.86391323881995e-12	-0.30612260851907	0.758	0.888	2.60439498783008e-07	-0.13	-1.23638033116502
CPVL	9.60730134994789e-12	0.624195836892751	0.644	0.473	2.82281728264169e-07	0.171	1.54135143140181
PPP1R15A	1.32987671312096e-11	-0.413336925568143	0.758	0.838	3.90744375849201e-07	-0.08	-1.33176259543664
C1QC	1.67340200967723e-11	0.476683680123904	0.763	0.7	4.91678978483365e-07	0.0630000000000001	1.39154125429099
AC020916.1	3.34765184640175e-11	-0.671380007305108	0.438	0.54	9.83607065509762e-07	-0.102	-1.59259563358515
CLEC10A	3.41076682387215e-11	0.599547575687419	0.438	0.262	1.00215150819012e-06	0.176	1.51524131741513
CX3CR1	4.70788221548546e-11	-0.421725909412718	0.197	0.242	1.38326995255394e-06	-0.045	-1.33952908766009
RASSF4	6.35100678248056e-11	0.452930496505429	0.49	0.311	1.86605281282844e-06	0.179	1.36881786712667
PPIF	6.97532685719984e-11	-0.556385687421188	0.264	0.34	2.04949053718246e-06	-0.076	-1.4705804260912
HLA-DRA	7.05317348538933e-11	0.315608983535852	0.964	0.984	2.07236343347709e-06	-0.02	1.24453688039766
C11orf96	7.65193139693238e-11	-0.961552200456041	0.072	0.178	2.24829048304667e-06	-0.106	-1.94740398661386
ITM2B	7.67383702665078e-11	0.298295536454196	0.935	0.948	2.25472679517053e-06	-0.0129999999999999	1.22969074392379
SEPT7	8.57960676149322e-11	0.628005856049179	0.201	0.082	2.52086005866194e-06	0.119	1.54542737233364
BZW1	1.08496579117425e-10	-0.408858376165584	0.541	0.616	3.18784648762819e-06	-0.075	-1.32763482317079
COMT	1.28163428110129e-10	0.335842151030624	0.506	0.326	3.76569784473182e-06	0.18	1.26211393343072
ABCA6	1.40016214502691e-10	0.691629989091599	0.143	0.049	4.11395641451807e-06	0.094	1.61510727227419
S100A8	1.94060986277222e-10	-2.10132941660415	0.042	0.108	5.70189989879735e-06	-0.066	-4.29104614796836
MAFG	2.00721324785876e-10	-0.334113898998928	0.241	0.243	5.89759396485861e-06	-0.002	-1.26060291070371
TMSB10	2.27771747023188e-10	0.353847182934421	0.94	0.932	6.69238947103531e-06	0.0079999999999999	1.27796398805815
SFPQ	2.38791719339672e-10	-0.41003070475307	0.723	0.796	7.01617829763824e-06	-0.0730000000000001	-1.32871409270205
CTSC	3.27231862394855e-10	0.602219214213199	0.752	0.616	9.61472658088564e-06	0.136	1.51804989966221
AOAH	3.32241957004167e-10	0.586199736197238	0.485	0.316	9.76193318069645e-06	0.169	1.50128693117129
MT-CO3	3.50159344348413e-10	-0.29039317005801	0.935	0.982	1.02883818556451e-05	-0.0469999999999999	-1.22297352279467
SEPTIN7	3.9057790698935e-10	-0.389453596255906	0.382	0.442	1.14759600631611e-05	-0.06	-1.30989720177135
HLA-DMA	4.22592283708477e-10	0.34001773356762	0.792	0.768	1.24166064799225e-05	0.024	1.26577215271102
ATP2B1-AS1	4.24056911320003e-10	-0.634693916576389	0.329	0.39	1.24596401684043e-05	-0.061	-1.55260831233839
TMEM176A	4.62102524638397e-10	0.410208473038393	0.394	0.23	1.35774963789254e-05	0.164	1.32887782638954
CFLAR	4.62772114530915e-10	-0.525335260682078	0.627	0.709	1.35971702691473e-05	-0.082	-1.43926800544205
PLIN2	6.1843947494645e-10	-0.408839445700887	0.501	0.513	1.81709886528766e-05	-0.012	-1.32761740259434
CCL3	1.04891954378818e-09	-1.00545725742326	0.463	0.52	3.08193540355842e-05	-0.057	-2.00757969193948
TTN	1.20245488241398e-09	1.01496857982537	0.177	0.076	3.53305293550876e-05	0.101	2.02085888060184
IL1B	1.25535533400977e-09	-1.01218636621453	0.514	0.6	3.68848504238751e-05	-0.086	-2.01696544297602
RPS10	1.91037080445728e-09	0.336951551964617	0.808	0.811	5.61305149765637e-05	-0.003	1.2630848446994
G0S2	2.03853782113763e-09	-0.359381155612188	0.132	0.262	5.98963182606659e-05	-0.13	-1.28287548976998
S100A9	2.38239521292275e-09	-2.4122559535632	0.09	0.16	6.99995361460962e-05	-0.07	-5.32306046329249
EIF4E	2.95722944742006e-09	-0.526596334220345	0.425	0.528	8.68893156240963e-05	-0.103	-1.44052663338506
HLA-DPB1	3.09473364803668e-09	0.32545174440619	0.915	0.939	9.09294640466139e-05	-0.0239999999999999	1.253056741046
CYP1B1	3.18066790095432e-09	-0.79202627438563	0.071	0.16	9.345438426584e-05	-0.089	-1.73150466494338
PHLDA1	3.21276025508118e-09	-0.644231532138807	0.269	0.35	9.43973218147953e-05	-0.081	-1.56290656460611
BCL2A1	3.24963386355392e-09	-0.651574084449639	0.358	0.44	9.54807421789412e-05	-0.082	-1.57088120592521
CD55	3.47270436350286e-09	0.454472797076167	0.6	0.431	0.000102034999608441	0.169	1.37028197240317
SEPTIN2	3.60393110799188e-09	-0.389748722497211	0.373	0.424	0.000105890703815017	-0.051	-1.3101651895099
MYL9	3.67210007311541e-09	-0.661894531752712	0.065	0.154	0.000107893644348277	-0.089	-1.58215893438523
PCBP1	4.01611684193301e-09	-0.250986764347392	0.664	0.635	0.000118001545049676	0.029	-1.19002077870217
SBDS	4.0885430594234e-09	-0.279349269530215	0.409	0.399	0.000120129572171978	0.00999999999999995	-1.21364734286979
LINC01578	4.373651711911e-09	-0.424136302613011	0.369	0.459	0.000128506634599369	-0.09	-1.34176898623834
IL16	4.40529897602885e-09	0.260059407867287	0.26	0.131	0.00012943649451368	0.129	1.19752801588616
DDX5	4.82596309584786e-09	-0.294101866914925	0.866	0.939	0.000141796447682202	-0.073	-1.22612143191665
IER3	5.59274543061452e-09	-0.501563674757843	0.707	0.815	0.000164326046242316	-0.108	-1.41574719825887
GFRA2	6.91095967797202e-09	0.284823655121857	0.163	0.061	0.000203057817258174	0.102	1.21826134288985
PPP2CA	7.19096920250304e-09	-0.266358433214002	0.365	0.376	0.000211285057107944	-0.011	-1.20276803585645
HLA-DPA1	7.93389413378306e-09	0.291120100848168	0.924	0.959	0.000233113677438814	-0.0349999999999999	1.22358989777083
CSTB	9.54637137050637e-09	-0.346561580125353	0.55	0.602	0.000280491483608218	-0.0519999999999999	-1.27152654445978
SRGAP2B	9.64989456773562e-09	0.280078380792277	0.537	0.373	0.000283533202189208	0.164	1.21426085269716
AZIN1-AS1	9.81043559312877e-09	-0.521136263690704	0.089	0.187	0.00028825021859731	-0.098	-1.43508507312896
IGFBP5	1.04736831473377e-08	-0.910876809178378	0.108	0.188	0.000307737758235075	-0.08	-1.88018785010623
MIF	1.11242692881632e-08	-0.389215209080394	0.47	0.513	0.000326853280224811	-0.043	-1.30968077564665
LGALS1	1.15156914451297e-08	-0.617098457997246	0.445	0.501	0.0003383540460408	-0.056	-1.53378733077239
IRF1	1.2020754567177e-08	-0.543457111006124	0.241	0.343	0.000353193810692794	-0.102	-1.45746083022352
CYP27A1	1.21293316770743e-08	0.467211724448826	0.197	0.096	0.000356384023335798	0.101	1.38243507256687
MICOS10	1.27310027342391e-08	-0.356184834457076	0.389	0.455	0.000374062322337412	-0.066	-1.28003639838068
DYNLL1	1.33283104397847e-08	-0.290305151241292	0.68	0.68	0.000391612417341754	0	-1.22289891146264
CDC42EP3	1.44898514977031e-08	-0.398375408879503	0.157	0.209	0.000425740816705512	-0.052	-1.3180228746011
HMOX1	1.522998448216e-08	-0.470208315060598	0.369	0.36	0.000447487404054827	0.00900000000000001	-1.38530948265809
NPC2	1.81970452442355e-08	0.264087423007038	0.877	0.881	0.000534665583366129	-0.004	1.20087619478824
CSNK1A1	1.9695918447858e-08	-0.276780970849417	0.658	0.685	0.000578705475834963	-0.027	-1.21148871893097
SFRP4	2.05230659812448e-08	-0.879880481350099	0.128	0.175	0.000603008724660936	-0.047	-1.84022284348551
AC253572.2	2.19019879037186e-08	-0.633495606357272	0.143	0.215	0.000643524208587059	-0.072	-1.55131924299605
RCSD1	2.52225098140177e-08	0.294781009846824	0.365	0.223	0.000741087783355468	0.142	1.22669875956327
LUC7L2	2.54733054879887e-08	-0.271746603852346	0.192	0.246	0.000748456661848083	-0.054	-1.20726852722298
CCL4	2.82147442389095e-08	-0.981557419768256	0.316	0.451	0.000829005615227639	-0.135	-1.97459587679238
MDK	3.16969797445209e-08	-0.441085955376563	0.038	0.119	0.000931320658853515	-0.081	-1.3576258644487
TPM1	4.09350786804233e-08	-0.624118057454544	0.226	0.284	0.0012027544817882	-0.058	-1.54126833538123
CYP51A1	4.90761333298089e-08	-0.350731096938706	0.13	0.202	0.00144195494949645	-0.072	-1.27520668451894
ZFP91	4.99985515124461e-08	-0.309783816180565	0.239	0.281	0.00146905744053869	-0.042	-1.23952194712285
KDM6B	5.16261133223851e-08	-0.293453104845808	0.64	0.667	0.00151687846163832	-0.027	-1.22557018426767
TPM2	5.70883783856609e-08	-0.589242174576547	0.098	0.185	0.00167737073372749	-0.087	-1.50445627217264
OGN	5.86725861526448e-08	-0.538603187372029	0.049	0.107	0.00172391792633701	-0.058	-1.45256546713709
AFF3	7.19914495724418e-08	0.677102891800539	0.338	0.201	0.00211525277133749	0.137	1.59892569067811
BASP1	7.61831242739651e-08	-0.408640107721728	0.344	0.358	0.00223841255741764	-0.014	-1.32743397762896
LGMN	7.88470847855729e-08	0.685734022437975	0.506	0.358	0.0023166850451697	0.148	1.6085201651992
ARL6IP1	8.89588484357378e-08	-0.356131708698604	0.637	0.658	0.00261378888473885	-0.021	-1.27998926322699
SSH2	9.16703982576213e-08	0.583774075294166	0.306	0.175	0.00269345964160543	0.131	1.49876487818691
VAMP8	1.11802344981558e-07	0.378855919986997	0.72	0.589	0.00328497650024815	0.131	1.30031027982533
MAFF	1.1209232486923e-07	-0.392824492519147	0.32	0.45	0.00329349668930773	-0.13	-1.31296139065233
RNASEK	1.26897417589255e-07	-0.409047727093383	0.582	0.664	0.00372849992360748	-0.0820000000000001	-1.32780908410349
TUBA1C	1.29884382093686e-07	-0.369578133818214	0.277	0.354	0.00381626291467669	-0.077	-1.29197498207346
TGFBR2	1.32209316803487e-07	0.258509943033211	0.43	0.29	0.00388457414632006	0.14	1.19624255261946
NFE2L2	1.58944625405832e-07	-0.274542954040345	0.747	0.777	0.00467011098367414	-0.03	-1.20961082366115
RGCC	1.73825856636578e-07	-0.589065575332111	0.304	0.413	0.00510735131969592	-0.109	-1.50427212405202
PDGFB	1.79714208334671e-07	-0.43063981430857	0.367	0.369	0.00528036286928931	-0.002	-1.34783118790679
COTL1	1.83189655453266e-07	-0.333456936431309	0.537	0.52	0.00538247845652786	0.017	-1.26002899842998
CFD	1.83701603922707e-07	0.540783030318769	0.472	0.325	0.00539752052645699	0.147	1.45476188274545
CDKN1B	1.852370252415e-07	0.257620631747787	0.278	0.155	0.00544263427564575	0.123	1.19550538769286
KCNQ1OT1	1.87514845604394e-07	-0.698281551207113	0.217	0.318	0.0055095611935483	-0.101	-1.62257093540115
RGS2	2.00600842858045e-07	0.438461593920451	0.825	0.782	0.00589405396485507	0.0429999999999999	1.35515849451069
FCGR2B	2.15202622259524e-07	0.503810620028438	0.378	0.245	0.00632308344722933	0.133	1.41795389121676
P2RY13	2.76565204154644e-07	-0.327863467511291	0.376	0.39	0.00812603882847174	-0.014	-1.25515320159067
IGFBP7	2.92807634628242e-07	-0.510739870739695	0.186	0.202	0.00860327392064702	-0.016	-1.42478069182462
RGS16	3.17641606224601e-07	-0.349953975311513	0.04	0.12	0.00933294567409123	-0.08	-1.27451996708375
C12orf57	3.23663873281564e-07	-0.297174474022102	0.371	0.356	0.00950989192475892	0.015	-1.22873557004231
HSPA9	3.35788154914386e-07	-0.260531353237733	0.537	0.527	0.00986612756769449	0.01	-1.19791982443761
SESN1	3.57084941125566e-07	0.327604470586783	0.389	0.252	0.0104918697401514	0.137	1.25492789296217
SERPINA1	3.79704467223102e-07	-0.340804149411445	0.277	0.295	0.0111564766559492	-0.018	-1.26646231563542
B3GNT5	3.83582447268828e-07	-0.282066750815966	0.443	0.44	0.0112704194656527	0.003	-1.21593554095732
RABGEF1	3.90324212350085e-07	-0.335931477112842	0.174	0.265	0.0114685060072702	-0.091	-1.26219208105033
ANXA1	4.02479553235062e-07	-0.584141184135357	0.761	0.798	0.0118256542331526	-0.037	-1.49914630311132
CEBPB	4.29373895731212e-07	-0.357451135829228	0.758	0.844	0.0126158638043745	-0.086	-1.28116042208215
GEM	4.4306633896996e-07	-0.36154837542508	0.045	0.107	0.0130181751716154	-0.062	-1.28480407648616
PCF11	4.62541837831013e-07	-0.264602573964916	0.452	0.461	0.0135904042791508	-0.00900000000000001	-1.20130507474339
RBM4	4.80273031134961e-07	-0.266510058308797	0.284	0.33	0.0141113822008074	-0.046	-1.20289445162418
C3orf58	5.03216055278746e-07	0.371558264142144	0.156	0.066	0.0147854941362001	0.09	1.29374946331682
TAGLN	6.04655465276891e-07	-0.753936555464282	0.132	0.219	0.0177659868807656	-0.087	-1.68638805759197
P4HB	6.04822191612902e-07	-0.295924753838845	0.318	0.357	0.0177708856339703	-0.039	-1.22767165098684
ATP13A3	6.59015211524241e-07	-0.34556927408425	0.519	0.585	0.0193631849450052	-0.0659999999999999	-1.27065227123314
MIR22HG	6.73068523893415e-07	-0.339332455378981	0.253	0.329	0.0197760993690363	-0.076	-1.26517105542592
CXCR4	8.04545317167115e-07	0.426379756337128	0.651	0.593	0.0236391505090042	0.0580000000000001	1.34385711869246
CALD1	9.1812665544682e-07	-0.615130132976847	0.08	0.151	0.0269763973903385	-0.071	-1.53169615185671
ADK	9.60115815244387e-07	0.440850736389031	0.181	0.088	0.0282101228835106	0.093	1.35740453330048
IGFBP4	9.98458325998783e-07	-0.362060494455868	0.09	0.184	0.0293367025344962	-0.094	-1.28526022930786
TGM2	1.06010695367374e-06	-0.326445374043727	0.033	0.1	0.0311480625128417	-0.067	-1.25392005806004
HSP90AB1	1.07856658650591e-06	-0.294768955599351	0.89	0.894	0.0316904434447166	-0.004	-1.22668851008696
LITAF	1.07962938225037e-06	-0.329427009718467	0.608	0.663	0.0317216705092805	-0.055	-1.2565142299244
NDUFA13	1.13185722892384e-06	-0.288642302643541	0.573	0.597	0.0332562291002404	-0.024	-1.22149021161254
ATP6V1F	1.30654989545822e-06	-0.25519557116813	0.523	0.534	0.0383890490283535	-0.011	-1.19349752211734
MAP1LC3B	1.35584106488031e-06	-0.312097000793949	0.564	0.602	0.0398373221683132	-0.038	-1.24151096273606
ACTA2	1.39610968451274e-06	-0.675643682195568	0.103	0.187	0.0410204947503532	-0.084	-1.59730927964229
ITGB2	1.40957089547518e-06	0.340270372709373	0.741	0.635	0.0414160120508517	0.106	1.26599382921403
PNP	1.53658377532387e-06	-0.400725412322707	0.255	0.33	0.0451479044865661	-0.075	-1.32017154928058
CYB5D1	1.63612211628413e-06	-0.389584979014803	0.152	0.215	0.0480725400206603	-0.063	-1.31001649638308
