	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
C8orf59	7.83203048214248e-09	0.451619305163435	0.318	0.126	0.00023012071962631	0.192	1.36757438410377
PALLD	2.24932899796162e-10	0.44312170646015	0.711	0.729	6.60897846181084e-06	-0.018	1.3595429287764
SYNPO2	4.33288401766833e-09	0.435743655600129	0.793	0.818	0.000127308798207131	-0.0249999999999999	1.35260787238135
ACTA2	1.34459971549348e-08	0.416424230189043	0.932	0.963	0.000395070288406294	-0.0309999999999999	1.33461556097287
MME	3.52635324901615e-07	0.40441193459071	0.154	0.037	0.0103611311162592	0.117	1.32354930071262
C19orf70	5.00569713221801e-07	0.376032352786711	0.264	0.106	0.014707739313883	0.158	1.29776786937256
THBS1	9.10263885877498e-07	0.353050200638749	0.596	0.687	0.0267453734948527	-0.0910000000000001	1.27725820244933
NRP2	3.75569635154386e-10	0.326104448779629	0.2	0.044	1.10349870201062e-05	0.156	1.25362377748232
CCL2	1.01485005947674e-06	0.297664807469163	0.432	0.591	0.0298183244475456	-0.159	1.22915325536544
NEXN	1.26609588732214e-06	0.279813803982328	0.636	0.667	0.0372004293612991	-0.031	1.21403818900385
