	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
KIAA1551	7.91911804737913e-10	0.846978629529434	0.218	0.074	2.32679526468094e-05	0.144	1.79872997972427
GAS5	1.00412064908178e-09	-0.302019826294795	0.284	0.479	2.9503072911321e-05	-0.195	-1.23286926810304
DUSP1	1.1433825477921e-09	0.692898038588215	0.777	0.71	3.35948660192274e-05	0.0670000000000001	1.61652748668174
LINC01578	1.2177706781375e-09	-0.656735694507844	0.261	0.447	3.5780538065036e-05	-0.186	-1.57651150063816
LTB	1.47199886164116e-09	-0.684694012037938	0.714	0.833	4.32502705527405e-05	-0.119	-1.60736103258581
MT-RNR2	2.93146300501859e-09	2.77834759597816	0.111	0.025	8.61322460134563e-05	0.086	6.86066106851572
FOS	3.64448268282017e-09	0.887149920078288	0.818	0.776	0.000107082190186622	0.0419999999999999	1.84951874208806
ATP6V0C	4.09462419230335e-09	-0.620792875742717	0.17	0.331	0.000120308248018257	-0.161	-1.53772004865292
SNHG5	9.16862179935751e-09	-0.533581818856763	0.266	0.444	0.000269392445708722	-0.178	-1.44751853227817
TNFRSF18	1.48355882136487e-08	-0.721844074956682	0.127	0.241	0.000435899252893427	-0.114	-1.64928883409233
GZMK	1.61537962651002e-08	-0.909465661669575	0.023	0.126	0.000474630841861175	-0.103	-1.87834967561579
C17orf49	2.9897101592615e-08	-0.577038997042179	0.104	0.239	0.000878436638994215	-0.135	-1.49178435010655
AAED1	6.97731766764481e-08	0.514457041530106	0.109	0.025	0.0020500754771074	0.084	1.42845643879542
FAM96B	9.36666842760754e-08	0.50890275944519	0.122	0.029	0.00275211451739965	0.093	1.42296754712028
NME2	1.63306266349256e-07	-0.566645400083131	0.203	0.35	0.00479826471787384	-0.147	-1.48107571977742
JUN	1.68416721540662e-07	0.841286488705994	0.678	0.572	0.00494842011230773	0.106	1.79164708805685
SEPT9	1.8672443956586e-07	0.5971180814946	0.157	0.049	0.00548633748332411	0.108	1.51269180279671
SNHG16	1.98818181592068e-07	-0.523766456478275	0.099	0.202	0.00584167581153813	-0.103	-1.43770377847233
HIST1H1D	2.41854108855244e-07	0.687843270901584	0.359	0.218	0.00710615742638479	0.141	1.61087357319411
EIF4A1	2.68909648647684e-07	-0.53541395764323	0.413	0.553	0.00790110329656625	-0.14	-1.4493579643568
RPL10	3.000221067453e-07	0.258784511435681	0.977	0.988	0.00881524954039042	-0.011	1.19647023875828
MT-CO3	6.12405160185519e-07	-0.268008801339746	0.959	0.981	0.0179936884165709	-0.022	-1.20414472724303
CXCR4	7.32474299060084e-07	0.430384709210758	0.911	0.872	0.0215215598549834	0.039	1.34759287821599
SNHG6	8.02632955655155e-07	-0.423573284224105	0.357	0.535	0.0235829615030598	-0.178	-1.34124545686894
RASGEF1B	9.04283674462729e-07	1.02143317987956	0.225	0.115	0.0265696629230639	0.11	2.02993450454829
C19orf70	9.55146772429588e-07	0.438706321121014	0.104	0.023	0.0280641224675262	0.081	1.35538839221297
RGS2	1.15078176133418e-06	0.674236214371038	0.448	0.286	0.0338122697115209	0.162	1.59575173277586
LST1	1.21006628950383e-06	-0.739217816389458	0.165	0.278	0.0355541677182015	-0.113	-1.66927056778089
S100A4	1.47566980369988e-06	0.297370758466001	0.904	0.885	0.0433581301723099	0.019	1.22890275581535
NIBAN1	1.53581758895704e-06	-0.516754148661577	0.124	0.214	0.0451253923987358	-0.09	-1.43073268642782
