	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
HSPA1B	8.44536028071477e-30	-0.272986555171803	0.581	0.512	2.48141575767961e-25	0.069	-1.20830658283268
MTHFD2	3.06734635098001e-29	-0.351116012763875	0.565	0.61	9.01247704844946e-25	-0.045	-1.27554695928594
DBNDD2	7.16588025832599e-29	-0.495156351688496	0.334	0.478	2.10547893750134e-24	-0.144	-1.40947349817783
FHL2	7.56423880421356e-29	0.305316303679897	0.278	0.126	2.22252464545403e-24	0.152	1.23568952618532
REL	8.01215977836345e-29	0.377145589422712	0.55	0.354	2.35413278607875e-24	0.196	1.29876966132462
CDKN1B	8.01654538738019e-29	0.299805294016528	0.373	0.204	2.35542136572005e-24	0.169	1.23097826942536
EIF4A1	3.06928881780995e-28	-0.460691963380551	0.685	0.817	9.01818440448919e-24	-0.132	-1.37620173089959
GLUL	3.07532173328864e-28	-0.310484618370297	0.503	0.496	9.03591031674868e-24	0.00700000000000001	-1.24012420240478
S1PR3	5.53832446929405e-28	-0.419109624897557	0.307	0.398	1.62727049556798e-23	-0.091	-1.33710209283697
GZF1	7.85845716595591e-28	0.292146628316485	0.419	0.249	2.30897188450116e-23	0.17	1.22446083415825
RRAS	9.85011913165892e-28	0.260557524832842	0.777	0.593	2.89416200326402e-23	0.184	1.19794155581957
COL6A1	1.24409581311514e-27	0.260247720626498	0.631	0.448	3.65540231809491e-23	0.183	1.19768433757361
AASS	1.37809398642199e-27	-0.32839191470113	0.274	0.309	4.04911575090509e-23	-0.035	-1.25561303797715
C6orf48	2.76065396365438e-27	0.404393123205631	0.245	0.1	8.11135347600931e-23	0.145	1.32353204298834
COL4A1	3.44648688682325e-27	-0.269341734048844	0.45	0.448	1.01264677708641e-22	0.002	-1.20525777299506
BST2	4.40578086971339e-27	0.307418353296019	0.788	0.605	1.29450653513919e-22	0.183	1.23749127488703
HEY2	6.50464443254887e-27	0.27303736667935	0.356	0.196	1.91119462717151e-22	0.16	1.20834913996257
CTH	7.47484505223797e-27	0.294430730673966	0.226	0.095	2.19625897324856e-22	0.131	1.22640095936575
AVPI1	1.25316608399083e-26	0.279387268489616	0.239	0.104	3.68205258798185e-22	0.135	1.21367930939227
GAS5	1.75284310339342e-26	-0.420951665659851	0.361	0.555	5.15020360639054e-22	-0.194	-1.33881040231439
NEAT1	4.1476867619531e-26	-0.422565573050934	0.906	0.94	1.21867332439706e-21	-0.0339999999999999	-1.34030893454951
TMEM47	4.20702858115831e-26	0.289919923399616	0.629	0.441	1.23610913771594e-21	0.188	1.22257241708598
AAED1	2.30399348900816e-25	0.327818696777268	0.21	0.082	6.76959366940377e-21	0.128	1.25511425139216
DNAJB1	3.0752468775343e-25	-0.334685920771735	0.655	0.613	9.03569037557128e-21	0.042	-1.26110283290839
TXNIP	4.90997974966993e-25	0.383176997061366	0.556	0.37	1.44265025004802e-20	0.186	1.30421073255578
ECRG4	5.54172166903498e-25	-0.414690202304413	0.343	0.531	1.62826866079586e-20	-0.188	-1.33301240140533
C8orf59	8.16980780350496e-25	0.374336360862053	0.26	0.116	2.40045292882583e-20	0.144	1.29624314616236
AC020916.1	9.33658642901863e-25	-0.377965381052269	0.233	0.279	2.74327582457425e-20	-0.046	-1.29950787905643
NR4A1	1.06174305830039e-24	0.279295089142065	0.976	0.972	3.1196134538982e-20	0.004	1.21360176521995
SNHG6	1.18431976675441e-24	-0.456954471683809	0.334	0.469	3.4797683386778e-20	-0.135	-1.37264111300473
PTP4A1	2.69488259520939e-24	0.372879031029849	0.235	0.1	7.91810404124422e-20	0.135	1.29493441495714
LDLR	1.80091172155045e-23	-0.391974276773683	0.387	0.454	5.29143882025952e-19	-0.067	-1.31218785809776
IER3	2.87733906918316e-23	0.793522162090636	0.558	0.401	8.45419765307396e-19	0.157	1.73330094187518
MT-ND6	3.4140200531172e-23	0.284983845204736	0.521	0.358	1.0031073720069e-18	0.163	1.21839662041893
PPP1R15B	3.74721761479877e-23	0.31479225676239	0.649	0.47	1.10100747958017e-18	0.179	1.24383253269767
PTGDS	5.50691724287407e-23	-0.443532497921447	0.031	0.129	1.61804242430126e-18	-0.098	-1.35993009871173
BCAS3	1.03992086463495e-22	-0.305208531093882	0.176	0.19	3.0554954844704e-18	-0.014	-1.2355972208277
C4orf3	1.08542692675501e-22	0.259066877850691	0.734	0.565	3.18920139619157e-18	0.169	1.19670443660754
S100A10	1.21993331542038e-22	0.440437503980494	0.198	0.078	3.58440806736815e-18	0.12	1.35701578640421
RASD1	1.99872147203167e-22	0.528355128758098	0.295	0.149	5.87264342912345e-18	0.146	1.44228385530974
KLF4	5.45572693278826e-22	0.463188507108792	0.659	0.484	1.60300168739185e-17	0.175	1.37858527153098
BHLHE40	9.63531794500233e-22	0.318691746901822	0.766	0.6	2.83104911860059e-17	0.166	1.24719906094767
CNN1	2.21164905334328e-21	0.328228233541488	0.73	0.562	6.49826724853323e-17	0.168	1.25547059031214
EMP3	7.41051383073807e-21	0.263880212242465	0.409	0.263	2.17735717374746e-16	0.146	1.2007037282596
GABARAP	9.86254732710302e-21	-0.413016509769052	0.479	0.611	2.89781365564941e-16	-0.132	-1.33146685005621
KLF6	1.03017428458897e-20	-0.408850126978419	0.642	0.724	3.02685808297932e-16	-0.082	-1.32762723190824
FABP4	4.07711190879812e-20	0.29127863909078	0.134	0.044	1.19793702104306e-15	0.09	1.22372436586391
RGS16	4.54739326330199e-19	0.521921868428165	0.436	0.279	1.33611508862339e-14	0.157	1.43586674674363
SOCS3	6.65981761465318e-19	0.402677654340216	0.862	0.747	1.9567876115374e-14	0.115	1.32195920285143
HSPA1A	1.94916547726521e-18	-0.36342069044703	0.816	0.782	5.72703800530065e-14	0.0339999999999999	-1.28647256465193
FILIP1	2.42790085664735e-18	-0.25066355469927	0.482	0.485	7.13365829700124e-14	-0.003	-1.18975420599956
C1orf123	1.15675301172157e-17	0.286666728566398	0.185	0.082	3.39877169904032e-13	0.103	1.21981869209729
BTG2	1.62474290217003e-17	0.260492771086153	0.971	0.961	4.77381959515597e-13	0.01	1.19788778876483
GADD45B	1.93338835151991e-17	0.271475074214113	0.985	0.994	5.6806816544358e-13	-0.00900000000000001	1.20704132859083
CHMP1B	3.01460562824861e-17	0.424377400889819	0.403	0.257	8.85751425692006e-13	0.146	1.34199323683445
HLA-B	4.07553585939777e-17	0.271814479331161	0.644	0.498	1.19747394620825e-12	0.146	1.20732532776272
MT1X	4.44848873779588e-17	-0.293922462366558	0.873	0.935	1.30705496093919e-12	-0.0620000000000001	-1.22596896859009
PALLD	8.35134473188123e-17	0.262152807233572	0.86	0.738	2.45379210912134e-12	0.122	1.1992669309029
PLA2G16	1.04377321142452e-16	0.266962121706254	0.146	0.057	3.06681444980753e-12	0.089	1.20327143341351
CCNL1	4.48153619446291e-16	0.269518163412033	0.93	0.847	1.31676496465709e-11	0.0830000000000001	1.2054051748077
HSPA6	9.47614128142611e-16	-0.794497000032756	0.095	0.175	2.78427983130862e-11	-0.08	-1.73447253980135
ACKR3	1.09226923686356e-15	0.314364179570016	0.543	0.397	3.2093054717525e-11	0.146	1.24346351683795
CLU	1.14266571629818e-15	0.456249408603287	0.807	0.721	3.3573804076273e-11	0.0860000000000001	1.37197045004752
CCN2	1.51695311431482e-15	-0.335937048519385	0.154	0.196	4.4571116404798e-11	-0.042	-1.2621969553991
CSRP1	1.52347399178493e-15	0.281948973322161	0.912	0.834	4.47627128266249e-11	0.0780000000000001	1.21583627951181
TPM4	2.46586423584045e-15	0.256291205323761	0.907	0.81	7.24520229774640e-11	0.097	1.194404251032
COL4A3BP	3.09566780844827e-15	0.27101587538558	0.133	0.051	9.09569115478270e-11	0.082	1.20665719767788
MYH10	7.73471212239003e-15	0.299847124721252	0.262	0.151	2.27261311580064e-10	0.111	1.23101396195466
ACTG1	1.08487789522083e-14	0.289916963200634	0.973	0.954	3.18758823173784e-10	0.019	1.22256990854896
ARID5B	8.72477616103924e-14	-0.250223791247962	0.733	0.762	2.56351373163655e-09	-0.029	-1.1893915994428
SYNM	1.11253643960717e-13	0.280784453486152	0.737	0.607	3.26885456685378e-09	0.13	1.21485527233655
RND3	1.19746928402259e-13	-0.323474504537969	0.439	0.493	3.51840425031519e-09	-0.054	-1.2513405802102
AL078639.1	1.47962174139209e-13	0.406841815474808	0.179	0.088	4.34742460055825e-09	0.091	1.32578038692953
IGFBP6	1.66709718940813e-13	0.310315324004303	0.406	0.281	4.89826496191898e-09	0.125	1.23997868743662
ZNRD1	3.38398685056353e-13	0.302188454680587	0.252	0.148	9.94283016432575e-09	0.104	1.23301337957434
RRAD	1.44328740447588e-11	0.646621190777028	0.611	0.492	4.24066705183104e-07	0.119	1.56549748501545
SNHG5	6.9854756690761e-11	-0.254587304928772	0.326	0.406	2.05247246108794e-06	-0.08	-1.19299442810884
LINC00632	1.65591469298733e-10	-0.320884185661061	0.129	0.175	4.86540855093536e-06	-0.046	-1.24909584873236
GADD45G	5.01053337718849e-10	-0.287330682947835	0.284	0.3	1.47219491688552e-05	-0.016	-1.22038020394632
PTN	5.86384978140875e-10	0.36346516394363	0.605	0.496	1.72291634277352e-05	0.109	1.2865122229397
DCN	1.6616950426108e-09	0.484064420395578	0.414	0.305	4.88239237419907e-05	0.109	1.3986785362788
IER2	2.85273430129227e-09	0.269292391789045	0.897	0.824	8.38190392405694e-05	0.0730000000000001	1.20521655213861
EIF4A3	7.86827518601643e-09	0.262798252196859	0.831	0.741	0.000231185661515535	0.09	1.19980358900248
CYCS	8.86689779223001e-08	0.26845846066892	0.902	0.841	0.00260527190931302	0.0610000000000001	1.20452009368157
RASGEF1B	7.20573621440545e-07	0.287745563539095	0.16	0.098	0.0211718941451661	0.062	1.22073120319018
FOS	8.19546195780602e-07	0.29664171381392	0.968	0.964	0.0240799063244256	0.004	1.22828190482221
