	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
LRRC17	8.91391273176791e-23	-0.39284446606096	0.321	0.477	2.61908583884805e-18	-0.156	-1.31297956820893
TCIM	3.77433843027876e-11	-0.392676701402651	0.331	0.374	1.10897611758451e-06	-0.043	-1.31282689646911
RPL28	2.67476912325059e-41	-0.391963691674124	0.863	0.971	7.85900663793488e-37	-0.108	-1.31217823056888
RPL39	1.88230456325749e-47	-0.387455359894986	0.885	0.979	5.53058726776315e-43	-0.094	-1.30808415585506
DNAJB4	7.73565743646816e-14	-0.382090140687389	0.182	0.252	2.27289086798308e-09	-0.07	-1.3032285735356
CITED2	1.59289889356491e-15	-0.379728329661344	0.234	0.359	4.68025552907242e-11	-0.125	-1.30109682604355
GASK1B	7.95289908735185e-14	-0.377312304514255	0.114	0.174	2.33672080984572e-09	-0.06	-1.29891975334539
GNG11	7.01450592164075e-21	-0.376542358139549	0.524	0.617	2.06100212989648e-16	-0.093	-1.29822672279848
ABCA1	5.7837486779749e-17	-0.371097384665291	0.21	0.238	1.69938103656259e-12	-0.028	-1.29333623160196
ANXA2	1.87560159392649e-20	-0.370487361943072	0.404	0.507	5.51089260327481e-16	-0.103	-1.29278947869245
RPL36A	1.25597285297639e-47	-0.360518751491068	0.735	0.927	3.69029943661522e-43	-0.192	-1.28388746344549
HSPA1B	3.0565134844403e-08	-0.360241106460494	0.499	0.568	0.00089806479199825	-0.069	-1.28364040452764
CCN5	4.80272706304164e-12	-0.35963910589575	0.083	0.118	1.41113726566289e-07	-0.035	-1.28310488522253
ATP5F1E	1.32627485187566e-17	-0.350817701400889	0.611	0.749	3.89686076978108e-13	-0.138	-1.27528323701327
TNFAIP3	5.03156840683405e-09	-0.350796644647175	0.146	0.198	0.000147837542929598	-0.052	-1.27526462384257
COL1A1	1.09870221631545e-12	-0.35007748758429	0.501	0.569	3.22820685197806e-08	-0.0679999999999999	-1.27462908619212
CRIP1	1.2282530637424e-09	-0.349591332412835	0.177	0.236	3.60885315188792e-05	-0.059	-1.27419963775761
RPL41	2.30840791409851e-54	-0.347384951838402	0.92	0.995	6.78256413320425e-50	-0.075	-1.27225243438774
GSTM5	2.45344551369857e-21	-0.346586809305742	0.319	0.377	7.20871360834913e-17	-0.058	-1.27154878051948
RPL18	4.35414464840739e-31	-0.345610758146362	0.906	0.975	1.27933478059506e-26	-0.069	-1.2706888088063
DAB2	1.25896860158066e-18	-0.34458111301001	0.256	0.311	3.69910154516429e-14	-0.055	-1.26978224730792
JUN	4.63289129288627e-26	-0.3439978173789	0.862	0.937	1.36123611967585e-21	-0.0750000000000001	-1.26926896576969
DUXAP8	4.74947274097331e-16	-0.343723220546964	0.136	0.206	1.39549008075278e-11	-0.07	-1.26902740115658
OLFML3	7.92638498556518e-15	-0.338608540532858	0.484	0.57	2.32893043645876e-10	-0.086	-1.26453637773005
THSD4	6.14493955171851e-12	-0.338548410354142	0.168	0.267	1.80550613908593e-07	-0.099	-1.26448367413596
TMSB10	3.59713525417086e-18	-0.338241498367685	0.524	0.663	1.05691028038048e-13	-0.139	-1.26421470258721
UQCR11	4.23170715092243e-19	-0.336831115005353	0.443	0.502	1.24336019508403e-14	-0.059	-1.26297940609718
GABARAP	2.54945326563555e-11	-0.336489143822069	0.495	0.578	7.49080358509037e-07	-0.083	-1.2626800695323
BNIP3L	1.85152935088895e-17	-0.334219154903572	0.42	0.511	5.44016353878193e-13	-0.091	-1.26069488491611
MRC2	1.76339387384312e-15	-0.330037245976943	0.247	0.321	5.18120388012586e-11	-0.074	-1.25704582718452
DPYSL2	5.31879409965177e-16	-0.329181344489292	0.29	0.345	1.56276808235968e-11	-0.055	-1.25630028618197
NME2	2.92953255152552e-09	-0.324420316149173	0.49	0.601	8.60755254289228e-05	-0.111	-1.25216121135927
CD99	1.43672900949456e-11	-0.323454875907555	0.486	0.574	4.22139717569692e-07	-0.088	-1.25132355517443
CYBA	1.15740993112486e-21	-0.323238937393019	0.311	0.355	3.40070185963106e-17	-0.044	-1.25113627461894
VAMP5	6.64548344508956e-18	-0.321958304525779	0.336	0.399	1.95257594583621e-13	-0.063	-1.25002617493116
PENK	2.22207431435904e-08	-0.318389267214607	0.096	0.164	0.000652889875044973	-0.068	-1.24693759693345
TAGLN2	1.89370451780896e-17	-0.317242576607119	0.277	0.314	5.56408261422627e-13	-0.037	-1.24594689307756
SLC8A1	2.49776136336663e-13	-0.315512369761965	0.189	0.251	7.33892243784384e-09	-0.062	-1.24445353958386
NFIB	2.01042848255814e-11	-0.313778494684786	0.204	0.261	5.90704096745232e-07	-0.057	-1.24295881559578
TOMM6	8.57800226637353e-24	-0.310512719302704	0.293	0.322	2.52038862590587e-19	-0.029	-1.24014835788102
CCND2	3.6534273031148e-10	-0.310140258811956	0.373	0.445	1.07345001020119e-05	-0.072	-1.23982823018052
CHURC1	1.47432544466995e-17	-0.309712896751889	0.418	0.466	4.33186302152924e-13	-0.048	-1.23946101669387
PEG3	3.44940523759106e-11	-0.308419364649423	0.473	0.523	1.01350424690901e-06	-0.05	-1.23835020392604
IRF1	4.54339396324734e-15	-0.307105601947733	0.394	0.534	1.33494001428133e-10	-0.14	-1.23722303724402
SLC40A1	7.40728625781495e-14	-0.306595017802669	0.252	0.322	2.17640884827119e-09	-0.07	-1.23678524916102
ARL6IP1	1.32236633946939e-19	-0.306220496192797	0.436	0.452	3.88537677862897e-15	-0.016	-1.23646422311514
RPS28	2.36531356991407e-32	-0.305791329759123	0.94	0.986	6.94976433112154e-28	-0.046	-1.23609646000079
PTPRA	1.79915070475351e-22	-0.305151271787209	0.34	0.363	5.28626460070677e-18	-0.023	-1.23554818202586
PLPP3	4.18480410127773e-13	-0.304314336347194	0.469	0.523	1.22957914103742e-08	-0.054	-1.23483162437033
RBP1	1.2507518185889e-11	-0.301891072312829	0.693	0.793	3.67495899337789e-07	-0.1	-1.2327592450282
SEPTIN11	1.3863709610068e-16	-0.300341980120707	0.148	0.189	4.07343515763019e-12	-0.041	-1.23143628155527
EMP2	6.76645903716188e-16	-0.299601481150619	0.453	0.494	1.9881209942989e-11	-0.041	-1.2308043785608
RPS29	1.0015237896373e-19	-0.297444999089761	0.933	0.98	2.94267719871233e-15	-0.0469999999999999	-1.2289659963839
TSPAN4	2.30025205287915e-19	-0.297249732657618	0.306	0.332	6.75860058176951e-15	-0.026	-1.22879966908734
COL6A2	4.53644907715876e-10	-0.296772878737929	0.501	0.581	1.33289946785079e-05	-0.08	-1.22839358111001
RPS15A	6.39557930745646e-31	-0.295546998003314	0.922	0.98	1.87914911211686e-26	-0.0579999999999999	-1.22735023904124
SPATS2L	1.73717340113825e-17	-0.295416039457522	0.345	0.404	5.1041628872244e-13	-0.0590000000000001	-1.22723883316332
MMP2	1.47043402042533e-14	-0.295333634767624	0.406	0.423	4.32042923881369e-10	-0.017	-1.22716873702765
TLE4	1.13877547465547e-12	-0.2948785309354	0.357	0.409	3.3459500996327e-08	-0.052	-1.22678168286884
GSTM3	7.75581344629268e-14	-0.29411112887614	0.305	0.393	2.27881310678971e-09	-0.088	-1.22612930352172
ABCA8	4.14446217525097e-12	-0.291672828026128	0.43	0.477	1.21772587633224e-07	-0.047	-1.22405877091671
CYP1B1	6.67066439695218e-11	-0.290550809071591	0.338	0.425	1.95997461311249e-06	-0.087	-1.22310716078981
COX8A	1.26255808680272e-12	-0.288903133066996	0.513	0.574	3.70964817064374e-08	-0.0609999999999999	-1.22171106952254
LBH	8.29929875075126e-10	-0.288597465128652	0.201	0.289	2.43849995894573e-05	-0.088	-1.2214522495118
IRF9	9.85930219850045e-16	-0.286827813387608	0.151	0.197	2.8968601719634e-11	-0.046	-1.21995489915463
PNRC1	7.7965133480134e-16	-0.286035016854409	0.773	0.846	2.2907715519133e-11	-0.073	-1.21928468799258
GPNMB	6.71882736644267e-11	-0.285631669457227	0.283	0.32	1.97412585680819e-06	-0.037	-1.21894384911122
CPXM1	5.68129381831086e-14	-0.285629482804096	0.246	0.296	1.6692777496961e-09	-0.05	-1.21894200159301
LY6E	2.01191287839575e-14	-0.284851643871878	0.553	0.593	5.9114024193024e-10	-0.0399999999999999	-1.21828497778286
PDLIM2	3.12251874098509e-22	-0.284201158909862	0.312	0.329	9.1745845647624e-18	-0.017	-1.2177357990546
MAFB	1.85975511499354e-07	-0.28234537265586	0.279	0.316	0.00546433247887403	-0.037	-1.21617039233222
S100A13	7.3173811879572e-12	-0.282334108373765	0.551	0.615	2.14999294064559e-07	-0.0639999999999999	-1.21616089674757
LGALS1	1.1647374661074e-21	-0.280589524973502	0.905	0.97	3.42223162291677e-17	-0.0649999999999999	-1.21469113928892
AHNAK	1.72877877492266e-08	-0.278685418501126	0.658	0.72	0.000507949779647776	-0.0619999999999999	-1.21308901579618
ITM2A	5.4196411391453e-11	-0.278409672720087	0.253	0.327	1.59239895950367e-06	-0.074	-1.21285717732485
NUPR1	6.85113969169595e-12	-0.278251023400788	0.526	0.605	2.01300186421411e-07	-0.079	-1.21272380999452
COL6A1	1.9359802990132e-09	-0.274666967941039	0.586	0.628	5.68829731456059e-05	-0.042	-1.20971480613829
DPT	8.66421344351998e-13	-0.269050781424282	0.298	0.434	2.54571919397504e-08	-0.136	-1.20501472956306
CDKN2C	3.32770803913134e-14	-0.268847298398258	0.073	0.13	9.77747176057569e-10	-0.057	-1.20484478182949
NRIP1	2.58069520559193e-12	-0.268361501478217	0.316	0.365	7.58259865307021e-08	-0.049	-1.2044391442323
PLAAT4	1.27572878691842e-22	-0.268157172411544	0.227	0.234	3.74834632172371e-18	-0.00700000000000001	-1.20426857145543
RPS18	1.41637000623395e-26	-0.267978971986925	0.96	0.993	4.16157835231658e-22	-0.033	-1.20411983044532
RAD50	5.33023768703363e-13	-0.266602366329415	0.19	0.223	1.56613043720422e-08	-0.033	-1.20297141893536
COL18A1	4.11720700913903e-13	-0.265025241546449	0.199	0.248	1.20971776342523e-08	-0.049	-1.20165707366337
COL1A2	2.0715368709344e-10	-0.264702907063358	0.583	0.672	6.08658963417946e-06	-0.0890000000000001	-1.20138862313594
NDUFA13	1.6375666932349e-09	-0.263005023925042	0.611	0.662	4.81149845806279e-05	-0.051	-1.19997556106421
PTGER4	1.46668125972071e-10	-0.262657792344107	0.146	0.203	4.30940287731139e-06	-0.057	-1.19968678259001
RPL37	8.47145871522842e-32	-0.262276431431828	0.942	0.992	2.48908399970842e-27	-0.05	-1.19936970020682
LINC01578	4.58762904097525e-12	-0.261680267667602	0.364	0.396	1.34793716481935e-07	-0.032	-1.19887418797346
DIO3OS	5.69414422847736e-13	-0.26124807615908	0.181	0.211	1.67305345721122e-08	-0.03	-1.19851509223513
RPL29	6.14858785910738e-36	-0.26081420735835	0.857	0.975	1.80657808476293e-31	-0.118	-1.19815471106794
IGF1	1.58703491183764e-14	-0.258381470426647	0.484	0.607	4.66302597796134e-10	-0.123	-1.19613603145467
ATP5MG	8.35137509906463e-08	-0.25767513207787	0.607	0.693	0.00245380103160717	-0.086	-1.19555055085423
LTBP4	4.35678258315223e-10	-0.257410755572259	0.451	0.508	1.28010985858179e-05	-0.057	-1.19533148410136
HLA-E	1.42599790673602e-13	-0.256403505296248	0.431	0.507	4.18986704957176e-09	-0.076	-1.19449722756639
PRDX6	3.62835214818548e-13	-0.256040399506322	0.568	0.627	1.06608242817986e-08	-0.0590000000000001	-1.19419662746036
DDT	1.49712421885548e-11	-0.256013440487589	0.338	0.377	4.39885037984117e-07	-0.039	-1.19417431223258
SNHG32	6.16183478224619e-07	-0.252589324625416	0.433	0.48	0.0181047029571958	-0.047	-1.19134340030279
PTGIS	5.7800881903924e-10	-0.252344237959358	0.321	0.345	1.69830551210109e-05	-0.024	-1.19114103072773
ATP5PF	1.96154177277221e-11	-0.251919512412626	0.535	0.568	5.7634020367593e-07	-0.0329999999999999	-1.19079041361913
NENF	1.84590435066003e-12	-0.251487861360329	0.468	0.513	5.42363616310929e-08	-0.045	-1.19043418514845
INMT	1.88083477528592e-07	-0.251202939263858	0.129	0.179	0.00552626873674509	-0.05	-1.190199106006
RRAS	2.76226314783283e-19	-0.25020111578623	0.372	0.386	8.11608158096243e-15	-0.014	-1.18937290540769
