	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
CPXM2	1.58447514832704e-73	0.344179567009515	0.251	0.071	4.6555048808145e-69	0.18	1.26942887738702
RBP1	1.09311317289031e-72	-0.507488135244178	0.655	0.667	3.21178512458632e-68	-0.012	-1.42157295041338
PCOLCE2	1.59160782044902e-72	0.504637745056044	0.183	0.024	4.6764620980433e-68	0.159	1.41876706474555
CD9	3.41076913486816e-72	0.499873963422354	0.497	0.236	1.00215218720696e-67	0.261	1.41409001938804
IGLC2	7.48752399162063e-72	0.277085671419656	0.122	0.006	2.19998429921797e-67	0.116	1.21174461520671
VIM	1.87192922884071e-71	0.360326103545447	0.967	0.976	5.50010246017978e-67	-0.00900000000000001	1.28371603305861
CPVL	8.09575052126417e-70	0.503792154153383	0.301	0.093	2.37869341815784e-65	0.208	1.41793574213391
FAIM2	1.7914838830735e-68	0.405428225375012	0.256	0.07	5.26373794524654e-64	0.186	1.32448198905242
RHOBTB3	3.31157750253985e-68	0.520754673962358	0.67	0.401	9.7300770179626e-64	0.269	1.43470554641489
TSHZ2	3.36864674597881e-68	0.556229298000516	0.516	0.261	9.89775786903494e-64	0.255	1.47042102250997
SCARA5	9.97640637921471e-68	0.726947900325204	0.286	0.083	2.93126772234087e-63	0.203	1.65513385965395
RERG	1.24376825046434e-67	0.561510999944242	0.395	0.16	3.65443987351434e-63	0.235	1.47581409517133
DHRS3	3.63273506120765e-67	0.476724964869759	0.576	0.315	1.06737021568403e-62	0.261	1.39158107576913
MYL9	1.05851546587625e-66	-0.539245315072638	0.437	0.473	3.11013014183759e-62	-0.036	-1.45321213195693
TIMP1	1.19522519332393e-66	0.591474786015254	0.856	0.762	3.51181066302436e-62	0.094	1.5067862632647
EDNRB	1.71964530482446e-66	0.353497351550375	0.244	0.07	5.05266183463522e-62	0.174	1.27765413899208
HLA-DRB1	1.31975425871792e-65	0.64727667163013	0.286	0.086	3.877701962965e-61	0.2	1.56620892211543
MFAP5	1.59940399248445e-65	1.20674060962157	0.211	0.043	4.6993688107178e-61	0.168	2.30815580121429
CLU	1.02297212490204e-64	0.61518588364715	0.79	0.562	3.00569669738718e-60	0.228	1.53175534297799
CDON	6.62679360705882e-63	0.31448622559875	0.329	0.133	1.94708449762602e-58	0.196	1.24356871315395
RGS2	5.4375495870222e-62	0.606592980118352	0.717	0.467	1.59766081965886e-57	0.25	1.52265909938371
FKBP5	7.15808260363546e-62	0.648147502806236	0.317	0.114	2.10318783060017e-57	0.203	1.56715459340257
IGHA1	4.56105193217956e-61	0.305689325229061	0.139	0.015	1.340128278713e-56	0.124	1.23600906593788
RND3	7.17119747473788e-61	0.497366265699087	0.497	0.258	2.10704124202748e-56	0.239	1.41163417801081
HLA-DRB5	8.01863378287688e-61	0.375013139137535	0.128	0.012	2.35603497808488e-56	0.116	1.29685136548447
PTN	1.78658733422127e-60	0.784463093019655	0.384	0.16	5.24935090540893e-56	0.224	1.72245118034671
SDC2	1.5256072792941e-59	0.465636388278102	0.46	0.226	4.48253930802193e-55	0.234	1.38092636051671
FILIP1	1.61143941290315e-59	0.360510855560148	0.189	0.042	4.73473128299205e-55	0.147	1.28388043669439
FBLN5	1.78054222013322e-57	0.404167502022668	0.649	0.404	5.23158915119544e-53	0.245	1.32332507373438
PDE5A	2.05507586600629e-57	-0.692527619861971	0.067	0.236	6.03822390949967e-53	-0.169	-1.61611248893736
CACNA1D	2.42743717312971e-56	-0.647473865613176	0.048	0.201	7.13229590208971e-52	-0.153	-1.56642301315694
PLP2	7.76193455912044e-56	0.390022637926823	0.39	0.178	2.28061161216077e-51	0.212	1.3104139659466
LGALS3	1.56031566956725e-55	0.523635097208835	0.867	0.798	4.5845195003225e-51	0.069	1.4375728796232
TSC22D3	3.49155924063388e-55	0.694194103482006	0.629	0.396	1.02588993608305e-50	0.233	1.61798036885
SVEP1	7.12168258952718e-55	0.303700672273885	0.386	0.184	2.09249277845487e-50	0.202	1.23430648867421
TC2N	2.58044026116819e-54	0.320172232082304	0.238	0.086	7.58184957536436e-50	0.152	1.24847958622273
FIBIN	3.19043668431229e-54	0.429307695223477	0.445	0.227	9.37414106584638e-50	0.218	1.34658723618823
CD44	4.03864312105225e-54	0.321787033994638	0.334	0.151	1.18663412182757e-49	0.183	1.24987778602479
LINC01578	4.76375150957342e-54	-0.452436749174454	0.342	0.36	1.39968546854286e-49	-0.018	-1.36834948364216
RO60	5.02875895711877e-54	-0.298029993934959	0.267	0.247	1.47754995678064e-49	0.02	-1.2294644278143
MATN2	1.28585106096142e-53	0.31368295052787	0.363	0.168	3.77808758731683e-49	0.195	1.24287650192837
ARHGDIB	1.3474391581415e-53	0.333256010238955	0.243	0.081	3.95904573445135e-49	0.162	1.25985352461695
ANG	1.70983645039174e-53	0.323856940251408	0.374	0.174	5.02384145854101e-49	0.2	1.25167233484204
SGCE	6.71979754057588e-53	0.288559251532904	0.561	0.341	1.97441091337201e-48	0.22	1.2214198965453
SEPTIN2	1.23767135407354e-52	-0.392387833787587	0.365	0.372	3.63652597253889e-48	-0.00700000000000001	-1.312564058378
MICOS10	1.76440915452701e-52	-0.350639634961303	0.376	0.351	5.18418697783127e-48	0.025	-1.2751258432984
TPM2	2.33009466018724e-52	-0.492624667245021	0.55	0.617	6.84628413056215e-48	-0.0669999999999999	-1.40700228080923
RGCC	8.02875397485287e-52	0.66100729741583	0.204	0.052	2.35900849289127e-47	0.152	1.5811862311173
PLAC9	1.85425234096121e-51	0.70357456041098	0.716	0.535	5.44816422821223e-47	0.181	1.62853481302574
ASPH	2.91328618955883e-51	0.363670257461199	0.52	0.302	8.55981748216174e-47	0.218	1.28669512650937
TJP1	3.94374773005256e-51	-0.528650646110104	0.24	0.356	1.15875195804404e-46	-0.116	-1.4425793186956
NAV1	4.68855600474263e-51	0.317422266458735	0.318	0.139	1.37759152531348e-46	0.179	1.24610208731412
NR2F2	8.04795504356409e-51	-0.493936816400372	0.599	0.65	2.3646501509e-46	-0.051	-1.40828254907531
CLEC2B	3.36010313298215e-50	0.282844707818969	0.427	0.228	9.87265502532816e-46	0.199	1.2165913972773
MZT2A	5.69964225028989e-50	-0.394271812470576	0.503	0.523	1.67466888598017e-45	-0.02	-1.31427922197814
C16orf89	5.95905994927054e-50	0.414101229968559	0.3	0.118	1.75089099429467e-45	0.182	1.33246831747253
THBS2	6.05692066019572e-50	0.258646215475491	0.357	0.176	1.77964442837871e-45	0.181	1.19635555127043
COL12A1	4.72838547271793e-49	0.359243039698429	0.428	0.224	1.38929421959398e-44	0.204	1.28275268000467
FBLN2	5.11402917876902e-49	0.468185356616112	0.202	0.055	1.50260405330591e-44	0.147	1.38336835195162
SLPI	3.10221670002454e-47	1.08536794152414	0.317	0.15	9.11493310801211e-43	0.167	2.12191658230948
SARAF	3.17260897071306e-47	-0.260795658515297	0.556	0.511	9.32175967774913e-43	0.045	-1.19813930639807
LINC01697	6.83642402402415e-47	0.419481198762557	0.263	0.1	2.00867810673878e-42	0.163	1.33744651502243
LAMC1	2.66699711877208e-46	0.352991184785296	0.422	0.227	7.83617093437614e-42	0.195	1.27720595513508
PEG3	7.59789211960279e-46	-0.652692825886398	0.245	0.375	2.23241266258169e-41	-0.13	-1.57209982206899
GASK1B	2.1124605898215e-45	-0.579452401364143	0.166	0.225	6.20683170501352e-41	-0.059	-1.49428196167993
PDGFRL	2.64467847822453e-45	0.395738536525751	0.666	0.447	7.77059430471931e-41	0.219	1.31561607080861
SELENOK	7.36093089016027e-45	-0.275396660584342	0.561	0.494	2.16278871414689e-40	0.0670000000000001	-1.21032681577314
CXCL12	9.23307939596016e-45	0.449119251698619	0.567	0.351	2.71286338812101e-40	0.216	1.36520655980132
BCL2	9.25736437352214e-45	-0.574120466078806	0.229	0.333	2.71999880022828e-40	-0.104	-1.48876956331129
CXCL14	2.43611746659469e-44	0.992943123744279	0.302	0.126	7.15780034034852e-40	0.176	1.9902409795968
PRELP	2.95662232431744e-44	0.411595459773074	0.48	0.273	8.6871477133095e-40	0.207	1.33015600516706
CBLN4	4.190011844529e-44	0.296490169627755	0.311	0.144	1.23110928015951e-39	0.167	1.22815288988802
TNFSF13B	5.77872962295822e-44	0.380469695718433	0.359	0.174	1.69790633781758e-39	0.185	1.30176560002447
PTGER3	6.87084584626247e-44	0.335599494655746	0.199	0.061	2.01879192654884e-39	0.138	1.26190166803257
FXYD5	9.07411244821324e-44	0.250086177790768	0.277	0.123	2.66615571953401e-39	0.154	1.18927815309459
CILP	2.68130540006967e-43	0.381412354626721	0.16	0.04	7.8782115264847e-39	0.12	1.3026164533879
CPQ	4.05463733683315e-43	0.380103563704028	0.598	0.386	1.19133354230831e-38	0.212	1.3014352754762
MAF	4.33045736547882e-43	0.378840586924208	0.46	0.262	1.27237498312499e-38	0.198	1.30029646011108
WNT11	1.53550801459594e-42	0.290577773141247	0.155	0.039	4.51162964848579e-38	0.116	1.22313002096049
PLXDC1	2.44379915658426e-42	0.330238499860745	0.253	0.1	7.18037068187587e-38	0.153	1.25722119550148
FBLN1	3.84318687110826e-42	0.295590297143997	0.918	0.931	1.12920516646903e-37	-0.013	1.22738707566066
PAM	5.04576891622452e-42	0.32491872135831	0.311	0.144	1.48254782296509e-37	0.167	1.25259386792609
ATP1A1	6.76758921818933e-42	0.37011463187308	0.424	0.237	1.98845306408839e-37	0.187	1.29245552088537
TIMP3	7.17195011640912e-42	0.478787422459025	0.873	0.765	2.10726238320333e-37	0.108	1.3935718841931
ZFHX4	1.03313911937457e-41	0.315899968203865	0.259	0.107	3.03556936054638e-37	0.152	1.2447879228316
FOXL2	1.32140972536355e-41	-0.438878128509706	0.054	0.166	3.88256605506319e-37	-0.112	-1.3555498120557
ADH1B	1.81390300809082e-41	0.394887830539634	0.887	0.775	5.32960981837245e-37	0.112	1.31484052745187
FOXP1	2.15010967762425e-41	-0.425717586656046	0.379	0.422	6.31745225479558e-37	-0.043	-1.34324045527368
HPGD	3.18653268991375e-41	0.297251042547289	0.207	0.076	9.36267034950459e-37	0.131	1.228800784772
MYOC	3.44123569636694e-41	0.590710456052446	0.196	0.06	1.01110387230653e-36	0.136	1.50598818963638
HLA-DRA	4.78351290979688e-41	0.304706088018649	0.286	0.125	1.40549176315652e-36	0.161	1.2351669780132
REXO2	6.39364580624713e-41	0.355710434840282	0.524	0.321	1.87858101079153e-36	0.203	1.27961555479962
IGFBP6	6.63979885177466e-41	0.695770734502218	0.887	0.811	1.95090569862843e-36	0.076	1.61974952474664
S100A11	1.41243300192432e-40	0.531045559402122	0.704	0.514	4.15001064625404e-36	0.19	1.44497602863731
DSE	2.73171092436051e-40	0.299062316904533	0.289	0.132	8.02631303795604e-36	0.157	1.23034448807108
NFIB	2.84587567942264e-40	0.342729191553155	0.783	0.592	8.36175192127959e-36	0.191	1.26815333177954
PGRMC1	4.17735917433573e-40	-0.251025680838694	0.573	0.531	1.22739167260332e-35	0.0419999999999999	-1.19005287977454
GPNMB	6.17861012669391e-40	0.409680730933758	0.669	0.465	1.81539922742521e-35	0.204	1.32839180785687
MDK	6.41751670097618e-40	-0.495986129111381	0.487	0.56	1.88559475708082e-35	-0.0730000000000001	-1.41028440114487
GRN	6.57601799266555e-40	0.25116664536614	0.313	0.155	1.93216560660499e-35	0.158	1.19016916452839
MT2A	1.14624619840986e-39	1.30128669970322	0.464	0.282	3.36790058016785e-35	0.182	2.46448585340678
CD74	1.20370736324216e-39	0.381753764294559	0.46	0.266	3.53673297467813e-35	0.194	1.30292475033477
SH3BGRL3	1.2725609654684e-39	0.514767897505537	0.395	0.208	3.73903862873926e-35	0.187	1.42876425995607
FLNA	1.99566936767244e-39	-0.355594605553243	0.318	0.319	5.86367573609518e-35	-0.001	-1.27951282275756
RESF1	2.33648265411269e-39	-0.448993937468001	0.141	0.209	6.86505333431392e-35	-0.068	-1.36508798146359
HLA-C	2.60091851097013e-39	0.365072690726963	0.766	0.575	7.64201876893242e-35	0.191	1.28794652154019
ANGPTL2	3.6170989303262e-39	0.26156428741167	0.224	0.087	1.06277600770844e-34	0.137	1.19877781268809
CCND2	4.1368012587657e-39	-0.279027444299928	0.481	0.433	1.21547494585054e-34	0.048	-1.21337664201914
MFGE8	4.27894034958983e-39	0.328235572967028	0.654	0.453	1.25723825351648e-34	0.201	1.25547697728658
PDE1A	5.64096726985481e-39	0.258602659401615	0.125	0.027	1.65742900322874e-34	0.098	1.19631943292061
MT-RNR2	6.32897071786431e-39	2.00041891137466	0.152	0.053	1.85957817632289e-34	0.099	4.00116163759559
PBX1	7.92711052822662e-39	-0.350243348456495	0.659	0.634	2.32914361540355e-34	0.025	-1.27477563361828
NID1	8.96061483098548e-39	-0.452031986930768	0.349	0.394	2.63280784964015e-34	-0.045	-1.3679656336227
TSPO	9.13671045821829e-39	0.340697746004777	0.599	0.4	2.6845482668337e-34	0.199	1.26636891340434
AOX1	1.08173808491536e-38	0.316162516070601	0.269	0.118	3.17836284109832e-34	0.151	1.24501447532117
LUM	1.13169088664039e-38	0.48288417828049	0.883	0.779	3.32513416312681e-34	0.104	1.39753477116192
HLA-B	1.58134454094428e-38	0.349558847164844	0.736	0.543	4.64630653020248e-34	0.193	1.27417094685341
GTF2I	2.26868495971576e-38	-0.255495455907047	0.411	0.374	6.66585014863686e-34	0.037	-1.19374563338395
ABI3BP	3.40351129472263e-38	0.322832766432495	0.608	0.417	1.0000196886154e-33	0.191	1.25078408397584
C11orf96	5.38358345574569e-38	-0.937948424144632	0.264	0.378	1.5818044909672e-33	-0.114	-1.91580194595538
MARCKSL1	7.58271506108768e-38	-0.332214342119859	0.41	0.413	2.22795333924878e-33	-0.003	-1.25894420175187
ESR1	1.21255669047574e-37	-0.460518698077424	0.273	0.394	3.56273406795583e-33	-0.121	-1.37603646125821
PGR	1.83280424151682e-37	-0.589327523968091	0.211	0.326	5.38514542242473e-33	-0.115	-1.50454527797224
WDR45B	3.16182218832883e-37	-0.403533733779799	0.258	0.246	9.29006595374775e-33	0.012	-1.32274387175074
VAT1	7.28973989001318e-37	0.301745885466367	0.378	0.207	2.14187137448367e-32	0.171	1.23263519149191
ADAMTS4	8.91197287750536e-37	-0.864969596262974	0.175	0.28	2.61851587086862e-32	-0.105	-1.82130128419434
PTGDS	9.82368927405675e-37	-0.5517414470888	0.498	0.666	2.88639638250336e-32	-0.168	-1.46585403029297
RAMP1	1.45857360749818e-36	-0.53735477847328	0.345	0.447	4.28558097355116e-32	-0.102	-1.45130906073363
RNASE4	1.56188588522308e-36	0.468082284846868	0.613	0.426	4.58913310796245e-32	0.187	1.38326952224321
TNFAIP3	1.76756375563647e-36	-0.844705316870412	0.15	0.226	5.19345582681107e-32	-0.076	-1.79589788039058
LRRC17	1.78326679382692e-36	-0.514289577045236	0.26	0.352	5.23959449362225e-32	-0.092	-1.42829063671553
CD34	2.38980296606105e-36	0.31477247099257	0.551	0.359	7.02171907488057e-32	0.192	1.24381547433487
EPB41L2	3.5079252002607e-36	0.309505051291288	0.637	0.446	1.0306985823406e-31	0.191	1.23928246351219
ALDH2	5.25931637321839e-36	0.28844465447372	0.579	0.395	1.54529233677903e-31	0.184	1.22132287980565
NPDC1	6.24610169193418e-36	-0.28531871397269	0.295	0.29	1.8352295991241e-31	0.005	-1.21867945935489
SDCBP	7.85896943450882e-36	0.30407533756458	0.564	0.378	2.30912239924738e-31	0.186	1.23462707746147
MT1X	8.16433548178195e-36	0.741883381601292	0.213	0.08	2.39884505125717e-31	0.133	1.67235761148699
TNXB	8.53550577734755e-36	0.320487052336529	0.648	0.454	2.50790230750026e-31	0.194	1.24875205513501
COL3A1	2.01889215820751e-35	-0.4581796552495	0.539	0.558	5.9319089392453e-31	-0.019	-1.37380729960743
NEAT1	2.06695100563549e-35	-0.588841450762972	0.849	0.888	6.07311544475819e-31	-0.039	-1.50403845155328
NBL1	2.18259882744283e-35	-0.317542790045533	0.674	0.668	6.41291187479253e-31	0.00600000000000001	-1.2462061917591
PROCR	3.771652495359e-35	0.264607249692542	0.158	0.05	1.10818693618638e-30	0.108	1.20130896814031
ADIRF	4.4165483319557e-35	0.400148514925943	0.835	0.676	1.29767023089522e-30	0.159	1.31964375147457
RHOB	7.33547788777171e-35	0.408507073281963	0.612	0.42	2.15531011298508e-30	0.192	1.32731157733736
GPX4	1.89955571010564e-34	0.39305009009997	0.625	0.434	5.58127458743239e-30	0.191	1.31316671753366
PHLDB1	2.43335018796006e-34	-0.327757081393739	0.355	0.342	7.14966952226425e-30	0.013	-1.25506064845295
MYLK	3.74216642941304e-34	-0.470857974731091	0.292	0.383	1.09952334029014e-29	-0.091	-1.38593344152796
CYP1B1	3.75059882085409e-34	-0.481437266040596	0.577	0.668	1.10200094554335e-29	-0.0910000000000001	-1.39613385382515
SNCG	9.38179540556501e-34	0.322217082557159	0.246	0.108	2.75655912606311e-29	0.138	1.25025041381515
ANXA2	1.04122931948303e-33	0.453711005180922	0.827	0.707	3.05933998650504e-29	0.12	1.36955860806046
BICC1	1.44789903449694e-33	0.3299430138035	0.454	0.283	4.25421694315891e-29	0.171	1.2569637236986
KANK2	2.87322778201582e-33	-0.287468821702389	0.37	0.378	8.44211786911887e-29	-0.00800000000000001	-1.22049706154119
RPL18	3.28014773508575e-33	-0.336213688529843	0.902	0.915	9.63773007522895e-29	-0.013	-1.26243900770305
CTSF	4.10568488970249e-33	0.25254501285791	0.538	0.364	1.20633233429239e-28	0.174	1.19130680925648
PWWP3A	4.320489919486e-33	-0.264704205441871	0.182	0.174	1.26944634814338e-28	0.00800000000000001	-1.20138970434703
TMEM47	6.39750882421174e-33	-0.352581278800776	0.335	0.342	1.87971604272989e-28	-0.00700000000000001	-1.27684312031411
MT-ATP6	9.68379936279659e-33	-0.265967015878375	0.966	0.994	2.84529392877689e-28	-0.028	-1.20244175733729
MIF	1.51334837563517e-32	-0.370432109700837	0.527	0.554	4.44652019729125e-28	-0.027	-1.29273996847191
IER5L	1.62083132052535e-32	-0.452551221907872	0.248	0.303	4.76232658596759e-28	-0.055	-1.36845806162694
C1orf21	1.87126016910226e-32	0.279119292620822	0.613	0.44	5.49813662885627e-28	0.173	1.21345389337974
F3	2.05270034630569e-32	-0.49589021991886	0.561	0.573	6.03124415751537e-28	-0.0119999999999999	-1.4101906497016
CLDN11	2.25606234593509e-32	0.330938465429624	0.189	0.07	6.62876238482649e-28	0.119	1.25783132102387
C1R	3.18666338784772e-32	0.404012096056589	0.849	0.733	9.36305436617418e-28	0.116	1.32318253388381
FGF7	3.3694411336306e-32	-0.277826030493773	0.566	0.546	9.90009193883343e-28	0.0199999999999999	-1.21236661523301
MAP1B	3.6300711190881e-32	0.369491799220156	0.378	0.216	1.06658749621047e-27	0.162	1.29189766926639
TOX3	3.75491513000684e-32	-0.307583167630233	0.02	0.102	1.10326916349861e-27	-0.082	-1.23763265469723
MZT2B	6.23819157713104e-32	-0.273643084636219	0.684	0.67	1.83290544919264e-27	0.014	-1.208856573912
CERT1	1.29669556843712e-31	-0.294941710459555	0.193	0.215	3.80995091918195e-27	-0.022	-1.22683540813851
SEPTIN11	1.76306260781882e-31	-0.288822101753585	0.303	0.29	5.18023055429326e-27	0.013	-1.22164245206032
APOE	2.28219400677597e-31	-0.717472629790619	0.029	0.118	6.70554243070917e-27	-0.089	-1.64429896200348
NRP1	5.11263293213181e-31	-0.464020125488584	0.332	0.39	1.50219380811897e-26	-0.058	-1.3793801639436
AOPEP	5.65990865897528e-31	-0.348643563293449	0.075	0.15	1.66299436218012e-26	-0.075	-1.27336283549289
GFPT2	6.79957574134897e-31	0.433946360092234	0.317	0.167	1.99785134432315e-26	0.15	1.35092385577897
WNT5A	7.31742928484684e-31	-0.488172956131969	0.07	0.164	2.1500070724737e-26	-0.094	-1.40266739801893
DCLK1	1.07141136232554e-30	0.30727950784886	0.167	0.06	3.14802086478492e-26	0.107	1.23737218404884
MT-ND3	1.58626791580942e-30	-0.30585653966821	0.958	0.992	4.66077239023124e-26	-0.034	-1.23615233290339
PAPPA	1.93516254074935e-30	-0.491437097179852	0.251	0.321	5.68589457722973e-26	-0.07	-1.40584456818374
PMP22	2.06299552468086e-30	0.29807400596527	0.731	0.56	6.06149345061731e-26	0.171	1.22950193542992
CRISPLD2	2.47721465721067e-30	-0.413690865704363	0.557	0.569	7.27855210581639e-26	-0.0119999999999999	-1.33208936030816
OPTN	3.08387146438537e-30	0.259046641822461	0.357	0.21	9.06103113665711e-26	0.147	1.19668765109554
CCDC80	3.42593753290709e-30	0.292022485421842	0.945	0.921	1.00660896591876e-25	0.0239999999999999	1.22435547469689
SNHG14	3.50695104213011e-30	-0.402989998343547	0.283	0.278	1.03041235519867e-25	0.00499999999999995	-1.32224543848567
ELMSAN1	3.8764608858409e-30	-0.338266441644891	0.228	0.252	1.13898173747777e-25	-0.024	-1.26423656024214
MALAT1	4.72097931397065e-30	-0.285678918782553	0.998	0.995	1.38711814203086e-25	0.003	-1.21898377107393
MT-CO2	6.00881985428709e-30	-0.285623041057151	0.955	0.978	1.76551144958663e-25	-0.023	-1.21893655893315
FBXO32	6.84277617031316e-30	-0.492388019450907	0.08	0.181	2.01054449436141e-25	-0.101	-1.40677150668872
LEPR	9.14281127961342e-30	-0.758935643316285	0.183	0.273	2.68634081017601e-25	-0.09	-1.69224170289245
PSAP	9.36969699926891e-30	0.324834775351859	0.862	0.748	2.75300437232519e-25	0.114	1.25252098544517
COL4A2	9.83576577317745e-30	-0.2539396460579	0.41	0.383	2.889944699475e-25	0.027	-1.19245898576143
ABCA1	4.89771506384207e-29	-0.285103946124457	0.287	0.266	1.43904664005808e-24	0.021	-1.21849805325231
ACTG1	5.03567481867716e-29	-0.327091256874317	0.872	0.886	1.47958197522372e-24	-0.014	-1.25448155354599
CDH11	5.67535127305472e-29	-0.310082402895	0.244	0.251	1.66753171104894e-24	-0.00700000000000001	-1.23977851076041
FAM133B	1.25748272091468e-28	-0.264453991173622	0.534	0.519	3.69473573059151e-24	0.015	-1.20118135901347
AC006115.2	1.92039112421637e-28	-0.426959960768581	0.1	0.174	5.64249320117255e-24	-0.074	-1.34439768245794
TUG1	2.55187326719948e-28	-0.289984258464555	0.239	0.241	7.4979140336855e-24	-0.002	-1.22262693729114
HIST1H4C	2.9813633023719e-28	0.26448523490651	0.476	0.317	8.7598416550291e-24	0.159	1.2012073726857
CSRNP1	3.06174284802668e-28	-0.314518598825111	0.406	0.403	8.99601283607199e-24	0.003	-1.24359661841597
MYH9	7.34704548629978e-28	-0.351899047541133	0.16	0.212	2.1587089047846e-23	-0.052	-1.27623946096006
MAN1A1	7.64792220027254e-28	0.278936653702493	0.249	0.126	2.24711250088408e-23	0.123	1.21330028511706
SLC38A2	8.02016839994146e-28	-0.283904807459878	0.639	0.604	2.3564858792708e-23	0.035	-1.21748568333563
NABP1	1.49006772465609e-27	0.266847152343585	0.337	0.2	4.37811698858452e-23	0.137	1.20317554770387
KIF21A	1.85588215694234e-27	-0.422236352735087	0.141	0.262	5.45295295352798e-23	-0.121	-1.34000311344728
ALDH1A2	3.57419542077696e-27	-0.42641714137941	0.124	0.24	1.05017009853269e-22	-0.116	-1.3438919429656
PCOLCE	4.07161224559328e-27	0.309897699391198	0.619	0.452	1.19632111000022e-22	0.167	1.23961979615303
COL6A2	5.25531570830888e-27	0.344690405396495	0.81	0.723	1.54411686141532e-22	0.0870000000000001	1.26987844420672
SPTBN1	6.81498899124365e-27	0.279093830357375	0.772	0.618	2.00238006540721e-22	0.154	1.21343247720433
